4/3/2023/7:12 AM SW ver:OXY10v3_33
Header Ch-4
Description: 
IDENTIFICATION
PHIboard number   : v1231476
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 04

PARAMETERS
Signal LED current: 050
Ref LED current   : 076
Ref LED amplitude : 85839
Frequency         : 006
Sending interval  : 0001
Averaging         : 7
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.25 at 029.0°C amp 024900
100.00%a.s.phase 2: 26.13 at 029.0°C amp 011100
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/3/2023;7:12:46 AM;0.00;81.130;28.330;14987.000;29.000
4/3/2023;7:12:47 AM;0.02;81.810;28.240;14963.000;29.000
4/3/2023;7:13:02 AM;0.27;81.740;28.250;14989.000;29.000
4/3/2023;7:13:17 AM;0.52;81.390;28.290;14994.000;29.000
4/3/2023;7:13:32 AM;0.77;81.650;28.260;15044.000;29.000
4/3/2023;7:13:47 AM;1.02;81.640;28.260;15028.000;29.000
4/3/2023;7:14:02 AM;1.27;81.250;28.310;15029.000;29.000
4/3/2023;7:14:17 AM;1.52;81.860;28.230;15047.000;29.000
4/3/2023;7:14:32 AM;1.77;81.260;28.310;15043.000;29.000
4/3/2023;7:14:47 AM;2.02;80.910;28.360;15050.000;29.000
4/3/2023;7:15:02 AM;2.27;80.530;28.410;15093.000;29.000
4/3/2023;7:15:17 AM;2.52;81.150;28.330;15087.000;29.000
4/3/2023;7:15:32 AM;2.77;81.110;28.330;15093.000;29.000
4/3/2023;7:15:47 AM;3.02;80.670;28.390;15079.000;29.000
4/3/2023;7:16:02 AM;3.27;81.410;28.290;15102.000;29.000
4/3/2023;7:16:17 AM;3.52;80.150;28.460;15122.000;29.000
4/3/2023;7:16:32 AM;3.77;80.640;28.390;15090.000;29.000
4/3/2023;7:16:47 AM;4.02;80.670;28.390;15101.000;29.000
4/3/2023;7:17:02 AM;4.27;80.730;28.380;15125.000;29.000
4/3/2023;7:17:17 AM;4.52;80.880;28.360;15128.000;29.000
