4/3/2023/10:27 AM SW ver:OXY10v3_33
Header Ch-2
Description: Deep_01_300
IDENTIFICATION
PHIboard number   : v1231474
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 02

PARAMETERS
Signal LED current: 050
Ref LED current   : 075
Ref LED amplitude : 92662
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.62 at 029.0°C amp 037100
100.00%a.s.phase 2: 26.28 at 029.0°C amp 010600
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/3/2023;10:27:24 AM;0.00;61.410;31.590;21409.000;29.000
4/3/2023;10:27:39 AM;0.25;61.340;31.600;21388.000;29.000
4/3/2023;10:27:54 AM;0.50;60.840;31.690;21382.000;29.000
4/3/2023;10:28:09 AM;0.75;61.330;31.600;21361.000;29.000
4/3/2023;10:28:24 AM;1.00;61.470;31.570;21356.000;29.000
4/3/2023;10:28:39 AM;1.25;61.270;31.610;21331.000;29.000
4/3/2023;10:28:54 AM;1.50;61.620;31.550;21331.000;29.000
4/3/2023;10:29:09 AM;1.75;62.470;31.390;21314.000;29.000
4/3/2023;10:29:24 AM;2.00;61.970;31.480;21224.000;29.000
4/3/2023;10:29:39 AM;2.25;62.250;31.430;21276.000;29.000
4/3/2023;10:29:54 AM;2.50;62.070;31.460;21224.000;29.000
4/3/2023;10:30:09 AM;2.75;62.280;31.430;21212.000;29.000
4/3/2023;10:30:24 AM;3.00;62.560;31.370;21175.000;29.000
4/3/2023;10:30:39 AM;3.25;62.410;31.400;21206.000;29.000
4/3/2023;10:30:54 AM;3.50;63.160;31.270;21185.000;29.000
4/3/2023;10:31:09 AM;3.75;62.630;31.360;21151.000;29.000
4/3/2023;10:31:24 AM;4.00;63.040;31.290;21157.000;29.000
4/3/2023;10:31:39 AM;4.25;63.030;31.290;21092.000;29.000
4/3/2023;10:31:54 AM;4.50;63.620;31.180;21086.000;29.000
4/3/2023;10:32:09 AM;4.75;63.660;31.180;21033.000;29.000
4/3/2023;10:32:24 AM;5.00;63.590;31.190;21057.000;29.000
4/3/2023;10:32:39 AM;5.25;63.980;31.120;21035.000;29.000
4/3/2023;10:32:54 AM;5.50;63.930;31.130;20965.000;29.000
4/3/2023;10:33:09 AM;5.75;64.150;31.090;20963.000;29.000
4/3/2023;10:33:24 AM;6.00;64.520;31.030;20960.000;29.000
4/3/2023;10:33:39 AM;6.25;65.100;30.920;20917.000;29.000
4/3/2023;10:33:54 AM;6.50;64.910;30.960;20891.000;29.000
4/3/2023;10:34:09 AM;6.75;64.730;30.990;20871.000;29.000
4/3/2023;10:34:24 AM;7.00;65.060;30.930;20889.000;29.000
4/3/2023;10:34:39 AM;7.25;64.280;31.070;20809.000;29.000
4/3/2023;10:34:54 AM;7.50;64.870;30.960;20823.000;29.000
4/3/2023;10:35:09 AM;7.75;64.990;30.940;20784.000;29.000
4/3/2023;10:35:24 AM;8.00;65.400;30.870;20763.000;29.000
4/3/2023;10:35:39 AM;8.25;65.760;30.810;20775.000;29.000
4/3/2023;10:35:54 AM;8.50;66.320;30.720;20742.000;29.000
4/3/2023;10:36:09 AM;8.75;65.570;30.840;20684.000;29.000
4/3/2023;10:36:24 AM;9.00;66.330;30.710;20672.000;29.000
4/3/2023;10:36:39 AM;9.25;66.180;30.740;20689.000;29.000
4/3/2023;10:36:54 AM;9.50;66.290;30.720;20656.000;29.000
4/3/2023;10:37:09 AM;9.75;65.940;30.780;20620.000;29.000
4/3/2023;10:37:24 AM;10.00;66.880;30.620;20612.000;29.000
4/3/2023;10:37:39 AM;10.25;66.920;30.610;20651.000;29.000
4/3/2023;10:37:55 AM;10.50;66.370;30.710;20603.000;29.000
4/3/2023;10:38:09 AM;10.75;67.680;30.490;20584.000;29.000
4/3/2023;10:38:24 AM;11.00;67.000;30.600;20560.000;29.000
4/3/2023;10:38:39 AM;11.25;67.350;30.540;20523.000;29.000
4/3/2023;10:38:55 AM;11.50;67.900;30.450;20497.000;29.000
4/3/2023;10:39:09 AM;11.75;67.900;30.450;20485.000;29.000
4/3/2023;10:39:24 AM;12.00;68.230;30.400;20429.000;29.000
4/3/2023;10:39:39 AM;12.25;67.750;30.480;20420.000;29.000
4/3/2023;10:39:54 AM;12.50;67.420;30.530;20410.000;29.000
4/3/2023;10:40:09 AM;12.75;68.140;30.410;20384.000;29.000
4/3/2023;10:40:24 AM;13.00;69.020;30.270;20384.000;29.000
4/3/2023;10:40:39 AM;13.25;68.350;30.380;20344.000;29.000
4/3/2023;10:40:55 AM;13.50;68.810;30.300;20358.000;29.000
4/3/2023;10:41:09 AM;13.75;67.970;30.440;20291.000;29.000
4/3/2023;10:41:24 AM;14.00;68.470;30.360;20310.000;29.000
4/3/2023;10:41:39 AM;14.25;69.070;30.260;20286.000;29.000
4/3/2023;10:41:54 AM;14.50;69.060;30.260;20268.000;29.000
4/3/2023;10:42:09 AM;14.75;68.870;30.290;20267.000;29.000
4/3/2023;10:42:24 AM;15.00;68.390;30.370;20271.000;29.000
4/3/2023;10:42:40 AM;15.25;69.310;30.220;20272.000;29.000
4/3/2023;10:42:54 AM;15.50;69.610;30.170;20253.000;29.000
4/3/2023;10:43:09 AM;15.75;69.720;30.160;20177.000;29.000
4/3/2023;10:43:24 AM;16.00;69.200;30.240;20168.000;29.000
4/3/2023;10:43:39 AM;16.25;69.470;30.200;20152.000;29.000
4/3/2023;10:43:54 AM;16.50;69.350;30.220;20205.000;29.000
4/3/2023;10:44:09 AM;16.75;70.090;30.100;20125.000;29.000
4/3/2023;10:44:24 AM;17.00;69.750;30.150;20109.000;29.000
4/3/2023;10:44:39 AM;17.25;70.700;30.000;20095.000;29.000
4/3/2023;10:44:54 AM;17.50;70.580;30.020;20110.000;29.000
4/3/2023;10:45:09 AM;17.75;71.190;29.920;20075.000;29.000
4/3/2023;10:45:24 AM;18.00;70.510;30.030;20081.000;29.000
4/3/2023;10:45:39 AM;18.25;70.590;30.020;20015.000;29.000
4/3/2023;10:45:54 AM;18.50;70.530;30.030;20041.000;29.000
4/3/2023;10:46:09 AM;18.75;70.660;30.010;19993.000;29.000
4/3/2023;10:46:24 AM;19.00;71.170;29.930;20025.000;29.000
4/3/2023;10:46:39 AM;19.25;71.410;29.890;19975.000;29.000
4/3/2023;10:46:54 AM;19.50;71.070;29.940;19987.000;29.000
4/3/2023;10:47:09 AM;19.75;71.570;29.860;19945.000;29.000
4/3/2023;10:47:24 AM;20.00;71.100;29.940;19818.000;29.000
4/3/2023;10:47:39 AM;20.25;71.410;29.890;19793.000;29.000
4/3/2023;10:47:54 AM;20.50;71.050;29.940;20011.000;29.000
4/3/2023;10:48:09 AM;20.75;71.640;29.850;19874.000;29.000
4/3/2023;10:48:24 AM;21.00;70.860;29.980;19892.000;29.000
4/3/2023;10:48:39 AM;21.25;70.680;30.000;19894.000;29.000
