millis,noisePerMs,agcCnt,aStatus,aPower,jamInd,jamStat,ofsI,magI,ofsQ,magQ,VN(mm/s),VE(mm/s),VD(mm/s),avgSignalStrength,SVs_used,SVs_tracked,signal_strengths
83827,106,1404,2,1,7,0,-28,137,64,129,0,-1,-8,40,7,9,43,29,38,44,41,47,40,
104057,113,1404,2,1,4,1,-22,130,61,136,-2,-17,14,40,7,9,40,35,39,43,40,46,39,
154064,112,1716,2,1,14,1,-19,154,50,159,-20,9,-2,42,7,8,40,39,41,46,39,49,43,
204070,114,1638,2,1,4,1,-23,143,54,151,-13,14,9,40,7,8,39,31,40,46,43,50,37,
254079,115,1638,2,1,5,1,-19,144,55,149,-27,9,-17,41,7,8,41,31,41,45,42,48,41,
304092,116,1638,2,1,4,1,-22,142,56,150,0,0,13,39,7,9,38,30,40,41,41,50,37,
354099,115,1638,2,1,10,1,-23,143,53,150,-14,5,17,39,7,9,38,28,42,43,41,49,34,
404109,116,1638,2,1,6,1,-22,143,56,148,20,0,35,39,7,9,36,35,40,43,40,50,34,
454117,116,1638,2,1,4,1,-22,143,55,149,3,10,-1,39,8,11,40,36,41,42,40,51,29,36,
504126,115,1638,2,1,6,1,-23,143,58,148,-17,0,-1,38,8,12,42,36,41,41,38,50,25,36,
554133,115,1638,2,1,5,1,-22,141,55,147,-3,11,12,40,8,13,42,38,43,45,36,49,32,35,
604136,115,1638,2,1,4,1,-23,142,56,147,-22,7,16,40,8,14,43,36,42,45,40,48,32,36,
654144,113,1638,2,1,4,1,-22,142,56,146,-15,2,12,37,9,14,27,44,30,42,45,38,49,28,35,
704154,112,1638,2,1,4,1,-22,142,54,146,-4,-5,29,40,8,14,44,38,41,43,41,47,30,36,
754163,112,1638,2,1,4,1,-21,140,57,146,-14,0,-5,39,9,15,20,44,42,42,44,42,48,36,36,
804175,111,1638,2,1,4,1,-23,140,56,146,-21,1,17,40,8,17,47,40,42,44,39,46,31,36,
854183,111,1638,2,1,4,1,-21,140,57,147,-21,-24,-10,39,9,17,46,42,26,43,46,38,46,30,36,
904185,110,1638,2,1,4,1,-22,140,57,146,-2,-10,33,37,9,17,23,43,34,44,43,36,43,32,36,
954199,109,1638,2,1,4,1,-23,140,53,147,-10,-1,-20,37,9,17,39,29,26,42,45,36,45,36,36,
1004204,109,1638,2,1,4,1,-23,140,56,146,-5,-15,-13,35,10,17,29,38,36,43,46,20,32,43,29,36,
1054212,109,1638,2,1,4,1,-22,139,56,147,-34,3,-2,37,9,17,38,41,26,41,44,34,46,29,35,
1104219,109,1638,2,1,4,1,-23,141,56,146,-21,-3,3,37,9,17,37,44,40,45,30,32,47,29,35,
1154227,109,1638,2,1,5,1,-22,138,55,147,-17,3,-7,36,10,17,42,43,26,40,44,29,31,47,29,35,
1204235,109,1638,2,1,4,1,-21,140,57,147,-9,-5,-12,36,9,17,41,43,28,41,45,23,45,32,34,
1254249,109,1638,2,1,4,1,-23,140,58,146,-1,22,-10,37,9,17,39,39,26,40,46,34,46,30,34,
1304252,111,1638,2,1,4,1,-23,140,57,146,-4,0,-25,38,8,17,40,37,28,41,46,36,48,34,
1354263,111,1638,2,1,9,1,-22,142,56,146,14,-6,12,38,9,17,41,37,26,42,46,39,48,32,34,
