4/4/2023/7:11 AM SW ver:OXY10v3_33
Header Ch-3
Description: Midd_03_Respiration
IDENTIFICATION
PHIboard number   : v1231475
PM number         : 00000000
Serial number     : S DLK 0001 000022   
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 050
Ref LED current   : 078
Ref LED amplitude : 99477
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 2
0%a.s.phase 1     : 58.55 at 029.0°C amp 039300
100.00%a.s.phase 2: 26.16 at 029.0°C amp 016200
Date   (ddmmyy)   : 270313
Pressure (mBar)   : 1013

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 1013
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/% air sat.;Phase/°;Amp;Temp/°C
4/4/2023;7:11:59 AM;0.00;74.530;29.290;17628.000;29.000
4/4/2023;7:12:01 AM;0.03;74.230;29.330;17599.000;29.000
4/4/2023;7:12:15 AM;0.27;74.910;29.230;17645.000;29.000
4/4/2023;7:12:30 AM;0.52;74.250;29.330;17649.000;29.000
4/4/2023;7:12:45 AM;0.77;73.660;29.420;17648.000;29.000
4/4/2023;7:13:00 AM;1.02;74.330;29.320;17642.000;29.000
4/4/2023;7:13:15 AM;1.27;73.940;29.370;17665.000;29.000
4/4/2023;7:13:30 AM;1.52;74.130;29.350;17687.000;29.000
4/4/2023;7:13:45 AM;1.77;73.260;29.480;17711.000;29.000
4/4/2023;7:14:00 AM;2.02;73.780;29.400;17764.000;29.000
4/4/2023;7:14:15 AM;2.27;73.640;29.420;17740.000;29.000
4/4/2023;7:14:30 AM;2.52;73.700;29.410;17740.000;29.000
4/4/2023;7:14:45 AM;2.77;73.160;29.490;17801.000;29.000
4/4/2023;7:15:00 AM;3.02;72.930;29.530;17780.000;29.000
4/4/2023;7:15:15 AM;3.27;73.090;29.500;17770.000;29.000
4/4/2023;7:15:30 AM;3.52;73.420;29.450;17820.000;29.000
4/4/2023;7:15:45 AM;3.77;72.310;29.620;17819.000;29.000
4/4/2023;7:16:00 AM;4.02;72.540;29.590;17821.000;29.000
4/4/2023;7:16:15 AM;4.27;72.740;29.550;17856.000;29.000
4/4/2023;7:16:30 AM;4.52;72.200;29.640;17851.000;29.000
4/4/2023;7:16:45 AM;4.77;72.660;29.570;17875.000;29.000
4/4/2023;7:17:00 AM;5.02;71.730;29.710;17900.000;29.000
4/4/2023;7:17:15 AM;5.27;72.300;29.620;17917.000;29.000
4/4/2023;7:17:30 AM;5.52;71.660;29.720;17942.000;29.000
4/4/2023;7:17:45 AM;5.77;72.030;29.660;17952.000;29.000
4/4/2023;7:18:00 AM;6.02;71.320;29.770;17987.000;29.000
4/4/2023;7:18:15 AM;6.27;70.740;29.860;18008.000;29.000
4/4/2023;7:18:30 AM;6.52;71.100;29.810;18027.000;29.000
4/4/2023;7:18:45 AM;6.77;70.850;29.850;18033.000;29.000
4/4/2023;7:19:00 AM;7.02;70.940;29.830;18047.000;29.000
4/4/2023;7:19:15 AM;7.27;70.510;29.900;18038.000;29.000
4/4/2023;7:19:30 AM;7.52;70.490;29.900;18061.000;29.000
4/4/2023;7:19:45 AM;7.77;70.680;29.870;18046.000;29.000
4/4/2023;7:20:00 AM;8.02;70.110;29.960;18083.000;29.000
4/4/2023;7:20:15 AM;8.27;70.210;29.950;18097.000;29.000
4/4/2023;7:20:30 AM;8.52;70.370;29.920;18100.000;29.000
4/4/2023;7:20:45 AM;8.77;70.010;29.980;18121.000;29.000
4/4/2023;7:21:00 AM;9.02;69.450;30.070;18176.000;29.000
