Chamber	Time	Logtime_min	OxyPercent_airsat	Phase	Amp	TempC	per_air-sat	per_oxygen	pO2_hPa	pO2_Torr	cO2_mg_L	cO2_umol_L	Salinity	chlorinity	SalCorcO2_mg_L	SalCorcO2_umol_L
6	12:48:42	0.00	82.030	28.390	17765.000	29.000	82.378115	17.2582152	167.894848	125.931840	6.32484387	197.651371	36	19.8171745	5.09672637	159.272699
6	12:48:43	0.03	82.300	28.350	17802.000	29.000	82.683663	17.3222274	168.517585	126.398932	6.34830327	198.384477	36	19.8171745	5.11563057	159.863455
6	12:48:54	0.20	82.620	28.310	17786.000	29.000	82.990587	17.3865280	169.143127	126.868129	6.37186836	199.120886	36	19.8171745	5.13461994	160.456873
6	12:49:09	0.45	83.360	28.220	17786.000	29.000	83.686242	17.5322678	170.560942	127.931581	6.42527951	200.789985	36	19.8171745	5.17766006	161.801877
6	12:49:24	0.70	83.230	28.230	17737.000	29.000	83.608598	17.5160013	170.402695	127.812886	6.41931813	200.603692	36	19.8171745	5.17285623	161.651757
6	12:49:39	0.95	82.940	28.270	17784.000	29.000	83.298896	17.4511188	169.771491	127.339442	6.39553977	199.860618	36	19.8171745	5.15369499	161.052968
6	12:49:54	1.20	81.230	28.490	17898.000	29.000	81.620215	17.0994351	166.350171	124.773234	6.26665364	195.832926	36	19.8171745	5.04983514	157.807348
6	12:50:09	1.45	82.540	28.320	17918.000	29.000	82.913727	17.3704257	168.986477	126.750632	6.36596714	198.936473	36	19.8171745	5.12986459	160.308268
6	12:50:24	1.70	80.730	28.560	17865.000	29.000	81.094706	16.9893408	165.279130	123.969885	6.22630597	194.572062	36	19.8171745	5.01732192	156.791310
6	12:50:39	1.95	83.230	28.230	17919.000	29.000	83.608598	17.5160013	170.402695	127.812886	6.41931813	200.603692	36	19.8171745	5.17285623	161.651757
6	12:50:54	2.20	80.820	28.550	17889.000	29.000	81.169527	17.0050160	165.431624	124.084265	6.23205064	194.751583	36	19.8171745	5.02195113	156.935973
6	12:51:09	2.45	81.050	28.520	17853.000	29.000	81.394494	17.0521464	165.890129	124.428173	6.24932316	195.291349	36	19.8171745	5.03586978	157.370931
6	12:51:24	2.70	80.230	28.630	17869.000	29.000	80.573282	16.8801026	164.216417	123.172782	6.18627200	193.321000	36	19.8171745	4.98506149	155.783172
6	12:51:39	2.96	80.820	28.550	17866.000	29.000	81.169527	17.0050160	165.431624	124.084265	6.23205064	194.751583	36	19.8171745	5.02195113	156.935973
6	12:51:54	3.21	81.020	28.520	18025.000	29.000	81.394494	17.0521464	165.890129	124.428173	6.24932316	195.291349	36	19.8171745	5.03586978	157.370931
6	12:52:09	3.45	80.960	28.530	17991.000	29.000	81.319421	17.0364187	165.737123	124.313409	6.24355923	195.111226	36	19.8171745	5.03122505	157.225783
6	12:52:24	3.71	82.410	28.340	17901.000	29.000	82.760265	17.3382755	168.673707	126.516034	6.35418461	198.568269	36	19.8171745	5.12036991	160.011560
6	12:52:39	3.96	79.150	28.780	17886.000	29.000	79.469508	16.6488620	161.966815	121.485438	6.10152622	190.672694	36	19.8171745	4.91677110	153.649097
6	12:52:54	4.20	82.190	28.370	17937.000	29.000	82.530718	17.2901854	168.205867	126.165124	6.33656040	198.017512	36	19.8171745	5.10616786	159.567745
6	12:53:09	4.45	81.660	28.440	17894.000	29.000	81.998104	17.1786028	167.120347	125.350915	6.29566729	196.739603	36	19.8171745	5.07321511	158.537972
