GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1653839440.00,-14,-2198142,-170,-4585776
1653839500.40,-14,-2198158,-170,-4585772
1653839560.80,-14,-2198132,-170,-4585785
1653839621.20,-14,-2198205,-170,-4585767
1653839681.60,-14,-2198171,-170,-4585866
1653839742.00,-14,-2198187,-170,-4585785
1653839802.40,-14,-2198271,-170,-4585865
1653839862.80,-14,-2198297,-170,-4585889
1653839922.40,-14,-2198372,-170,-4585885
1653839983.20,-14,-2198421,-170,-4585921
1653840043.60,-14,-2198391,-170,-4585980
1653840104.00,-14,-2198476,-170,-4585985
1653840164.40,-14,-2198427,-170,-4586022
1653840224.80,-14,-2198521,-170,-4585924
1653840285.20,-14,-2198517,-170,-4585896
1653840345.60,-14,-2198526,-170,-4585973
1653840406.00,-14,-2198491,-170,-4585998
1653840466.40,-14,-2198551,-170,-4585994
1653840526.80,-14,-2198551,-170,-4585979
1653840587.20,-14,-2198545,-170,-4585953
1653840647.20,-14,-2198588,-170,-4585937
1653840708.00,-14,-2198579,-170,-4585933
1653840768.40,-14,-2198485,-170,-4585908
1653840828.80,-14,-2198508,-170,-4585860
1653840889.20,-14,-2198507,-170,-4585844
1653840949.60,-14,-2198490,-170,-4585917
1653841010.00,-14,-2198471,-170,-4585917
1653841070.40,-14,-2198481,-170,-4585947
1653841130.80,-14,-2198548,-170,-4586014
1653841191.20,-14,-2198566,-170,-4585984
1653841251.60,-14,-2198519,-170,-4586022
1653841312.00,-14,-2198492,-170,-4585981
1653841372.40,-14,-2198486,-170,-4586024
1653841432.80,-14,-2198524,-170,-4586021
1653841493.20,-14,-2198411,-170,-4585992
1653841553.60,-14,-2198464,-170,-4586025
1653841614.00,-14,-2198450,-170,-4586040
1653841674.40,-14,-2198383,-170,-4585961
1653841734.80,-14,-2198408,-170,-4585925
1653841795.20,-14,-2198407,-170,-4585951
1653841855.60,-14,-2198297,-170,-4585953
1653841916.00,-14,-2198340,-170,-4585936
1653841976.40,-14,-2198282,-170,-4585948
1653842036.80,-14,-2198361,-170,-4585900
1653842097.20,-14,-2198298,-170,-4585894
1653842157.60,-14,-2198251,-170,-4585918
1653842218.00,-14,-2198215,-170,-4585943
1653842278.40,-14,-2198160,-170,-4585950
1653842338.80,-14,-2198212,-170,-4585979
1653842399.20,-14,-2198208,-170,-4586016
1653842459.60,-14,-2198078,-170,-4585966
1653842520.00,-14,-2198158,-170,-4585979
1653842580.40,-14,-2198226,-170,-4586014
1653842640.80,-14,-2198140,-170,-4586018
1653842701.20,-14,-2198117,-170,-4586105
1653842761.60,-14,-2198156,-170,-4586135
1653842822.00,-14,-2198221,-170,-4586174
1653842882.40,-14,-2198350,-170,-4586186
1653842942.80,-14,-2198432,-170,-4586164
1653843003.20,-14,-2198463,-170,-4586147
1653843063.60,-14,-2198507,-170,-4586145
1653843124.00,-14,-2198587,-170,-4586149
1653843184.40,-14,-2198546,-170,-4586180
1653843244.80,-14,-2198629,-170,-4586179
1653843305.20,-14,-2198635,-170,-4586237
1653843365.60,-14,-2198612,-170,-4586244
1653843426.00,-14,-2198644,-170,-4586231
1653843486.40,-14,-2198672,-170,-4586224
1653843546.80,-14,-2198599,-170,-4586196
1653843607.20,-14,-2198584,-170,-4586187
1653843667.60,-14,-2198600,-170,-4586224
1653843727.20,-14,-2198560,-170,-4586243
1653843788.00,-14,-2198498,-170,-4586239
1653843848.40,-14,-2198504,-170,-4586232
1653843908.80,-14,-2198511,-170,-4586208
1653843969.20,-14,-2198444,-170,-4586193
1653844029.60,-14,-2198495,-170,-4586243
1653844090.00,-14,-2198442,-170,-4586261
1653844150.40,-14,-2198456,-170,-4586323
1653844210.80,-14,-2198450,-170,-4586285
1653844271.20,-14,-2198464,-170,-4586302
1653844331.60,-14,-2198545,-170,-4586360
1653844392.00,-14,-2198619,-170,-4586379
1653844452.00,-14,-2198460,-170,-4586361
1653844512.80,-14,-2198497,-170,-4586449
1653844573.20,-14,-2198580,-170,-4586501
1653844633.60,-14,-2198500,-170,-4586521
1653844694.00,-14,-2198466,-170,-4586446
1653844754.40,-14,-2198433,-170,-4586494
1653844814.80,-14,-2198530,-170,-4586587
1653844875.20,-14,-2198562,-170,-4586613
1653844935.60,-14,-2198533,-170,-4586625
1653844996.00,-14,-2198478,-170,-4586600
1653845056.40,-14,-2198581,-170,-4586629
1653845116.80,-14,-2198591,-170,-4586613
1653845177.20,-14,-2198547,-170,-4586607
1653845237.60,-14,-2198522,-170,-4586571
1653845298.00,-14,-2198537,-170,-4586558
1653845358.40,-14,-2198588,-170,-4586621
1653845418.80,-14,-2198571,-170,-4586608
1653845479.20,-14,-2198606,-170,-4586579
1653845539.60,-14,-2198574,-170,-4586610
1653845600.00,-14,-2198661,-170,-4586547
1653845660.40,-14,-2198641,-170,-4586575
1653845720.80,-14,-2198631,-170,-4586577
1653845781.20,-14,-2198648,-170,-4586532
1653845841.60,-14,-2198663,-170,-4586608
