millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
96612,1668506637.60,50.76,-19.36,579.01, 
97019,1668506638.00,168.26,119.89,564.39, 
97417,1668506638.40,294.45,181.45,655.68, 
97810,1668506638.80,233.35,328.47,525.16, 
98215,1668506639.20,117.85,457.39,334.04, 
98619,1668506639.60,153.20,470.16,304.24, 
99008,1668506640.00,292.53,471.11,341.36, 
99405,1668506640.40,432.37,577.17,197.50, 
99813,1668506640.80,488.66,583.90,-116.55, 
100212,1668506641.20,492.18,476.02,-424.54, 
100610,1668506641.60,421.31,262.55,-644.74, 
101005,1668506642.00,275.59,115.93,-717.57, 
101412,1668506642.40,200.27,8.75,-491.03, 
101806,1668506642.80,277.39,-80.75,-209.08, 
102207,1668506643.20,444.25,-22.82,-36.74, 
102612,1668506643.60,389.27,69.80,24.44, 
103006,1668506644.00,174.78,89.77,-117.46, 
103407,1668506644.40,92.14,116.04,-249.24, 
103804,1668506644.80,-11.99,64.31,-289.34, 
104208,1668506645.20,-179.53,17.04,-277.00, 
104605,1668506645.60,-217.31,-57.98,-112.54, 
105003,1668506646.00,-230.50,-236.84,-28.67, 
105404,1668506646.40,-352.18,-346.63,-115.67, 
105801,1668506646.80,-317.49,-431.39,-212.54, 
106213,1668506647.20,-365.13,-576.01,-298.83, 
106602,1668506647.60,-462.15,-583.42,-306.40, 
106999,1668506648.00,-372.70,-546.00,-227.86, 
107415,1668506648.40,-294.21,-538.81,-203.05, 
107810,1668506648.80,-256.15,-506.11,-132.09, 
108212,1668506649.20,-93.68,-387.66,-95.05, 
108609,1668506649.60,-9.92,-283.67,22.40, 
108998,1668506650.00,-134.00,-290.43,-33.10, 
109398,1668506650.40,-246.77,-337.99,-131.22, 
109797,1668506650.80,-283.38,-366.64,-101.16, 
110196,1668506651.20,-402.48,-312.76,37.57, 
110600,1668506651.60,-407.65,-275.48,295.44, 
110995,1668506652.00,-320.73,-170.45,489.39, 
111403,1668506652.40,-257.78,-62.06,594.33, 
111796,1668506652.80,-182.76,14.81,692.86, 
112203,1668506653.20,11.55,64.94,689.41, 
112596,1668506653.60,90.16,190.04,521.97, 
113004,1668506654.00,124.37,275.10,467.15, 
113397,1668506654.40,247.30,342.12,348.49, 
113793,1668506654.80,311.61,442.06,197.58, 
114196,1668506655.20,375.49,386.15,140.73, 
114593,1668506655.60,421.11,319.52,222.80, 
114999,1668506656.00,402.34,327.55,322.07, 
115394,1668506656.40,333.58,329.66,279.67, 
115802,1668506656.80,256.14,294.39,124.96, 
116199,1668506657.20,124.74,293.86,-12.28, 
116594,1668506657.60,-31.23,337.80,-150.59, 
117000,1668506658.00,4.65,399.92,-156.27, 
117393,1668506658.40,225.76,375.53,-85.76, 
117796,1668506658.80,350.00,299.62,-206.77, 
118188,1668506659.20,425.58,247.87,-284.67, 
118595,1668506659.60,508.16,216.20,-314.44, 
118986,1668506660.00,432.97,184.84,-345.73, 
119392,1668506660.40,266.12,170.14,-480.82, 
119789,1668506660.80,91.36,185.76,-625.97, 
120184,1668506661.20,-54.11,44.50,-806.52, 
120586,1668506661.60,-205.23,-39.23,-673.59, 
121014,1668506662.00,-325.35,-141.22,-465.37, 
121393,1668506662.40,-433.81,-287.77,-242.45, 
121786,1668506662.80,-530.10,-401.41,-151.45, 
122185,1668506663.20,-533.48,-518.82,71.68, 
122585,1668506663.60,-509.85,-553.89,98.46, 
122986,1668506664.00,-448.27,-586.67,134.29, 
123396,1668506664.40,-278.27,-517.80,203.36, 
123783,1668506664.80,-71.00,-335.94,279.55, 
124188,1668506665.20,49.32,-230.37,332.73, 
124592,1668506665.60,81.24,-138.64,328.38, 
124989,1668506666.00,59.40,22.51,358.03, 
125392,1668506666.40,87.81,153.76,495.17, 
125779,1668506666.80,30.70,258.11,445.92, 
126181,1668506667.20,-63.42,387.54,297.67, 
126578,1668506667.60,-40.33,369.41,272.92, 
126980,1668506668.00,42.38,299.87,341.04, 
127393,1668506668.40,124.65,172.31,364.59, 
127782,1668506668.80,220.76,82.90,166.32, 
128184,1668506669.20,245.22,75.89,-43.28, 
128591,1668506669.60,323.96,35.80,-37.73, 
128976,1668506670.00,315.41,3.03,184.88, 
129394,1668506670.40,268.76,91.20,98.37, 
129777,1668506670.80,193.92,226.08,-88.75, 
130177,1668506671.20,31.60,229.89,-139.87, 
130584,1668506671.60,-20.58,326.57,-150.45, 
130983,1668506672.00,-47.72,280.69,-78.13, 
131395,1668506672.40,72.72,6.61,-138.35, 
131778,1668506672.80,133.63,-132.83,-372.27, 
132175,1668506673.20,66.62,-128.17,-590.81, 
132575,1668506673.60,-55.23,-172.39,-697.80, 
132974,1668506674.00,-59.39,-287.74,-711.20, 
133394,1668506674.40,-78.99,-276.80,-642.00, 
133775,1668506674.80,-80.13,-164.47,-452.57, 
134174,1668506675.20,-111.95,-120.46,-229.01, 
134569,1668506675.60,-217.66,-33.70,-128.94, 
134971,1668506676.00,-380.10,36.39,-110.96, 
135395,1668506676.40,-487.60,26.34,9.09, 
135780,1668506676.80,-483.74,17.43,309.54, 
136173,1668506677.20,-327.42,25.67,461.10, 
136568,1668506677.60,-162.49,-17.79,413.55, 
136968,1668506678.00,-58.20,-19.56,437.40, 
137394,1668506678.40,-67.17,93.48,336.92, 
137768,1668506678.80,-136.25,165.57,186.69, 
138176,1668506679.20,-139.20,169.10,-12.11, 
138569,1668506679.60,-137.07,52.95,-65.11, 
138967,1668506680.00,-83.28,7.64,30.43, 
139395,1668506680.40,11.00,166.60,224.25, 
139769,1668506680.80,41.08,289.13,189.54, 
140165,1668506681.20,145.97,182.77,-73.54, 
140574,1668506681.60,277.22,8.32,-272.78, 
140972,1668506682.00,265.65,63.50,-236.59, 
141402,1668506682.40,268.17,37.84,-149.67, 
141783,1668506682.80,138.61,-133.53,53.20, 
142182,1668506683.20,-79.98,-270.55,140.94, 
142577,1668506683.60,-123.91,-376.81,157.59, 
142987,1668506684.00,3.75,-373.45,243.56, 
143405,1668506684.40,123.32,-249.59,407.12, 
143783,1668506684.80,137.24,-95.74,286.57, 
144177,1668506685.20,67.76,-21.04,87.80, 
144584,1668506685.60,27.54,38.67,77.90, 
144975,1668506686.00,-4.47,51.99,50.60, 
145401,1668506686.40,33.35,93.89,13.41, 
145778,1668506686.80,48.61,141.58,61.05, 
146173,1668506687.20,45.38,93.52,-26.38, 
146577,1668506687.60,-21.78,67.84,-164.88, 
146972,1668506688.00,-90.50,-20.78,-184.80, 
147402,1668506688.40,-126.69,-125.83,-135.81, 
147779,1668506688.80,-151.93,-175.53,-120.00, 
148174,1668506689.20,-24.60,-294.85,-61.28, 
148570,1668506689.60,111.61,-400.93,132.56, 
148971,1668506690.00,155.42,-445.32,181.11, 
149370,1668506690.40,204.46,-437.73,250.39, 
149770,1668506690.80,304.64,-354.91,346.95, 
150181,1668506691.20,395.03,-213.82,293.01, 
150571,1668506691.60,475.10,54.51,183.40, 
150980,1668506692.00,480.16,204.73,103.54, 
151365,1668506692.40,408.14,372.16,55.24, 
151769,1668506692.80,164.38,368.87,195.77, 
152170,1668506693.20,-101.43,294.43,94.73, 
152569,1668506693.60,-314.93,277.65,-100.69, 
152954,1668506694.00,-481.59,144.45,-491.85, 
153362,1668506694.40,-429.62,67.99,-551.18, 
153753,1668506694.80,-252.92,-27.57,-339.78, 
154152,1668506695.20,-106.52,11.08,-240.62, 
154566,1668506695.60,-35.64,-22.20,-82.23, 
154953,1668506696.00,37.57,-147.27,-31.50, 
155348,1668506696.40,31.48,-128.58,-69.05, 
155754,1668506696.80,88.79,-61.84,-141.66, 
156153,1668506697.20,196.48,-6.11,-61.01, 
156569,1668506697.60,165.02,-8.62,-101.30, 
156960,1668506698.00,72.44,-58.63,-445.77, 
157349,1668506698.40,-20.86,1.02,-481.11, 
157749,1668506698.80,-64.53,49.96,-287.65, 
158160,1668506699.20,-131.76,7.92,-121.70, 
158552,1668506699.60,-264.59,8.22,-39.17, 
158947,1668506700.00,-222.53,256.08,-30.51, 
159348,1668506700.40,-89.11,483.29,185.16, 
159754,1668506700.80,67.52,457.00,111.65, 
160147,1668506701.20,158.90,328.33,-163.67, 
160548,1668506701.60,84.98,151.07,-389.16, 
160954,1668506702.00,6.85,-61.65,-401.29, 
161355,1668506702.40,-9.59,-182.99,-221.77, 
161753,1668506702.80,-8.40,-194.31,27.63, 
162148,1668506703.20,-54.76,-299.24,175.94, 
162545,1668506703.60,2.98,-393.50,399.89, 
162951,1668506704.00,32.15,-362.28,541.66, 
163348,1668506704.40,-57.01,-230.58,460.15, 
163753,1668506704.80,-112.21,-102.96,355.33, 
164153,1668506705.20,-122.77,52.83,369.42, 
164544,1668506705.60,-177.58,160.85,296.63, 
164943,1668506706.00,-26.97,212.00,6.97, 
165345,1668506706.40,126.15,233.19,-121.63, 
165744,1668506706.80,197.44,114.29,-335.35, 
166144,1668506707.20,281.74,66.85,-518.50, 
166543,1668506707.60,293.86,-5.50,-311.45, 
166946,1668506708.00,152.67,2.03,-93.92, 
167342,1668506708.40,-78.34,73.44,-31.46, 
167741,1668506708.80,-360.34,129.22,101.15, 
168140,1668506709.20,-435.49,105.86,229.92, 
168542,1668506709.60,-328.30,19.38,473.27, 
168939,1668506710.00,-251.86,-34.60,468.49, 
169338,1668506710.40,-153.07,-110.51,366.08, 
169738,1668506710.80,74.40,-234.42,378.27, 
170147,1668506711.20,303.64,-230.33,365.37, 
170547,1668506711.60,368.20,-156.43,114.00, 
170940,1668506712.00,379.26,-224.48,-210.88, 
171345,1668506712.40,378.81,-223.17,-331.99, 
171737,1668506712.80,336.41,-118.55,-275.12, 
172134,1668506713.20,198.19,-160.98,-383.80, 
172535,1668506713.60,48.28,-288.88,-426.68, 
172935,1668506714.00,-204.50,-169.34,-361.68, 
173344,1668506714.40,-357.23,-148.53,-140.40, 
173733,1668506714.80,-490.42,-307.13,127.56, 
174137,1668506715.20,-604.46,-79.33,368.17, 
174534,1668506715.60,-508.65,290.16,784.15, 
174936,1668506716.00,-260.16,599.80,1149.42, 
175333,1668506716.40,-54.96,921.18,1144.73, 
175732,1668506716.80,127.40,1127.75,889.14, 
176138,1668506717.20,239.20,1121.01,353.26, 
176531,1668506717.60,372.19,860.43,-271.60, 
176932,1668506718.00,341.92,514.88,-598.70, 
177344,1668506718.40,70.07,435.63,-717.00, 
177731,1668506718.80,-214.67,408.16,-785.14, 
178128,1668506719.20,-262.13,141.42,-782.01, 
178530,1668506719.60,-247.54,-130.51,-757.41, 
178929,1668506720.00,-374.37,-203.38,-673.07, 
179335,1668506720.40,-467.47,-231.18,-537.20, 
179724,1668506720.80,-355.70,-401.73,-139.55, 
180137,1668506721.20,-224.41,-486.15,149.73, 
180529,1668506721.60,-63.76,-416.97,470.08, 
180936,1668506722.00,68.97,-307.85,527.32, 
181346,1668506722.40,208.67,-300.06,268.01, 
181725,1668506722.80,302.56,-275.06,-129.23, 
182134,1668506723.20,245.67,-300.84,-417.56, 
182528,1668506723.60,117.07,-417.38,-531.46, 
182927,1668506724.00,92.65,-504.50,-417.39, 
183326,1668506724.40,9.24,-548.53,-232.23, 
183732,1668506724.80,-24.07,-557.22,35.92, 
184125,1668506725.20,46.17,-568.76,361.39, 
184526,1668506725.60,39.75,-516.26,470.80, 
184922,1668506726.00,-28.01,-412.72,462.12, 
185321,1668506726.40,-47.81,-220.62,568.33, 
185726,1668506726.80,66.13,-141.67,556.30, 
186122,1668506727.20,222.29,9.63,447.11, 
186521,1668506727.60,199.63,199.77,368.88, 
186929,1668506728.00,132.11,317.67,51.13, 
187324,1668506728.40,138.93,308.69,-343.08, 
187721,1668506728.80,111.20,67.34,-657.61, 
188119,1668506729.20,-72.48,-43.35,-546.81, 
188524,1668506729.60,-217.23,35.43,-294.08, 
188923,1668506730.00,-167.41,100.08,-121.92, 
189319,1668506730.40,-26.70,134.99,-2.64, 
189726,1668506730.80,152.70,245.29,86.02, 
190117,1668506731.20,359.15,231.12,129.38, 
190523,1668506731.60,453.77,184.21,37.02, 
190924,1668506732.00,360.45,242.30,-152.44, 
191315,1668506732.40,5.27,202.54,-229.65, 
191715,1668506732.80,-263.74,151.02,-239.91, 
192706,1668506733.20,-328.93,90.97,-225.40, 
192768,1668506733.60,-246.72,-24.81,-246.40, 
192915,1668506734.00,-269.33,-100.56,-259.29, 
193316,1668506734.40,-232.14,-207.70,-223.86, 
193718,1668506734.80,-100.95,-321.35,-71.43, 
194113,1668506735.20,-102.53,-404.27,89.57, 
194512,1668506735.60,27.37,-360.97,374.63, 
194912,1668506736.00,165.24,-234.69,424.70, 
195311,1668506736.40,82.97,-125.44,372.32, 
195713,1668506736.80,-63.35,-31.89,292.02, 
196118,1668506737.20,-32.59,15.05,206.73, 
196524,1668506737.60,89.54,-43.32,239.59, 
196917,1668506738.00,155.37,-85.54,348.29, 
197312,1668506738.40,206.65,66.83,346.97, 
197709,1668506738.80,277.08,175.40,348.98, 
198107,1668506739.20,264.49,295.56,190.43, 
198508,1668506739.60,249.57,454.33,192.13, 
198907,1668506740.00,297.08,427.43,228.09, 
199305,1668506740.40,234.13,383.04,104.48, 
199706,1668506740.80,49.60,422.47,-75.01, 
200105,1668506741.20,-35.58,413.30,-157.88, 
200517,1668506741.60,-39.31,316.51,-260.59, 
200908,1668506742.00,36.68,265.43,-302.59, 
201308,1668506742.40,289.26,169.45,-238.36, 
201709,1668506742.80,323.76,137.51,-291.11, 
202106,1668506743.20,151.75,189.52,-204.73, 
202506,1668506743.60,24.83,193.02,-136.16, 
202915,1668506744.00,-15.11,158.09,-197.54, 
203304,1668506744.40,-2.40,141.05,-97.04, 
203706,1668506744.80,102.23,155.38,-77.86, 
204107,1668506745.20,101.17,128.13,-288.63, 
204505,1668506745.60,-47.41,84.80,-507.33, 
204914,1668506746.00,-168.17,61.43,-377.62, 
205301,1668506746.40,-168.30,-93.10,-324.59, 
205703,1668506746.80,-182.37,-300.37,-184.42, 
206102,1668506747.20,-113.29,-396.88,-220.99, 
206514,1668506747.60,-121.01,-419.05,-171.11, 
206903,1668506748.00,-286.55,-445.88,-102.70, 
207310,1668506748.40,-334.39,-410.06,85.73, 
207706,1668506748.80,-318.59,-324.22,228.75, 
208099,1668506749.20,-268.64,-347.10,256.16, 
208498,1668506749.60,-15.05,-440.12,276.67, 
208898,1668506750.00,-4.77,-488.46,280.19, 
209307,1668506750.40,-91.51,-334.79,317.03, 
209704,1668506750.80,-191.51,-54.03,366.90, 
210100,1668506751.20,-219.33,42.23,414.05, 
210499,1668506751.60,-109.70,120.79,471.75, 
210898,1668506752.00,141.95,298.68,492.23, 
211294,1668506752.40,292.88,436.81,266.31, 
211693,1668506752.80,200.37,359.95,-113.50, 
212107,1668506753.20,9.08,274.48,-331.56, 
212496,1668506753.60,94.72,200.52,-222.73, 
212897,1668506754.00,65.33,38.76,-15.58, 
213295,1668506754.40,-39.67,-42.58,57.80, 
213692,1668506754.80,51.66,-24.60,-62.66, 
214104,1668506755.20,203.67,-9.56,-21.37, 
214497,1668506755.60,256.06,68.06,-32.67, 
214892,1668506756.00,355.76,227.17,-42.09, 
215302,1668506756.40,202.99,349.63,-159.71, 
215693,1668506756.80,9.73,324.30,-301.52, 
216094,1668506757.20,-51.10,279.71,-361.02, 
216494,1668506757.60,-229.67,236.24,-417.09, 
216889,1668506758.00,-402.07,162.02,-358.70, 
217298,1668506758.40,-388.41,96.57,-87.69, 
217690,1668506758.80,-323.63,235.93,198.13, 
218089,1668506759.20,-216.98,372.59,437.71, 
218486,1668506759.60,-78.70,306.06,375.40, 
218896,1668506760.00,130.41,192.74,-0.56, 
219287,1668506760.40,134.35,43.89,-170.55, 
219697,1668506760.80,-8.62,-130.53,-239.46, 
220086,1668506761.20,-42.93,-239.49,-21.75, 
220485,1668506761.60,-134.08,-376.58,137.96, 
220895,1668506762.00,-188.25,-449.81,203.81, 
221294,1668506762.40,-227.43,-518.92,-10.13, 
221689,1668506762.80,-126.50,-452.13,-189.18, 
222087,1668506763.20,-74.22,-375.53,9.68, 
222486,1668506763.60,82.88,-340.43,153.47, 
222887,1668506764.00,240.19,-322.83,128.32, 
223285,1668506764.40,154.56,-270.93,-98.07, 
223686,1668506764.80,-77.80,-191.34,-173.47, 
224081,1668506765.20,-310.15,-222.30,-299.32, 
224485,1668506765.60,-392.34,-242.63,-383.86, 
224880,1668506766.00,-528.73,-106.15,-155.89, 
225282,1668506766.40,-544.02,38.97,201.07, 
225685,1668506766.80,-350.20,154.90,467.79, 
226078,1668506767.20,-86.91,211.72,478.95, 
226478,1668506767.60,162.41,334.98,354.89, 
226885,1668506768.00,282.57,261.80,186.20, 
227278,1668506768.40,344.60,0.12,84.20, 
227688,1668506768.80,263.61,-145.31,-13.23, 
228077,1668506769.20,131.92,-61.99,-79.94, 
228481,1668506769.60,-21.64,-141.86,-91.01, 
228888,1668506770.00,66.21,-302.42,-171.52, 
229273,1668506770.40,218.87,-292.38,-33.21, 
229687,1668506770.80,387.87,-147.08,188.32, 
230076,1668506771.20,485.47,6.45,316.11, 
230475,1668506771.60,523.13,146.40,317.30, 
230879,1668506772.00,591.64,273.25,221.85, 
231280,1668506772.40,553.91,270.39,58.59, 
231690,1668506772.80,352.34,213.27,-130.71, 
232075,1668506773.20,166.08,-0.80,-384.12, 
232474,1668506773.60,-36.43,-140.48,-582.99, 
232873,1668506774.00,-231.64,-166.39,-563.34, 
233273,1668506774.40,-336.17,-200.37,-449.41, 
233691,1668506774.80,-301.02,-108.40,-246.44, 
234076,1668506775.20,-91.68,-145.99,-84.10, 
234469,1668506775.60,29.60,-122.87,-67.54, 
234872,1668506776.00,15.06,-51.32,-36.70, 
235270,1668506776.40,65.24,-40.64,135.54, 
235689,1668506776.80,119.67,-45.81,303.88, 
236075,1668506777.20,17.06,17.88,380.27, 
236478,1668506777.60,-66.36,168.55,455.87, 
236871,1668506778.00,-180.86,188.98,360.60, 
237273,1668506778.40,-285.45,169.58,-22.10, 
237692,1668506778.80,-331.26,151.52,-216.08, 
238065,1668506779.20,-264.16,-28.80,-201.61, 
238465,1668506779.60,-188.89,-188.78,-0.35, 
238872,1668506780.00,-108.40,-179.52,196.29, 
239261,1668506780.40,-102.98,-134.54,170.31, 
239689,1668506780.80,-79.07,-142.96,2.77, 
240072,1668506781.20,70.13,-111.53,-142.49, 
240474,1668506781.60,270.10,-97.75,-117.39, 
240875,1668506782.00,264.91,-197.39,-14.13, 
241262,1668506782.40,128.91,-138.86,-43.40, 
241709,1668506782.80,-30.63,-4.51,-54.04, 
242063,1668506783.20,-157.38,25.26,83.72, 
242464,1668506783.60,-158.40,133.24,3.22, 
242874,1668506784.00,-44.06,105.83,10.35, 
243875,1668506784.40,162.24,51.71,205.55, 
244463,1668506784.80,228.58,185.55,292.44,V
244492,1668506785.20,277.49,291.93,290.21,V
244518,1668506785.60,310.99,373.69,222.39,V
244858,1668506786.00,155.81,488.03,72.68, 
245258,1668506786.40,43.62,637.03,-200.47, 
245659,1668506786.80,111.16,595.31,-473.63, 
246061,1668506787.20,67.39,336.33,-570.60, 
246462,1668506787.60,-66.63,87.71,-559.20, 
246867,1668506788.00,-173.63,-81.37,-440.68, 
247257,1668506788.40,-224.33,-183.96,-222.01, 
247660,1668506788.80,-101.61,-263.03,24.43, 
248066,1668506789.20,95.13,-304.25,193.25, 
248465,1668506789.60,218.20,-183.40,313.02, 
248854,1668506790.00,247.11,-0.13,346.75, 
249253,1668506790.40,231.68,47.87,309.42, 
249659,1668506790.80,134.17,85.50,255.71, 
250056,1668506791.20,67.39,163.94,128.87, 
250460,1668506791.60,201.66,124.82,27.22, 
250861,1668506792.00,206.19,41.22,6.85, 
251252,1668506792.40,91.91,-11.14,-185.66, 
251658,1668506792.80,42.74,-20.39,-326.88, 
252051,1668506793.20,-64.14,-61.01,-210.82, 
252452,1668506793.60,-183.77,-92.82,-139.94, 
252860,1668506794.00,-230.50,-149.85,3.35, 
253257,1668506794.40,-218.43,-159.60,194.57, 
253728,1668506794.80,-175.31,-164.07,334.12, 
254050,1668506795.20,-123.23,-82.69,339.48, 
254455,1668506795.60,-64.93,67.72,311.72, 
254851,1668506796.00,-2.84,103.97,504.17, 
255248,1668506796.40,77.01,82.61,464.47, 
255647,1668506796.80,-5.89,63.64,243.19, 
256049,1668506797.20,-74.60,30.79,15.54, 
256456,1668506797.60,-99.15,-194.86,-238.45, 
256845,1668506798.00,-214.57,-387.78,-465.91, 
257245,1668506798.40,-336.71,-352.33,-483.51, 
257656,1668506798.80,-380.78,-397.64,-422.97, 
258045,1668506799.20,-298.22,-358.69,-110.13, 
258447,1668506799.60,-226.27,-203.31,218.03, 
258844,1668506800.00,-115.76,-87.97,269.72, 
259244,1668506800.40,71.80,9.10,338.61, 
259653,1668506800.80,59.72,270.94,501.57, 
260052,1668506801.20,-110.46,559.87,564.15, 
260446,1668506801.60,-276.72,583.94,348.34, 
260847,1668506802.00,-339.40,477.45,85.76, 
261242,1668506802.40,-365.40,446.58,-214.38, 
261642,1668506802.80,-169.63,363.74,-283.39, 
262039,1668506803.20,89.33,239.54,-283.28, 
262438,1668506803.60,103.91,67.43,-358.81, 
262840,1668506804.00,-11.72,57.87,-248.99, 
263241,1668506804.40,-70.15,47.34,-162.38, 
263639,1668506804.80,-18.73,-13.04,-116.57, 
264044,1668506805.20,169.84,-194.39,-217.84, 
264437,1668506805.60,239.03,-272.10,-434.62, 
264845,1668506806.00,226.86,-246.86,-548.51, 
265238,1668506806.40,229.87,-206.34,-435.49, 
265635,1668506806.80,149.99,-55.85,-260.26, 
266035,1668506807.20,3.39,-0.86,-241.30, 
266434,1668506807.60,-145.33,-54.90,-349.43, 
266840,1668506808.00,-211.94,-32.53,-154.47, 
267239,1668506808.40,-132.29,83.72,153.69, 
267657,1668506808.80,32.80,158.25,338.65, 
268044,1668506809.20,230.76,213.59,268.58, 
268439,1668506809.60,225.40,137.64,63.99, 
268832,1668506810.00,74.74,-10.95,-78.85, 
269236,1668506810.40,34.09,-163.73,-60.84, 
269631,1668506810.80,-78.35,-350.44,-28.50, 
270032,1668506811.20,-37.62,-378.53,214.05, 
270442,1668506811.60,76.91,-295.31,451.76, 
270829,1668506812.00,152.51,-75.02,523.59, 
271233,1668506812.40,195.10,120.14,424.41, 
271634,1668506812.80,210.07,240.81,243.24, 
272031,1668506813.20,107.57,348.02,302.73, 
272437,1668506813.60,23.72,278.11,64.65, 
272832,1668506814.00,99.55,182.52,-202.50, 
273235,1668506814.40,223.04,83.25,-121.54, 
273629,1668506814.80,285.30,-16.15,-18.62, 
274030,1668506815.20,344.98,-64.43,-23.60, 
274429,1668506815.60,304.29,-202.92,-170.40, 
274835,1668506816.00,201.39,-344.45,-361.47, 
275230,1668506816.40,0.38,-303.56,-445.89, 
275638,1668506816.80,-194.69,-265.20,-336.90, 
276031,1668506817.20,-235.87,-213.23,-120.23, 
276424,1668506817.60,-201.67,-183.32,61.35, 
276828,1668506818.00,-123.60,-123.18,110.80, 
277235,1668506818.40,53.39,10.15,179.15, 
277659,1668506818.80,225.40,84.09,342.31, 
