millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
92235,1670003165.40,-158.29,58.91,0.28, 
92639,1670003165.80,-167.76,4.03,-76.67, 
93036,1670003166.20,-187.72,9.31,-48.45, 
93448,1670003166.60,-167.12,95.75,77.86, 
93847,1670003167.00,-178.51,113.04,142.42, 
94236,1670003167.40,-198.93,124.39,132.64, 
94644,1670003167.80,-161.49,163.60,134.76, 
95045,1670003168.20,-79.95,157.94,134.53, 
95434,1670003168.60,-11.06,100.96,117.91, 
95844,1670003169.00,94.57,52.12,90.97, 
96233,1670003169.40,130.84,10.71,71.36, 
96645,1670003169.80,174.96,-56.99,57.88, 
97034,1670003170.20,208.15,-78.17,9.26, 
97441,1670003170.60,120.82,-29.37,-88.03, 
97832,1670003171.00,144.11,25.37,-161.44, 
98230,1670003171.40,160.71,2.30,-197.88, 
98629,1670003171.80,171.40,-1.39,-139.33, 
99041,1670003172.20,176.89,-86.91,-137.04, 
99428,1670003172.60,146.58,-73.51,-115.41, 
99829,1670003173.00,88.00,-78.42,-158.12, 
100231,1670003173.40,6.98,-97.83,-169.98, 
100638,1670003173.80,20.46,-96.18,-132.49, 
101040,1670003174.20,-15.71,-109.73,-117.69, 
101429,1670003174.60,-28.36,-86.80,-65.81, 
101828,1670003175.00,-37.94,-67.17,-58.48, 
102227,1670003175.40,-29.61,-98.78,-109.27, 
102627,1670003175.80,25.11,-122.41,-170.55, 
103038,1670003176.20,36.30,-138.97,-108.20, 
103436,1670003176.60,92.72,-182.40,2.99, 
103839,1670003177.00,72.37,-98.71,-6.25, 
104249,1670003177.40,22.95,3.96,3.45, 
104636,1670003177.80,13.76,69.65,111.30, 
105046,1670003178.20,5.73,105.11,186.42, 
105435,1670003178.60,-16.42,82.39,192.36, 
105838,1670003179.00,-50.33,78.63,49.51, 
106235,1670003179.40,-45.51,41.78,-47.92, 
106641,1670003179.80,-56.16,-54.82,-54.96, 
107036,1670003180.20,-95.91,-32.79,-58.09, 
107436,1670003180.60,-125.85,1.74,-105.27, 
107835,1670003181.00,-114.95,-51.84,-123.17, 
108232,1670003181.40,-73.14,-126.61,-37.46, 
108632,1670003181.80,-5.53,-133.47,8.96, 
109033,1670003182.20,33.08,-135.59,-53.06, 
109430,1670003182.60,47.60,-150.62,-60.30, 
109836,1670003183.00,58.52,-125.40,11.52, 
110229,1670003183.40,51.05,-101.29,92.51, 
110630,1670003183.80,59.31,-78.39,113.81, 
111042,1670003184.20,18.26,-40.70,78.63, 
111431,1670003184.60,1.08,-24.02,64.05, 
111826,1670003185.00,-12.69,-8.36,40.33, 
112236,1670003185.40,-55.60,71.46,68.73, 
112627,1670003185.80,-88.71,151.83,96.23, 
113027,1670003186.20,-80.96,149.47,41.00, 
113430,1670003186.60,-57.48,129.78,13.49, 
113829,1670003187.00,-36.97,112.57,30.23, 
114231,1670003187.40,-19.22,113.67,79.38, 
114626,1670003187.80,27.27,113.19,170.37, 
115027,1670003188.20,18.05,143.50,185.50, 
115427,1670003188.60,73.35,133.33,173.18, 
115836,1670003189.00,148.77,122.89,154.93, 
116232,1670003189.40,126.79,128.38,141.90, 
116633,1670003189.80,153.92,130.25,124.18, 
117032,1670003190.20,188.34,96.81,76.93, 
117424,1670003190.60,148.07,67.79,37.25, 
117823,1670003191.00,143.25,58.89,-15.28, 
118220,1670003191.40,151.55,17.94,-162.82, 
118632,1670003191.80,91.29,-32.69,-245.62, 
119011,1670003192.20,70.10,-23.87,-205.63, 
119408,1670003192.60,66.25,-65.86,-175.88, 
119808,1670003193.00,-2.41,-49.34,-147.60, 
120207,1670003193.40,-27.79,-19.26,-97.66, 
120629,1670003193.80,-112.68,-27.19,-79.52, 
121018,1670003194.20,-163.85,31.98,-41.57, 
121425,1670003194.60,-170.62,45.36,4.38, 
121806,1670003195.00,-173.61,70.78,49.53, 
122218,1670003195.40,-189.38,139.18,74.23, 
122624,1670003195.80,-198.74,173.33,13.13, 
123009,1670003196.20,-218.56,196.01,61.43, 
123416,1670003196.60,-197.80,241.75,139.17, 
123811,1670003197.00,-130.35,157.16,180.58, 
124221,1670003197.40,-73.15,100.05,117.54, 
124616,1670003197.80,-9.17,99.04,122.04, 
125005,1670003198.20,26.76,28.43,177.73, 
125417,1670003198.60,87.68,0.78,146.99, 
125810,1670003199.00,86.83,-7.99,81.33, 
126205,1670003199.40,69.42,-49.77,29.09, 
126611,1670003199.80,69.41,-117.15,-71.22, 
127006,1670003200.20,84.16,-204.43,-128.39, 
127406,1670003200.60,47.76,-256.47,-100.45, 
127817,1670003201.00,47.92,-327.98,-64.63, 
128215,1670003201.40,63.02,-347.06,-88.44, 
128606,1670003201.80,11.05,-258.00,-70.09, 
129011,1670003202.20,15.42,-247.30,-50.42, 
129402,1670003202.60,34.46,-250.17,-22.02, 
129810,1670003203.00,-29.92,-183.06,-15.80, 
130201,1670003203.40,-65.07,-125.34,-81.13, 
130600,1670003203.80,-92.02,-108.33,-136.21, 
131000,1670003204.20,-95.62,-91.96,-210.34, 
131399,1670003204.60,-96.35,-76.30,-221.91, 
131799,1670003205.00,-126.81,-45.29,-163.10, 
132198,1670003205.40,-115.91,-34.70,-171.29, 
132597,1670003205.80,-136.24,24.64,-209.54, 
132999,1670003206.20,-116.62,88.74,-139.37, 
133396,1670003206.60,-66.97,90.01,-132.78, 
133808,1670003207.00,-39.73,73.83,-3.68, 
134211,1670003207.40,-15.74,43.95,142.32, 
134604,1670003207.80,36.47,3.69,160.13, 
135006,1670003208.20,62.83,-11.85,145.17, 
135395,1670003208.60,83.96,24.98,80.86, 
135806,1670003209.00,69.97,38.69,27.40, 
136196,1670003209.40,88.83,1.38,57.05, 
136603,1670003209.80,167.50,-60.84,17.70, 
136994,1670003210.20,163.55,-108.53,8.75, 
137402,1670003210.60,111.12,-110.31,48.52, 
137793,1670003211.00,145.88,-75.93,54.07, 
138203,1670003211.40,76.25,-45.30,-26.98, 
138592,1670003211.80,51.17,-18.21,52.20, 
138993,1670003212.20,108.76,54.69,131.21, 
139390,1670003212.60,89.15,129.70,121.57, 
139792,1670003213.00,24.01,172.51,71.27, 
140189,1670003213.40,49.69,204.47,84.05, 
140589,1670003213.80,52.85,193.74,47.84, 
140990,1670003214.20,23.47,116.58,30.23, 
141389,1670003214.60,45.44,85.94,16.23, 
141789,1670003215.00,61.56,60.08,64.39, 
142188,1670003215.40,56.44,70.69,74.58, 
142587,1670003215.80,82.56,61.97,-8.57, 
142987,1670003216.20,84.76,53.92,-89.74, 
143386,1670003216.60,67.59,46.52,-53.98, 
143788,1670003217.00,36.00,88.87,31.93, 
144185,1670003217.40,-6.58,103.94,-31.47, 
144586,1670003217.80,-11.52,32.33,-131.90, 
144986,1670003218.20,-46.97,39.23,-265.09, 
145387,1670003218.60,-91.82,43.62,-245.29, 
145788,1670003219.00,-95.80,-52.48,-113.61, 
146194,1670003219.40,-34.66,-144.86,-23.49, 
146583,1670003219.80,-18.19,-182.95,26.09, 
146982,1670003220.20,-37.01,-193.45,104.66, 
147382,1670003220.60,-37.22,-164.34,151.08, 
147783,1670003221.00,-68.08,-186.07,118.71, 
148183,1670003221.40,-77.20,-149.52,80.89, 
148582,1670003221.80,-83.80,-83.76,22.41, 
148981,1670003222.20,-72.96,5.08,37.95, 
149381,1670003222.60,-78.65,77.51,-38.56, 
149780,1670003223.00,-113.47,151.25,-39.76, 
150179,1670003223.40,-139.48,208.22,45.45, 
150579,1670003223.80,-141.58,217.20,52.40, 
150978,1670003224.20,-140.37,220.27,-0.03, 
151377,1670003224.60,-89.83,169.97,84.23, 
151787,1670003225.00,-63.22,142.04,109.10, 
152176,1670003225.40,-24.09,148.50,88.32, 
152578,1670003225.80,-7.85,133.91,79.53, 
152977,1670003226.20,5.82,102.53,131.33, 
153376,1670003226.60,17.14,74.26,98.17, 
153792,1670003227.00,-52.29,65.00,26.91, 
154175,1670003227.40,-90.18,104.13,61.50, 
154574,1670003227.80,-101.83,98.82,47.84, 
154978,1670003228.20,-124.17,58.67,-4.31, 
155373,1670003228.60,-154.41,23.47,-67.48, 
155783,1670003229.00,-110.54,-56.26,-131.83, 
156180,1670003229.40,-134.86,-153.91,-170.59, 
156573,1670003229.80,-165.75,-180.59,-154.71, 
156983,1670003230.20,-136.59,-199.64,-156.83, 
157374,1670003230.60,-172.25,-179.77,-39.95, 
157771,1670003231.00,-146.19,-177.13,-45.44, 
158173,1670003231.40,-56.61,-172.07,-55.05, 
158570,1670003231.80,-26.85,-132.77,-34.59, 
158980,1670003232.20,17.02,-98.83,-56.54, 
159369,1670003232.60,117.82,-85.87,-65.47, 
159770,1670003233.00,199.51,-89.87,38.21, 
160174,1670003233.40,296.12,-91.18,187.96, 
160579,1670003233.80,370.15,-74.07,154.06, 
160978,1670003234.20,456.23,-58.53,102.10, 
161366,1670003234.60,453.02,-28.38,49.10, 
161777,1670003235.00,409.85,-3.18,-16.18, 
162166,1670003235.40,383.24,1.46,-97.97, 
162566,1670003235.80,337.73,5.61,-117.86, 
162965,1670003236.20,247.14,-6.78,-113.44, 
163364,1670003236.60,168.39,32.19,-80.52, 
163766,1670003237.00,163.06,15.00,-45.89, 
164177,1670003237.40,153.86,-14.71,-67.73, 
164571,1670003237.80,94.99,26.66,20.32, 
164974,1670003238.20,11.62,125.91,131.15, 
165373,1670003238.60,-57.57,220.17,146.94, 
165765,1670003239.00,-113.93,225.01,79.70, 
166172,1670003239.40,-142.65,206.89,9.77, 
166567,1670003239.80,-148.47,155.25,8.85, 
166961,1670003240.20,-151.75,125.84,77.56, 
167360,1670003240.60,-90.23,131.65,94.19, 
167761,1670003241.00,-24.44,115.32,41.76, 
168159,1670003241.40,-36.18,82.27,-15.85, 
168558,1670003241.80,-46.39,36.36,-130.92, 
168960,1670003242.20,-55.15,-35.09,-129.47, 
169359,1670003242.60,-109.90,-61.15,-145.27, 
170391,1670003243.00,-136.80,-66.32,-164.53, 
170455,1670003243.40,-188.91,-102.84,-140.34, 
170561,1670003243.80,-211.65,-83.18,1.51, 
170956,1670003244.20,-163.61,-131.42,55.99, 
171356,1670003244.60,-122.17,-168.58,96.39, 
171757,1670003245.00,-70.66,-131.52,178.15, 
172154,1670003245.40,-12.05,-132.07,178.50, 
172564,1670003245.80,34.93,-146.51,107.07, 
172965,1670003246.20,24.18,-107.24,134.92, 
173367,1670003246.60,-16.58,9.28,221.94, 
173756,1670003247.00,-33.16,52.11,137.07, 
174153,1670003247.40,-30.85,51.86,36.58, 
174553,1670003247.80,-13.40,33.97,4.26, 
174952,1670003248.20,-14.55,-29.90,-93.40, 
175351,1670003248.60,-0.17,-80.98,-197.51, 
175753,1670003249.00,75.51,-170.68,-215.86, 
176156,1670003249.40,23.47,-189.09,-246.98, 
176551,1670003249.80,-3.01,-199.71,-242.67, 
176963,1670003250.20,21.96,-269.71,-185.56, 
177352,1670003250.60,25.05,-336.25,-151.38, 
177754,1670003251.00,-19.88,-331.08,-205.79, 
178151,1670003251.40,-71.97,-301.93,-176.05, 
178548,1670003251.80,-80.33,-252.79,-79.18, 
178950,1670003252.20,-85.52,-222.15,-15.25, 
179349,1670003252.60,-136.18,-172.62,46.89, 
179767,1670003253.00,-173.77,-142.60,102.70, 
180152,1670003253.40,-167.66,-62.39,123.55, 
180549,1670003253.80,-142.45,-24.73,197.13, 
180959,1670003254.20,-71.85,58.60,293.32, 
181360,1670003254.60,-28.76,177.74,325.68, 
181776,1670003255.00,-22.86,273.80,373.65, 
182155,1670003255.40,-1.25,366.04,438.84, 
182556,1670003255.80,32.54,485.03,421.10, 
182958,1670003256.20,60.19,557.12,366.97, 
183359,1670003256.60,98.38,605.45,266.37, 
183756,1670003257.00,160.20,615.90,189.14, 
184158,1670003257.40,239.47,545.76,-10.15, 
184545,1670003257.80,202.93,445.63,-290.68, 
184956,1670003258.20,138.40,387.26,-368.26, 
185348,1670003258.60,130.32,282.56,-397.20, 
185761,1670003259.00,121.05,124.57,-394.07, 
186142,1670003259.40,64.35,26.12,-429.12, 
186548,1670003259.80,63.66,-104.86,-416.62, 
186953,1670003260.20,14.86,-193.87,-345.10, 
187353,1670003260.60,-73.32,-181.03,-320.22, 
187752,1670003261.00,-126.79,-168.84,-339.04, 
188153,1670003261.40,-135.03,-222.51,-250.77, 
188551,1670003261.80,-154.91,-229.30,-173.70, 
188954,1670003262.20,-167.41,-248.13,-51.53, 
189343,1670003262.60,-126.10,-241.97,-23.41, 
189759,1670003263.00,-104.90,-265.63,-26.51, 
190144,1670003263.40,-38.43,-279.29,51.01, 
190539,1670003263.80,0.45,-284.25,117.37, 
190941,1670003264.20,17.30,-265.65,182.22, 
191348,1670003264.60,31.33,-227.27,284.54, 
191744,1670003265.00,-4.59,-43.00,388.48, 
192139,1670003265.40,-0.22,106.99,349.82, 
192548,1670003265.80,98.92,127.00,396.47, 
192937,1670003266.20,144.96,93.17,311.60, 
193347,1670003266.60,132.05,81.11,267.39, 
193748,1670003267.00,166.72,21.44,284.94, 
194144,1670003267.40,143.82,23.14,212.68, 
194541,1670003267.80,75.06,90.10,221.51, 
194934,1670003268.20,65.58,175.68,216.19, 
195336,1670003268.60,41.18,257.16,101.83, 
195743,1670003269.00,4.36,317.19,77.42, 
196147,1670003269.40,69.15,292.17,30.72, 
196542,1670003269.80,55.76,232.98,-98.21, 
196935,1670003270.20,28.11,195.55,-213.45, 
197343,1670003270.60,19.94,193.01,-289.13, 
197734,1670003271.00,12.30,152.03,-374.03, 
198135,1670003271.40,-9.97,163.04,-396.15, 
198545,1670003271.80,-92.67,166.04,-391.94, 
198934,1670003272.20,-125.46,129.17,-360.82, 
199342,1670003272.60,-133.47,61.72,-320.76, 
199755,1670003273.00,-121.26,35.35,-175.61, 
200140,1670003273.40,-93.82,-71.17,-176.86, 
200531,1670003273.80,-85.02,-141.42,-146.84, 
200929,1670003274.20,-60.84,-165.79,-59.04, 
201340,1670003274.60,-71.21,-200.98,85.87, 
201740,1670003275.00,-125.95,-227.81,172.48, 
202129,1670003275.40,-71.93,-231.04,162.95, 
202541,1670003275.80,-10.36,-296.34,153.20, 
202940,1670003276.20,-6.57,-344.42,198.72, 
203335,1670003276.60,-34.85,-311.99,159.55, 
203730,1670003277.00,-8.66,-312.68,77.23, 
204128,1670003277.40,13.35,-324.28,-17.50, 
204529,1670003277.80,-64.10,-245.62,6.78, 
204926,1670003278.20,-59.57,-225.46,16.94, 
205334,1670003278.60,8.92,-204.02,97.78, 
205729,1670003279.00,-30.02,-116.43,157.50, 
206133,1670003279.40,3.96,-140.98,111.21, 
206526,1670003279.80,47.48,-139.39,170.22, 
206923,1670003280.20,67.29,-69.23,275.52, 
207327,1670003280.60,130.16,-41.93,350.96, 
207726,1670003281.00,226.97,-33.34,348.51, 
208134,1670003281.40,252.12,8.44,189.28, 
208531,1670003281.80,219.83,43.86,114.70, 
208930,1670003282.20,220.47,89.52,62.88, 
209321,1670003282.60,169.44,159.37,3.44, 
209756,1670003283.00,154.64,180.86,-43.98, 
210120,1670003283.40,138.57,195.98,-53.94, 
210530,1670003283.80,91.20,255.51,-47.06, 
210929,1670003284.20,80.31,248.98,-77.77, 
211318,1670003284.60,53.18,223.27,-175.47, 
211718,1670003285.00,-2.63,247.66,-217.40, 
212117,1670003285.40,-17.76,279.21,-233.13, 
212529,1670003285.80,-46.44,298.45,-237.96, 
212918,1670003286.20,-55.00,256.94,-242.59, 
213329,1670003286.60,1.04,135.93,-265.41, 
213719,1670003287.00,-19.27,34.82,-316.26, 
214126,1670003287.40,-68.22,16.96,-291.56, 
214515,1670003287.80,-107.78,-15.17,-226.03, 
214925,1670003288.20,-171.04,-74.17,-273.58, 
215322,1670003288.60,-203.52,-154.30,-323.67, 
215715,1670003289.00,-210.37,-200.35,-317.05, 
216125,1670003289.40,-212.35,-250.02,-207.37, 
216514,1670003289.80,-178.81,-269.04,-66.16, 
216926,1670003290.20,-195.90,-245.73,63.59, 
217321,1670003290.60,-189.49,-237.77,143.87, 
217712,1670003291.00,-180.19,-193.69,221.09, 
218124,1670003291.40,-168.49,-169.52,282.39, 
218515,1670003291.80,-92.29,-178.55,319.47, 
218920,1670003292.20,-12.27,-66.24,389.57, 
219312,1670003292.60,53.07,-6.34,421.60, 
219711,1670003293.00,73.06,27.32,384.32, 
220121,1670003293.40,88.37,88.39,292.61, 
220510,1670003293.80,99.52,170.07,227.59, 
221497,1670003294.20,155.23,167.17,200.17, 
221550,1670003294.60,164.88,146.35,102.20, 
221710,1670003295.00,138.07,143.60,18.34, 
222119,1670003295.40,113.69,106.95,5.58, 
222504,1670003295.80,76.41,92.04,-50.04, 
222918,1670003296.20,28.58,94.74,-162.97, 
223309,1670003296.60,35.81,47.04,-194.16, 
223713,1670003297.00,56.61,-41.91,-201.81, 
224104,1670003297.40,-6.98,-61.91,-220.56, 
224507,1670003297.80,-26.08,-93.13,-235.00, 
224905,1670003298.20,-57.33,-82.49,-206.04, 
225312,1670003298.60,-65.41,-39.29,-137.24, 
225708,1670003299.00,-24.27,-35.16,-52.04, 
226103,1670003299.40,-22.25,-30.20,-48.34, 
226506,1670003299.80,-51.62,-57.69,-94.80, 
226906,1670003300.20,-27.71,-93.54,-95.43, 
227303,1670003300.60,-23.20,-86.01,0.72, 
227700,1670003301.00,-50.40,4.54,88.49, 
228102,1670003301.40,-8.54,29.30,113.94, 
228503,1670003301.80,-69.45,99.07,131.66, 
228907,1670003302.20,-116.65,187.27,131.91, 
229310,1670003302.60,-103.41,172.86,114.40, 
229711,1670003303.00,-138.36,207.62,76.61, 
230098,1670003303.40,-84.08,231.62,67.03, 
230500,1670003303.80,-21.80,197.02,30.14, 
230907,1670003304.20,-1.74,181.10,34.65, 
231297,1670003304.60,15.36,164.13,82.92, 
231698,1670003305.00,77.10,130.33,74.87, 
232097,1670003305.40,93.73,67.44,-39.95, 
232497,1670003305.80,75.50,78.93,-62.75, 
232904,1670003306.20,60.02,102.30,-64.83, 
233295,1670003306.60,47.00,84.46,-30.50, 
233695,1670003307.00,51.37,82.92,-71.34, 
234106,1670003307.40,54.35,78.22,-162.56, 
234496,1670003307.80,40.90,6.57,-182.98, 
234893,1670003308.20,44.88,11.35,-131.64, 
235292,1670003308.60,47.53,-19.27,-117.48, 
235702,1670003309.00,-14.47,-110.75,-160.05, 
236093,1670003309.40,-79.61,-150.70,-63.76, 
236503,1670003309.80,-50.14,-214.47,-32.29, 
236912,1670003310.20,-56.17,-279.65,-46.24, 
237293,1670003310.60,-43.07,-294.20,-8.63, 
237692,1670003311.00,15.54,-267.45,28.48, 
238100,1670003311.40,0.37,-224.77,75.13, 
238489,1670003311.80,20.22,-202.08,110.49, 
238888,1670003312.20,83.80,-179.52,90.37, 
239298,1670003312.60,71.08,-190.34,112.77, 
239689,1670003313.00,75.10,-161.28,173.12, 
240097,1670003313.40,108.44,-52.33,149.81, 
240498,1670003313.80,86.70,4.10,125.84, 
240889,1670003314.20,67.60,-14.02,131.16, 
241287,1670003314.60,66.10,5.03,131.07, 
241686,1670003315.00,78.65,21.36,69.27, 
242106,1670003315.40,56.50,67.34,28.88, 
242493,1670003315.80,-10.97,120.88,-19.45, 
242884,1670003316.20,-32.94,129.17,6.41, 
243283,1670003316.60,-66.17,166.98,-23.19, 
243683,1670003317.00,-91.58,177.40,-34.97, 
244086,1670003317.40,-110.06,182.39,-89.35, 
244494,1670003317.80,-75.07,118.32,-82.80, 
244885,1670003318.20,-76.50,64.41,-6.88, 
245282,1670003318.60,-44.42,19.69,42.66, 
245686,1670003319.00,29.99,-33.73,60.97, 
246083,1670003319.40,42.02,-75.98,81.48, 
246489,1670003319.80,19.79,-59.13,55.83, 
246890,1670003320.20,33.10,-44.30,126.76, 
247279,1670003320.60,43.29,-31.36,134.92, 
247681,1670003321.00,35.53,12.02,55.73, 
248090,1670003321.40,43.85,14.53,-21.34, 
248477,1670003321.80,49.65,16.36,-35.21, 
248920,1670003322.20,68.41,33.69,-48.13, 
249278,1670003322.60,81.87,-1.32,-70.70, 
249677,1670003323.00,90.67,-29.31,-3.05, 
250079,1670003323.40,80.21,-34.93,79.19, 
250486,1670003323.80,38.31,-22.46,80.10, 
250888,1670003324.20,34.56,-11.78,65.69, 
251277,1670003324.60,45.32,-2.77,61.51, 
251678,1670003325.00,68.29,-27.43,45.83, 
252076,1670003325.40,84.35,-46.35,121.26, 
252475,1670003325.80,110.47,-28.04,126.74, 
252874,1670003326.20,127.81,-28.47,86.50, 
253274,1670003326.60,121.45,-43.86,77.31, 
253673,1670003327.00,49.51,26.57,-0.79, 
254081,1670003327.40,-43.22,65.97,-75.37, 
254488,1670003327.80,-102.41,80.49,-202.69, 
254873,1670003328.20,-133.35,90.73,-293.41, 
255272,1670003328.60,-125.67,81.11,-243.47, 
255672,1670003329.00,-103.12,71.73,-194.99, 
256073,1670003329.40,-99.40,46.56,-243.16, 
256471,1670003329.80,-110.76,-7.80,-291.54, 
256876,1670003330.20,-56.10,-100.49,-286.80, 
257269,1670003330.60,-59.50,-123.53,-180.18, 
257681,1670003331.00,-93.26,-57.88,-78.72, 
258070,1670003331.40,-103.16,-35.91,-47.75, 
258469,1670003331.80,-47.11,-66.37,52.16, 
258869,1670003332.20,-49.24,-23.72,105.11, 
259278,1670003332.60,-50.54,44.52,73.59, 
259670,1670003333.00,-19.80,81.73,75.94, 
260069,1670003333.40,20.81,94.06,153.56, 
260466,1670003333.80,68.44,69.97,134.21, 
260876,1670003334.20,41.07,65.34,56.10, 
261265,1670003334.60,48.79,76.32,50.44, 
261664,1670003335.00,37.04,99.46,9.09, 
262070,1670003335.40,-20.51,99.55,-23.36, 
262463,1670003335.80,-20.61,48.82,-26.51, 
262875,1670003336.20,-5.02,38.76,-10.52, 
263264,1670003336.60,-9.33,13.18,84.86, 
263665,1670003337.00,-13.44,-8.25,117.55, 
264069,1670003337.40,-17.29,-9.84,55.32, 
264472,1670003337.80,-20.82,4.52,5.80, 
264861,1670003338.20,8.17,-16.94,-77.16, 
265261,1670003338.60,-16.94,-34.48,-76.06, 
265664,1670003339.00,-37.52,49.81,-48.57, 
266070,1670003339.40,-38.78,33.36,-123.76, 
266469,1670003339.80,-86.14,50.80,-150.81, 
266860,1670003340.20,-106.79,112.82,-181.36, 
267259,1670003340.60,-106.33,76.83,-155.70, 
267659,1670003341.00,-88.78,61.15,-117.44, 
268068,1670003341.40,-56.88,29.82,-73.24, 
268460,1670003341.80,-61.42,-46.57,-34.91, 
268857,1670003342.20,-32.41,-91.32,-80.63, 
269254,1670003342.60,-39.60,-110.54,-100.57, 
269656,1670003343.00,-59.50,-140.94,-143.02, 
270061,1670003343.40,-43.49,-99.07,-42.38, 
270465,1670003343.80,-29.32,-80.44,-85.50, 
270856,1670003344.20,-47.23,-129.90,-112.32, 
271255,1670003344.60,-92.18,-134.45,-70.74, 
271652,1670003345.00,-93.35,-119.67,41.06, 
272640,1670003345.40,-61.00,-154.79,75.45, 
272703,1670003345.80,-63.10,-162.81,120.31, 
272855,1670003346.20,-62.26,-117.43,266.35, 
273268,1670003346.60,-12.47,-126.51,372.15, 
273655,1670003347.00,13.03,-196.74,407.24, 
274063,1670003347.40,66.81,-133.69,420.10, 
274454,1670003347.80,93.83,-63.17,432.15, 
274864,1670003348.20,83.54,45.94,435.54, 
