millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
107108,1670185405.00,-222.91,-208.36,131.29, 
107507,1670185405.40,-153.70,-186.42,248.13, 
107909,1670185405.80,-123.87,-147.17,338.82, 
108306,1670185406.20,-77.71,-110.68,404.49, 
108705,1670185406.60,-35.27,-44.77,375.85, 
109107,1670185407.00,19.52,-4.78,387.03, 
109512,1670185407.40,51.00,45.85,444.62, 
109912,1670185407.80,110.52,187.05,539.42, 
110305,1670185408.20,159.95,298.52,563.02, 
110714,1670185408.60,231.41,268.15,554.14, 
111106,1670185409.00,303.61,255.74,532.91, 
111513,1670185409.40,422.80,241.57,494.26, 
111902,1670185409.80,447.94,275.15,487.27, 
112322,1670185410.20,460.90,296.77,396.00, 
112709,1670185410.60,543.64,258.79,186.56, 
113106,1670185411.00,567.22,238.68,135.72, 
113504,1670185411.40,525.97,249.94,92.16, 
113901,1670185411.80,464.99,252.67,5.02, 
114300,1670185412.20,388.77,198.95,-171.70, 
114700,1670185412.60,333.46,117.74,-307.39, 
115099,1670185413.00,248.16,64.23,-384.69, 
115511,1670185413.40,186.61,33.91,-405.97, 
115900,1670185413.80,162.00,-9.48,-469.01, 
116299,1670185414.20,72.42,-62.48,-451.03, 
116699,1670185414.60,25.33,-155.14,-347.35, 
117106,1670185415.00,-17.26,-228.32,-268.75, 
117497,1670185415.40,-70.67,-268.00,-272.35, 
117897,1670185415.80,-101.28,-295.73,-286.03, 
118306,1670185416.20,-128.18,-279.85,-290.13, 
118695,1670185416.60,-197.95,-278.13,-297.67, 
119095,1670185417.00,-237.94,-255.23,-360.10, 
119500,1670185417.40,-349.51,-215.48,-293.99, 
119898,1670185417.80,-483.56,-96.60,-184.72, 
120295,1670185418.20,-455.28,-48.90,-234.99, 
120705,1670185418.60,-425.55,-90.47,-287.50, 
121106,1670185419.00,-459.09,-72.10,-200.79, 
121495,1670185419.40,-413.35,-55.07,-88.80, 
121917,1670185419.80,-400.95,-7.20,-8.72, 
122302,1670185420.20,-382.81,0.10,17.37, 
122693,1670185420.60,-343.79,6.93,53.34, 
123103,1670185421.00,-257.94,-85.05,25.89, 
123504,1670185421.40,-228.88,-73.62,93.02, 
123904,1670185421.80,-183.01,19.73,184.49, 
124293,1670185422.20,-77.84,-1.90,207.59, 
124690,1670185422.60,-21.85,-1.75,267.22, 
125091,1670185423.00,10.61,15.93,342.07, 
125505,1670185423.40,53.99,96.46,309.17, 
125888,1670185423.80,106.11,127.29,187.49, 
126289,1670185424.20,147.99,118.37,184.64, 
126693,1670185424.60,196.75,125.89,171.45, 
127096,1670185425.00,249.78,81.95,199.17, 
127485,1670185425.40,225.31,94.09,203.44, 
127887,1670185425.80,187.19,86.48,160.82, 
128288,1670185426.20,216.48,63.10,158.13, 
128688,1670185426.60,220.28,43.58,145.26, 
129087,1670185427.00,235.47,59.67,97.48, 
129486,1670185427.40,226.96,55.65,87.77, 
129896,1670185427.80,263.67,2.45,55.92, 
130297,1670185428.20,255.05,-72.98,30.99, 
130684,1670185428.60,194.70,-33.17,-8.49, 
131084,1670185429.00,126.01,-16.12,-59.73, 
131485,1670185429.40,113.53,-17.66,-45.99, 
131883,1670185429.80,37.15,-17.96,-51.02, 
132284,1670185430.20,20.09,-17.22,-86.14, 
132687,1670185430.60,4.39,-81.75,-174.95, 
133085,1670185431.00,6.15,-164.08,-162.62, 
133482,1670185431.40,-10.36,-159.48,-181.84, 
133881,1670185431.80,-71.60,-69.84,-202.48, 
134281,1670185432.20,-120.88,4.90,-117.19, 
134680,1670185432.60,-159.42,50.06,-67.45, 
135090,1670185433.00,-188.34,86.59,-48.06, 
135491,1670185433.40,-224.79,131.41,-52.44, 
135880,1670185433.80,-234.04,165.70,26.19, 
136280,1670185434.20,-237.06,158.42,107.12, 
136679,1670185434.60,-188.21,117.75,142.49, 
137084,1670185435.00,-80.66,83.19,216.34, 
137490,1670185435.40,39.65,70.21,289.69, 
137887,1670185435.80,87.17,123.87,239.14, 
138291,1670185436.20,107.39,147.41,190.91, 
138680,1670185436.60,105.15,146.99,196.22, 
139081,1670185437.00,84.81,209.35,110.86, 
139491,1670185437.40,-44.47,336.49,-7.17, 
139888,1670185437.80,-51.86,330.95,-91.76, 
140277,1670185438.20,-41.71,268.66,-294.24, 
140679,1670185438.60,-127.58,260.03,-392.66, 
141076,1670185439.00,-129.36,147.59,-361.26, 
141475,1670185439.40,-127.82,34.42,-304.56, 
141887,1670185439.80,-171.71,38.19,-266.78, 
142276,1670185440.20,-202.58,-11.97,-220.45, 
142688,1670185440.60,-143.39,-104.41,-218.84, 
143075,1670185441.00,-122.01,-212.66,-224.17, 
143489,1670185441.40,-116.89,-281.07,-157.75, 
143884,1670185441.80,-124.69,-365.81,-156.44, 
144281,1670185442.20,-142.45,-428.35,-153.47, 
144680,1670185442.60,-135.37,-438.17,-47.94, 
145074,1670185443.00,-76.98,-372.73,56.40, 
145473,1670185443.40,-41.05,-329.17,95.94, 
145885,1670185443.80,-72.90,-303.59,113.89, 
146284,1670185444.20,-61.71,-309.51,116.76, 
146677,1670185444.60,14.31,-273.97,176.18, 
147075,1670185445.00,78.23,-190.31,346.54, 
147474,1670185445.40,131.08,-68.62,461.51, 
147877,1670185445.80,238.18,-17.15,460.21, 
148275,1670185446.20,305.83,-39.07,392.77, 
148670,1670185446.60,340.06,-4.85,355.39, 
149080,1670185447.00,362.43,73.73,324.48, 
149469,1670185447.40,342.17,137.03,360.60, 
149868,1670185447.80,289.48,252.75,289.16, 
150276,1670185448.20,241.89,324.64,145.01, 
150679,1670185448.60,277.69,245.96,38.26, 
151068,1670185449.00,252.28,242.71,-32.81, 
151478,1670185449.40,195.81,252.33,-86.34, 
151877,1670185449.80,208.26,205.59,-167.54, 
152266,1670185450.20,180.63,131.32,-245.81, 
152672,1670185450.60,90.75,132.87,-187.56, 
153065,1670185451.00,93.84,130.63,-128.11, 
153462,1670185451.40,76.50,93.02,-145.69, 
153866,1670185451.80,28.63,59.86,-273.67, 
154277,1670185452.20,66.22,-51.38,-333.41, 
154667,1670185452.60,44.45,-107.55,-336.74, 
155078,1670185453.00,23.65,-167.42,-435.51, 
155469,1670185453.40,-26.45,-229.66,-415.06, 
155867,1670185453.80,-100.81,-209.08,-318.50, 
156264,1670185454.20,-144.75,-156.19,-199.11, 
156663,1670185454.60,-163.25,-126.56,-93.99, 
157065,1670185455.00,-209.07,-116.02,37.88, 
157489,1670185455.40,-243.42,-88.65,77.60, 
157886,1670185455.80,-235.39,-80.40,3.24, 
158287,1670185456.20,-241.53,-120.59,-34.09, 
158679,1670185456.60,-226.43,-166.39,76.26, 
159074,1670185457.00,-195.21,-132.36,221.32, 
159485,1670185457.40,-119.30,-68.75,293.48, 
159885,1670185457.80,-56.36,-46.97,265.97, 
160286,1670185458.20,-67.63,38.33,235.64, 
160673,1670185458.60,-91.60,58.37,248.04, 
161073,1670185459.00,-92.95,42.60,276.25, 
161482,1670185459.40,-92.07,111.93,283.96, 
161882,1670185459.80,-58.90,149.63,159.38, 
162283,1670185460.20,1.35,113.62,63.36, 
162678,1670185460.60,-12.67,131.74,69.89, 
163074,1670185461.00,-23.36,177.54,97.62, 
163473,1670185461.40,15.38,194.29,53.10, 
163880,1670185461.80,-16.11,237.16,-8.32, 
164272,1670185462.20,-24.54,217.54,-71.31, 
164679,1670185462.60,16.13,164.87,-90.37, 
165070,1670185463.00,32.75,118.74,-40.67, 
165482,1670185463.40,61.88,62.56,-53.92, 
166471,1670185463.80,37.81,31.54,-54.79, 
166543,1670185464.20,33.21,21.29,-9.92, 
166660,1670185464.60,60.38,-53.48,-68.75, 
167057,1670185465.00,81.09,-113.14,-78.96, 
167469,1670185465.40,49.61,-110.14,-90.99, 
167858,1670185465.80,102.00,-139.04,-52.29, 
168253,1670185466.20,125.67,-142.69,-10.32, 
168658,1670185466.60,46.97,-45.41,-108.71, 
169062,1670185467.00,29.89,-81.00,-179.82, 
169472,1670185467.40,78.61,-174.01,-64.66, 
169863,1670185467.80,-11.42,-97.26,48.28, 
170262,1670185468.20,-51.72,16.71,101.56, 
170653,1670185468.60,-4.76,58.01,77.13, 
171061,1670185469.00,-14.83,90.14,5.98, 
171450,1670185469.40,8.22,98.03,-84.18, 
171859,1670185469.80,58.23,20.93,-51.72, 
172271,1670185470.20,96.53,-8.33,31.95, 
172660,1670185470.60,-2.42,32.69,0.27, 
173049,1670185471.00,-19.00,32.60,-51.75, 
173459,1670185471.40,30.83,-66.61,-97.48, 
173858,1670185471.80,-73.64,-78.70,-144.21, 
174247,1670185472.20,-188.72,-22.34,-178.05, 
174647,1670185472.60,-165.75,-8.78,-151.41, 
175048,1670185473.00,-112.76,-29.81,-215.14, 
175460,1670185473.40,-178.76,2.33,-248.68, 
175847,1670185473.80,-148.15,-3.99,-197.93, 
176244,1670185474.20,-135.24,7.24,-72.29, 
176656,1670185474.60,-106.18,-15.96,-62.49, 
177053,1670185475.00,-48.52,-34.08,-72.35, 
177455,1670185475.40,-46.80,-31.60,-51.13, 
177844,1670185475.80,-43.39,-12.62,-10.68, 
178245,1670185476.20,-38.59,19.22,6.01, 
178647,1670185476.60,-64.87,44.60,52.49, 
179044,1670185477.00,-51.02,64.19,144.21, 
179451,1670185477.40,-6.96,78.64,212.03, 
179847,1670185477.80,62.25,23.32,295.66, 
180242,1670185478.20,101.85,11.48,300.45, 
180641,1670185478.60,132.87,33.84,240.63, 
181051,1670185479.00,124.93,67.03,228.26, 
181452,1670185479.40,117.06,158.12,210.07, 
181841,1670185479.80,156.63,178.21,190.00, 
182269,1670185480.20,201.93,108.50,148.89, 
182640,1670185480.60,171.06,81.56,89.75, 
183042,1670185481.00,174.26,73.26,159.35, 
183443,1670185481.40,126.72,129.98,156.18, 
183840,1670185481.80,100.98,121.25,92.67, 
184250,1670185482.20,173.52,110.03,78.46, 
184643,1670185482.60,211.36,113.84,-41.76, 
185053,1670185483.00,125.53,112.42,-135.41, 
185452,1670185483.40,52.94,89.62,-188.65, 
185837,1670185483.80,23.67,34.79,-168.84, 
186243,1670185484.20,-32.90,-12.53,-163.05, 
186640,1670185484.60,-94.95,-3.73,-224.73, 
187037,1670185485.00,-111.76,-64.57,-245.98, 
187443,1670185485.40,-123.97,-163.87,-239.37, 
187846,1670185485.80,-101.73,-259.57,-315.70, 
188248,1670185486.20,-112.98,-333.08,-325.97, 
188641,1670185486.60,-136.41,-336.76,-201.25, 
189044,1670185487.00,-136.78,-367.06,-129.67, 
189444,1670185487.40,-134.54,-368.39,-145.77, 
189837,1670185487.80,-146.17,-378.13,-81.45, 
190236,1670185488.20,-121.11,-394.74,14.91, 
190644,1670185488.60,-50.88,-381.96,144.79, 
191035,1670185489.00,-71.85,-346.17,168.19, 
191434,1670185489.40,-118.91,-242.98,193.11, 
191889,1670185489.80,-121.38,-119.67,276.59, 
192237,1670185490.20,-103.92,-48.68,262.82, 
192632,1670185490.60,-135.03,61.23,216.58, 
193040,1670185491.00,-45.11,69.57,258.49, 
193441,1670185491.40,93.58,44.57,308.18, 
193828,1670185491.80,92.30,91.69,222.31, 
194234,1670185492.20,153.88,98.21,175.76, 
194629,1670185492.60,281.36,104.17,156.10, 
195037,1670185493.00,219.10,174.74,100.96, 
195440,1670185493.40,132.62,296.35,47.82, 
195829,1670185493.80,123.10,306.73,1.77, 
196237,1670185494.20,82.36,310.45,-43.05, 
196632,1670185494.60,62.90,292.26,-102.90, 
197038,1670185495.00,76.91,207.37,-154.69, 
197437,1670185495.40,7.40,217.08,-131.72, 
197826,1670185495.80,-32.91,237.79,-192.13, 
198236,1670185496.20,-18.53,151.27,-247.28, 
198631,1670185496.60,-37.46,111.74,-256.51, 
199028,1670185497.00,-116.62,109.66,-169.39, 
199432,1670185497.40,-113.56,73.13,-63.81, 
199823,1670185497.80,-124.93,41.79,-78.72, 
200220,1670185498.20,-100.08,31.27,-68.28, 
200634,1670185498.60,-30.48,-27.65,-38.50, 
201021,1670185499.00,10.11,-25.82,12.47, 
201424,1670185499.40,42.68,-8.38,-6.44, 
201832,1670185499.80,36.78,21.19,-57.71, 
202221,1670185500.20,16.21,60.69,-75.67, 
202622,1670185500.60,45.95,73.24,-78.02, 
203026,1670185501.00,6.30,130.80,-80.19, 
203419,1670185501.40,36.97,122.92,-31.97, 
203819,1670185501.80,76.84,96.46,-20.26, 
204218,1670185502.20,90.96,71.58,-65.70, 
204623,1670185502.60,84.01,48.31,-15.59, 
205025,1670185503.00,61.07,-5.46,11.85, 
205430,1670185503.40,-6.49,-18.26,-12.53, 
205817,1670185503.80,-44.94,-46.25,54.39, 
206229,1670185504.20,-12.73,-101.89,166.25, 
206626,1670185504.60,-3.18,-114.11,124.80, 
207028,1670185505.00,-58.49,-123.32,48.72, 
207429,1670185505.40,-23.35,-195.02,45.65, 
207824,1670185505.80,-11.15,-266.84,95.76, 
208220,1670185506.20,-64.07,-302.92,82.79, 
208625,1670185506.60,-105.44,-310.07,95.36, 
209022,1670185507.00,-216.96,-228.19,118.20, 
209416,1670185507.40,-237.30,-205.92,100.37, 
209819,1670185507.80,-169.45,-249.47,137.73, 
210221,1670185508.20,-125.89,-261.39,85.20, 
210626,1670185508.60,-56.05,-231.20,-28.59, 
211023,1670185509.00,34.39,-233.62,20.04, 
211412,1670185509.40,28.60,-179.54,99.53, 
211828,1670185509.80,24.43,-114.02,205.52, 
212221,1670185510.20,36.81,-7.41,366.82, 
212627,1670185510.60,62.21,113.91,354.94, 
213016,1670185511.00,82.24,194.35,214.60, 
213413,1670185511.40,97.46,274.07,17.65, 
213817,1670185511.80,156.64,284.18,-195.61, 
214220,1670185512.20,169.20,271.89,-209.00, 
214628,1670185512.60,144.76,290.71,-150.10, 
215013,1670185513.00,90.98,333.71,-155.85, 
215412,1670185513.40,45.94,295.52,-161.32, 
215808,1670185513.80,40.09,258.77,-182.35, 
216213,1670185514.20,19.23,191.40,-230.39, 
216631,1670185514.60,17.14,17.50,-266.58, 
217634,1670185515.00,62.27,-73.77,-204.58, 
217688,1670185515.40,80.76,-63.70,-225.72, 
217812,1670185515.80,93.45,-119.98,-243.05, 
218212,1670185516.20,54.60,-129.81,-181.52, 
218617,1670185516.60,-10.56,-86.84,-82.81, 
219009,1670185517.00,-47.19,-82.76,8.06, 
219406,1670185517.40,-29.74,-77.66,102.34, 
219805,1670185517.80,-15.76,-55.65,248.22, 
220207,1670185518.20,-20.04,-4.40,320.35, 
220616,1670185518.60,-23.68,70.14,177.68, 
221005,1670185519.00,-58.00,95.53,120.25, 
221415,1670185519.40,-38.37,113.91,153.64, 
221804,1670185519.80,-37.53,159.18,79.32, 
222205,1670185520.20,10.82,110.43,13.01, 
222603,1670185520.60,32.76,84.55,-11.55, 
223006,1670185521.00,-45.64,159.64,-22.66, 
223401,1670185521.40,-59.80,166.38,-130.88, 
223811,1670185521.80,-23.88,68.76,-208.16, 
224206,1670185522.20,-89.73,4.66,-298.91, 
224604,1670185522.60,-108.77,-65.21,-271.23, 
225011,1670185523.00,-90.63,-170.37,-129.11, 
225409,1670185523.40,-105.49,-203.09,-146.45, 
225810,1670185523.80,-163.31,-242.02,-208.83, 
226205,1670185524.20,-126.33,-318.75,-210.05, 
226598,1670185524.60,-93.45,-307.55,-84.98, 
227000,1670185525.00,-64.40,-274.79,88.83, 
227409,1670185525.40,-23.73,-242.01,138.02, 
227807,1670185525.80,10.27,-161.28,181.75, 
228196,1670185526.20,7.84,-75.71,228.89, 
228595,1670185526.60,21.85,-36.17,283.76, 
228995,1670185527.00,2.26,13.99,318.27, 
229404,1670185527.40,18.74,88.61,329.94, 
229806,1670185527.80,63.80,131.16,269.86, 
230203,1670185528.20,36.91,163.92,162.05, 
230596,1670185528.60,61.91,171.87,156.53, 
231002,1670185529.00,66.25,241.77,129.22, 
231391,1670185529.40,53.88,227.28,55.32, 
231804,1670185529.80,89.96,179.09,42.90, 
232204,1670185530.20,86.27,168.98,13.80, 
232591,1670185530.60,97.13,141.12,40.70, 
232992,1670185531.00,136.27,115.49,-9.72, 
233392,1670185531.40,132.73,42.85,-28.16, 
233791,1670185531.80,111.83,32.28,3.54, 
234201,1670185532.20,107.67,71.63,26.47, 
234602,1670185532.60,71.26,116.98,-2.88, 
234993,1670185533.00,40.04,133.81,-145.98, 
235401,1670185533.40,13.55,94.12,-251.99, 
235790,1670185533.80,-24.71,42.84,-235.44, 
236191,1670185534.20,-55.51,31.50,-227.90, 
236589,1670185534.60,-63.54,20.16,-187.22, 
237000,1670185535.00,-69.16,-7.11,-158.12, 
237389,1670185535.40,-72.64,-46.62,-228.94, 
237799,1670185535.80,-90.34,-95.09,-223.47, 
238190,1670185536.20,-118.96,-150.54,-169.99, 
238585,1670185536.60,-139.47,-176.29,-148.59, 
238997,1670185537.00,-185.03,-162.26,-66.43, 
239388,1670185537.40,-169.01,-164.70,-28.30, 
239790,1670185537.80,-120.69,-197.06,42.61, 
240185,1670185538.20,-78.56,-219.41,46.25, 
240596,1670185538.60,-42.16,-199.87,-19.34, 
240996,1670185539.00,20.24,-147.77,104.99, 
241385,1670185539.40,39.63,-102.60,277.00, 
241836,1670185539.80,55.36,-30.73,275.02, 
242184,1670185540.20,115.14,-5.02,175.21, 
242610,1670185540.60,161.49,-15.94,74.79, 
242987,1670185541.00,163.69,-72.93,28.64, 
243386,1670185541.40,194.58,-67.23,15.31, 
243789,1670185541.80,168.02,-44.30,131.35, 
244187,1670185542.20,47.43,25.10,209.95, 
244584,1670185542.60,29.99,81.16,169.89, 
244981,1670185543.00,45.52,92.19,104.97, 
245383,1670185543.40,41.49,67.68,41.87, 
245792,1670185543.80,5.72,63.37,51.19, 
246190,1670185544.20,7.77,75.29,67.33, 
246581,1670185544.60,-6.40,51.62,8.04, 
246988,1670185545.00,-50.26,32.05,-83.72, 
247392,1670185545.40,-84.78,81.37,-102.08, 
247789,1670185545.80,-48.42,70.41,-137.93, 
248193,1670185546.20,29.76,-4.84,-186.90, 
248578,1670185546.60,28.06,-15.64,-128.03, 
248983,1670185547.00,40.93,-39.74,-54.36, 
249374,1670185547.40,34.76,6.50,73.47, 
249782,1670185547.80,-18.79,93.87,75.71, 
250175,1670185548.20,-29.65,145.22,57.49, 
250587,1670185548.60,-23.01,134.24,-3.64, 
250976,1670185549.00,13.63,138.54,-54.11, 
251375,1670185549.40,58.32,106.55,-87.76, 
251891,1670185549.80,124.51,45.97,-157.13, 
252172,1670185550.20,109.83,28.01,-171.25, 
252583,1670185550.60,48.30,-19.81,-92.26, 
252975,1670185551.00,28.16,-26.21,-19.69, 
253384,1670185551.40,-69.26,17.74,-45.80, 
253782,1670185551.80,-67.44,2.78,-61.05, 
254173,1670185552.20,-50.36,-9.98,-60.00, 
254572,1670185552.60,-66.95,-36.79,-35.99, 
254971,1670185553.00,-49.34,-74.28,-59.23, 
255371,1670185553.40,-65.40,-55.10,-104.56, 
255774,1670185553.80,-142.00,-71.26,-136.10, 
256172,1670185554.20,-152.75,-99.24,-10.01, 
256575,1670185554.60,-222.86,-22.48,83.46, 
256978,1670185555.00,-306.60,6.20,180.90, 
257378,1670185555.40,-254.27,-3.41,221.14, 
257769,1670185555.80,-190.98,-43.51,82.12, 
258181,1670185556.20,-230.73,-74.99,123.02, 
258576,1670185556.60,-224.12,-50.53,210.65, 
258967,1670185557.00,-180.08,-29.91,214.74, 
259366,1670185557.40,-76.25,-44.94,91.57, 
259768,1670185557.80,10.94,-72.08,-21.25, 
260177,1670185558.20,66.92,-92.16,-15.26, 
260579,1670185558.60,128.86,-73.84,59.09, 
260968,1670185559.00,178.07,-41.08,61.44, 
261378,1670185559.40,184.57,-13.45,-11.95, 
261765,1670185559.80,202.95,-6.56,-15.85, 
262168,1670185560.20,247.22,-0.33,107.54, 
262565,1670185560.60,231.47,70.50,104.13, 
262965,1670185561.00,167.61,77.16,-20.72, 
263372,1670185561.40,161.06,-0.04,-89.30, 
263768,1670185561.80,184.29,-78.49,-145.15, 
264171,1670185562.20,247.63,-122.20,-97.40, 
264566,1670185562.60,277.09,-137.83,-40.74, 
264976,1670185563.00,215.80,-97.32,-72.82, 
265363,1670185563.40,207.81,-45.55,-190.49, 
265760,1670185563.80,133.37,-17.92,-273.06, 
266160,1670185564.20,100.82,5.92,-239.55, 
266563,1670185564.60,55.87,42.33,-93.66, 
266969,1670185565.00,-15.18,154.16,23.25, 
267368,1670185565.40,-73.54,208.65,42.03, 
267759,1670185565.80,-104.36,183.55,-12.03, 
268746,1670185566.20,-65.88,111.02,-39.31, 
268822,1670185566.60,-51.25,100.14,-85.58, 
268959,1670185567.00,-70.34,89.64,-116.44, 
269381,1670185567.40,-133.88,128.70,-52.78, 
269756,1670185567.80,-135.06,108.17,-29.85, 
270168,1670185568.20,-87.84,57.11,-13.16, 
270567,1670185568.60,-95.68,79.09,56.31, 
270956,1670185569.00,-85.72,111.65,64.73, 
