millis,type,message
350332430,INFO,0223_SYS.csv created
350332758,WARN,Disabling IridiumMessageSender transmissions
350334019,INFO,Completed analysis m: 2485 t: 1 e: 31
350334044,INFO,Enabling IridiumMessageSender transmissions
350383233,INFO,Starting analysis m: 2485 t: 1 e: 32
350383515,WARN,Disabling IridiumMessageSender transmissions
350384818,INFO,Completed analysis m: 2485 t: 1 e: 32
350384842,INFO,Processing stats m: 2485 t: 1 e: 33
350391035,INFO,Finished collection for m: 2485 in 1748
350391060,INFO,Submitting 48 byte / 378 bit message: 
350391117,DEBUG,m 110 sub to Q at i 0 count: 110
350391144,DEBUG,1 msgs in Q
350391193,INFO,Enabling IridiumMessageSender transmissions
350391228,DEBUG,Sending Q index: 0 id: 110
350401841,INFO,Send complete: Q index: 0 count_id 110
350442706,INFO,Starting collection m: 2486 t: 0 at 1662294991.20
350455418,INFO,Submitting 19 byte / 150 bit SMC message: 
350455459,DEBUG,m 111 sub to Q at i 0 count: 111
350455486,DEBUG,1 msgs in Q
350455635,DEBUG,Sending Q index: 0 id: 111
350460323,INFO,powerData | solV: 0.00
350460348,INFO,powerData | solI: 0.00
350460368,INFO,powerData | battV: 4.09
350460389,INFO,powerData | battI: -0.05
350460409,INFO,powerData | busV: 4.08
350460430,INFO,powerData | busI: 0.05
350460450,INFO,powerData | BQ status reg: 0
350460471,INFO,powerData | Fault reg: 0
350460491,INFO,powerData | Charge status: 0
350460512,INFO,powerData | DPM status: 0
350460770,INFO,Send complete: Q index: 0 count_id 111
350544658,INFO,Starting analysis m: 2486 t: 0 e: 0
350544955,WARN,Disabling IridiumMessageSender transmissions
350546003,INFO,Completed analysis m: 2486 t: 0 e: 0
350546028,INFO,Enabling IridiumMessageSender transmissions
350595809,INFO,Starting analysis m: 2486 t: 0 e: 1
350596089,WARN,Disabling IridiumMessageSender transmissions
350597390,INFO,Completed analysis m: 2486 t: 0 e: 1
350597414,INFO,Enabling IridiumMessageSender transmissions
350646951,INFO,Starting analysis m: 2486 t: 0 e: 2
350647242,WARN,Disabling IridiumMessageSender transmissions
350648578,INFO,Completed analysis m: 2486 t: 0 e: 2
350648602,INFO,Enabling IridiumMessageSender transmissions
350698096,INFO,Starting analysis m: 2486 t: 0 e: 3
350698416,WARN,Disabling IridiumMessageSender transmissions
350699886,INFO,Completed analysis m: 2486 t: 0 e: 3
350699909,INFO,Enabling IridiumMessageSender transmissions
350749231,INFO,Starting analysis m: 2486 t: 0 e: 4
350749511,WARN,Disabling IridiumMessageSender transmissions
350750769,INFO,Completed analysis m: 2486 t: 0 e: 4
350750797,INFO,Enabling IridiumMessageSender transmissions
350760325,INFO,powerData | solV: 0.00
350760349,INFO,powerData | solI: 0.00
350760374,INFO,powerData | battV: 4.09
350760394,INFO,powerData | battI: -0.06
350760415,INFO,powerData | busV: 4.08
350760435,INFO,powerData | busI: 0.06
350760456,INFO,powerData | BQ status reg: 0
350760476,INFO,powerData | Fault reg: 0
350760497,INFO,powerData | Charge status: 0
350760517,INFO,powerData | DPM status: 0
350800388,INFO,Starting analysis m: 2486 t: 0 e: 5
350800672,WARN,Disabling IridiumMessageSender transmissions
350801975,INFO,Completed analysis m: 2486 t: 0 e: 5
350801999,INFO,Enabling IridiumMessageSender transmissions
350851532,INFO,Starting analysis m: 2486 t: 0 e: 6
350851815,WARN,Disabling IridiumMessageSender transmissions
350853138,INFO,Completed analysis m: 2486 t: 0 e: 6
350853163,INFO,Enabling IridiumMessageSender transmissions
350902677,INFO,Starting analysis m: 2486 t: 0 e: 7
350902970,WARN,Disabling IridiumMessageSender transmissions
350904264,INFO,Completed analysis m: 2486 t: 0 e: 7
350904289,INFO,Enabling IridiumMessageSender transmissions
350953826,INFO,Starting analysis m: 2486 t: 0 e: 8
350954108,WARN,Disabling IridiumMessageSender transmissions
350955427,INFO,Completed analysis m: 2486 t: 0 e: 8
350955452,INFO,Enabling IridiumMessageSender transmissions
351004964,INFO,Starting analysis m: 2486 t: 0 e: 9
351005255,WARN,Disabling IridiumMessageSender transmissions
351006552,INFO,Completed analysis m: 2486 t: 0 e: 9
351006578,INFO,Enabling IridiumMessageSender transmissions
351056105,INFO,Starting analysis m: 2486 t: 0 e: 10
351056388,WARN,Disabling IridiumMessageSender transmissions
351057649,INFO,Completed analysis m: 2486 t: 0 e: 10
351057674,INFO,Enabling IridiumMessageSender transmissions
351060326,INFO,powerData | solV: 0.00
351060348,INFO,powerData | solI: 0.00
351060369,INFO,powerData | battV: 4.09
351060389,INFO,powerData | battI: -0.05
351060412,INFO,powerData | busV: 4.08
351060441,INFO,powerData | busI: 0.05
351060463,INFO,powerData | BQ status reg: 0
351060484,INFO,powerData | Fault reg: 0
351060504,INFO,powerData | Charge status: 0
351060525,INFO,powerData | DPM status: 0
351079450,INFO,Max CNO changed from 46 to 49
351107248,INFO,Starting analysis m: 2486 t: 0 e: 11
351107528,WARN,Disabling IridiumMessageSender transmissions
351108880,INFO,Completed analysis m: 2486 t: 0 e: 11
351108902,INFO,Enabling IridiumMessageSender transmissions
351139377,INFO,Max CNO changed from 49 to 45
351158390,INFO,Starting analysis m: 2486 t: 0 e: 12
351158681,WARN,Disabling IridiumMessageSender transmissions
351160051,INFO,Completed analysis m: 2486 t: 0 e: 12
351160076,INFO,Enabling IridiumMessageSender transmissions
351209560,INFO,Starting analysis m: 2486 t: 0 e: 13
351209848,WARN,Disabling IridiumMessageSender transmissions
351211147,INFO,Completed analysis m: 2486 t: 0 e: 13
351211171,INFO,Enabling IridiumMessageSender transmissions
351260680,INFO,Starting analysis m: 2486 t: 0 e: 14
351260973,WARN,Disabling IridiumMessageSender transmissions
351262228,INFO,Completed analysis m: 2486 t: 0 e: 14
