millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
94322,1668879014.60,-134.01,-247.92,-55.91, 
94722,1668879015.00,-128.39,-225.44,-171.24, 
95131,1668879015.40,-102.45,-219.45,-160.69, 
95533,1668879015.80,-45.33,-210.42,27.69, 
95922,1668879016.20,35.74,-150.58,237.61, 
96321,1668879016.60,119.15,-82.34,292.96, 
96718,1668879017.00,186.52,-58.71,202.26, 
97120,1668879017.40,223.34,-38.19,144.43, 
97519,1668879017.80,219.44,-4.43,106.85, 
97918,1668879018.20,214.02,-41.19,137.97, 
98318,1668879018.60,207.25,-53.19,222.44, 
98729,1668879019.00,151.93,37.23,221.56, 
99127,1668879019.40,89.95,92.55,168.00, 
99516,1668879019.80,118.58,86.27,136.53, 
99915,1668879020.20,172.64,63.70,163.41, 
100315,1668879020.60,151.01,93.71,169.20, 
100720,1668879021.00,161.87,182.11,109.41, 
101115,1668879021.40,216.22,133.78,-4.60, 
101517,1668879021.80,192.26,124.11,-84.68, 
101922,1668879022.20,89.66,196.40,-133.12, 
102326,1668879022.60,69.89,166.37,-296.23, 
102725,1668879023.00,131.14,-25.77,-335.70, 
103124,1668879023.40,209.38,-180.28,-314.07, 
103516,1668879023.80,234.90,-201.93,-247.05, 
103913,1668879024.20,201.15,-215.51,-268.95, 
104318,1668879024.60,105.95,-107.65,-380.08, 
104716,1668879025.00,-54.61,30.22,-347.14, 
105113,1668879025.40,-151.57,90.91,-249.81, 
105562,1668879025.80,-211.41,120.45,-284.81, 
105922,1668879026.20,-240.00,59.89,-287.98, 
106323,1668879026.60,-210.45,-121.78,-105.12, 
106721,1668879027.00,-152.53,-282.17,73.15, 
107112,1668879027.40,-87.19,-355.58,198.38, 
107509,1668879027.80,-79.74,-340.18,221.92, 
107917,1668879028.20,-72.30,-254.29,259.72, 
108308,1668879028.60,-18.47,-129.37,206.86, 
108709,1668879029.00,57.13,-89.95,271.64, 
109109,1668879029.40,100.25,-54.49,283.38, 
109520,1668879029.80,21.51,26.34,183.15, 
109916,1668879030.20,-10.32,11.40,29.88, 
110305,1668879030.60,-4.78,-15.63,-62.64, 
110716,1668879031.00,-15.86,96.66,105.65, 
111104,1668879031.40,-24.84,153.79,176.40, 
111505,1668879031.80,14.53,83.99,152.91, 
111904,1668879032.20,29.26,109.56,198.00, 
112314,1668879032.60,9.54,228.82,213.75, 
112703,1668879033.00,23.37,205.92,150.78, 
113104,1668879033.40,81.63,135.40,107.12, 
113504,1668879033.80,93.70,94.15,10.86, 
113903,1668879034.20,54.03,60.15,-181.01, 
114313,1668879034.60,20.07,-0.45,-164.65, 
114700,1668879035.00,6.55,-31.94,-30.62, 
115101,1668879035.40,25.73,-22.37,41.24, 
115501,1668879035.80,8.12,150.45,199.28, 
115906,1668879036.20,-22.60,286.76,336.97, 
116310,1668879036.60,-32.79,292.23,202.90, 
116699,1668879037.00,5.88,241.38,-16.11, 
117110,1668879037.40,-27.06,260.49,-175.31, 
117497,1668879037.80,-38.96,269.66,-198.09, 
117901,1668879038.20,14.54,221.07,-206.39, 
118298,1668879038.60,-7.60,225.14,-147.26, 
118708,1668879039.00,20.86,205.72,-61.93, 
119095,1668879039.40,74.05,150.52,-99.44, 
119506,1668879039.80,49.28,116.66,-139.80, 
119906,1668879040.20,11.57,19.93,-345.85, 
120295,1668879040.60,-5.38,-110.99,-524.43, 
120707,1668879041.00,-83.12,-265.62,-485.21, 
121124,1668879041.40,-193.57,-353.49,-431.41, 
121501,1668879041.80,-263.34,-402.53,-395.00, 
121903,1668879042.20,-330.84,-434.97,-329.76, 
122300,1668879042.60,-362.46,-435.87,-119.80, 
122701,1668879043.00,-315.86,-427.86,145.75, 
123105,1668879043.40,-241.01,-363.10,281.26, 
123494,1668879043.80,-110.77,-302.84,391.56, 
123891,1668879044.20,-35.17,-198.74,537.84, 
124301,1668879044.60,27.28,-109.63,471.46, 
124696,1668879045.00,110.06,-131.60,259.47, 
125093,1668879045.40,175.12,-210.67,238.73, 
125546,1668879045.80,160.04,-218.20,282.97, 
125888,1668879046.20,98.71,-150.84,369.06, 
126298,1668879046.60,-0.31,7.63,350.50, 
126699,1668879047.00,-79.18,186.74,266.68, 
127088,1668879047.40,-75.72,230.08,58.58, 
127498,1668879047.80,-70.54,181.27,-62.58, 
127897,1668879048.20,-80.03,255.15,44.94, 
128296,1668879048.60,-6.21,328.12,119.85, 
128696,1668879049.00,38.18,348.37,89.95, 
129085,1668879049.40,58.02,341.55,-31.60, 
129486,1668879049.80,43.41,297.51,-63.23, 
129896,1668879050.20,15.76,288.49,-46.19, 
130285,1668879050.60,-5.65,226.89,-70.93, 
130697,1668879051.00,40.99,90.13,-73.18, 
131086,1668879051.40,94.71,-5.87,22.21, 
131487,1668879051.80,74.24,48.11,104.44, 
131887,1668879052.20,87.57,105.82,71.39, 
132292,1668879052.60,193.76,99.87,-22.28, 
132681,1668879053.00,194.97,91.97,-69.67, 
133081,1668879053.40,145.66,66.41,-106.63, 
133482,1668879053.80,103.15,43.16,-287.16, 
133881,1668879054.20,50.76,-10.03,-449.06, 
134291,1668879054.60,54.04,-120.12,-400.77, 
134682,1668879055.00,40.13,-125.02,-228.19, 
135084,1668879055.40,27.85,-127.59,-129.97, 
135485,1668879055.80,1.90,-144.17,-219.27, 
135890,1668879056.20,-35.38,-188.46,-222.58, 
136280,1668879056.60,-64.84,-106.34,-182.44, 
136687,1668879057.00,-40.86,-38.85,-124.99, 
137089,1668879057.40,11.22,-115.87,-143.13, 
137478,1668879057.80,-26.11,-175.62,-122.95, 
137877,1668879058.20,-39.60,-186.94,43.96, 
138278,1668879058.60,-19.34,-241.16,112.28, 
138678,1668879059.00,45.46,-263.05,155.43, 
139075,1668879059.40,64.09,-175.93,194.29, 
139474,1668879059.80,46.10,-52.12,82.99, 
139874,1668879060.20,-0.95,0.29,-2.55, 
140279,1668879060.60,-39.04,43.53,-15.56, 
140673,1668879061.00,-37.82,46.32,72.85, 
141078,1668879061.40,-5.06,-82.63,187.00, 
141477,1668879061.80,37.10,-182.95,286.98, 
141885,1668879062.20,-41.07,-110.44,236.38, 
142282,1668879062.60,-24.55,-48.13,207.86, 
142673,1668879063.00,37.17,53.96,257.24, 
143083,1668879063.40,85.52,251.89,315.82, 
143480,1668879063.80,154.16,324.69,111.98, 
143869,1668879064.20,109.60,279.11,-59.58, 
144271,1668879064.60,70.64,318.81,-37.13, 
144670,1668879065.00,68.16,328.22,-141.09, 
145070,1668879065.40,47.48,328.76,-225.19, 
145516,1668879065.80,44.71,272.52,-222.49, 
145876,1668879066.20,88.45,138.48,-57.90, 
146268,1668879066.60,71.86,125.14,44.53, 
146667,1668879067.00,24.09,126.44,-39.17, 
147068,1668879067.40,30.88,74.86,-37.95, 
147476,1668879067.80,17.74,78.30,19.76, 
147877,1668879068.20,-41.57,127.41,-77.78, 
148264,1668879068.60,-122.33,63.50,-333.38, 
148674,1668879069.00,-154.13,-40.72,-449.79, 
149075,1668879069.40,-210.15,-125.93,-325.46, 
149477,1668879069.80,-219.81,-244.03,-129.99, 
149874,1668879070.20,-223.98,-285.66,-6.48, 
150274,1668879070.60,-208.16,-331.76,84.48, 
150663,1668879071.00,-206.73,-363.08,104.46, 
151064,1668879071.40,-201.40,-250.03,188.55, 
151472,1668879071.80,-241.00,-72.42,312.20, 
151883,1668879072.20,-283.25,87.17,282.26, 
152262,1668879072.60,-278.03,114.40,120.48, 
152662,1668879073.00,-234.43,67.84,-34.74, 
153073,1668879073.40,-208.82,109.53,-151.86, 
153470,1668879073.80,-165.64,172.69,-57.00, 
153872,1668879074.20,-94.67,136.17,69.19, 
154271,1668879074.60,-111.71,70.31,28.30, 
154660,1668879075.00,-56.62,-18.71,-8.10, 
155060,1668879075.40,-8.11,-140.51,-60.66, 
155461,1668879075.80,-13.16,-106.24,-48.12, 
155869,1668879076.20,33.81,-110.07,-68.45, 
156270,1668879076.60,137.64,-177.31,-136.05, 
156669,1668879077.00,126.60,-98.03,-102.27, 
157061,1668879077.40,102.26,-33.29,98.93, 
157458,1668879077.80,115.96,2.38,265.60, 
157857,1668879078.20,95.47,-3.01,188.89, 
158257,1668879078.60,64.02,-24.24,-31.56, 
158666,1668879079.00,103.99,-106.83,-86.41, 
159064,1668879079.40,216.39,-303.77,38.40, 
159465,1668879079.80,225.18,-373.33,172.33, 
159856,1668879080.20,182.62,-305.65,247.05, 
160260,1668879080.60,130.87,-145.88,331.34, 
160667,1668879081.00,152.22,52.44,436.25, 
161054,1668879081.40,120.76,227.42,437.74, 
161464,1668879081.80,78.74,330.54,311.81, 
161855,1668879082.20,155.97,308.20,59.96, 
162263,1668879082.60,232.25,152.25,-201.93, 
163250,1668879083.00,211.11,23.62,-361.55, 
163303,1668879083.40,158.48,50.97,-278.08, 
163452,1668879083.80,161.01,186.65,-168.23, 
163862,1668879084.20,64.49,241.62,-307.45, 
164249,1668879084.60,34.36,164.23,-413.38, 
164651,1668879085.00,41.93,113.45,-319.13, 
165050,1668879085.40,47.32,36.65,-216.92, 
165525,1668879085.80,81.13,-76.48,-148.60, 
165861,1668879086.20,60.01,-266.31,-95.27, 
166260,1668879086.60,9.47,-364.94,-92.46, 
166647,1668879087.00,-31.46,-403.93,-99.66, 
167047,1668879087.40,-63.84,-328.47,-40.39, 
167452,1668879087.80,-88.60,-260.66,134.49, 
167856,1668879088.20,-58.39,-216.09,258.80, 
168257,1668879088.60,-32.94,-239.91,208.25, 
168648,1668879089.00,3.35,-285.49,264.03, 
169054,1668879089.40,111.90,-247.89,475.03, 
169449,1668879089.80,212.44,-210.07,509.56, 
169854,1668879090.20,207.59,-58.11,423.45, 
170246,1668879090.60,198.42,1.84,311.48, 
170655,1668879091.00,233.91,4.71,100.22, 
171044,1668879091.40,177.16,91.44,-137.28, 
171444,1668879091.80,29.45,343.64,-293.26, 
171851,1668879092.20,-75.60,426.11,-357.89, 
172253,1668879092.60,-33.38,338.04,-356.41, 
172654,1668879093.00,-63.46,229.06,-239.82, 
173051,1668879093.40,-72.22,219.74,-113.51, 
173441,1668879093.80,-111.94,275.06,-127.61, 
173844,1668879094.20,-143.37,248.42,-202.00, 
174247,1668879094.60,-247.81,288.54,-150.39, 
174649,1668879095.00,-295.67,314.82,14.77, 
175048,1668879095.40,-264.62,345.07,11.00, 
175441,1668879095.80,-234.95,361.26,-117.44, 
175845,1668879096.20,-238.88,299.15,-188.34, 
176244,1668879096.60,-188.91,126.83,-245.28, 
176644,1668879097.00,-98.29,-98.31,-145.58, 
177041,1668879097.40,-23.33,-212.63,-36.52, 
177446,1668879097.80,53.63,-171.10,212.77, 
177848,1668879098.20,67.05,-52.65,347.35, 
178247,1668879098.60,61.32,24.88,324.07, 
178636,1668879099.00,134.11,35.71,270.79, 
179046,1668879099.40,221.67,-23.37,3.84, 
179435,1668879099.80,175.92,-6.81,-227.74, 
179838,1668879100.20,181.27,-93.54,-216.63, 
180238,1668879100.60,164.63,-212.02,-182.43, 
180637,1668879101.00,116.15,-189.67,-215.95, 
181035,1668879101.40,135.92,-267.34,-175.85, 
181452,1668879101.80,115.01,-357.97,-44.21, 
181831,1668879102.20,31.34,-340.43,66.10, 
182231,1668879102.60,-70.60,-286.96,-79.92, 
182642,1668879103.00,-58.10,-352.86,-284.34, 
183046,1668879103.40,-79.18,-397.27,-179.62, 
183435,1668879103.80,-144.56,-291.54,34.36, 
183840,1668879104.20,-117.01,-165.46,114.27, 
184229,1668879104.60,-109.23,-107.65,187.66, 
184631,1668879105.00,-149.54,-40.33,324.66, 
185036,1668879105.40,-85.27,-64.06,364.58, 
185505,1668879105.80,-65.31,-78.81,325.33, 
185829,1668879106.20,-49.05,-36.67,328.42, 
186238,1668879106.60,-51.25,164.74,273.79, 
186638,1668879107.00,-37.75,325.92,304.09, 
187039,1668879107.40,-11.02,287.52,169.93, 
187426,1668879107.80,-6.41,285.29,-61.38, 
187836,1668879108.20,-18.75,295.68,-60.03, 
188235,1668879108.60,18.17,185.12,9.94, 
188712,1668879109.00,78.58,94.09,36.85, 
189024,1668879109.40,44.70,167.99,36.63, 
189423,1668879109.80,46.69,224.91,103.02, 
189825,1668879110.20,29.94,217.55,77.34, 
190222,1668879110.60,-31.92,240.72,-45.92, 
190623,1668879111.00,-82.15,287.54,-204.60, 
191023,1668879111.40,-154.06,268.80,-277.28, 
191426,1668879111.80,-177.29,247.51,-290.72, 
191821,1668879112.20,-209.01,241.21,-328.41, 
192223,1668879112.60,-230.47,82.24,-353.89, 
192622,1668879113.00,-226.83,-65.50,-390.90, 
193024,1668879113.40,-251.05,-68.82,-260.65, 
193433,1668879113.80,-248.45,-22.37,-19.18, 
193820,1668879114.20,-192.72,-3.17,136.64, 
194228,1668879114.60,-79.14,-37.54,133.63, 
194629,1668879115.00,31.23,-98.98,58.60, 
195018,1668879115.40,72.38,-196.82,11.34, 
195418,1668879115.80,74.11,-190.19,44.57, 
195817,1668879116.20,60.23,-165.84,149.64, 
196218,1668879116.60,33.21,-225.90,211.60, 
196628,1668879117.00,58.81,-285.96,231.15, 
197023,1668879117.40,143.91,-345.26,416.13, 
197427,1668879117.80,194.34,-204.70,447.76, 
197816,1668879118.20,199.59,28.20,221.04, 
198225,1668879118.60,232.60,116.62,-82.40, 
198625,1668879119.00,286.88,103.24,-180.82, 
199024,1668879119.40,213.70,106.69,-305.58, 
199415,1668879119.80,165.56,42.10,-420.74, 
199815,1668879120.20,138.28,6.47,-422.41, 
200214,1668879120.60,50.36,-6.08,-257.40, 
200622,1668879121.00,105.03,-65.09,-111.96, 
201011,1668879121.40,81.48,-94.79,-15.51, 
201420,1668879121.80,-83.09,-83.22,66.49, 
201822,1668879122.20,-133.74,26.56,-10.57, 
202209,1668879122.60,-93.60,48.29,-165.24, 
202610,1668879123.00,-76.12,32.88,-240.09, 
203014,1668879123.40,-123.55,68.39,-165.86, 
203411,1668879123.80,-111.95,-18.75,-0.19, 
203821,1668879124.20,-53.10,-137.13,93.27, 
204220,1668879124.60,-52.26,-228.71,151.78, 
204609,1668879125.00,-3.15,-329.58,210.37, 
205006,1668879125.40,-11.09,-320.00,274.68, 
205459,1668879125.80,-32.41,-156.33,374.91, 
205809,1668879126.20,-48.77,95.55,453.97, 
206209,1668879126.60,-92.90,330.55,398.44, 
206610,1668879127.00,-126.04,431.32,231.12, 
207017,1668879127.40,-86.92,470.93,-62.00, 
207415,1668879127.80,-37.02,460.01,-180.75, 
207804,1668879128.20,-74.17,408.13,-154.28, 
208205,1668879128.60,-54.21,423.11,-164.56, 
208627,1668879129.00,-36.12,473.76,-106.47, 
209010,1668879129.40,-99.37,419.83,-36.67, 
209414,1668879129.80,-130.70,283.39,-67.93, 
209815,1668879130.20,-73.00,82.27,-111.59, 
210212,1668879130.60,-7.53,-150.61,-97.97, 
210601,1668879131.00,0.29,-271.68,-141.36, 
211011,1668879131.40,8.24,-366.40,-239.17, 
211400,1668879131.80,16.16,-388.42,-155.68, 
211810,1668879132.20,86.48,-335.13,54.68, 
212201,1668879132.60,80.16,-303.50,26.24, 
212606,1668879133.00,105.39,-355.66,-5.42, 
213008,1668879133.40,157.07,-407.31,55.76, 
213399,1668879133.80,133.95,-424.73,90.84, 
214413,1668879134.20,144.12,-379.77,46.94, 
214466,1668879134.60,55.48,-319.15,111.27, 
214599,1668879135.00,-15.86,-181.52,253.74, 
214999,1668879135.40,22.96,-66.08,343.79, 
215406,1668879135.80,54.53,29.29,273.22, 
215805,1668879136.20,-15.16,156.61,61.53, 
216195,1668879136.60,-53.72,157.45,-63.24, 
216600,1668879137.00,-19.07,24.51,-108.48, 
217004,1668879137.40,-21.11,17.69,-109.43, 
217395,1668879137.80,-21.22,94.30,-34.49, 
217794,1668879138.20,-3.65,253.96,105.08, 
218198,1668879138.60,-4.40,476.52,163.79, 
218626,1668879139.00,27.54,561.86,118.60, 
219009,1668879139.40,101.10,437.15,-110.12, 
219396,1668879139.80,80.33,326.52,-310.37, 
219797,1668879140.20,46.83,294.27,-223.99, 
220209,1668879140.60,52.02,145.43,-185.45, 
220596,1668879141.00,86.28,20.37,-52.67, 
220999,1668879141.40,82.23,15.21,43.91, 
221394,1668879141.80,108.20,23.98,71.81, 
221794,1668879142.20,127.15,-21.61,50.22, 
222203,1668879142.60,188.14,-159.04,-16.95, 
222595,1668879143.00,329.53,-350.97,-205.92, 
222998,1668879143.40,322.78,-482.92,-432.85, 
223397,1668879143.80,325.58,-597.32,-414.04, 
223803,1668879144.20,303.29,-611.31,-220.29, 
224198,1668879144.60,166.11,-560.59,23.29, 
224598,1668879145.00,128.85,-490.42,198.94, 
225001,1668879145.40,93.57,-406.29,338.50, 
225435,1668879145.80,30.02,-312.08,382.29, 
225792,1668879146.20,-9.44,-211.25,162.85, 
226189,1668879146.60,-75.30,-139.01,-80.05, 
226600,1668879147.00,-145.76,-74.83,-207.81, 
226998,1668879147.40,-218.31,30.93,-163.40, 
227401,1668879147.80,-226.44,85.65,-58.47, 
227790,1668879148.20,-230.77,131.37,49.98, 
228198,1668879148.60,-216.52,201.89,149.07, 
228585,1668879149.00,-202.62,257.59,89.14, 
228988,1668879149.40,-252.51,382.18,30.63, 
229394,1668879149.80,-240.49,427.56,79.94, 
229795,1668879150.20,-211.82,342.70,95.69, 
230187,1668879150.60,-170.14,236.10,61.73, 
230588,1668879151.00,-85.61,97.03,68.07, 
230985,1668879151.40,-80.10,34.88,42.15, 
231395,1668879151.80,-105.79,50.87,23.92, 
231786,1668879152.20,-78.04,63.90,48.83, 
232194,1668879152.60,-22.22,42.05,29.99, 
232593,1668879153.00,-24.56,89.16,-62.02, 
232992,1668879153.40,-26.07,77.86,-77.52, 
233394,1668879153.80,20.53,84.21,6.29, 
233789,1668879154.20,89.51,72.31,139.36, 
234190,1668879154.60,110.53,12.85,248.13, 
234582,1668879155.00,124.66,30.89,255.21, 
234993,1668879155.40,85.44,143.72,139.12, 
235395,1668879155.80,-76.28,215.57,-80.68, 
235790,1668879156.20,-156.67,235.76,-311.89, 
236193,1668879156.60,-202.07,262.89,-403.97, 
236578,1668879157.00,-202.09,245.46,-376.62, 
236982,1668879157.40,-229.76,225.35,-313.44, 
237385,1668879157.80,-214.32,220.12,-217.93, 
237791,1668879158.20,-196.47,144.33,-89.24, 
238184,1668879158.60,-145.45,-3.69,-19.61, 
238579,1668879159.00,-68.66,-124.35,-17.52, 
238974,1668879159.40,-35.22,-122.13,27.86, 
239386,1668879159.80,41.51,-87.46,60.52, 
239792,1668879160.20,87.89,-42.63,7.18, 
240175,1668879160.60,78.52,-7.59,-70.17, 
240582,1668879161.00,117.52,-112.57,-77.42, 
240977,1668879161.40,164.00,-294.44,15.64, 
241385,1668879161.80,167.06,-353.24,163.97, 
241809,1668879162.20,136.82,-360.80,240.67, 
242182,1668879162.60,30.34,-278.38,254.45, 
242575,1668879163.00,-6.36,-75.12,176.93, 
242982,1668879163.40,-2.38,57.31,144.68, 
243374,1668879163.80,48.49,30.87,206.41, 
243791,1668879164.20,89.35,-7.16,58.60, 
244180,1668879164.60,105.16,-87.63,-24.52, 
244572,1668879165.00,101.30,-232.48,16.61, 
244973,1668879165.40,160.28,-425.54,99.27, 
245440,1668879165.80,188.64,-388.94,85.55, 
245792,1668879166.20,145.13,-153.15,32.22, 
246175,1668879166.60,91.17,74.09,107.27, 
246579,1668879167.00,29.83,322.70,213.79, 
246974,1668879167.40,-36.18,549.73,310.79, 
247373,1668879167.80,-56.25,588.57,170.63, 
247781,1668879168.20,23.58,426.63,47.62, 
248176,1668879168.60,103.13,287.01,5.19, 
248565,1668879169.00,100.19,200.87,-17.39, 
248975,1668879169.40,64.96,92.98,-52.21, 
249374,1668879169.80,65.25,84.13,-175.63, 
249776,1668879170.20,33.13,156.50,-267.20, 
250175,1668879170.60,-10.08,142.93,-242.51, 
250574,1668879171.00,65.62,-4.76,-198.08, 
250974,1668879171.40,188.48,-207.81,-129.57, 
251365,1668879171.80,153.22,-171.90,-116.33, 
251772,1668879172.20,89.96,6.78,-67.09, 
252162,1668879172.60,98.35,-64.95,-47.15, 
252561,1668879173.00,85.19,-140.22,-194.93, 
252960,1668879173.40,8.37,-166.53,-314.73, 
253366,1668879173.80,-24.10,-317.29,-477.03, 
253773,1668879174.20,-99.00,-416.78,-437.80, 
254160,1668879174.60,-126.73,-406.36,-298.81, 
254560,1668879175.00,-132.89,-340.52,-102.82, 
254969,1668879175.40,-121.50,-248.12,16.98, 
255371,1668879175.80,-141.71,-232.51,86.63, 
255764,1668879176.20,-188.48,-231.08,79.71, 
256174,1668879176.60,-175.76,-256.74,63.32, 
256569,1668879177.00,-210.13,-270.10,93.31, 
256958,1668879177.40,-201.71,-255.87,300.99, 
257368,1668879177.80,-112.39,-121.95,607.08, 
257765,1668879178.20,-54.66,89.30,760.50, 
258156,1668879178.60,-54.68,358.96,606.67, 
258553,1668879179.00,-84.83,470.95,211.53, 
258953,1668879179.40,-44.52,405.31,-190.35, 
259362,1668879179.80,-27.13,345.56,-294.00, 
259764,1668879180.20,19.83,259.18,-53.16, 
260165,1668879180.60,105.60,135.05,185.39, 
260554,1668879181.00,91.84,131.47,239.84, 
260964,1668879181.40,-15.84,192.27,304.21, 
261361,1668879181.80,57.29,138.69,318.40, 
261758,1668879182.20,195.14,10.43,210.22, 
262162,1668879182.60,285.19,-43.66,39.78, 
262557,1668879183.00,270.25,-86.25,-142.25, 
262955,1668879183.40,219.32,-167.74,-318.00, 
263354,1668879183.80,77.69,-65.78,-330.91, 
263761,1668879184.20,-22.99,67.72,-106.22, 
264163,1668879184.60,-42.24,156.57,46.07, 
264554,1668879185.00,-58.32,142.29,-21.20, 
265584,1668879185.40,-86.68,143.70,-89.75, 
265760,1668879185.80,-77.71,125.27,-106.85, 
265814,1668879186.20,26.31,58.96,-256.49, 
266147,1668879186.60,43.43,35.98,-466.03, 
266547,1668879187.00,-23.88,98.19,-453.10, 
266948,1668879187.40,-111.00,94.96,-393.67, 
267360,1668879187.80,-212.03,89.21,-338.74, 
267751,1668879188.20,-321.80,49.21,-263.94, 
268154,1668879188.60,-339.30,-132.80,-217.25, 
268552,1668879189.00,-298.93,-310.30,-137.41, 
