millis,type,message
831640600,INFO,0041_SYS.csv created
831640958,WARN,Disabling IridiumMessageSender transmissions
831642193,INFO,Completed analysis m: 231 t: 0 e: 14
831642218,INFO,Enabling IridiumMessageSender transmissions
831642243,INFO,powerData | solV: 0.01
831642263,INFO,powerData | solI: 0.00
831642286,INFO,powerData | battV: 4.10
831642306,INFO,powerData | battI: -0.06
831642329,INFO,powerData | busV: 4.10
831642349,INFO,powerData | busI: 0.05
831642372,INFO,powerData | BQ status reg: 0
831642398,INFO,powerData | Fault reg: 0
831642423,INFO,powerData | Charge status: 0
831642449,INFO,powerData | DPM status: 0
831691655,INFO,Starting analysis m: 231 t: 0 e: 15
831691937,WARN,Disabling IridiumMessageSender transmissions
831693244,INFO,Completed analysis m: 231 t: 0 e: 15
831693271,INFO,Enabling IridiumMessageSender transmissions
831742810,INFO,Starting analysis m: 231 t: 0 e: 16
831743092,WARN,Disabling IridiumMessageSender transmissions
831744395,INFO,Completed analysis m: 231 t: 0 e: 16
831744425,INFO,Enabling IridiumMessageSender transmissions
831746945,INFO,Max CNO changed from 47 to 50
831793950,INFO,Starting analysis m: 231 t: 0 e: 17
831794241,WARN,Disabling IridiumMessageSender transmissions
831795535,INFO,Completed analysis m: 231 t: 0 e: 17
831795562,INFO,Enabling IridiumMessageSender transmissions
831826872,INFO,Max CNO changed from 50 to 47
831845099,INFO,Starting analysis m: 231 t: 0 e: 18
831845382,WARN,Disabling IridiumMessageSender transmissions
831846862,INFO,Completed analysis m: 231 t: 0 e: 18
831846891,INFO,Enabling IridiumMessageSender transmissions
831896240,INFO,Starting analysis m: 231 t: 0 e: 19
831896532,WARN,Disabling IridiumMessageSender transmissions
831897843,INFO,Completed analysis m: 231 t: 0 e: 19
831897868,INFO,Enabling IridiumMessageSender transmissions
831942248,INFO,powerData | solV: 0.01
831942270,INFO,powerData | solI: 0.00
831942293,INFO,powerData | battV: 4.10
831942313,INFO,powerData | battI: -0.05
831942336,INFO,powerData | busV: 4.10
831942363,INFO,powerData | busI: 0.05
831942383,INFO,powerData | BQ status reg: 0
831942406,INFO,powerData | Fault reg: 0
831942426,INFO,powerData | Charge status: 0
831942449,INFO,powerData | DPM status: 0
831947384,INFO,Starting analysis m: 231 t: 0 e: 20
831947675,WARN,Disabling IridiumMessageSender transmissions
831948980,INFO,Completed analysis m: 231 t: 0 e: 20
831949004,INFO,Enabling IridiumMessageSender transmissions
831998541,INFO,Starting analysis m: 231 t: 0 e: 21
831998824,WARN,Disabling IridiumMessageSender transmissions
832000133,INFO,Completed analysis m: 231 t: 0 e: 21
832000157,INFO,Enabling IridiumMessageSender transmissions
832049680,INFO,Starting analysis m: 231 t: 0 e: 22
832049973,WARN,Disabling IridiumMessageSender transmissions
832051314,INFO,Completed analysis m: 231 t: 0 e: 22
832051339,INFO,Enabling IridiumMessageSender transmissions
832100829,INFO,Starting analysis m: 231 t: 0 e: 23
832101148,WARN,Disabling IridiumMessageSender transmissions
832102469,INFO,Completed analysis m: 231 t: 0 e: 23
832102498,INFO,Enabling IridiumMessageSender transmissions
832151988,INFO,Starting analysis m: 231 t: 0 e: 24
832152279,WARN,Disabling IridiumMessageSender transmissions
832153571,INFO,Completed analysis m: 231 t: 0 e: 24
832153595,INFO,Enabling IridiumMessageSender transmissions
832203130,INFO,Starting analysis m: 231 t: 0 e: 25
832203411,WARN,Disabling IridiumMessageSender transmissions
832204716,INFO,Completed analysis m: 231 t: 0 e: 25
832204740,INFO,Enabling IridiumMessageSender transmissions
832242264,INFO,powerData | solV: 0.01
832242288,INFO,powerData | solI: 0.00
832242309,INFO,powerData | battV: 4.10
832242329,INFO,powerData | battI: -0.06
832242352,INFO,powerData | busV: 4.10
832242372,INFO,powerData | busI: 0.05
832242395,INFO,powerData | BQ status reg: 0
832242415,INFO,powerData | Fault reg: 0
832242438,INFO,powerData | Charge status: 0
832242458,INFO,powerData | DPM status: 0
832254273,INFO,Starting analysis m: 231 t: 0 e: 26
832254554,WARN,Disabling IridiumMessageSender transmissions
832255862,INFO,Completed analysis m: 231 t: 0 e: 26
832255887,INFO,Enabling IridiumMessageSender transmissions
832305416,INFO,Starting analysis m: 231 t: 0 e: 27
832305707,WARN,Disabling IridiumMessageSender transmissions
832306941,INFO,Completed analysis m: 231 t: 0 e: 27
832306968,INFO,Enabling IridiumMessageSender transmissions
832356571,INFO,Starting analysis m: 231 t: 0 e: 28
832356851,WARN,Disabling IridiumMessageSender transmissions
832358180,INFO,Completed analysis m: 231 t: 0 e: 28
832358209,INFO,Enabling IridiumMessageSender transmissions
832407709,INFO,Starting analysis m: 231 t: 0 e: 29
832408000,WARN,Disabling IridiumMessageSender transmissions
832409243,INFO,Completed analysis m: 231 t: 0 e: 29
832409268,INFO,Enabling IridiumMessageSender transmissions
832458860,INFO,Starting analysis m: 231 t: 0 e: 30
832459139,WARN,Disabling IridiumMessageSender transmissions
832460396,INFO,Completed analysis m: 231 t: 0 e: 30
832460421,INFO,Enabling IridiumMessageSender transmissions
832510019,INFO,Starting analysis m: 231 t: 0 e: 31
832510300,WARN,Disabling IridiumMessageSender transmissions
832511723,INFO,Completed analysis m: 231 t: 0 e: 31
832511748,INFO,Enabling IridiumMessageSender transmissions
832542271,INFO,powerData | solV: 0.01
832542296,INFO,powerData | solI: 0.00
832542320,INFO,powerData | battV: 4.10
832542341,INFO,powerData | battI: -0.05
832542361,INFO,powerData | busV: 4.10
832542382,INFO,powerData | busI: 0.05
832542406,INFO,powerData | BQ status reg: 0
832542427,INFO,powerData | Fault reg: 0
832542447,INFO,powerData | Charge status: 0
832542468,INFO,powerData | DPM status: 0
832561156,INFO,Starting analysis m: 231 t: 0 e: 32
832561448,WARN,Disabling IridiumMessageSender transmissions
832562792,INFO,Completed analysis m: 231 t: 0 e: 32
832562817,INFO,Processing stats m: 231 t: 0 e: 33
832568881,INFO,Enabling IridiumMessageSender transmissions
832620650,INFO,Starting collection m: 231 t: 1 at 1647507925.20
832722591,INFO,Starting analysis m: 231 t: 1 e: 0
832722872,WARN,Disabling IridiumMessageSender transmissions
832723924,INFO,Completed analysis m: 231 t: 1 e: 0
832723949,INFO,Enabling IridiumMessageSender transmissions
832773742,INFO,Starting analysis m: 231 t: 1 e: 1
832774023,WARN,Disabling IridiumMessageSender transmissions
832775327,INFO,Completed analysis m: 231 t: 1 e: 1
832775350,INFO,Enabling IridiumMessageSender transmissions
832824881,INFO,Starting analysis m: 231 t: 1 e: 2
832825171,WARN,Disabling IridiumMessageSender transmissions
832826415,INFO,Completed analysis m: 231 t: 1 e: 2
832826441,INFO,Enabling IridiumMessageSender transmissions
832842280,INFO,powerData | solV: 0.01
832842303,INFO,powerData | solI: 0.00
832842323,INFO,powerData | battV: 4.10
832842346,INFO,powerData | battI: -0.06
832842369,INFO,powerData | busV: 4.10
832842393,INFO,powerData | busI: 0.06
832842416,INFO,powerData | BQ status reg: 0
832842436,INFO,powerData | Fault reg: 0
832842459,INFO,powerData | Charge status: 0
832842483,INFO,powerData | DPM status: 0
832876040,INFO,Starting analysis m: 231 t: 1 e: 3
