GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1652464026.00,-14,-2197689,-170,-4585971
1652464086.40,-14,-2197698,-170,-4585992
1652464146.80,-14,-2197714,-170,-4585961
1652464207.20,-14,-2197624,-170,-4585947
1652464267.60,-14,-2197657,-170,-4585952
1652464328.00,-14,-2197699,-170,-4585994
1652464388.40,-14,-2197680,-170,-4585977
1652464448.80,-14,-2197730,-170,-4585927
1652464509.20,-14,-2197654,-170,-4585933
1652464568.80,-14,-2197627,-170,-4585947
1652464629.60,-14,-2197626,-170,-4585986
1652464690.00,-14,-2197653,-170,-4585904
1652464750.40,-14,-2197621,-170,-4585903
1652464810.80,-14,-2197574,-170,-4585930
1652464871.20,-14,-2197581,-170,-4585942
1652464931.60,-14,-2197607,-170,-4586006
1652464992.00,-14,-2197518,-170,-4586035
1652465052.40,-14,-2197511,-170,-4586102
1652465112.80,-14,-2197476,-170,-4586102
1652465173.20,-14,-2197513,-170,-4586132
1652465233.60,-14,-2197512,-170,-4586154
1652465293.60,-14,-2197536,-170,-4586111
1652465354.40,-14,-2197514,-170,-4586091
1652465414.80,-14,-2197569,-170,-4586082
1652465475.20,-14,-2197547,-170,-4586016
1652465535.60,-14,-2197633,-170,-4586058
1652465596.00,-14,-2197604,-170,-4586064
1652465656.40,-14,-2197583,-170,-4586030
1652465716.80,-14,-2197623,-170,-4586077
1652465777.20,-14,-2197591,-170,-4586049
1652465837.60,-14,-2197600,-170,-4586073
1652465898.00,-14,-2197624,-170,-4586054
1652465958.40,-14,-2197623,-170,-4586026
1652466018.80,-14,-2197614,-170,-4585989
1652466079.20,-14,-2197637,-170,-4585997
1652466139.60,-14,-2197661,-170,-4585976
1652466200.00,-14,-2197666,-170,-4585953
1652466260.40,-14,-2197656,-170,-4585912
1652466320.80,-14,-2197704,-170,-4585961
1652466381.20,-14,-2197676,-170,-4585954
1652466441.60,-14,-2197666,-170,-4585892
1652466502.00,-14,-2197746,-170,-4585950
1652466562.40,-14,-2197725,-170,-4585934
