GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1660426948.80,-14,-2197480,-170,-4586505
1660427009.20,-14,-2197458,-170,-4586541
1660427069.60,-14,-2197427,-170,-4586503
1660427130.00,-14,-2197404,-170,-4586532
1660427190.40,-14,-2197439,-170,-4586511
1660427250.80,-14,-2197399,-170,-4586473
1660427311.20,-14,-2197456,-170,-4586479
1660427371.60,-14,-2197508,-170,-4586475
1660427432.00,-14,-2197475,-170,-4586576
1660427492.40,-14,-2197462,-170,-4586510
1660427552.80,-14,-2197454,-170,-4586566
1660427613.20,-14,-2197415,-170,-4586526
1660427673.60,-14,-2197374,-170,-4586509
1660427734.00,-14,-2197417,-170,-4586585
1660427794.40,-14,-2197415,-170,-4586594
1660427854.80,-14,-2197383,-170,-4586544
1660427915.20,-14,-2197461,-170,-4586596
1660427975.60,-14,-2197394,-170,-4586580
1660428036.00,-14,-2197435,-170,-4586575
1660428096.40,-14,-2197471,-170,-4586564
1660428156.80,-14,-2197429,-170,-4586561
1660428217.20,-14,-2197416,-170,-4586595
1660428277.60,-14,-2197412,-170,-4586632
1660428338.00,-14,-2197391,-170,-4586627
1660428398.40,-14,-2197370,-170,-4586639
1660428458.80,-14,-2197406,-170,-4586567
1660428519.20,-14,-2197442,-170,-4586565
1660428579.60,-14,-2197377,-170,-4586498
1660428640.00,-14,-2197351,-170,-4586556
1660428700.40,-14,-2197440,-170,-4586538
1660428760.80,-14,-2197369,-170,-4586493
1660428821.20,-14,-2197320,-170,-4586497
1660428881.60,-14,-2197377,-170,-4586553
1660428942.00,-14,-2197357,-170,-4586609
1660429002.40,-14,-2197436,-170,-4586532
1660429062.80,-14,-2197384,-170,-4586507
1660429123.20,-14,-2197472,-170,-4586566
1660429183.60,-14,-2197496,-170,-4586537
1660429244.00,-14,-2197475,-170,-4586607
1660429304.40,-14,-2197538,-170,-4586643
1660429364.00,-14,-2197547,-170,-4586670
1660429424.80,-14,-2197504,-170,-4586649
1660429485.20,-14,-2197503,-170,-4586648
1660429545.60,-14,-2197358,-170,-4586561
1660429606.00,-14,-2197505,-170,-4586651
1660429666.40,-14,-2197538,-170,-4586654
1660429726.80,-14,-2197457,-170,-4586695
1660429787.20,-14,-2197484,-170,-4586713
1660429847.60,-14,-2197549,-170,-4586735
1660429908.00,-14,-2197507,-170,-4586706
1660429968.40,-14,-2197534,-170,-4586738
1660430028.80,-14,-2197541,-170,-4586767
1660430089.20,-14,-2197504,-170,-4586804
1660430149.60,-14,-2197537,-170,-4586759
1660430210.00,-14,-2197526,-170,-4586729
1660430270.40,-14,-2197557,-170,-4586679
1660430330.80,-14,-2197486,-170,-4586712
1660430391.20,-14,-2197589,-170,-4586701
1660430451.60,-14,-2197560,-170,-4586709
1660430512.00,-14,-2197647,-170,-4586702
1660430572.40,-14,-2197583,-170,-4586735
1660430632.80,-14,-2197635,-170,-4586748
1660430693.20,-14,-2197681,-170,-4586770
1660430753.60,-14,-2197602,-170,-4586763
1660430814.00,-14,-2197665,-170,-4586779
1660430874.40,-14,-2197649,-170,-4586776
1660430934.80,-14,-2197667,-170,-4586730
1660430995.20,-14,-2197648,-170,-4586777
1660431055.60,-14,-2197646,-170,-4586747
1660431116.00,-14,-2197608,-170,-4586763
1660431176.40,-14,-2197659,-170,-4586784
1660431236.80,-14,-2197618,-170,-4586782
1660431297.20,-14,-2197700,-170,-4586778
1660431357.60,-14,-2197697,-170,-4586766
1660431418.00,-14,-2197684,-170,-4586737
1660431478.40,-14,-2197626,-170,-4586744
1660431538.80,-14,-2197634,-170,-4586789
1660431599.20,-14,-2197714,-170,-4586783
1660431659.60,-14,-2197743,-170,-4586813
1660431720.00,-14,-2197763,-170,-4586753
1660431780.40,-14,-2197738,-170,-4586865
1660431840.80,-14,-2197736,-170,-4586830
1660431901.20,-14,-2197787,-170,-4586865
1660431961.60,-14,-2197740,-170,-4586804
1660432022.00,-14,-2197742,-170,-4586793
1660432082.40,-14,-2197821,-170,-4586894
1660432142.80,-14,-2197772,-170,-4586881
1660432203.20,-14,-2197738,-170,-4586866
1660432263.60,-14,-2197726,-170,-4586854
1660432324.00,-14,-2197747,-170,-4586815
1660432384.40,-14,-2197736,-170,-4586866
1660432444.80,-14,-2197758,-170,-4586832
1660432505.20,-14,-2197769,-170,-4586813
1660432565.60,-14,-2197729,-170,-4586846
1660432626.00,-14,-2197852,-170,-4586852
1660432686.40,-14,-2197787,-170,-4586864
1660432746.80,-14,-2197872,-170,-4586840
1660432807.20,-14,-2197865,-170,-4586893
1660432867.60,-14,-2197973,-170,-4586921
1660432928.00,-14,-2198054,-170,-4586971
1660432988.40,-14,-2198116,-170,-4587004
1660433048.80,-14,-2198098,-170,-4586994
1660433109.20,-14,-2198241,-170,-4587056
1660433169.20,-14,-2198310,-170,-4587083
1660433230.00,-14,-2198262,-170,-4587047
1660433290.40,-14,-2198296,-170,-4587048
1660433350.80,-14,-2198351,-170,-4587076
1660433411.20,-14,-2198368,-170,-4587086
1660433471.60,-14,-2198442,-170,-4587068
1660433532.00,-14,-2198359,-170,-4587054
1660433592.40,-14,-2198380,-170,-4587072
1660433652.80,-14,-2198432,-170,-4587049
1660433713.20,-14,-2198398,-170,-4587026
1660433773.60,-14,-2198493,-170,-4587113
1660433834.00,-14,-2198530,-170,-4587117
1660433893.60,-14,-2198524,-170,-4587083
1660433954.40,-14,-2198572,-170,-4587064
1660434014.80,-14,-2198600,-170,-4587101
1660434075.20,-14,-2198586,-170,-4587088
1660434135.60,-14,-2198649,-170,-4587040
1660434196.00,-14,-2198653,-170,-4587036
1660434256.40,-14,-2198597,-170,-4587026
1660434316.80,-14,-2198664,-170,-4587033
1660434377.20,-14,-2198704,-170,-4587079
1660434437.60,-14,-2198739,-170,-4586985
1660434498.00,-14,-2198760,-170,-4586964
1660434558.40,-14,-2198768,-170,-4586938
1660434618.80,-14,-2198761,-170,-4586909
1660434679.20,-14,-2198790,-170,-4586912
1660434739.60,-14,-2198879,-170,-4586894
1660434799.60,-14,-2198827,-170,-4586894
1660434860.00,-14,-2198792,-170,-4586953
1660434920.40,-14,-2198761,-170,-4586992
1660434980.80,-14,-2198785,-170,-4586987
1660435041.20,-14,-2198808,-170,-4587009
1660435101.60,-14,-2198772,-170,-4586955
1660435162.00,-14,-2198791,-170,-4586987
1660435222.40,-14,-2198815,-170,-4586903
1660435282.80,-14,-2198743,-170,-4587006
1660435343.20,-14,-2198746,-170,-4587057
1660435403.60,-14,-2198767,-170,-4587035
1660435464.00,-14,-2198724,-170,-4586979
1660435524.40,-14,-2198719,-170,-4587029
1660435584.80,-14,-2198791,-170,-4587030
1660435645.20,-14,-2198737,-170,-4586990
1660435705.60,-14,-2198739,-170,-4586954
1660435766.00,-14,-2198758,-170,-4586995
1660435826.40,-14,-2198796,-170,-4586971
1660435886.80,-14,-2198819,-170,-4587022
1660435947.20,-14,-2198848,-170,-4587010
1660436007.60,-14,-2198839,-170,-4587015
1660436068.00,-14,-2198857,-170,-4586946
1660436128.40,-14,-2198896,-170,-4586927
1660436188.80,-14,-2198931,-170,-4586902
1660436249.20,-14,-2198866,-170,-4586953
1660436309.60,-14,-2198938,-170,-4586908
1660436370.00,-14,-2198895,-170,-4586971
1660436430.40,-14,-2198874,-170,-4586890
1660436490.80,-14,-2198901,-170,-4586886
1660436551.20,-14,-2198909,-170,-4586924
1660436611.60,-14,-2198854,-170,-4586930
1660436672.00,-14,-2198837,-170,-4586895
1660436732.40,-14,-2198827,-170,-4586893
1660436792.80,-14,-2198852,-170,-4586947
1660436853.20,-14,-2198852,-170,-4586930
1660436913.60,-14,-2198891,-170,-4586913
1660436973.60,-14,-2198828,-170,-4586877
1660437034.40,-14,-2198902,-170,-4586936
1660437094.80,-14,-2198943,-170,-4586964
1660437155.20,-14,-2198871,-170,-4586942
1660437215.60,-14,-2198893,-170,-4586928
1660437276.00,-14,-2198898,-170,-4586858
1660437336.40,-14,-2198909,-170,-4586866
1660437396.80,-14,-2198916,-170,-4586822
1660437457.20,-14,-2198967,-170,-4586789
1660437517.60,-14,-2198978,-170,-4586780
1660437578.00,-14,-2199048,-170,-4586759
1660437638.40,-14,-2199035,-170,-4586806
1660437698.40,-14,-2198933,-170,-4586778
1660437759.20,-14,-2198936,-170,-4586774
1660437819.60,-14,-2198943,-170,-4586789
1660437880.00,-14,-2198951,-170,-4586766
1660437940.40,-14,-2198935,-170,-4586774
1660438000.80,-14,-2198919,-170,-4586827
1660438061.20,-14,-2198940,-170,-4586871
1660438121.60,-14,-2198914,-170,-4586870
1660438182.00,-14,-2198818,-170,-4586806
1660438242.40,-14,-2198882,-170,-4586844
1660438302.80,-14,-2198862,-170,-4586850
1660438363.20,-14,-2198851,-170,-4586842
1660438423.60,-14,-2198859,-170,-4586842
1660438484.00,-14,-2198870,-170,-4586897
1660438544.40,-14,-2198864,-170,-4586871
1660438604.80,-14,-2198875,-170,-4586861
1660438665.20,-14,-2198905,-170,-4586872
1660438725.60,-14,-2198853,-170,-4586847
1660438786.00,-14,-2198863,-170,-4586819
1660438846.40,-14,-2198810,-170,-4586829
1660438906.80,-14,-2198835,-170,-4586841
1660438967.20,-14,-2198816,-170,-4586870
1660439027.60,-14,-2198858,-170,-4586820
1660439088.00,-14,-2198834,-170,-4586818
1660439148.40,-14,-2198820,-170,-4586855
1660439208.80,-14,-2198836,-170,-4586861
1660439269.20,-14,-2198869,-170,-4586874
1660439329.60,-14,-2198862,-170,-4586832
1660439390.00,-14,-2198842,-170,-4586832
1660439450.40,-14,-2198858,-170,-4586838
1660439510.80,-14,-2198792,-170,-4586860
1660439571.20,-14,-2198763,-170,-4586841
1660439631.60,-14,-2198806,-170,-4586869
1660439692.00,-14,-2198858,-170,-4586864
1660439752.40,-14,-2198802,-170,-4586888
1660439812.80,-14,-2198825,-170,-4586856
1660439873.20,-14,-2198784,-170,-4586824
1660439933.60,-14,-2198765,-170,-4586773
1660439994.00,-14,-2198746,-170,-4586726
1660440054.40,-14,-2198764,-170,-4586771
1660440114.80,-14,-2198791,-170,-4586706
1660440175.20,-14,-2198857,-170,-4586777
1660440235.60,-14,-2198898,-170,-4586809
1660440296.00,-14,-2198902,-170,-4586831
1660440356.40,-14,-2198932,-170,-4586780
1660440416.80,-14,-2198882,-170,-4586773
1660440477.20,-14,-2198867,-170,-4586762
1660440537.60,-14,-2198874,-170,-4586756
1660440598.00,-14,-2198901,-170,-4586779
1660440658.40,-14,-2198926,-170,-4586771
1660440718.80,-14,-2198910,-170,-4586705
1660440778.40,-14,-2198929,-170,-4586731
1660440839.20,-14,-2198949,-170,-4586702
1660440899.60,-14,-2198996,-170,-4586694
1660440960.00,-14,-2199032,-170,-4586742
1660441020.40,-14,-2198938,-170,-4586781
1660441080.80,-14,-2198963,-170,-4586705
1660441141.20,-14,-2198963,-170,-4586715
1660441201.60,-14,-2198991,-170,-4586716
1660441262.00,-14,-2199007,-170,-4586725
1660441322.40,-14,-2198958,-170,-4586716
1660441382.80,-14,-2198957,-170,-4586693
1660441443.20,-14,-2198973,-170,-4586721
1660441503.20,-14,-2198974,-170,-4586766
1660441564.00,-14,-2198951,-170,-4586754
1660441624.40,-14,-2198930,-170,-4586727
1660441684.80,-14,-2198908,-170,-4586748
1660441745.20,-14,-2198895,-170,-4586770
1660441805.60,-14,-2198926,-170,-4586792
1660441866.00,-14,-2198938,-170,-4586736
1660441926.40,-14,-2198912,-170,-4586811
1660441986.80,-14,-2198940,-170,-4586858
1660442047.20,-14,-2198891,-170,-4586867
1660442107.60,-14,-2198941,-170,-4586896
1660442168.00,-14,-2198846,-170,-4586906
1660442228.40,-14,-2198846,-170,-4586927
1660442288.80,-14,-2198835,-170,-4586925
1660442349.20,-14,-2198804,-170,-4586912
1660442409.60,-14,-2198742,-170,-4586900
1660442470.00,-14,-2198766,-170,-4586929
1660442530.40,-14,-2198729,-170,-4586998
1660442590.80,-14,-2198719,-170,-4587012
1660442651.20,-14,-2198685,-170,-4587011
1660442711.60,-14,-2198677,-170,-4586982
1660442772.00,-14,-2198742,-170,-4587000
1660442832.40,-14,-2198742,-170,-4586973
1660442892.80,-14,-2198685,-170,-4586952
1660442953.20,-14,-2198755,-170,-4586945
1660443013.60,-14,-2198707,-170,-4586917
1660443074.00,-14,-2198673,-170,-4586906
1660443134.40,-14,-2198686,-170,-4586907
1660443194.80,-14,-2198754,-170,-4586888
