GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1668452276.80,-14,-2197266,-170,-4586072
1668452337.60,-14,-2197261,-170,-4586017
1668452398.00,-14,-2197218,-170,-4586101
1668452458.40,-14,-2197239,-170,-4586090
1668452518.80,-14,-2197292,-170,-4586085
1668452579.20,-14,-2197350,-170,-4586005
1668452639.60,-14,-2197412,-170,-4585908
1668452700.00,-14,-2197395,-170,-4585802
1668452760.40,-14,-2197322,-170,-4585799
1668452820.80,-14,-2197291,-170,-4585797
1668452881.20,-14,-2197251,-170,-4585965
1668452941.60,-14,-2197159,-170,-4586153
1668453002.00,-14,-2197140,-170,-4586148
1668453062.40,-14,-2197166,-170,-4586196
1668453122.80,-14,-2197212,-170,-4586273
1668453183.20,-14,-2197214,-170,-4586455
1668453243.60,-14,-2197191,-170,-4586487
1668453304.00,-14,-2197172,-170,-4586395
1668453364.40,-14,-2197142,-170,-4586217
1668453424.80,-14,-2197184,-170,-4586175
1668453485.20,-14,-2197157,-170,-4586103
1668453545.60,-14,-2197103,-170,-4586145
1668453606.00,-14,-2197144,-170,-4586248
1668453666.40,-14,-2197215,-170,-4586349
1668453726.80,-14,-2197202,-170,-4586509
1668453787.20,-14,-2197207,-170,-4586591
1668453847.60,-14,-2197234,-170,-4586611
1668453908.00,-14,-2197243,-170,-4586539
1668453968.40,-14,-2197212,-170,-4586470
1668454028.80,-14,-2197271,-170,-4586441
1668454089.20,-14,-2197219,-170,-4586456
1668454150.00,-14,-2197215,-170,-4586471
1668454210.40,-14,-2197296,-170,-4586369
1668454270.80,-14,-2197240,-170,-4586200
1668454331.20,-14,-2197256,-170,-4586126
1668454391.60,-14,-2197218,-170,-4586149
1668454452.00,-14,-2197235,-170,-4586167
1668454512.40,-14,-2197175,-170,-4586156
1668454572.80,-14,-2197236,-170,-4586147
1668454633.20,-14,-2197196,-170,-4586235
1668454693.60,-14,-2197206,-170,-4586266
1668454754.00,-14,-2197254,-170,-4586258
1668454814.00,-14,-2197261,-170,-4586231
