millis,type,message
2870922555,INFO,0254_SYS.csv created
2870922895,WARN,Disabling IridiumMessageSender transmissions
2870924242,INFO,Completed analysis m: 3186 t: 1 e: 23
2870924267,INFO,Enabling IridiumMessageSender transmissions
2870973298,INFO,Starting analysis m: 3186 t: 1 e: 24
2870973581,WARN,Disabling IridiumMessageSender transmissions
2870974949,INFO,Completed analysis m: 3186 t: 1 e: 24
2870974973,INFO,Enabling IridiumMessageSender transmissions
2871024449,INFO,Starting analysis m: 3186 t: 1 e: 25
2871024748,WARN,Disabling IridiumMessageSender transmissions
2871026036,INFO,Completed analysis m: 3186 t: 1 e: 25
2871026061,INFO,Enabling IridiumMessageSender transmissions
2871075588,INFO,Starting analysis m: 3186 t: 1 e: 26
2871075868,WARN,Disabling IridiumMessageSender transmissions
2871077173,INFO,Completed analysis m: 3186 t: 1 e: 26
2871077197,INFO,Enabling IridiumMessageSender transmissions
2871126734,INFO,Starting analysis m: 3186 t: 1 e: 27
2871127021,WARN,Disabling IridiumMessageSender transmissions
2871128320,INFO,Completed analysis m: 3186 t: 1 e: 27
2871128344,INFO,Enabling IridiumMessageSender transmissions
2871175966,INFO,powerData | solV: 5.66
2871175989,INFO,powerData | solI: 0.03
2871176009,INFO,powerData | battV: 4.06
2871176030,INFO,powerData | battI: -0.04
2871176050,INFO,powerData | busV: 4.02
2871176071,INFO,powerData | busI: 0.05
2871176091,INFO,powerData | BQ status reg: 172
2871176114,INFO,powerData | Fault reg: 0
2871176134,INFO,powerData | Charge status: 2
2871176159,INFO,powerData | DPM status: 1
2871177881,INFO,Starting analysis m: 3186 t: 1 e: 28
2871178164,WARN,Disabling IridiumMessageSender transmissions
2871179493,INFO,Completed analysis m: 3186 t: 1 e: 28
2871179520,INFO,Enabling IridiumMessageSender transmissions
2871229030,INFO,Starting analysis m: 3186 t: 1 e: 29
2871229317,WARN,Disabling IridiumMessageSender transmissions
2871230633,INFO,Completed analysis m: 3186 t: 1 e: 29
2871230658,INFO,Enabling IridiumMessageSender transmissions
2871280162,INFO,Starting analysis m: 3186 t: 1 e: 30
2871280445,WARN,Disabling IridiumMessageSender transmissions
2871281713,INFO,Completed analysis m: 3186 t: 1 e: 30
2871281737,INFO,Enabling IridiumMessageSender transmissions
2871331309,INFO,Starting analysis m: 3186 t: 1 e: 31
2871331592,WARN,Disabling IridiumMessageSender transmissions
2871332853,INFO,Completed analysis m: 3186 t: 1 e: 31
2871332878,INFO,Enabling IridiumMessageSender transmissions
2871382474,INFO,Starting analysis m: 3186 t: 1 e: 32
2871382763,WARN,Disabling IridiumMessageSender transmissions
2871384053,INFO,Completed analysis m: 3186 t: 1 e: 32
2871384078,INFO,Processing stats m: 3186 t: 1 e: 33
2871390304,INFO,Finished collection for m: 3186 in 1748
2871390330,INFO,Submitting 48 byte / 378 bit message: 
2871390388,DEBUG,m 232 sub to Q at i 0 count: 232
2871390412,DEBUG,1 msgs in Q
2871390459,INFO,Enabling IridiumMessageSender transmissions
2871390494,DEBUG,Sending Q index: 0 id: 232
2871395258,INFO,Send complete: Q index: 0 count_id 232
2871441942,INFO,Starting collection m: 3187 t: 0 at 1664818591.20
2871454187,INFO,Submitting 19 byte / 150 bit SMC message: 
2871454230,DEBUG,m 233 sub to Q at i 0 count: 233
2871454253,DEBUG,1 msgs in Q
2871454470,DEBUG,Sending Q index: 0 id: 233
2871465625,INFO,Send complete: Q index: 0 count_id 233
2871475976,INFO,powerData | solV: 5.66
2871475998,INFO,powerData | solI: 0.04
2871476019,INFO,powerData | battV: 4.06
