millis,type,message
4069893101,INFO,0216_SYS.csv created
4069893433,WARN,Disabling IridiumMessageSender transmissions
4069894672,INFO,Completed analysis m: 2325 t: 1 e: 31
4069894701,INFO,Enabling IridiumMessageSender transmissions
4069944166,INFO,Starting analysis m: 2325 t: 1 e: 32
4069944633,WARN,Disabling IridiumMessageSender transmissions
4069945929,INFO,Completed analysis m: 2325 t: 1 e: 32
4069945954,INFO,Processing stats m: 2325 t: 1 e: 33
4069952122,INFO,Finished collection for m: 2325 in 1748
4069952151,INFO,Submitting 48 byte / 378 bit message: 
4069952204,DEBUG,m 46 sub to Q at i 0 count: 46
4069952231,DEBUG,1 msgs in Q
4069952280,INFO,Enabling IridiumMessageSender transmissions
4069952315,DEBUG,Sending Q index: 0 id: 46
4070003333,INFO,powerData | solV: 5.67
4070003357,INFO,powerData | solI: 0.13
4070003384,INFO,powerData | battV: 4.12
4070003404,INFO,powerData | battI: -0.02
4070003427,INFO,powerData | busV: 4.11
4070003447,INFO,powerData | busI: 0.16
4070003468,INFO,powerData | BQ status reg: 172
4070003492,INFO,powerData | Fault reg: 0
4070003513,INFO,powerData | Charge status: 2
4070003533,INFO,powerData | DPM status: 1
4070003574,INFO,Starting collection m: 2326 t: 0 at 1661718991.20
4070016530,INFO,Submitting 19 byte / 150 bit SMC message: 
4070016575,DEBUG,m 47 sub to Q at i 1 count: 47
4070016600,DEBUG,2 msgs in Q
4070020825,INFO,Send complete: Q index: 0 count_id 46
4070021040,DEBUG,Sending Q index: 0 id: 47
4070034362,INFO,Send complete: Q index: 0 count_id 47
4070105344,INFO,Starting analysis m: 2326 t: 0 e: 0
4070105624,WARN,Disabling IridiumMessageSender transmissions
4070106679,INFO,Completed analysis m: 2326 t: 0 e: 0
4070106703,INFO,Enabling IridiumMessageSender transmissions
4070156505,INFO,Starting analysis m: 2326 t: 0 e: 1
4070156791,WARN,Disabling IridiumMessageSender transmissions
4070158139,INFO,Completed analysis m: 2326 t: 0 e: 1
4070158163,INFO,Enabling IridiumMessageSender transmissions
4070207653,INFO,Starting analysis m: 2326 t: 0 e: 2
4070207942,WARN,Disabling IridiumMessageSender transmissions
4070209251,INFO,Completed analysis m: 2326 t: 0 e: 2
4070209275,INFO,Enabling IridiumMessageSender transmissions
4070258798,INFO,Starting analysis m: 2326 t: 0 e: 3
4070259085,WARN,Disabling IridiumMessageSender transmissions
4070260334,INFO,Completed analysis m: 2326 t: 0 e: 3
4070260361,INFO,Enabling IridiumMessageSender transmissions
4070303334,INFO,powerData | solV: 5.68
4070303356,INFO,powerData | solI: 0.17
4070303377,INFO,powerData | battV: 4.14
4070303401,INFO,powerData | battI: 0.14
4070303422,INFO,powerData | busV: 4.14
4070303442,INFO,powerData | busI: 0.05
4070303467,INFO,powerData | BQ status reg: 172
4070303490,INFO,powerData | Fault reg: 0
4070303512,INFO,powerData | Charge status: 2
4070303533,INFO,powerData | DPM status: 1
4070309945,INFO,Starting analysis m: 2326 t: 0 e: 4
4070310223,WARN,Disabling IridiumMessageSender transmissions
4070311477,INFO,Completed analysis m: 2326 t: 0 e: 4
4070311503,INFO,Enabling IridiumMessageSender transmissions
4070361094,INFO,Starting analysis m: 2326 t: 0 e: 5
4070361380,WARN,Disabling IridiumMessageSender transmissions
4070362693,INFO,Completed analysis m: 2326 t: 0 e: 5
4070362718,INFO,Enabling IridiumMessageSender transmissions
4070412238,INFO,Starting analysis m: 2326 t: 0 e: 6
4070412521,WARN,Disabling IridiumMessageSender transmissions
4070413770,INFO,Completed analysis m: 2326 t: 0 e: 6
4070413797,INFO,Enabling IridiumMessageSender transmissions
4070463389,INFO,Starting analysis m: 2326 t: 0 e: 7
4070463680,WARN,Disabling IridiumMessageSender transmissions
4070464929,INFO,Completed analysis m: 2326 t: 0 e: 7
4070464954,INFO,Enabling IridiumMessageSender transmissions
4070514546,INFO,Starting analysis m: 2326 t: 0 e: 8
4070514829,WARN,Disabling IridiumMessageSender transmissions
4070516129,INFO,Completed analysis m: 2326 t: 0 e: 8
4070516154,INFO,Enabling IridiumMessageSender transmissions
4070565693,INFO,Starting analysis m: 2326 t: 0 e: 9
4070565974,WARN,Disabling IridiumMessageSender transmissions
4070568343,INFO,Completed analysis m: 2326 t: 0 e: 9
4070568368,INFO,Enabling IridiumMessageSender transmissions
4070603343,INFO,powerData | solV: 5.68
4070603366,INFO,powerData | solI: 0.13
4070603386,INFO,powerData | battV: 4.14
4070603407,INFO,powerData | battI: 0.09
4070603427,INFO,powerData | busV: 4.14
4070603448,INFO,powerData | busI: 0.05
4070603468,INFO,powerData | BQ status reg: 172
4070603489,INFO,powerData | Fault reg: 0
4070603509,INFO,powerData | Charge status: 2
4070603534,INFO,powerData | DPM status: 1
4070616838,INFO,Starting analysis m: 2326 t: 0 e: 10
4070617126,WARN,Disabling IridiumMessageSender transmissions
4070618486,INFO,Completed analysis m: 2326 t: 0 e: 10
4070618513,INFO,Enabling IridiumMessageSender transmissions
4070667984,INFO,Starting analysis m: 2326 t: 0 e: 11
4070668306,WARN,Disabling IridiumMessageSender transmissions
4070669625,INFO,Completed analysis m: 2326 t: 0 e: 11
4070669649,INFO,Enabling IridiumMessageSender transmissions
4070719133,INFO,Starting analysis m: 2326 t: 0 e: 12
4070719422,WARN,Disabling IridiumMessageSender transmissions
4070720653,INFO,Completed analysis m: 2326 t: 0 e: 12
