GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1649540814.00,-14,-2197583,-170,-4586211
1649540874.40,-14,-2197605,-170,-4586170
1649540934.80,-14,-2197565,-170,-4586143
1649540995.20,-14,-2197595,-170,-4586114
1649541055.60,-14,-2197567,-170,-4586114
1649541116.00,-14,-2197596,-170,-4586150
1649541176.40,-14,-2197599,-170,-4586171
1649541236.80,-14,-2197582,-170,-4586198
1649541297.20,-14,-2197638,-170,-4586223
1649541357.60,-14,-2197640,-170,-4586234
1649541418.00,-14,-2197612,-170,-4586192
1649541478.40,-14,-2197622,-170,-4586189
1649541538.80,-14,-2197602,-170,-4586177
1649541599.20,-14,-2197607,-170,-4586211
1649541659.60,-14,-2197618,-170,-4586150
1649541720.00,-14,-2197650,-170,-4586144
1649541780.40,-14,-2197621,-170,-4586106
1649541840.80,-14,-2197615,-170,-4586068
1649541901.20,-14,-2197610,-170,-4586038
1649541961.60,-14,-2197630,-170,-4586072
1649542022.00,-14,-2197617,-170,-4586074
1649542082.40,-14,-2197609,-170,-4586073
1649542142.80,-14,-2197598,-170,-4586092
1649542203.20,-14,-2197610,-170,-4586110
1649542263.60,-14,-2197609,-170,-4586105
1649542324.00,-14,-2197590,-170,-4586098
1649542384.40,-14,-2197582,-170,-4586106
1649542444.80,-14,-2197569,-170,-4586093
1649542505.20,-14,-2197545,-170,-4586102
1649542565.60,-14,-2197532,-170,-4586086
1649542626.00,-14,-2197546,-170,-4586124
1649542686.40,-14,-2197549,-170,-4586128
1649542746.80,-14,-2197554,-170,-4586167
1649542807.20,-14,-2197587,-170,-4586173
1649542867.60,-14,-2197579,-170,-4586147
1649542928.00,-14,-2197563,-170,-4586175
1649542988.40,-14,-2197563,-170,-4586183
1649543048.80,-14,-2197566,-170,-4586188
1649543109.20,-14,-2197559,-170,-4586194
1649543168.80,-14,-2197597,-170,-4586256
1649543229.60,-14,-2197572,-170,-4586212
1649543290.00,-14,-2197570,-170,-4586225
1649543350.40,-14,-2197571,-170,-4586254
1649543410.80,-14,-2197560,-170,-4586232
1649543471.20,-14,-2197580,-170,-4586240
1649543531.60,-14,-2197561,-170,-4586199
1649543592.00,-14,-2197579,-170,-4586187
1649543652.40,-14,-2197584,-170,-4586147
1649543712.80,-14,-2197591,-170,-4586136
1649543773.20,-14,-2197573,-170,-4586143
1649543833.60,-14,-2197592,-170,-4586064
1649543893.60,-14,-2197589,-170,-4586076
1649543954.40,-14,-2197559,-170,-4586059
1649544014.80,-14,-2197612,-170,-4586005
1649544075.20,-14,-2197621,-170,-4585996
1649544135.60,-14,-2197619,-170,-4585999
1649544196.00,-14,-2197620,-170,-4586030
1649544256.40,-14,-2197570,-170,-4586091
1649544316.80,-14,-2197572,-170,-4586104
1649544377.20,-14,-2197556,-170,-4586126
1649544437.60,-14,-2197565,-170,-4586118
1649544498.00,-14,-2197569,-170,-4586142
1649544558.40,-14,-2197564,-170,-4586184
1649544618.80,-14,-2197570,-170,-4586175
1649544679.20,-14,-2197551,-170,-4586143
1649544739.60,-14,-2197560,-170,-4586115
1649544800.00,-14,-2197584,-170,-4586158
1649544860.40,-14,-2197598,-170,-4586148
1649544920.80,-14,-2197608,-170,-4586179
1649544981.20,-14,-2197595,-170,-4586165
1649545041.60,-14,-2197604,-170,-4586220
1649545102.00,-14,-2197639,-170,-4586230
1649545162.40,-14,-2197630,-170,-4586215
1649545222.80,-14,-2197672,-170,-4586204
1649545283.20,-14,-2197682,-170,-4586180
1649545343.60,-14,-2197677,-170,-4586153
1649545404.00,-14,-2197690,-170,-4586133
1649545464.40,-14,-2197690,-170,-4586142
1649545524.80,-14,-2197712,-170,-4586142
1649545585.20,-14,-2197709,-170,-4586171
1649545645.60,-14,-2197718,-170,-4586188
1649545706.00,-14,-2197719,-170,-4586174
1649545766.40,-14,-2197739,-170,-4586195
1649545826.80,-14,-2197701,-170,-4586256
1649545887.20,-14,-2197723,-170,-4586254
1649545947.60,-14,-2197734,-170,-4586249
1649546008.00,-14,-2197704,-170,-4586277
1649546068.40,-14,-2197722,-170,-4586327
1649546128.80,-14,-2197727,-170,-4586320
1649546189.20,-14,-2197679,-170,-4586277
1649546249.60,-14,-2197707,-170,-4586266
1649546310.00,-14,-2197706,-170,-4586261
1649546370.40,-14,-2197698,-170,-4586268
1649546430.80,-14,-2197717,-170,-4586271
1649546491.20,-14,-2197687,-170,-4586263
1649546551.60,-14,-2197726,-170,-4586267
1649546612.00,-14,-2197703,-170,-4586244
1649546672.40,-14,-2197722,-170,-4586218
1649546732.80,-14,-2197760,-170,-4586210
1649546793.20,-14,-2197762,-170,-4586227
1649546853.60,-14,-2197772,-170,-4586236
1649546914.00,-14,-2197739,-170,-4586235
1649546973.60,-14,-2197747,-170,-4586301
1649547034.40,-14,-2197724,-170,-4586350
1649547094.80,-14,-2197673,-170,-4586392
1649547155.20,-14,-2197690,-170,-4586417
1649547215.60,-14,-2197677,-170,-4586446
1649547276.00,-14,-2197711,-170,-4586498
1649547336.40,-14,-2197695,-170,-4586569
1649547396.80,-14,-2197718,-170,-4586524
1649547457.20,-14,-2197718,-170,-4586545
1649547517.60,-14,-2197731,-170,-4586534
1649547578.00,-14,-2197717,-170,-4586515
1649547638.40,-14,-2197789,-170,-4586572
1649547698.40,-14,-2197777,-170,-4586581
1649547759.20,-14,-2197742,-170,-4586535
1649547819.60,-14,-2197777,-170,-4586503
1649547880.00,-14,-2197751,-170,-4586503
1649547940.40,-14,-2197726,-170,-4586445
1649548000.80,-14,-2197738,-170,-4586370
1649548061.20,-14,-2197757,-170,-4586365
1649548121.60,-14,-2197731,-170,-4586433
1649548182.00,-14,-2197670,-170,-4586411
1649548242.40,-14,-2197691,-170,-4586383
1649548302.80,-14,-2197661,-170,-4586372
1649548363.20,-14,-2197636,-170,-4586325
1649548423.60,-14,-2197628,-170,-4586355
1649548484.00,-14,-2197648,-170,-4586351
1649548544.40,-14,-2197639,-170,-4586420
1649548604.80,-14,-2197614,-170,-4586402
1649548665.20,-14,-2197626,-170,-4586396
1649548725.60,-14,-2197652,-170,-4586343
1649548786.00,-14,-2197646,-170,-4586301
1649548846.40,-14,-2197674,-170,-4586277
1649548906.80,-14,-2197673,-170,-4586309
1649548967.20,-14,-2197662,-170,-4586336
1649549027.60,-14,-2197620,-170,-4586331
1649549088.00,-14,-2197622,-170,-4586340
1649549148.40,-14,-2197640,-170,-4586302
1649549208.80,-14,-2197676,-170,-4586258
1649549269.20,-14,-2197691,-170,-4586268
1649549329.60,-14,-2197642,-170,-4586325
1649549390.00,-14,-2197650,-170,-4586308
1649549450.40,-14,-2197620,-170,-4586247
1649549510.80,-14,-2197606,-170,-4586270
1649549571.20,-14,-2197616,-170,-4586298
1649549631.60,-14,-2197629,-170,-4586339
1649549692.00,-14,-2197624,-170,-4586339
1649549752.40,-14,-2197618,-170,-4586271
1649549812.80,-14,-2197606,-170,-4586257
1649549873.20,-14,-2197614,-170,-4586227
1649549933.60,-14,-2197658,-170,-4586214
1649549994.00,-14,-2197667,-170,-4586234
1649550054.40,-14,-2197638,-170,-4586246
1649550114.80,-14,-2197671,-170,-4586268
1649550175.20,-14,-2197605,-170,-4586219
1649550235.60,-14,-2197633,-170,-4586189
1649550296.00,-14,-2197649,-170,-4586186
1649550356.40,-14,-2197641,-170,-4586182
1649550416.80,-14,-2197652,-170,-4586166
1649550477.20,-14,-2197635,-170,-4586186
1649550537.60,-14,-2197624,-170,-4586172
1649550598.00,-14,-2197643,-170,-4586163
1649550658.40,-14,-2197640,-170,-4586107
1649550718.80,-14,-2197685,-170,-4586110
1649550778.40,-14,-2197685,-170,-4586107
1649550839.20,-14,-2197677,-170,-4586085
1649550899.60,-14,-2197658,-170,-4586107
1649550960.00,-14,-2197657,-170,-4586127
1649551020.40,-14,-2197627,-170,-4586151
1649551080.80,-14,-2197646,-170,-4586159
1649551141.20,-14,-2197636,-170,-4586132
1649551201.60,-14,-2197674,-170,-4586127
1649551262.00,-14,-2197654,-170,-4586122
1649551322.40,-14,-2197659,-170,-4586107
1649551382.80,-14,-2197683,-170,-4586111
1649551443.20,-14,-2197666,-170,-4586107
1649551503.20,-14,-2197637,-170,-4586122
1649551564.00,-14,-2197611,-170,-4586134
1649551624.40,-14,-2197664,-170,-4586122
1649551684.80,-14,-2197639,-170,-4586125
1649551745.20,-14,-2197655,-170,-4586128
1649551805.60,-14,-2197635,-170,-4586167
1649551866.00,-14,-2197645,-170,-4586197
1649551926.40,-14,-2197600,-170,-4586236
1649551986.80,-14,-2197617,-170,-4586284
1649552047.20,-14,-2197588,-170,-4586295
1649552107.60,-14,-2197607,-170,-4586322
1649552168.00,-14,-2197615,-170,-4586359
1649552228.40,-14,-2197600,-170,-4586391
1649552288.80,-14,-2197598,-170,-4586372
1649552349.20,-14,-2197647,-170,-4586347
1649552409.60,-14,-2197628,-170,-4586325
1649552470.00,-14,-2197624,-170,-4586302
1649552530.40,-14,-2197608,-170,-4586340
1649552590.80,-14,-2197606,-170,-4586312
1649552651.20,-14,-2197601,-170,-4586331
1649552711.60,-14,-2197591,-170,-4586340
1649552772.00,-14,-2197610,-170,-4586357
1649552832.40,-14,-2197606,-170,-4586369
1649552892.80,-14,-2197598,-170,-4586369
1649552953.20,-14,-2197616,-170,-4586405
1649553013.60,-14,-2197609,-170,-4586374
1649553074.00,-14,-2197639,-170,-4586358
1649553134.40,-14,-2197632,-170,-4586369
1649553194.80,-14,-2197636,-170,-4586392
1649553255.20,-14,-2197623,-170,-4586425
1649553315.60,-14,-2197651,-170,-4586447
1649553376.00,-14,-2197669,-170,-4586501
1649553436.40,-14,-2197670,-170,-4586498
1649553496.80,-14,-2197671,-170,-4586516
1649553557.20,-14,-2197691,-170,-4586535
1649553617.60,-14,-2197659,-170,-4586550
1649553678.00,-14,-2197691,-170,-4586571
1649553738.40,-14,-2197712,-170,-4586577
1649553798.80,-14,-2197722,-170,-4586596
1649553859.20,-14,-2197704,-170,-4586606
1649553919.60,-14,-2197715,-170,-4586596
1649553980.00,-14,-2197753,-170,-4586605
1649554040.40,-14,-2197736,-170,-4586610
1649554100.80,-14,-2197719,-170,-4586613
1649554161.20,-14,-2197728,-170,-4586610
1649554221.60,-14,-2197768,-170,-4586559
1649554282.00,-14,-2197768,-170,-4586592
1649554342.40,-14,-2197752,-170,-4586598
1649554402.80,-14,-2197767,-170,-4586622
1649554463.20,-14,-2197733,-170,-4586586
1649554523.60,-14,-2197780,-170,-4586599
1649554584.00,-14,-2197778,-170,-4586618
1649554644.40,-14,-2197744,-170,-4586649
1649554704.80,-14,-2197736,-170,-4586690
1649554765.20,-14,-2197777,-170,-4586707
1649554825.60,-14,-2197774,-170,-4586701
1649554886.00,-14,-2197816,-170,-4586721
1649554946.40,-14,-2197834,-170,-4586778
1649555006.80,-14,-2197809,-170,-4586759
1649555067.20,-14,-2197812,-170,-4586749
1649555127.60,-14,-2197796,-170,-4586760
1649555188.00,-14,-2197837,-170,-4586745
1649555248.40,-14,-2197833,-170,-4586733
1649555308.00,-14,-2197865,-170,-4586758
1649555368.80,-14,-2197867,-170,-4586752
1649555429.20,-14,-2197892,-170,-4586794
1649555489.60,-14,-2197915,-170,-4586869
1649555550.00,-14,-2197964,-170,-4586913
1649555610.40,-14,-2198022,-170,-4586976
1649555670.80,-14,-2198073,-170,-4586985
1649555731.20,-14,-2198129,-170,-4587051
1649555791.60,-14,-2198124,-170,-4587064
1649555852.00,-14,-2198160,-170,-4587094
1649555912.40,-14,-2198147,-170,-4587057
1649555972.80,-14,-2198190,-170,-4587081
1649556033.20,-14,-2198224,-170,-4587111
1649556093.60,-14,-2198163,-170,-4587102
1649556154.00,-14,-2198140,-170,-4587076
1649556214.40,-14,-2198102,-170,-4587074
1649556274.80,-14,-2198104,-170,-4587018
1649556335.20,-14,-2198134,-170,-4587029
1649556395.60,-14,-2198119,-170,-4587025
1649556456.00,-14,-2198165,-170,-4587084
1649556516.40,-14,-2198195,-170,-4587081
1649556576.80,-14,-2198164,-170,-4587055
1649556637.20,-14,-2198185,-170,-4587062
1649556697.60,-14,-2198184,-170,-4587052
1649556758.00,-14,-2198117,-170,-4587008
1649556818.40,-14,-2198124,-170,-4587014
1649556878.80,-14,-2198084,-170,-4586986
1649556939.20,-14,-2198078,-170,-4586999
1649556999.60,-14,-2198048,-170,-4586990
1649557060.00,-14,-2198058,-170,-4586960
1649557120.40,-14,-2198028,-170,-4586951
1649557180.80,-14,-2198015,-170,-4586925
1649557241.20,-14,-2198016,-170,-4586920
1649557301.60,-14,-2198011,-170,-4586924
1649557362.00,-14,-2197998,-170,-4586895
1649557422.40,-14,-2197972,-170,-4586893
1649557482.80,-14,-2197982,-170,-4586853
1649557543.20,-14,-2197911,-170,-4586815
1649557603.60,-14,-2197906,-170,-4586765
1649557664.00,-14,-2197932,-170,-4586805
1649557724.40,-14,-2197928,-170,-4586803
1649557784.80,-14,-2197913,-170,-4586809
1649557845.20,-14,-2197916,-170,-4586772
1649557905.60,-14,-2197952,-170,-4586818
1649557966.00,-14,-2197949,-170,-4586846
1649558026.40,-14,-2197944,-170,-4586827
1649558086.80,-14,-2197955,-170,-4586815
1649558147.20,-14,-2197944,-170,-4586799
1649558207.60,-14,-2197972,-170,-4586797
1649558268.00,-14,-2197992,-170,-4586801
1649558328.40,-14,-2197952,-170,-4586767
