millis,type,message
2537877016,INFO,0074_SYS.csv created
2537877440,WARN,Disabling IridiumMessageSender transmissions
2537878673,INFO,Completed analysis m: 705 t: 1 e: 9
2537878695,INFO,Enabling IridiumMessageSender transmissions
2537928036,INFO,Starting analysis m: 705 t: 1 e: 10
2537928327,WARN,Disabling IridiumMessageSender transmissions
2537929576,INFO,Completed analysis m: 705 t: 1 e: 10
2537929601,INFO,Enabling IridiumMessageSender transmissions
2537979193,INFO,Starting analysis m: 705 t: 1 e: 11
2537979478,WARN,Disabling IridiumMessageSender transmissions
2537980778,INFO,Completed analysis m: 705 t: 1 e: 11
2537980803,INFO,Enabling IridiumMessageSender transmissions
2538030329,INFO,Starting analysis m: 705 t: 1 e: 12
2538030620,WARN,Disabling IridiumMessageSender transmissions
2538031960,INFO,Completed analysis m: 705 t: 1 e: 12
2538031984,INFO,Enabling IridiumMessageSender transmissions
2538081474,INFO,Starting analysis m: 705 t: 1 e: 13
2538081794,WARN,Disabling IridiumMessageSender transmissions
2538083131,INFO,Completed analysis m: 705 t: 1 e: 13
2538083153,INFO,Enabling IridiumMessageSender transmissions
2538123884,INFO,powerData | solV: 0.02
2538123907,INFO,powerData | solI: 0.00
2538123927,INFO,powerData | battV: 4.10
2538123948,INFO,powerData | battI: -0.06
2538123968,INFO,powerData | busV: 4.10
2538123991,INFO,powerData | busI: 0.06
2538124011,INFO,powerData | BQ status reg: 0
2538124032,INFO,powerData | Fault reg: 0
2538124052,INFO,powerData | Charge status: 0
2538124072,INFO,powerData | DPM status: 0
2538132631,INFO,Starting analysis m: 705 t: 1 e: 14
2538132924,WARN,Disabling IridiumMessageSender transmissions
2538134220,INFO,Completed analysis m: 705 t: 1 e: 14
2538134245,INFO,Enabling IridiumMessageSender transmissions
2538183774,INFO,Starting analysis m: 705 t: 1 e: 15
2538184054,WARN,Disabling IridiumMessageSender transmissions
2538185316,INFO,Completed analysis m: 705 t: 1 e: 15
2538185340,INFO,Enabling IridiumMessageSender transmissions
2538234918,INFO,Starting analysis m: 705 t: 1 e: 16
2538235213,WARN,Disabling IridiumMessageSender transmissions
2538236459,INFO,Completed analysis m: 705 t: 1 e: 16
2538236483,INFO,Enabling IridiumMessageSender transmissions
2538286063,INFO,Starting analysis m: 705 t: 1 e: 17
2538286344,WARN,Disabling IridiumMessageSender transmissions
2538287603,INFO,Completed analysis m: 705 t: 1 e: 17
2538287628,INFO,Enabling IridiumMessageSender transmissions
2538337212,INFO,Starting analysis m: 705 t: 1 e: 18
2538337503,WARN,Disabling IridiumMessageSender transmissions
2538338713,INFO,Completed analysis m: 705 t: 1 e: 18
2538338740,INFO,Enabling IridiumMessageSender transmissions
2538388371,INFO,Starting analysis m: 705 t: 1 e: 19
2538388654,WARN,Disabling IridiumMessageSender transmissions
2538389952,INFO,Completed analysis m: 705 t: 1 e: 19
2538389977,INFO,Enabling IridiumMessageSender transmissions
2538423912,INFO,powerData | solV: 0.02
2538423934,INFO,powerData | solI: 0.00
2538423955,INFO,powerData | battV: 4.10
2538423980,INFO,powerData | battI: -0.05
2538424000,INFO,powerData | busV: 4.10
2538424023,INFO,powerData | busI: 0.05
2538424043,INFO,powerData | BQ status reg: 0
2538424064,INFO,powerData | Fault reg: 0
2538424086,INFO,powerData | Charge status: 0
2538424107,INFO,powerData | DPM status: 0
2538439505,INFO,Starting analysis m: 705 t: 1 e: 20
2538439788,WARN,Disabling IridiumMessageSender transmissions
2538441969,INFO,Completed analysis m: 705 t: 1 e: 20
2538441994,INFO,Enabling IridiumMessageSender transmissions
2538490662,INFO,Starting analysis m: 705 t: 1 e: 21
2538490943,WARN,Disabling IridiumMessageSender transmissions
2538492276,INFO,Completed analysis m: 705 t: 1 e: 21
2538492299,INFO,Enabling IridiumMessageSender transmissions
2538497609,INFO,Max CNO changed from 47 to 44
2538541803,INFO,Starting analysis m: 705 t: 1 e: 22
2538542086,WARN,Disabling IridiumMessageSender transmissions
2538543441,INFO,Completed analysis m: 705 t: 1 e: 22
2538543466,INFO,Enabling IridiumMessageSender transmissions
2538557542,INFO,Max CNO changed from 44 to 47
2538592950,INFO,Starting analysis m: 705 t: 1 e: 23
2538593247,WARN,Disabling IridiumMessageSender transmissions
2538594551,INFO,Completed analysis m: 705 t: 1 e: 23
2538594576,INFO,Enabling IridiumMessageSender transmissions
2538644107,INFO,Starting analysis m: 705 t: 1 e: 24
2538644389,WARN,Disabling IridiumMessageSender transmissions
2538645690,INFO,Completed analysis m: 705 t: 1 e: 24
2538645714,INFO,Enabling IridiumMessageSender transmissions
2538657445,INFO,Max CNO changed from 47 to 44
2538695247,INFO,Starting analysis m: 705 t: 1 e: 25
2538695528,WARN,Disabling IridiumMessageSender transmissions
2538696835,INFO,Completed analysis m: 705 t: 1 e: 25
2538696859,INFO,Enabling IridiumMessageSender transmissions
2538697406,INFO,Max CNO changed from 44 to 47
2538723915,INFO,powerData | solV: 0.01
2538723942,INFO,powerData | solI: 0.00
2538723964,INFO,powerData | battV: 4.10
2538723987,INFO,powerData | battI: -0.07
2538724007,INFO,powerData | busV: 4.09
2538724032,INFO,powerData | busI: 0.06
2538724052,INFO,powerData | BQ status reg: 0
2538724073,INFO,powerData | Fault reg: 0
2538724096,INFO,powerData | Charge status: 0
2538724116,INFO,powerData | DPM status: 0
2538746396,INFO,Starting analysis m: 705 t: 1 e: 26
2538746679,WARN,Disabling IridiumMessageSender transmissions
2538747926,INFO,Completed analysis m: 705 t: 1 e: 26
2538747951,INFO,Enabling IridiumMessageSender transmissions
2538797547,INFO,Starting analysis m: 705 t: 1 e: 27
2538797834,WARN,Disabling IridiumMessageSender transmissions
2538799140,INFO,Completed analysis m: 705 t: 1 e: 27
2538799165,INFO,Enabling IridiumMessageSender transmissions
2538848694,INFO,Starting analysis m: 705 t: 1 e: 28
2538848987,WARN,Disabling IridiumMessageSender transmissions
2538850289,INFO,Completed analysis m: 705 t: 1 e: 28
2538850314,INFO,Enabling IridiumMessageSender transmissions
2538899832,INFO,Starting analysis m: 705 t: 1 e: 29
2538900115,WARN,Disabling IridiumMessageSender transmissions
2538901426,INFO,Completed analysis m: 705 t: 1 e: 29
2538901450,INFO,Enabling IridiumMessageSender transmissions
2538950979,INFO,Starting analysis m: 705 t: 1 e: 30
