GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1649943705.60,-14,-2197998,-170,-4586912
1649943766.00,-14,-2198032,-170,-4586930
1649943826.40,-14,-2198050,-170,-4586927
1649943886.80,-14,-2197986,-170,-4586966
1649943947.20,-14,-2197989,-170,-4586906
1649944007.60,-14,-2197923,-170,-4586922
1649944068.00,-14,-2197882,-170,-4586855
1649944128.40,-14,-2197839,-170,-4586890
1649944188.80,-14,-2197822,-170,-4586864
1649944249.20,-14,-2197837,-170,-4586909
1649944309.60,-14,-2197823,-170,-4586925
1649944370.00,-14,-2197786,-170,-4586892
1649944430.40,-14,-2197793,-170,-4586872
1649944490.80,-14,-2197770,-170,-4586872
1649944551.20,-14,-2197678,-170,-4586882
1649944611.60,-14,-2197713,-170,-4586875
1649944671.20,-14,-2197764,-170,-4586840
1649944732.00,-14,-2197707,-170,-4586825
1649944792.40,-14,-2197716,-170,-4586815
1649944852.80,-14,-2197701,-170,-4586817
1649944913.20,-14,-2197698,-170,-4586774
1649944973.60,-14,-2197596,-170,-4586721
1649945034.00,-14,-2197544,-170,-4586697
1649945094.40,-14,-2197525,-170,-4586686
1649945154.80,-14,-2197505,-170,-4586678
1649945215.20,-14,-2197480,-170,-4586679
1649945275.20,-14,-2197469,-170,-4586688
1649945335.60,-14,-2197553,-170,-4586725
1649945396.00,-14,-2197574,-170,-4586726
1649945456.80,-14,-2197530,-170,-4586720
1649945517.20,-14,-2197534,-170,-4586698
1649945577.60,-14,-2197566,-170,-4586645
1649945638.00,-14,-2197623,-170,-4586636
1649945698.40,-14,-2197610,-170,-4586642
1649945758.80,-14,-2197659,-170,-4586712
1649945819.20,-14,-2197726,-170,-4586627
1649945879.60,-14,-2197651,-170,-4586538
1649945940.00,-14,-2197665,-170,-4586494
1649946000.40,-14,-2197771,-170,-4586528
1649946060.80,-14,-2197732,-170,-4586474
1649946121.20,-14,-2197712,-170,-4586408
1649946181.60,-14,-2197706,-170,-4586316
1649946242.00,-14,-2197618,-170,-4586252
1649946302.40,-14,-2197558,-170,-4586172
1649946362.80,-14,-2197587,-170,-4586059
1649946423.20,-14,-2197506,-170,-4586022
1649946483.60,-14,-2197535,-170,-4585929
1649946544.00,-14,-2197695,-170,-4585919
1649946604.40,-14,-2197722,-170,-4585775
1649946664.80,-14,-2197787,-170,-4585703
1649946725.20,-14,-2197917,-170,-4585664
1649946785.60,-14,-2197981,-170,-4585694
1649946846.00,-14,-2197961,-170,-4585642
1649946906.40,-14,-2197985,-170,-4585653
1649946966.80,-14,-2197958,-170,-4585635
1649947027.20,-14,-2197963,-170,-4585632
1649947087.60,-14,-2197975,-170,-4585642
1649947148.00,-14,-2197988,-170,-4585655
1649947208.40,-14,-2198047,-170,-4585611
1649947268.80,-14,-2198083,-170,-4585618
1649947329.20,-14,-2198149,-170,-4585665
1649947389.60,-14,-2198295,-170,-4585679
1649947450.00,-14,-2198353,-170,-4585719
1649947510.40,-14,-2198480,-170,-4585760
1649947570.80,-14,-2198519,-170,-4585821
1649947631.20,-14,-2198600,-170,-4585851
1649947691.60,-14,-2198582,-170,-4585916
1649947752.00,-14,-2198651,-170,-4585979
1649947812.40,-14,-2198666,-170,-4586044
1649947872.80,-14,-2198633,-170,-4586078
1649947933.20,-14,-2198659,-170,-4586067
1649947993.60,-14,-2198649,-170,-4586084
1649948054.00,-14,-2198663,-170,-4586160
