GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1647173641.60,-14,-2197576,-170,-4586298
1647173702.00,-14,-2197556,-170,-4586322
1647173762.40,-14,-2197573,-170,-4586294
1647173822.80,-14,-2197561,-170,-4586288
1647173883.20,-14,-2197523,-170,-4586301
1647173943.60,-14,-2197550,-170,-4586248
1647174004.00,-14,-2197597,-170,-4586270
1647174064.40,-14,-2197562,-170,-4586245
1647174124.80,-14,-2197594,-170,-4586234
1647174185.20,-14,-2197599,-170,-4586229
1647174245.60,-14,-2197595,-170,-4586192
1647174306.00,-14,-2197611,-170,-4586194
1647174366.40,-14,-2197660,-170,-4586173
1647174426.80,-14,-2197666,-170,-4586160
1647174487.20,-14,-2197664,-170,-4586153
1647174547.60,-14,-2197699,-170,-4586148
1647174608.00,-14,-2197703,-170,-4586161
1647174668.40,-14,-2197717,-170,-4586161
1647174728.80,-14,-2197805,-170,-4586157
1647174789.20,-14,-2197754,-170,-4586077
1647174849.60,-14,-2197759,-170,-4586041
1647174910.00,-14,-2197790,-170,-4586099
1647174970.40,-14,-2197842,-170,-4586120
1647175030.80,-14,-2197895,-170,-4586199
1647175091.20,-14,-2197903,-170,-4586303
1647175151.60,-14,-2197953,-170,-4586423
1647175212.00,-14,-2197999,-170,-4586597
1647175272.40,-14,-2198156,-170,-4586702
1647175332.80,-14,-2198207,-170,-4586744
1647175393.20,-14,-2198260,-170,-4586832
1647175453.60,-14,-2198291,-170,-4586842
1647175514.00,-14,-2198296,-170,-4586823
1647175574.40,-14,-2198358,-170,-4586816
1647175634.80,-14,-2198391,-170,-4586822
1647175695.20,-14,-2198421,-170,-4586802
1647175755.60,-14,-2198435,-170,-4586783
1647175816.00,-14,-2198498,-170,-4586797
1647175876.40,-14,-2198530,-170,-4586784
1647175936.80,-14,-2198566,-170,-4586760
1647175997.20,-14,-2198579,-170,-4586751
1647176057.60,-14,-2198606,-170,-4586744
1647176118.00,-14,-2198648,-170,-4586763
1647176178.40,-14,-2198657,-170,-4586743
1647176238.80,-14,-2198633,-170,-4586718
1647176299.20,-14,-2198664,-170,-4586722
1647176358.80,-14,-2198647,-170,-4586706
1647176419.60,-14,-2198646,-170,-4586669
1647176480.00,-14,-2198605,-170,-4586649
1647176540.40,-14,-2198607,-170,-4586683
1647176600.80,-14,-2198632,-170,-4586656
1647176661.20,-14,-2198590,-170,-4586642
1647176721.60,-14,-2198574,-170,-4586608
1647176782.00,-14,-2198558,-170,-4586588
1647176842.40,-14,-2198523,-170,-4586531
1647176902.80,-14,-2198497,-170,-4586496
1647176963.20,-14,-2198492,-170,-4586536
1647177023.60,-14,-2198459,-170,-4586545
1647177083.60,-14,-2198449,-170,-4586576
1647177144.40,-14,-2198491,-170,-4586596
1647177204.80,-14,-2198425,-170,-4586614
1647177265.20,-14,-2198434,-170,-4586686
1647177325.60,-14,-2198437,-170,-4586697
1647177386.00,-14,-2198438,-170,-4586752
1647177446.40,-14,-2198395,-170,-4586782
1647177506.80,-14,-2198406,-170,-4586763
1647177567.20,-14,-2198359,-170,-4586773
