millis,type,message
16603,DEBUG,SD Card init SUCCESS!
16623,WARN,Recovered from SD failure - resets: 1
16656,DEBUG,ext ram fail reset count: 0
16676,INFO,session id: 1758
16687,INFO,reset source: 0
16703,INFO,Device Id: 65477320
16721,INFO,Firmware SHA: 93CE0B95
16740,INFO,MAX_SAMPLE_GAP_S: 3.00
16752,INFO,SPIKE_G_TH: 3.00
16758,INFO,MAX_MESSAGE_LEN_FULL: 301
16766,INFO,MAX_MESSAGE_LEN_BASIC: 51
16775,INFO,MAX_MESSAGE_LEN_SM: 341
16777,INFO,MESSAGE_QUEUE_LEN: 10
16785,INFO,STRICT_NMEA: 1
16789,INFO,MAIN_DECK_HW_VERSION: 7
16801,INFO,F_MIN: 0.03
16805,INFO,F_MAX: 0.80
16822,INFO, sysConfig | sd reset max: 5
16834,INFO, sysConfig | wd enable: 1
16842,INFO, sysConfig | prod log mode: 1
16850,INFO, sysConfig | log filt sd: 1
16861,INFO, sysConfig | log gps sd: 1
16869,INFO, sysConfig | gps log lvl: 0
16877,INFO, sysConfig | log pow sd: 1
16885,INFO, sysConfig | log nmea sd: 1
16893,INFO, sysConfig | log irid sd: 1
16902,INFO, sysConfig | log fft sd: 1
16910,INFO, sysConfig | log spec sd: 0
16922,INFO, sysConfig | log speca sd: 0
16930,INFO, sysConfig | log dre sd: 1
16939,INFO, sysConfig | log message sd: 1
16947,INFO, sysConfig | statistics mode: 0
16957,INFO, sysConfig | log gmn sd: 1
16965,INFO, sysConfig | min messages period basic: 0
16977,INFO, sysConfig | min messages period full: 0
16988,INFO, sysConfig | gps power lvl: 1
16996,INFO, sysConfig | log gmn 1s: 0
17004,INFO, sysConfig | log bin sd: 0
17012,INFO, sysConfig | message samples basic: 2
17025,INFO, sysConfig | self test: 0
17037,INFO, sysConfig | self test reset max: 2
17047,INFO, sysConfig | vis led enable: 1
17055,INFO, sysConfig | log sst sd: 1
17063,INFO, sysConfig | external hardware reset max: 5
17076,INFO, sysConfig | sst sampling period: 1
17086,INFO, sysConfig | sst n samples to avg: 6
17096,INFO, sysConfig | partition thresh bin: 7
17106,INFO, sysConfig | gps sleep enable: 1
17117,INFO, sysConfig | idle checkin period: 3
17127,INFO, sysConfig | bridge enable: 1
17135,INFO, sysConfig | log smdata sd: 1
17371,INFO,Idle mode - disabling external RAM
17403,INFO,External hw available but RAM failing! Skipping init
17575,INFO,powerData | solV: 4.89
17598,INFO,powerData | solI: 0.00
17616,INFO,powerData | battV: 3.59
17637,INFO,powerData | battI: -0.05
17659,INFO,powerData | busV: 3.58
17678,INFO,powerData | busI: 0.05
17698,INFO,powerData | BQ status reg: 172
17719,INFO,powerData | Fault reg: 0
17737,INFO,powerData | Charge status: 2
17758,INFO,powerData | DPM status: 1
17784,INFO,Loaded OP MODE: 40963
17889,ERROR, sysError | SolV: 1
17913,ERROR, sysError | BattV: 1
300007,INFO,powerData | solV: 5.66
300187,INFO,powerData | solI: 0.00
300208,INFO,powerData | battV: 3.59
300228,INFO,powerData | battI: -0.01
300247,INFO,powerData | busV: 3.59
300267,INFO,powerData | busI: 0.01
300288,INFO,powerData | BQ status reg: 172
300308,INFO,powerData | Fault reg: 0
300328,INFO,powerData | Charge status: 2
300347,INFO,powerData | DPM status: 1
600008,INFO,powerData | solV: 5.39
600029,INFO,powerData | solI: 0.00
600053,INFO,powerData | battV: 3.59
600074,INFO,powerData | battI: -0.01
600094,INFO,powerData | busV: 3.59
600113,INFO,powerData | busI: 0.01
600133,INFO,powerData | BQ status reg: 172
600154,INFO,powerData | Fault reg: 0
600174,INFO,powerData | Charge status: 2
600195,INFO,powerData | DPM status: 1
900009,INFO,powerData | solV: 5.66
900030,INFO,powerData | solI: 0.02
900050,INFO,powerData | battV: 3.60
900071,INFO,powerData | battI: 0.00
900091,INFO,powerData | busV: 3.60
900114,INFO,powerData | busI: 0.01
900134,INFO,powerData | BQ status reg: 172
900155,INFO,powerData | Fault reg: 0
900173,INFO,powerData | Charge status: 2
900194,INFO,powerData | DPM status: 1
1200013,INFO,powerData | solV: 5.66
1200035,INFO,powerData | solI: 0.03
1200056,INFO,powerData | battV: 3.60
1200076,INFO,powerData | battI: 0.01
1200097,INFO,powerData | busV: 3.60
1200115,INFO,powerData | busI: 0.01
1200136,INFO,powerData | BQ status reg: 172
1200156,INFO,powerData | Fault reg: 0
1200179,INFO,powerData | Charge status: 2
1200199,INFO,powerData | DPM status: 1
1500014,INFO,powerData | solV: 5.66
1500035,INFO,powerData | solI: 0.03
1500055,INFO,powerData | battV: 3.60
1500076,INFO,powerData | battI: 0.02
1500096,INFO,powerData | busV: 3.60
1500114,INFO,powerData | busI: 0.01
