GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1664088024.00,-14,-2198288,-170,-4587219
1664088084.80,-14,-2198326,-170,-4587216
1664088145.20,-14,-2198423,-170,-4587196
1664088205.60,-14,-2198475,-170,-4587237
1664088266.00,-14,-2198467,-170,-4587209
1664088326.40,-14,-2198514,-170,-4587097
1664088386.80,-14,-2198541,-170,-4587105
1664088447.20,-14,-2198543,-170,-4587110
1664088507.60,-14,-2198538,-170,-4587164
1664088568.00,-14,-2198570,-170,-4587201
1664088628.40,-14,-2198542,-170,-4587204
1664088688.80,-14,-2198547,-170,-4587225
1664088749.20,-14,-2198544,-170,-4587210
1664088809.60,-14,-2198537,-170,-4587249
1664088870.00,-14,-2198548,-170,-4587242
1664088930.40,-14,-2198621,-170,-4587212
1664088990.80,-14,-2198633,-170,-4587181
1664089051.20,-14,-2198653,-170,-4587161
1664089111.60,-14,-2198685,-170,-4587161
1664089172.00,-14,-2198758,-170,-4587146
1664089232.40,-14,-2198694,-170,-4587135
1664089292.80,-14,-2198740,-170,-4587118
1664089353.20,-14,-2198780,-170,-4587105
1664089413.60,-14,-2198750,-170,-4587094
1664089474.00,-14,-2198729,-170,-4587119
1664089534.40,-14,-2198676,-170,-4587162
1664089594.80,-14,-2198682,-170,-4587155
1664089655.20,-14,-2198705,-170,-4587128
1664089715.60,-14,-2198699,-170,-4587078
1664089776.00,-14,-2198727,-170,-4587077
1664089836.40,-14,-2198687,-170,-4587075
1664089896.80,-14,-2198706,-170,-4587124
1664089957.20,-14,-2198685,-170,-4587159
1664090017.60,-14,-2198726,-170,-4587131
1664090078.00,-14,-2198719,-170,-4587127
1664090138.40,-14,-2198726,-170,-4587119
1664090198.80,-14,-2198734,-170,-4587151
1664090259.20,-14,-2198753,-170,-4587113
1664090319.60,-14,-2198736,-170,-4587114
1664090380.00,-14,-2198740,-170,-4587163
1664090440.40,-14,-2198717,-170,-4587174
1664090500.80,-14,-2198742,-170,-4587184
1664090561.20,-14,-2198746,-170,-4587137
1664090621.60,-14,-2198702,-170,-4587102
1664090682.00,-14,-2198717,-170,-4587069
1664090742.40,-14,-2198726,-170,-4587131
1664090802.80,-14,-2198680,-170,-4587142
1664090863.20,-14,-2198670,-170,-4587071
1664090923.60,-14,-2198672,-170,-4587049
1664090984.00,-14,-2198649,-170,-4587095
1664091044.40,-14,-2198621,-170,-4587106
1664091104.80,-14,-2198638,-170,-4587169
1664091165.20,-14,-2198590,-170,-4587158
1664091225.60,-14,-2198663,-170,-4587153
1664091286.00,-14,-2198658,-170,-4587203
1664091346.40,-14,-2198715,-170,-4587198
1664091406.80,-14,-2198744,-170,-4587148
1664091467.20,-14,-2198816,-170,-4587178
1664091527.60,-14,-2198796,-170,-4587164
1664091588.00,-14,-2198808,-170,-4587135
1664091648.40,-14,-2198826,-170,-4587120
1664091708.80,-14,-2198812,-170,-4587136
1664091769.20,-14,-2198771,-170,-4587132
1664091829.60,-14,-2198763,-170,-4587112
1664091890.00,-14,-2198773,-170,-4587121
1664091950.40,-14,-2198773,-170,-4587147
1664092010.80,-14,-2198740,-170,-4587129
1664092071.20,-14,-2198772,-170,-4587104
1664092131.60,-14,-2198798,-170,-4587078
1664092192.00,-14,-2198791,-170,-4587083
1664092252.40,-14,-2198804,-170,-4587111
1664092312.80,-14,-2198759,-170,-4587123
1664092373.60,-14,-2198779,-170,-4587103
1664092434.00,-14,-2198783,-170,-4587055
1664092494.40,-14,-2198824,-170,-4587136
1664092554.80,-14,-2198833,-170,-4587131
1664092615.20,-14,-2198795,-170,-4587123
1664092675.60,-14,-2198839,-170,-4587134
1664092736.00,-14,-2198739,-170,-4587132
1664092796.40,-14,-2198783,-170,-4587133
1664092856.80,-14,-2198828,-170,-4587135
1664092917.20,-14,-2198830,-170,-4587069
1664092977.60,-14,-2198843,-170,-4587111
1664093038.00,-14,-2198809,-170,-4587060
1664093098.40,-14,-2198838,-170,-4587062
1664093158.80,-14,-2198856,-170,-4587046
1664093219.20,-14,-2198900,-170,-4587089
1664093279.60,-14,-2198897,-170,-4587000
1664093340.00,-14,-2198910,-170,-4586977
1664093400.40,-14,-2198942,-170,-4586995
1664093460.80,-14,-2198908,-170,-4586967
1664093521.20,-14,-2198911,-170,-4586944
1664093581.60,-14,-2198885,-170,-4586965
1664093642.00,-14,-2198898,-170,-4587003
1664093702.40,-14,-2198929,-170,-4586971
1664093762.80,-14,-2198997,-170,-4586970
1664093823.20,-14,-2198996,-170,-4586860
1664093883.60,-14,-2199011,-170,-4586874
1664093944.00,-14,-2198997,-170,-4586870
1664094004.40,-14,-2198993,-170,-4586849
1664094064.80,-14,-2199026,-170,-4586877
1664094125.20,-14,-2198993,-170,-4586814
1664094185.60,-14,-2198983,-170,-4586816
1664094246.00,-14,-2198948,-170,-4586785
1664094306.40,-14,-2199028,-170,-4586807
1664094366.80,-14,-2199091,-170,-4586783
1664094427.20,-14,-2199088,-170,-4586772
1664094487.60,-14,-2199016,-170,-4586756
1664094548.00,-14,-2199034,-170,-4586716
1664094608.40,-14,-2199089,-170,-4586687
1664094668.80,-14,-2199075,-170,-4586689
1664094729.20,-14,-2199032,-170,-4586703
1664094789.60,-14,-2199060,-170,-4586674
1664094850.00,-14,-2199057,-170,-4586682
1664094910.40,-14,-2199043,-170,-4586652
1664094970.80,-14,-2199022,-170,-4586630
1664095031.20,-14,-2199080,-170,-4586639
1664095091.60,-14,-2199101,-170,-4586649
1664095152.00,-14,-2198999,-170,-4586643
1664095212.40,-14,-2199006,-170,-4586659
1664095272.80,-14,-2198974,-170,-4586645
1664095333.20,-14,-2198967,-170,-4586716
1664095393.60,-14,-2198987,-170,-4586755
1664095454.00,-14,-2198967,-170,-4586775
1664095514.40,-14,-2198987,-170,-4586808
1664095574.80,-14,-2199018,-170,-4586810
1664095635.20,-14,-2199007,-170,-4586833
1664095695.60,-14,-2199026,-170,-4586816
1664095756.00,-14,-2198997,-170,-4586832
1664095816.40,-14,-2199036,-170,-4586809
1664095876.80,-14,-2199054,-170,-4586790
1664095937.20,-14,-2199004,-170,-4586776
1664095997.60,-14,-2199007,-170,-4586777
1664096058.00,-14,-2198977,-170,-4586813
1664096117.60,-14,-2199010,-170,-4586804
1664096178.40,-14,-2199047,-170,-4586785
1664096238.80,-14,-2199025,-170,-4586768
1664096299.20,-14,-2199050,-170,-4586777
1664096359.60,-14,-2199042,-170,-4586771
1664096420.00,-14,-2199066,-170,-4586794
1664096480.40,-14,-2199048,-170,-4586775
1664096540.80,-14,-2198992,-170,-4586696
1664096601.20,-14,-2199030,-170,-4586662
1664096661.60,-14,-2198995,-170,-4586645
1664096722.00,-14,-2198951,-170,-4586620
1664096782.40,-14,-2198976,-170,-4586610
1664096842.80,-14,-2198999,-170,-4586609
1664096903.20,-14,-2199026,-170,-4586591
1664096963.60,-14,-2198978,-170,-4586578
1664097024.00,-14,-2198985,-170,-4586615
1664097084.40,-14,-2198972,-170,-4586607
1664097144.80,-14,-2198946,-170,-4586625
1664097205.20,-14,-2198970,-170,-4586629
1664097265.60,-14,-2198965,-170,-4586606
1664097326.00,-14,-2198960,-170,-4586611
1664097386.40,-14,-2199017,-170,-4586650
1664097446.80,-14,-2198991,-170,-4586635
1664097507.20,-14,-2198983,-170,-4586669
1664097567.60,-14,-2199004,-170,-4586657
1664097628.00,-14,-2198984,-170,-4586656
1664097688.40,-14,-2199017,-170,-4586661
1664097748.80,-14,-2199010,-170,-4586626
1664097809.20,-14,-2199002,-170,-4586650
1664097869.60,-14,-2198919,-170,-4586730
1664097930.00,-14,-2198949,-170,-4586672
1664097990.40,-14,-2198969,-170,-4586667
1664098050.80,-14,-2198958,-170,-4586617
1664098111.20,-14,-2198934,-170,-4586647
1664098171.60,-14,-2198966,-170,-4586664
1664098232.00,-14,-2198989,-170,-4586672
1664098292.40,-14,-2198998,-170,-4586648
1664098352.80,-14,-2198991,-170,-4586618
1664098413.20,-14,-2198972,-170,-4586556
1664098473.60,-14,-2198985,-170,-4586517
1664098534.00,-14,-2198942,-170,-4586558
1664098594.40,-14,-2198969,-170,-4586613
1664098654.80,-14,-2198940,-170,-4586613
1664098715.20,-14,-2198944,-170,-4586633
1664098775.60,-14,-2198943,-170,-4586598
1664098836.00,-14,-2198908,-170,-4586617
1664098896.40,-14,-2198931,-170,-4586589
1664098956.80,-14,-2198920,-170,-4586577
1664099017.20,-14,-2198946,-170,-4586514
1664099077.60,-14,-2198945,-170,-4586528
1664099138.00,-14,-2198966,-170,-4586526
1664099198.40,-14,-2198928,-170,-4586482
1664099258.80,-14,-2198961,-170,-4586478
1664099319.20,-14,-2198977,-170,-4586561
1664099379.60,-14,-2198943,-170,-4586460
1664099440.00,-14,-2198949,-170,-4586486
1664099500.40,-14,-2198927,-170,-4586513
1664099560.80,-14,-2198935,-170,-4586469
1664099621.20,-14,-2198925,-170,-4586530
1664099681.60,-14,-2198871,-170,-4586537
1664099742.00,-14,-2198892,-170,-4586497
1664099802.40,-14,-2198896,-170,-4586512
1664099862.80,-14,-2198886,-170,-4586436
1664099922.40,-14,-2198897,-170,-4586507
1664099983.20,-14,-2198955,-170,-4586492
1664100043.60,-14,-2198938,-170,-4586477
1664100104.00,-14,-2198908,-170,-4586502
1664100164.40,-14,-2198904,-170,-4586546
1664100224.80,-14,-2198852,-170,-4586544
1664100285.20,-14,-2198814,-170,-4586530
1664100345.60,-14,-2198772,-170,-4586512
1664100406.00,-14,-2198791,-170,-4586557
1664100466.40,-14,-2198790,-170,-4586607
1664100526.80,-14,-2198777,-170,-4586656
1664100587.20,-14,-2198775,-170,-4586709
1664100647.20,-14,-2198772,-170,-4586762
1664100708.00,-14,-2198759,-170,-4586767
1664100768.40,-14,-2198770,-170,-4586787
1664100828.80,-14,-2198825,-170,-4586784
1664100889.20,-14,-2198763,-170,-4586795
1664100949.60,-14,-2198778,-170,-4586780
1664101010.00,-14,-2198741,-170,-4586741
1664101070.40,-14,-2198742,-170,-4586728
1664101130.80,-14,-2198759,-170,-4586763
1664101191.20,-14,-2198794,-170,-4586758
1664101251.60,-14,-2198724,-170,-4586775
1664101312.00,-14,-2198711,-170,-4586735
1664101372.40,-14,-2198724,-170,-4586718
1664101432.80,-14,-2198704,-170,-4586715
1664101493.20,-14,-2198682,-170,-4586707
1664101553.60,-14,-2198674,-170,-4586666
1664101614.00,-14,-2198648,-170,-4586692
1664101674.40,-14,-2198602,-170,-4586671
1664101734.80,-14,-2198597,-170,-4586683
1664101795.20,-14,-2198619,-170,-4586659
1664101855.60,-14,-2198628,-170,-4586679
1664101916.00,-14,-2198657,-170,-4586670
1664101976.40,-14,-2198650,-170,-4586627
1664102036.80,-14,-2198665,-170,-4586604
1664102097.20,-14,-2198633,-170,-4586611
1664102157.60,-14,-2198725,-170,-4586574
1664102218.00,-14,-2198722,-170,-4586569
1664102278.40,-14,-2198721,-170,-4586593
1664102338.80,-14,-2198695,-170,-4586595
1664102399.20,-14,-2198713,-170,-4586557
1664102459.60,-14,-2198667,-170,-4586583
1664102520.00,-14,-2198699,-170,-4586538
1664102580.40,-14,-2198695,-170,-4586549
1664102640.80,-14,-2198739,-170,-4586515
1664102701.20,-14,-2198684,-170,-4586602
1664102761.60,-14,-2198700,-170,-4586508
1664102822.00,-14,-2198709,-170,-4586469
1664102882.40,-14,-2198697,-170,-4586513
1664102942.80,-14,-2198687,-170,-4586544
1664103003.20,-14,-2198703,-170,-4586550
1664103063.60,-14,-2198741,-170,-4586526
1664103124.00,-14,-2198728,-170,-4586527
1664103184.40,-14,-2198715,-170,-4586488
1664103244.80,-14,-2198726,-170,-4586478
1664103305.20,-14,-2198718,-170,-4586487
1664103365.60,-14,-2198727,-170,-4586480
1664103426.00,-14,-2198705,-170,-4586463
1664103486.40,-14,-2198689,-170,-4586532
1664103546.80,-14,-2198692,-170,-4586539
1664103607.20,-14,-2198711,-170,-4586482
1664103667.60,-14,-2198718,-170,-4586486
1664103727.20,-14,-2198689,-170,-4586506
1664103788.00,-14,-2198733,-170,-4586433
1664103848.40,-14,-2198678,-170,-4586492
1664103908.80,-14,-2198673,-170,-4586493
1664103969.20,-14,-2198676,-170,-4586481
1664104029.60,-14,-2198717,-170,-4586476
1664104090.00,-14,-2198674,-170,-4586518
