GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1654252958.00,-14,-2198188,-170,-4586591
1654253018.40,-14,-2198243,-170,-4586588
1654253078.80,-14,-2198207,-170,-4586594
1654253139.20,-14,-2198282,-170,-4586552
1654253199.60,-14,-2198256,-170,-4586552
1654253260.00,-14,-2198237,-170,-4586543
1654253320.40,-14,-2198316,-170,-4586525
1654253380.80,-14,-2198307,-170,-4586482
1654253441.20,-14,-2198283,-170,-4586501
1654253501.60,-14,-2198334,-170,-4586534
1654253562.00,-14,-2198288,-170,-4586502
1654253622.40,-14,-2198280,-170,-4586567
1654253682.80,-14,-2198189,-170,-4586619
1654253743.20,-14,-2198202,-170,-4586605
1654253803.60,-14,-2198207,-170,-4586579
1654253864.00,-14,-2198158,-170,-4586611
1654253924.40,-14,-2198217,-170,-4586669
1654253984.80,-14,-2198203,-170,-4586655
1654254045.20,-14,-2198188,-170,-4586664
1654254105.60,-14,-2198151,-170,-4586732
1654254166.00,-14,-2198098,-170,-4586808
1654254226.40,-14,-2198151,-170,-4586739
1654254286.80,-14,-2198106,-170,-4586778
1654254347.20,-14,-2198055,-170,-4586809
1654254407.60,-14,-2198010,-170,-4586796
1654254468.00,-14,-2197998,-170,-4586807
1654254528.40,-14,-2198007,-170,-4586798
1654254588.80,-14,-2198027,-170,-4586815
1654254649.20,-14,-2198011,-170,-4586845
1654254709.60,-14,-2198027,-170,-4586832
1654254770.00,-14,-2198024,-170,-4586874
1654254830.40,-14,-2198040,-170,-4586875
1654254890.80,-14,-2198019,-170,-4586851
1654254951.20,-14,-2198021,-170,-4586833
1654255011.60,-14,-2197928,-170,-4586829
1654255072.00,-14,-2197865,-170,-4586849
1654255132.40,-14,-2197944,-170,-4586818
1654255192.80,-14,-2197848,-170,-4586816
1654255253.20,-14,-2197871,-170,-4586815
1654255312.80,-14,-2197883,-170,-4586765
1654255373.60,-14,-2197853,-170,-4586766
1654255434.00,-14,-2197847,-170,-4586744
1654255494.40,-14,-2197862,-170,-4586748
1654255554.80,-14,-2197842,-170,-4586768
1654255615.20,-14,-2197791,-170,-4586787
1654255675.60,-14,-2197869,-170,-4586743
1654255736.00,-14,-2197883,-170,-4586744
1654255796.40,-14,-2197861,-170,-4586789
1654255856.80,-14,-2197942,-170,-4586801
1654255917.20,-14,-2197995,-170,-4586711
1654255977.60,-14,-2197915,-170,-4586783
1654256038.00,-14,-2197930,-170,-4586789
1654256098.40,-14,-2197876,-170,-4586814
1654256158.80,-14,-2197939,-170,-4586811
1654256219.20,-14,-2197922,-170,-4586835
