millis,type,message
1881378056,INFO,0136_SYS.csv created
1881378074,INFO,powerData | solI: 0.00
1881378095,INFO,powerData | battV: 4.07
1881378115,INFO,powerData | battI: -0.06
1881378136,INFO,powerData | busV: 4.06
1881378156,INFO,powerData | busI: 0.06
1881378179,INFO,powerData | BQ status reg: 0
1881378201,INFO,powerData | Fault reg: 0
1881378222,INFO,powerData | Charge status: 0
1881378242,INFO,powerData | DPM status: 0
1881418321,INFO,Starting analysis m: 523 t: 0 e: 8
1881418602,WARN,Disabling IridiumMessageSender transmissions
1881419917,INFO,Completed analysis m: 523 t: 0 e: 8
1881419941,INFO,Enabling IridiumMessageSender transmissions
1881464053,INFO,Max CNO changed from 45 to 48
1881469476,INFO,Starting analysis m: 523 t: 0 e: 9
1881469759,WARN,Disabling IridiumMessageSender transmissions
1881471070,INFO,Completed analysis m: 523 t: 0 e: 9
1881471094,INFO,Enabling IridiumMessageSender transmissions
1881503993,INFO,Max CNO changed from 48 to 45
1881520623,INFO,Starting analysis m: 523 t: 0 e: 10
1881520910,WARN,Disabling IridiumMessageSender transmissions
1881522206,INFO,Completed analysis m: 523 t: 0 e: 10
1881522233,INFO,Enabling IridiumMessageSender transmissions
1881551056,DEBUG,Sending Q index: 0 id: 23
1881561397,INFO,Send complete: Q index: 0 count_id 23
1881571766,INFO,Starting analysis m: 523 t: 0 e: 11
1881572046,WARN,Disabling IridiumMessageSender transmissions
1881573351,INFO,Completed analysis m: 523 t: 0 e: 11
1881573376,INFO,Enabling IridiumMessageSender transmissions
1881603891,INFO,Max CNO changed from 45 to 49
1881622910,INFO,Starting analysis m: 523 t: 0 e: 12
1881623197,WARN,Disabling IridiumMessageSender transmissions
1881624436,INFO,Completed analysis m: 523 t: 0 e: 12
1881624463,INFO,Enabling IridiumMessageSender transmissions
1881663830,INFO,Max CNO changed from 49 to 46
1881674059,INFO,Starting analysis m: 523 t: 0 e: 13
1881674342,WARN,Disabling IridiumMessageSender transmissions
1881675644,INFO,Completed analysis m: 523 t: 0 e: 13
1881675669,INFO,Enabling IridiumMessageSender transmissions
1881677834,INFO,powerData | solV: 5.21
1881677856,INFO,powerData | solI: 0.00
1881677879,INFO,powerData | battV: 4.07
1881677899,INFO,powerData | battI: -0.06
1881677920,INFO,powerData | busV: 4.07
1881677940,INFO,powerData | busI: 0.05
1881677965,INFO,powerData | BQ status reg: 0
1881677987,INFO,powerData | Fault reg: 16
1881678012,INFO,powerData | Charge status: 0
1881678032,INFO,powerData | DPM status: 0
1881725196,INFO,Starting analysis m: 523 t: 0 e: 14
1881725489,WARN,Disabling IridiumMessageSender transmissions
1881726791,INFO,Completed analysis m: 523 t: 0 e: 14
1881726816,INFO,Enabling IridiumMessageSender transmissions
1881776349,INFO,Starting analysis m: 523 t: 0 e: 15
1881776629,WARN,Disabling IridiumMessageSender transmissions
1881777969,INFO,Completed analysis m: 523 t: 0 e: 15
1881777993,INFO,Enabling IridiumMessageSender transmissions
1881827493,INFO,Starting analysis m: 523 t: 0 e: 16
1881827821,WARN,Disabling IridiumMessageSender transmissions
1881829128,INFO,Completed analysis m: 523 t: 0 e: 16
1881829152,INFO,Enabling IridiumMessageSender transmissions
1881878644,INFO,Starting analysis m: 523 t: 0 e: 17
1881879019,WARN,Disabling IridiumMessageSender transmissions
1881880307,INFO,Completed analysis m: 523 t: 0 e: 17
1881880332,INFO,Enabling IridiumMessageSender transmissions
1881929787,INFO,Starting analysis m: 523 t: 0 e: 18
1881930076,WARN,Disabling IridiumMessageSender transmissions
1881931372,INFO,Completed analysis m: 523 t: 0 e: 18
1881931403,INFO,Enabling IridiumMessageSender transmissions
1881977837,INFO,powerData | solV: 5.43
1881977860,INFO,powerData | solI: 0.00
1881977880,INFO,powerData | battV: 4.07
1881977901,INFO,powerData | battI: -0.06
1881977921,INFO,powerData | busV: 4.07
1881977942,INFO,powerData | busI: 0.06
1881977962,INFO,powerData | BQ status reg: 0
1881977982,INFO,powerData | Fault reg: 16
1881978005,INFO,powerData | Charge status: 0
1881978025,INFO,powerData | DPM status: 0
1881980936,INFO,Starting analysis m: 523 t: 0 e: 19
1881981218,WARN,Disabling IridiumMessageSender transmissions
1881982531,INFO,Completed analysis m: 523 t: 0 e: 19
1881982556,INFO,Enabling IridiumMessageSender transmissions
1882032087,INFO,Starting analysis m: 523 t: 0 e: 20
1882032373,WARN,Disabling IridiumMessageSender transmissions
1882033668,INFO,Completed analysis m: 523 t: 0 e: 20
1882033692,INFO,Enabling IridiumMessageSender transmissions
1882083229,INFO,Starting analysis m: 523 t: 0 e: 21
1882083721,WARN,Disabling IridiumMessageSender transmissions
1882084974,INFO,Completed analysis m: 523 t: 0 e: 21
1882084999,INFO,Enabling IridiumMessageSender transmissions
1882134366,INFO,Starting analysis m: 523 t: 0 e: 22
1882134654,WARN,Disabling IridiumMessageSender transmissions
1882135904,INFO,Completed analysis m: 523 t: 0 e: 22
1882135928,INFO,Enabling IridiumMessageSender transmissions
1882185508,INFO,Starting analysis m: 523 t: 0 e: 23
1882185789,WARN,Disabling IridiumMessageSender transmissions
1882187048,INFO,Completed analysis m: 523 t: 0 e: 23
1882187073,INFO,Enabling IridiumMessageSender transmissions
1882236663,INFO,Starting analysis m: 523 t: 0 e: 24
1882236952,WARN,Disabling IridiumMessageSender transmissions
1882238257,INFO,Completed analysis m: 523 t: 0 e: 24
1882238281,INFO,Enabling IridiumMessageSender transmissions
1882277838,INFO,powerData | solV: 5.62
1882277861,INFO,powerData | solI: 0.00
1882277881,INFO,powerData | battV: 4.07
1882277902,INFO,powerData | battI: -0.05
1882277928,INFO,powerData | busV: 4.07
1882277949,INFO,powerData | busI: 0.05
1882277971,INFO,powerData | BQ status reg: 0
1882277992,INFO,powerData | Fault reg: 16
1882278012,INFO,powerData | Charge status: 0
1882278033,INFO,powerData | DPM status: 0
1882287814,INFO,Starting analysis m: 523 t: 0 e: 25
1882288095,WARN,Disabling IridiumMessageSender transmissions
1882289446,INFO,Completed analysis m: 523 t: 0 e: 25
1882289471,INFO,Enabling IridiumMessageSender transmissions
1882338961,INFO,Starting analysis m: 523 t: 0 e: 26
1882339258,WARN,Disabling IridiumMessageSender transmissions
1882340546,INFO,Completed analysis m: 523 t: 0 e: 26
1882340571,INFO,Enabling IridiumMessageSender transmissions
1882343110,INFO,Max CNO changed from 46 to 49
1882390104,INFO,Starting analysis m: 523 t: 0 e: 27
1882390386,WARN,Disabling IridiumMessageSender transmissions
1882391691,INFO,Completed analysis m: 523 t: 0 e: 27
