GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1668045152.40,-14,-2197992,-170,-4586579
1668045213.20,-14,-2198000,-170,-4586599
1668045273.60,-14,-2198051,-170,-4586582
1668045334.00,-14,-2198078,-170,-4586620
1668045394.40,-14,-2198110,-170,-4586730
1668045454.80,-14,-2198125,-170,-4586706
1668045515.20,-14,-2198143,-170,-4586717
1668045575.60,-14,-2198184,-170,-4586748
1668045636.00,-14,-2198180,-170,-4586760
1668045696.40,-14,-2198186,-170,-4586781
1668045756.80,-14,-2198236,-170,-4586801
1668045817.20,-14,-2198265,-170,-4586811
1668045877.60,-14,-2198260,-170,-4586763
1668045938.00,-14,-2198291,-170,-4586797
1668045998.40,-14,-2198343,-170,-4586754
1668046058.80,-14,-2198330,-170,-4586752
1668046119.20,-14,-2198284,-170,-4586761
1668046179.60,-14,-2198308,-170,-4586739
1668046240.00,-14,-2198284,-170,-4586689
1668046300.40,-14,-2198314,-170,-4586639
1668046360.80,-14,-2198305,-170,-4586650
1668046421.20,-14,-2198245,-170,-4586609
1668046481.60,-14,-2198262,-170,-4586529
1668046542.00,-14,-2198262,-170,-4586527
1668046602.40,-14,-2198255,-170,-4586545
1668046662.80,-14,-2198265,-170,-4586569
1668046723.20,-14,-2198295,-170,-4586578
1668046783.60,-14,-2198307,-170,-4586572
1668046844.00,-14,-2198385,-170,-4586596
1668046904.40,-14,-2198417,-170,-4586614
1668046964.80,-14,-2198437,-170,-4586599
1668047025.20,-14,-2198449,-170,-4586573
1668047085.60,-14,-2198503,-170,-4586604
1668047146.00,-14,-2198510,-170,-4586592
1668047206.40,-14,-2198598,-170,-4586588
1668047266.80,-14,-2198621,-170,-4586595
1668047327.20,-14,-2198698,-170,-4586583
1668047387.60,-14,-2198733,-170,-4586618
1668047448.00,-14,-2198799,-170,-4586683
1668047508.40,-14,-2198841,-170,-4586681
1668047568.80,-14,-2198823,-170,-4586638
1668047629.20,-14,-2198836,-170,-4586632
1668047689.60,-14,-2198856,-170,-4586609
1668047750.00,-14,-2198869,-170,-4586564
1668047810.80,-14,-2198863,-170,-4586528
1668047871.20,-14,-2198842,-170,-4586458
1668047931.60,-14,-2198833,-170,-4586410
1668047992.00,-14,-2198854,-170,-4586373
1668048052.40,-14,-2198818,-170,-4586332
1668048112.80,-14,-2198765,-170,-4586308
1668048173.20,-14,-2198801,-170,-4586275
1668048233.60,-14,-2198732,-170,-4586224
1668048294.00,-14,-2198756,-170,-4586233
1668048354.40,-14,-2198744,-170,-4586214
1668048414.80,-14,-2198707,-170,-4586174
1668048474.80,-14,-2198684,-170,-4586171
1668048535.60,-14,-2198696,-170,-4586178
1668048596.00,-14,-2198676,-170,-4586190
1668048656.40,-14,-2198682,-170,-4586209
1668048716.80,-14,-2198617,-170,-4586273
1668048777.20,-14,-2198610,-170,-4586284
1668048837.60,-14,-2198558,-170,-4586346
1668048898.00,-14,-2198512,-170,-4586392
1668048958.40,-14,-2198506,-170,-4586420
1668049018.80,-14,-2198514,-170,-4586450
1668049079.20,-14,-2198501,-170,-4586483
1668049139.60,-14,-2198510,-170,-4586528
1668049200.00,-14,-2198532,-170,-4586541
1668049260.40,-14,-2198497,-170,-4586565
1668049320.80,-14,-2198436,-170,-4586587
1668049381.20,-14,-2198417,-170,-4586624
1668049441.60,-14,-2198442,-170,-4586679
1668049502.00,-14,-2198419,-170,-4586728
1668049562.40,-14,-2198449,-170,-4586779
1668049622.80,-14,-2198407,-170,-4586817
1668049683.20,-14,-2198365,-170,-4586827
1668049743.60,-14,-2198348,-170,-4586840
1668049804.00,-14,-2198339,-170,-4586814
1668049864.40,-14,-2198350,-170,-4586805
1668049924.80,-14,-2198305,-170,-4586830
1668049985.20,-14,-2198291,-170,-4586817
1668050045.60,-14,-2198253,-170,-4586814
1668050106.00,-14,-2198218,-170,-4586816
1668050166.40,-14,-2198170,-170,-4586825
1668050226.80,-14,-2198133,-170,-4586814
1668050287.20,-14,-2198087,-170,-4586802
1668050347.60,-14,-2198099,-170,-4586769
1668050408.00,-14,-2198058,-170,-4586783
1668050468.40,-14,-2198039,-170,-4586783
1668050528.80,-14,-2198001,-170,-4586794
1668050589.20,-14,-2197961,-170,-4586719
1668050649.60,-14,-2197970,-170,-4586686
1668050710.00,-14,-2197941,-170,-4586702
1668050770.40,-14,-2197927,-170,-4586651
1668050830.80,-14,-2197919,-170,-4586635
1668050891.20,-14,-2197853,-170,-4586625
1668050951.60,-14,-2197874,-170,-4586633
1668051012.00,-14,-2197885,-170,-4586643
1668051072.40,-14,-2197870,-170,-4586676
1668051132.80,-14,-2197857,-170,-4586659
