GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1668289331.20,-14,-2197305,-170,-4586695
1668289392.00,-14,-2197328,-170,-4586674
1668289452.40,-14,-2197326,-170,-4586719
1668289512.80,-14,-2197328,-170,-4586716
1668289572.40,-14,-2197356,-170,-4586775
1668289633.20,-14,-2197360,-170,-4586861
1668289693.60,-14,-2197379,-170,-4586851
1668289754.00,-14,-2197343,-170,-4586852
1668289814.40,-14,-2197380,-170,-4586814
1668289874.80,-14,-2197375,-170,-4586840
1668289935.20,-14,-2197341,-170,-4586831
1668289995.60,-14,-2197362,-170,-4586820
1668290056.00,-14,-2197396,-170,-4586806
1668290116.40,-14,-2197388,-170,-4586786
1668290176.80,-14,-2197375,-170,-4586716
1668290237.20,-14,-2197367,-170,-4586680
1668290297.60,-14,-2197325,-170,-4586630
1668290358.00,-14,-2197320,-170,-4586561
1668290418.40,-14,-2197310,-170,-4586476
1668290478.80,-14,-2197310,-170,-4586438
1668290539.20,-14,-2197299,-170,-4586388
1668290599.60,-14,-2197263,-170,-4586347
1668290660.00,-14,-2197262,-170,-4586284
1668290720.40,-14,-2197245,-170,-4586275
1668290780.80,-14,-2197205,-170,-4586312
1668290841.20,-14,-2197207,-170,-4586314
1668290901.60,-14,-2197227,-170,-4586270
1668290962.00,-14,-2197228,-170,-4586200
1668291022.40,-14,-2197209,-170,-4586124
1668291082.80,-14,-2197271,-170,-4586088
1668291143.20,-14,-2197261,-170,-4586041
1668291203.60,-14,-2197275,-170,-4585964
1668291264.00,-14,-2197305,-170,-4585966
1668291324.40,-14,-2197377,-170,-4585917
1668291384.80,-14,-2197380,-170,-4585869
1668291445.20,-14,-2197452,-170,-4585849
1668291505.60,-14,-2197455,-170,-4585845
1668291566.00,-14,-2197440,-170,-4585878
1668291626.40,-14,-2197352,-170,-4586089
1668291686.80,-14,-2197347,-170,-4586167
1668291747.20,-14,-2197336,-170,-4586315
1668291807.60,-14,-2197337,-170,-4586224
1668291868.00,-14,-2197374,-170,-4586181
1668291928.40,-14,-2197384,-170,-4586096
1668291988.80,-14,-2197424,-170,-4586031
1668292049.20,-14,-2197426,-170,-4586056
1668292109.60,-14,-2197454,-170,-4585921
1668292170.00,-14,-2197502,-170,-4585900
1668292230.40,-14,-2197498,-170,-4585902
1668292290.80,-14,-2197451,-170,-4585950
1668292351.20,-14,-2197420,-170,-4586007
1668292411.60,-14,-2197399,-170,-4585983
1668292472.00,-14,-2197417,-170,-4585973
