millis,type,message
83980396,INFO,0114_SYS.csv created
83980736,WARN,Disabling IridiumMessageSender transmissions
83981967,INFO,Completed analysis m: 23 t: 0 e: 22
83981991,INFO,Enabling IridiumMessageSender transmissions
84003078,INFO,powerData | solV: 6.62
84003356,INFO,powerData | solI: 0.05
84003645,INFO,powerData | battV: 4.14
84003926,INFO,powerData | battI: -0.02
84004069,INFO,powerData | busV: 4.27
84004093,INFO,powerData | busI: 0.07
84004118,INFO,powerData | BQ status reg: 180
84004139,INFO,powerData | Fault reg: 0
84004163,INFO,powerData | Charge status: 3
84004186,INFO,powerData | DPM status: 0
84031361,INFO,Starting analysis m: 23 t: 0 e: 23
84031643,WARN,Disabling IridiumMessageSender transmissions
84032950,INFO,Completed analysis m: 23 t: 0 e: 23
84032972,INFO,Enabling IridiumMessageSender transmissions
84082511,INFO,Starting analysis m: 23 t: 0 e: 24
84082794,WARN,Disabling IridiumMessageSender transmissions
84084094,INFO,Completed analysis m: 23 t: 0 e: 24
84084119,INFO,Enabling IridiumMessageSender transmissions
84133652,INFO,Starting analysis m: 23 t: 0 e: 25
84133941,WARN,Disabling IridiumMessageSender transmissions
84135315,INFO,Completed analysis m: 23 t: 0 e: 25
84135340,INFO,Enabling IridiumMessageSender transmissions
84148989,INFO,Max CNO changed from 48 to 45
84168976,INFO,Max CNO changed from 45 to 48
84184809,INFO,Starting analysis m: 23 t: 0 e: 26
84185094,WARN,Disabling IridiumMessageSender transmissions
84186347,INFO,Completed analysis m: 23 t: 0 e: 26
84186374,INFO,Enabling IridiumMessageSender transmissions
84235952,INFO,Starting analysis m: 23 t: 0 e: 27
84236238,WARN,Disabling IridiumMessageSender transmissions
84237477,INFO,Completed analysis m: 23 t: 0 e: 27
84237504,INFO,Enabling IridiumMessageSender transmissions
84287113,INFO,Starting analysis m: 23 t: 0 e: 28
84287393,WARN,Disabling IridiumMessageSender transmissions
84288733,INFO,Completed analysis m: 23 t: 0 e: 28
84288757,INFO,Enabling IridiumMessageSender transmissions
