GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1666910267.60,-14,-2198789,-170,-4586908
1666910328.40,-14,-2198796,-170,-4586911
1666910388.80,-14,-2198797,-170,-4586918
1666910449.20,-14,-2198767,-170,-4586915
1666910509.60,-14,-2198806,-170,-4586912
1666910570.00,-14,-2198799,-170,-4586886
1666910630.40,-14,-2198788,-170,-4586897
1666910690.80,-14,-2198783,-170,-4586901
1666910751.20,-14,-2198797,-170,-4586911
1666910811.60,-14,-2198802,-170,-4586905
1666910872.00,-14,-2198794,-170,-4586919
1666910932.40,-14,-2198814,-170,-4586928
1666910992.80,-14,-2198734,-170,-4586955
1666911053.20,-14,-2198763,-170,-4586896
1666911113.60,-14,-2198750,-170,-4586921
1666911174.00,-14,-2198759,-170,-4586904
1666911234.40,-14,-2198787,-170,-4586896
1666911294.80,-14,-2198790,-170,-4586867
1666911355.20,-14,-2198803,-170,-4586866
1666911415.60,-14,-2198817,-170,-4586851
1666911476.00,-14,-2198838,-170,-4586828
1666911536.40,-14,-2198878,-170,-4586789
1666911596.80,-14,-2198899,-170,-4586765
1666911657.20,-14,-2198903,-170,-4586792
1666911717.60,-14,-2198877,-170,-4586775
1666911778.00,-14,-2198931,-170,-4586784
1666911838.40,-14,-2198892,-170,-4586766
1666911898.80,-14,-2198888,-170,-4586760
1666911959.60,-14,-2198920,-170,-4586742
1666912020.00,-14,-2198918,-170,-4586720
1666912080.40,-14,-2198922,-170,-4586709
1666912140.80,-14,-2198902,-170,-4586702
1666912201.20,-14,-2198892,-170,-4586699
1666912261.60,-14,-2198840,-170,-4586708
1666912322.00,-14,-2198838,-170,-4586709
1666912382.40,-14,-2198865,-170,-4586749
1666912442.80,-14,-2198857,-170,-4586748
1666912503.20,-14,-2198871,-170,-4586754
1666912563.60,-14,-2198858,-170,-4586754
1666912623.60,-14,-2198847,-170,-4586747
1666912684.40,-14,-2198863,-170,-4586732
1666912744.80,-14,-2198852,-170,-4586730
1666912805.20,-14,-2198857,-170,-4586732
1666912865.60,-14,-2198823,-170,-4586757
1666912926.00,-14,-2198808,-170,-4586775
1666912986.40,-14,-2198750,-170,-4586783
1666913046.80,-14,-2198773,-170,-4586804
1666913107.20,-14,-2198729,-170,-4586783
1666913167.60,-14,-2198783,-170,-4586772
1666913228.00,-14,-2198793,-170,-4586775
1666913288.40,-14,-2198819,-170,-4586744
1666913348.80,-14,-2198847,-170,-4586752
1666913409.20,-14,-2198831,-170,-4586716
1666913469.60,-14,-2198864,-170,-4586726
1666913530.00,-14,-2198867,-170,-4586717
1666913590.40,-14,-2198853,-170,-4586731
1666913650.80,-14,-2198865,-170,-4586696
1666913711.20,-14,-2198855,-170,-4586731
1666913771.60,-14,-2198838,-170,-4586733
1666913832.00,-14,-2198834,-170,-4586703
1666913892.40,-14,-2198854,-170,-4586675
1666913952.80,-14,-2198860,-170,-4586676
1666914013.20,-14,-2198843,-170,-4586641
1666914073.60,-14,-2198863,-170,-4586656
1666914134.00,-14,-2198842,-170,-4586606
1666914194.40,-14,-2198867,-170,-4586587
1666914254.80,-14,-2198869,-170,-4586553
1666914315.20,-14,-2198861,-170,-4586568
1666914375.60,-14,-2198891,-170,-4586579
1666914436.00,-14,-2198899,-170,-4586545
1666914496.40,-14,-2198898,-170,-4586514
1666914556.80,-14,-2198864,-170,-4586548
1666914617.20,-14,-2198862,-170,-4586529
1666914677.60,-14,-2198835,-170,-4586580
1666914738.00,-14,-2198911,-170,-4586584
1666914798.40,-14,-2198856,-170,-4586568
1666914858.80,-14,-2198899,-170,-4586558
1666914919.20,-14,-2198895,-170,-4586552
1666914979.60,-14,-2198869,-170,-4586495
1666915040.00,-14,-2198903,-170,-4586480
1666915100.40,-14,-2198929,-170,-4586449
1666915160.80,-14,-2198910,-170,-4586476
1666915221.20,-14,-2198896,-170,-4586483
1666915281.60,-14,-2198886,-170,-4586507
1666915342.00,-14,-2198906,-170,-4586471
1666915402.40,-14,-2198907,-170,-4586468
1666915462.80,-14,-2198891,-170,-4586456
1666915523.20,-14,-2198882,-170,-4586451
1666915583.60,-14,-2198858,-170,-4586473
1666915644.00,-14,-2198897,-170,-4586443
1666915704.40,-14,-2198904,-170,-4586422
1666915764.80,-14,-2198892,-170,-4586453
1666915825.20,-14,-2198876,-170,-4586475
1666915885.60,-14,-2198870,-170,-4586495
1666915946.00,-14,-2198899,-170,-4586484
1666916006.40,-14,-2198899,-170,-4586478
1666916066.80,-14,-2198921,-170,-4586501
1666916127.20,-14,-2198927,-170,-4586518
1666916187.60,-14,-2198897,-170,-4586531
1666916248.00,-14,-2198873,-170,-4586568
1666916308.40,-14,-2198851,-170,-4586560
1666916368.80,-14,-2198874,-170,-4586577
1666916428.40,-14,-2198840,-170,-4586601
1666916489.20,-14,-2198844,-170,-4586619
1666916549.60,-14,-2198793,-170,-4586658
1666916610.00,-14,-2198790,-170,-4586640
1666916670.40,-14,-2198780,-170,-4586644
1666916730.80,-14,-2198801,-170,-4586693
1666916791.20,-14,-2198796,-170,-4586726
1666916851.60,-14,-2198792,-170,-4586763
1666916912.00,-14,-2198798,-170,-4586755
1666916972.40,-14,-2198821,-170,-4586736
1666917032.80,-14,-2198782,-170,-4586753
1666917093.20,-14,-2198766,-170,-4586765
1666917153.60,-14,-2198791,-170,-4586773
1666917214.00,-14,-2198810,-170,-4586779
1666917274.40,-14,-2198763,-170,-4586825
1666917334.80,-14,-2198760,-170,-4586833
1666917395.20,-14,-2198703,-170,-4586852
1666917455.60,-14,-2198669,-170,-4586890
1666917516.00,-14,-2198606,-170,-4586928
1666917576.40,-14,-2198607,-170,-4586964
1666917636.80,-14,-2198575,-170,-4586949
1666917697.20,-14,-2198537,-170,-4586980
1666917757.60,-14,-2198516,-170,-4586966
1666917818.00,-14,-2198512,-170,-4586947
1666917878.40,-14,-2198500,-170,-4586962
1666917938.80,-14,-2198542,-170,-4586928
1666917999.20,-14,-2198537,-170,-4586888
