GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1653429423.20,-14,-2197284,-170,-4586518
1653429483.60,-14,-2197220,-170,-4586454
1653429544.00,-14,-2197225,-170,-4586618
1653429604.40,-14,-2197257,-170,-4586582
1653429664.80,-14,-2197284,-170,-4586651
1653429725.20,-14,-2197308,-170,-4586709
1653429785.60,-14,-2197266,-170,-4586720
1653429846.00,-14,-2197292,-170,-4586707
1653429906.40,-14,-2197275,-170,-4586811
1653429966.80,-14,-2197343,-170,-4586867
1653430027.20,-14,-2197290,-170,-4586853
1653430087.60,-14,-2197344,-170,-4586867
1653430148.00,-14,-2197274,-170,-4586752
1653430208.40,-14,-2197209,-170,-4586758
1653430268.80,-14,-2197237,-170,-4586743
1653430329.20,-14,-2197251,-170,-4586671
1653430389.60,-14,-2197299,-170,-4586758
1653430450.00,-14,-2197318,-170,-4586662
1653430510.40,-14,-2197277,-170,-4586707
1653430570.80,-14,-2197257,-170,-4586725
1653430631.20,-14,-2197232,-170,-4586689
1653430691.60,-14,-2197285,-170,-4586625
1653430752.00,-14,-2197371,-170,-4586685
1653430812.40,-14,-2197332,-170,-4586704
1653430872.80,-14,-2197404,-170,-4586745
1653430933.20,-14,-2197365,-170,-4586761
1653430993.60,-14,-2197333,-170,-4586823
1653431054.00,-14,-2197214,-170,-4586740
1653431114.40,-14,-2197241,-170,-4586741
1653431174.80,-14,-2197198,-170,-4586736
1653431235.20,-14,-2197222,-170,-4586713
1653431295.60,-14,-2197262,-170,-4586758
1653431356.00,-14,-2197297,-170,-4586860
1653431416.40,-14,-2197215,-170,-4586929
1653431476.00,-14,-2197259,-170,-4586808
1653431536.80,-14,-2197290,-170,-4586725
1653431597.20,-14,-2197332,-170,-4586852
1653431657.60,-14,-2197260,-170,-4586802
1653431718.00,-14,-2197235,-170,-4586834
1653431778.40,-14,-2197237,-170,-4586823
1653431838.80,-14,-2197188,-170,-4586753
1653431899.20,-14,-2197220,-170,-4586727
1653431959.60,-14,-2197288,-170,-4586758
1653432020.00,-14,-2197288,-170,-4586772
1653432080.40,-14,-2197364,-170,-4586775
1653432140.80,-14,-2197213,-170,-4586597
1653432200.80,-14,-2197267,-170,-4586687
1653432261.60,-14,-2197470,-170,-4586744
1653432322.00,-14,-2197454,-170,-4586681
1653432382.40,-14,-2197382,-170,-4586669
1653432442.80,-14,-2197465,-170,-4586744
1653432503.20,-14,-2197456,-170,-4586726
1653432563.60,-14,-2197417,-170,-4586683
1653432624.00,-14,-2197433,-170,-4586773
1653432684.40,-14,-2197366,-170,-4586796
1653432744.80,-14,-2197328,-170,-4586806
1653432805.20,-14,-2197267,-170,-4586810
1653432865.60,-14,-2197325,-170,-4586872
1653432926.00,-14,-2197304,-170,-4586877
1653432986.40,-14,-2197347,-170,-4586916
1653433046.80,-14,-2197559,-170,-4587015
1653433107.20,-14,-2197347,-170,-4586819
1653433167.60,-14,-2197419,-170,-4586877
1653433228.00,-14,-2197450,-170,-4586768
1653433288.40,-14,-2197348,-170,-4586662
1653433348.80,-14,-2197358,-170,-4586620
1653433409.20,-14,-2197432,-170,-4586748
1653433469.60,-14,-2197433,-170,-4586868
1653433530.00,-14,-2197474,-170,-4586852
1653433590.40,-14,-2197656,-170,-4586912
1653433650.80,-14,-2197594,-170,-4586955
1653433711.20,-14,-2197605,-170,-4586986
1653433771.60,-14,-2197726,-170,-4586981
1653433832.00,-14,-2197781,-170,-4586962
1653433892.40,-14,-2197992,-170,-4586985
1653433952.80,-14,-2197952,-170,-4587037
1653434013.20,-14,-2197829,-170,-4587013
1653434073.60,-14,-2198007,-170,-4587011
1653434134.00,-14,-2198106,-170,-4587014
1653434194.40,-14,-2198188,-170,-4587002
1653434254.80,-14,-2198284,-170,-4587103
1653434315.20,-14,-2198107,-170,-4587067
1653434375.60,-14,-2198202,-170,-4587079
1653434436.00,-14,-2198360,-170,-4587086
1653434496.40,-14,-2198304,-170,-4586944
1653434556.80,-14,-2198380,-170,-4586990
1653434617.20,-14,-2198298,-170,-4587046
1653434677.60,-14,-2198325,-170,-4587057
1653434738.00,-14,-2198350,-170,-4587087
1653434798.40,-14,-2198234,-170,-4587026
1653434858.80,-14,-2198277,-170,-4587022
1653434919.20,-14,-2198315,-170,-4587026
1653434979.60,-14,-2198447,-170,-4587048
1653435040.00,-14,-2198335,-170,-4587003
1653435100.40,-14,-2198235,-170,-4587082
1653435160.80,-14,-2198176,-170,-4587073
1653435221.20,-14,-2198069,-170,-4587018
1653435280.80,-14,-2197934,-170,-4587073
1653435341.60,-14,-2197894,-170,-4586971
1653435402.00,-14,-2198004,-170,-4587033
1653435462.40,-14,-2198096,-170,-4587045
1653435522.80,-14,-2198150,-170,-4587058
1653435583.20,-14,-2198325,-170,-4587042
1653435643.60,-14,-2198403,-170,-4587075
1653435704.00,-14,-2198375,-170,-4587041
1653435764.40,-14,-2198266,-170,-4586980
1653435824.80,-14,-2198154,-170,-4587050
1653435885.20,-14,-2198163,-170,-4587044
1653435945.60,-14,-2198139,-170,-4587078
1653436005.60,-14,-2198143,-170,-4587042
1653436066.40,-14,-2198083,-170,-4586968
1653436126.80,-14,-2198038,-170,-4587037
1653436187.20,-14,-2198066,-170,-4587058
1653436247.60,-14,-2198079,-170,-4587104
1653436308.00,-14,-2198041,-170,-4587002
1653436368.40,-14,-2198076,-170,-4587018
1653436428.80,-14,-2198083,-170,-4586934
1653436489.20,-14,-2198200,-170,-4587037
1653436549.60,-14,-2198032,-170,-4587057
1653436610.00,-14,-2197691,-170,-4587027
1653436670.40,-14,-2197826,-170,-4587022
1653436730.80,-14,-2197801,-170,-4587007
1653436791.20,-14,-2197586,-170,-4586932
1653436851.60,-14,-2197475,-170,-4586752
1653436912.00,-14,-2197481,-170,-4586721
1653436972.40,-14,-2197408,-170,-4586732
1653437032.80,-14,-2197443,-170,-4586678
1653437093.20,-14,-2197426,-170,-4586676
1653437153.60,-14,-2197541,-170,-4586767
1653437214.00,-14,-2197564,-170,-4586883
1653437274.40,-14,-2197610,-170,-4586925
1653437334.80,-14,-2197810,-170,-4587008
1653437395.20,-14,-2197941,-170,-4587081
1653437455.60,-14,-2198047,-170,-4587051
1653437516.00,-14,-2198129,-170,-4587064
1653437576.40,-14,-2198249,-170,-4587064
1653437636.80,-14,-2198268,-170,-4587116
1653437697.20,-14,-2198333,-170,-4587115
1653437757.60,-14,-2198439,-170,-4587063
1653437818.00,-14,-2198532,-170,-4587011
1653437878.40,-14,-2198630,-170,-4586943
1653437938.80,-14,-2198697,-170,-4587053
1653437999.20,-14,-2198600,-170,-4586993
1653438059.60,-14,-2198585,-170,-4587077
1653438120.00,-14,-2198494,-170,-4586989
1653438180.40,-14,-2198420,-170,-4587013
1653438240.80,-14,-2198599,-170,-4586998
1653438301.20,-14,-2198588,-170,-4586989
1653438361.60,-14,-2198558,-170,-4586998
1653438422.00,-14,-2198599,-170,-4586967
1653438482.40,-14,-2198575,-170,-4586976
1653438542.80,-14,-2198593,-170,-4587001
1653438603.20,-14,-2198620,-170,-4587064
1653438663.60,-14,-2198660,-170,-4587006
1653438724.00,-14,-2198710,-170,-4587026
1653438784.40,-14,-2198766,-170,-4586979
1653438844.80,-14,-2198775,-170,-4586985
1653438905.20,-14,-2198680,-170,-4586926
1653438965.60,-14,-2198768,-170,-4586964
1653439026.00,-14,-2198673,-170,-4586937
1653439086.40,-14,-2198714,-170,-4586956
1653439146.80,-14,-2198686,-170,-4586946
1653439207.20,-14,-2198705,-170,-4586908
1653439267.60,-14,-2198669,-170,-4586980
1653439328.00,-14,-2198683,-170,-4586995
1653439388.40,-14,-2198590,-170,-4586955
1653439448.80,-14,-2198649,-170,-4586988
1653439509.20,-14,-2198518,-170,-4586879
1653439569.60,-14,-2198603,-170,-4587016
1653439630.00,-14,-2198589,-170,-4586929
1653439690.40,-14,-2198635,-170,-4586942
1653439750.80,-14,-2198608,-170,-4586895
1653439810.40,-14,-2198692,-170,-4586844
1653439871.20,-14,-2198699,-170,-4586819
1653439931.60,-14,-2198768,-170,-4586859
1653439992.00,-14,-2198733,-170,-4586869
1653440052.40,-14,-2198754,-170,-4586856
1653440112.80,-14,-2198691,-170,-4586896
1653440173.20,-14,-2198786,-170,-4586940
1653440233.60,-14,-2198633,-170,-4586816
1653440294.00,-14,-2198661,-170,-4586885
1653440354.40,-14,-2198677,-170,-4586934
1653440414.80,-14,-2198574,-170,-4586958
1653440475.20,-14,-2198611,-170,-4586980
1653440535.60,-14,-2198594,-170,-4586995
1653440596.00,-14,-2198724,-170,-4586967
1653440656.40,-14,-2198707,-170,-4586919
1653440716.80,-14,-2198753,-170,-4586892
1653440777.20,-14,-2198826,-170,-4586856
1653440837.60,-14,-2198804,-170,-4586858
1653440898.00,-14,-2198760,-170,-4586821
1653440958.40,-14,-2198825,-170,-4586830
1653441018.80,-14,-2198858,-170,-4586822
1653441079.20,-14,-2198874,-170,-4586796
1653441139.60,-14,-2198903,-170,-4586817
1653441200.00,-14,-2198915,-170,-4586763
1653441260.40,-14,-2198938,-170,-4586791
1653441320.80,-14,-2198999,-170,-4586740
1653441381.20,-14,-2199040,-170,-4586744
1653441441.60,-14,-2199046,-170,-4586693
1653441502.00,-14,-2199019,-170,-4586697
1653441562.40,-14,-2199035,-170,-4586730
1653441622.80,-14,-2198976,-170,-4586770
1653441683.20,-14,-2198973,-170,-4586825
1653441743.60,-14,-2198925,-170,-4586850
1653441804.00,-14,-2198976,-170,-4586857
1653441864.40,-14,-2198857,-170,-4586819
1653441924.80,-14,-2198934,-170,-4586826
1653441985.20,-14,-2198930,-170,-4586806
1653442045.60,-14,-2198900,-170,-4586781
1653442106.00,-14,-2198880,-170,-4586811
1653442166.40,-14,-2198867,-170,-4586954
1653442226.80,-14,-2198916,-170,-4586875
1653442287.20,-14,-2198804,-170,-4586889
1653442347.60,-14,-2198830,-170,-4586865
