millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
79437,1668532747.80,-343.85,24.45,-124.52, 
79837,1668532748.20,-367.47,-27.46,-139.58, 
80232,1668532748.60,-252.09,-152.32,-147.72, 
80623,1668532749.00,-202.45,-216.68,-27.44, 
81029,1668532749.40,-77.56,-329.18,136.19, 
81432,1668532749.80,-86.03,-396.11,347.09, 
81823,1668532750.20,-122.44,-325.33,568.67, 
82233,1668532750.60,-53.34,-179.09,573.52, 
82634,1668532751.00,100.85,-72.55,610.13, 
83032,1668532751.40,126.90,82.27,550.82, 
83431,1668532751.80,129.98,206.34,306.88, 
83824,1668532752.20,51.90,219.77,49.16, 
84224,1668532752.60,-75.33,227.03,-159.80, 
84633,1668532753.00,-223.03,228.90,-315.26, 
85035,1668532753.40,-303.20,128.69,-406.28, 
85430,1668532753.80,-231.39,28.99,-268.01, 
85831,1668532754.20,-119.27,80.14,-23.54, 
86222,1668532754.60,-56.44,135.75,61.44, 
86622,1668532755.00,30.05,177.48,3.21, 
87033,1668532755.40,101.58,240.01,-55.16, 
87429,1668532755.80,159.57,235.31,-103.40, 
87822,1668532756.20,253.61,144.26,-152.22, 
88217,1668532756.60,261.70,83.06,-345.03, 
88619,1668532757.00,218.29,96.07,-375.29, 
89016,1668532757.40,164.64,21.57,-169.46, 
89417,1668532757.80,87.65,7.96,68.78, 
89823,1668532758.20,120.42,-86.19,141.12, 
90222,1668532758.60,242.17,-227.68,45.66, 
90626,1668532759.00,192.88,-271.60,-92.99, 
91015,1668532759.40,150.24,-319.13,-273.93, 
91422,1668532759.80,113.64,-268.93,-117.22, 
91822,1668532760.20,-30.09,-191.10,115.88, 
92221,1668532760.60,-176.19,-172.94,154.95, 
92614,1668532761.00,-143.91,-203.64,-23.35, 
93024,1668532761.40,-19.08,-174.26,218.63, 
93413,1668532761.80,163.08,-31.84,445.45, 
93820,1668532762.20,161.94,133.07,337.47, 
94222,1668532762.60,95.86,214.06,163.90, 
94621,1668532763.00,88.89,274.92,102.92, 
95010,1668532763.40,82.01,268.82,-96.34, 
95412,1668532763.80,11.76,176.60,-194.81, 
95821,1668532764.20,-28.28,98.35,-143.11, 
96208,1668532764.60,-59.31,64.96,4.87, 
96608,1668532765.00,-66.27,68.14,186.69, 
97009,1668532765.40,-53.69,85.25,93.05, 
97409,1668532765.80,-89.97,46.90,-171.38, 
97824,1668532766.20,-164.53,-2.16,-299.75, 
98215,1668532766.60,-187.51,-108.84,-395.41, 
98607,1668532767.00,-121.00,-193.22,-247.78, 
99014,1668532767.40,-32.19,-273.78,78.79, 
99407,1668532767.80,105.76,-350.09,254.08, 
99823,1668532768.20,135.33,-304.72,127.99, 
100214,1668532768.60,127.25,-229.32,124.66, 
100605,1668532769.00,134.57,-195.44,172.32, 
101005,1668532769.40,218.26,-146.98,326.64, 
101412,1668532769.80,458.54,-152.86,387.59, 
101826,1668532770.20,577.36,-152.77,244.02, 
102215,1668532770.60,436.36,-114.54,49.02, 
102608,1668532771.00,200.16,1.95,-162.64, 
103012,1668532771.40,4.86,48.31,-298.12, 
103411,1668532771.80,-137.50,54.45,-283.48, 
103804,1668532772.20,-234.28,-21.86,-301.20, 
104200,1668532772.60,-243.95,-31.19,-92.98, 
104601,1668532773.00,-136.80,13.49,104.49, 
105000,1668532773.40,-0.65,83.61,136.18, 
105410,1668532773.80,107.57,140.43,9.05, 
105809,1668532774.20,94.40,251.36,-13.97, 
106209,1668532774.60,80.51,287.78,53.23, 
106598,1668532775.00,35.78,312.45,15.23, 
106999,1668532775.40,-18.54,375.92,-6.28, 
107407,1668532775.80,-47.25,436.48,-44.49, 
107802,1668532776.20,-55.71,295.30,-168.52, 
108201,1668532776.60,-62.92,93.20,-301.31, 
108599,1668532777.00,-180.64,43.86,-380.70, 
108996,1668532777.40,-256.48,50.93,-384.65, 
109398,1668532777.80,-280.73,22.54,-221.99, 
109807,1668532778.20,-343.16,14.50,-10.13, 
110202,1668532778.60,-370.06,-25.39,43.73, 
110604,1668532779.00,-192.21,-173.08,102.03, 
111003,1668532779.40,19.45,-272.52,90.19, 
111403,1668532779.80,125.04,-199.45,191.18, 
111804,1668532780.20,159.31,-185.06,163.12, 
112197,1668532780.60,105.05,-202.57,79.35, 
112605,1668532781.00,-4.88,-31.43,-66.16, 
113002,1668532781.40,-92.75,73.83,-78.35, 
113405,1668532781.80,-128.78,173.09,57.88, 
113795,1668532782.20,-170.52,298.25,227.07, 
114190,1668532782.60,-231.80,359.79,299.98, 
114589,1668532783.00,-226.64,317.53,255.31, 
114991,1668532783.40,-137.58,243.39,213.46, 
115396,1668532783.80,34.99,127.87,305.82, 
115800,1668532784.20,158.29,-35.62,300.54, 
116187,1668532784.60,191.04,-117.95,238.07, 
116600,1668532785.00,262.87,-167.32,201.28, 
117022,1668532785.40,348.11,-188.17,97.04, 
117399,1668532785.80,266.65,-138.11,-7.44, 
117796,1668532786.20,51.10,-79.48,-66.17, 
118194,1668532786.60,-58.37,-16.04,-0.27, 
118591,1668532787.00,14.35,-80.57,22.02, 
118986,1668532787.40,136.87,-181.03,-94.89, 
119392,1668532787.80,183.92,-176.60,-135.90, 
119783,1668532788.20,185.29,-104.90,-130.23, 
120195,1668532788.60,119.33,-12.81,-233.70, 
120596,1668532789.00,-17.29,125.86,-160.35, 
121012,1668532789.40,-127.27,217.42,-107.44, 
121387,1668532789.80,-116.88,268.96,-91.59, 
121792,1668532790.20,-138.75,269.91,-64.58, 
122179,1668532790.60,-106.30,262.94,-119.37, 
122580,1668532791.00,-14.77,117.94,-248.29, 
122990,1668532791.40,10.51,-52.67,-396.93, 
123389,1668532791.80,-16.10,-191.06,-413.80, 
123783,1668532792.20,57.45,-399.68,-366.95, 
124188,1668532792.60,82.78,-510.46,-177.38, 
124588,1668532793.00,6.21,-458.43,-45.98, 
124985,1668532793.40,38.99,-391.60,-36.26, 
125378,1668532793.80,63.97,-378.99,71.52, 
125782,1668532794.20,-28.77,-327.35,107.26, 
126179,1668532794.60,-135.27,-294.15,54.90, 
126574,1668532795.00,-153.86,-292.94,-8.02, 
126980,1668532795.40,-54.90,-300.83,37.26, 
127375,1668532795.80,25.50,-248.32,61.11, 
127774,1668532796.20,10.63,-116.75,71.72, 
128178,1668532796.60,-33.88,60.51,97.35, 
128587,1668532797.00,-101.15,121.46,136.19, 
128976,1668532797.40,-152.94,237.03,246.30, 
129384,1668532797.80,-96.28,360.67,360.89, 
129773,1668532798.20,64.17,372.47,343.00, 
130174,1668532798.60,191.77,376.11,187.50, 
130580,1668532799.00,225.72,372.65,190.99, 
130971,1668532799.40,184.44,346.12,264.42, 
131379,1668532799.80,99.53,318.17,137.27, 
131782,1668532800.20,28.62,224.88,33.15, 
132173,1668532800.60,32.94,112.12,-122.76, 
132573,1668532801.00,67.04,35.13,-207.75, 
132976,1668532801.40,156.35,-43.80,-200.76, 
133371,1668532801.80,207.35,-106.49,-85.05, 
133771,1668532802.20,258.41,-154.69,-48.04, 
134168,1668532802.60,165.02,-140.90,-117.78, 
134580,1668532803.00,36.13,-94.48,-48.95, 
134973,1668532803.40,40.47,-136.23,-145.66, 
135372,1668532803.80,-21.97,-166.28,-177.15, 
135774,1668532804.20,-154.54,-104.74,-120.57, 
136169,1668532804.60,-227.78,79.16,9.20, 
136577,1668532805.00,-220.38,193.65,142.17, 
136972,1668532805.40,-116.02,248.92,206.81, 
137375,1668532805.80,-31.62,271.28,265.03, 
137764,1668532806.20,-13.27,267.28,324.55, 
138172,1668532806.60,-0.03,290.99,226.98, 
138571,1668532807.00,-53.75,285.94,55.20, 
138975,1668532807.40,-113.52,274.46,69.62, 
139364,1668532807.80,-160.66,224.56,-11.08, 
139771,1668532808.20,-196.47,113.24,-220.00, 
140163,1668532808.60,-206.10,-30.91,-314.35, 
140572,1668532809.00,-147.77,-181.40,-313.54, 
140961,1668532809.40,-114.62,-267.48,-313.76, 
141371,1668532809.80,-86.10,-250.64,-344.74, 
141772,1668532810.20,-93.04,-298.79,-379.59, 
142161,1668532810.60,-65.57,-332.41,-379.58, 
142565,1668532811.00,-136.97,-320.17,-272.40, 
142960,1668532811.40,-255.54,-387.16,-73.07, 
143370,1668532811.80,-280.35,-415.63,97.83, 
143759,1668532812.20,-277.26,-330.67,137.69, 
144156,1668532812.60,-204.94,-254.36,49.17, 
144556,1668532813.00,-171.22,-154.01,98.18, 
144959,1668532813.40,-154.55,-68.40,176.83, 
145364,1668532813.80,-199.84,-60.59,230.93, 
145756,1668532814.20,-180.88,-18.67,158.45, 
146157,1668532814.60,-126.52,49.84,188.70, 
146569,1668532815.00,-141.14,106.04,207.51, 
146958,1668532815.40,-113.93,201.16,182.52, 
147353,1668532815.80,-85.64,225.17,279.08, 
147765,1668532816.20,-72.90,258.42,375.05, 
148154,1668532816.60,6.88,281.08,506.42, 
148553,1668532817.00,75.41,229.17,496.42, 
148951,1668532817.40,133.51,199.58,459.20, 
149362,1668532817.80,341.94,188.25,327.83, 
149764,1668532818.20,570.52,159.37,299.25, 
150163,1668532818.60,761.49,100.71,135.98, 
150558,1668532819.00,804.65,148.83,-178.63, 
150951,1668532819.40,679.94,167.85,-356.68, 
151359,1668532819.80,502.73,212.00,-359.43, 
151750,1668532820.20,333.80,225.01,-321.24, 
152160,1668532820.60,174.59,148.06,-284.61, 
152553,1668532821.00,26.21,129.91,-280.08, 
152950,1668532821.40,-29.99,143.87,-223.30, 
153362,1668532821.80,35.34,116.88,-229.21, 
153751,1668532822.20,134.08,90.44,-136.63, 
154148,1668532822.60,144.66,16.55,-77.68, 
154556,1668532823.00,116.21,-29.61,-232.75, 
154945,1668532823.40,58.62,-52.58,-332.41, 
155936,1668532823.80,24.29,-88.67,-232.25, 
