millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
85323,1670005169.00,-51.87,-162.32,-152.86, 
85714,1670005169.40,7.48,-228.09,-76.90, 
86114,1670005169.80,55.13,-276.66,29.97, 
86509,1670005170.20,44.95,-276.97,94.12, 
86908,1670005170.60,67.19,-271.25,111.81, 
87406,1670005171.00,83.57,-243.46,89.97, 
87717,1670005171.40,78.70,-199.07,138.65, 
88104,1670005171.80,72.85,-109.83,165.81, 
88508,1670005172.20,66.22,-66.75,200.82, 
88907,1670005172.60,43.80,19.87,171.41, 
89315,1670005173.00,39.48,106.54,113.04, 
89704,1670005173.40,34.50,159.12,47.69, 
90103,1670005173.80,61.20,166.10,36.14, 
90503,1670005174.20,33.07,202.30,14.26, 
90902,1670005174.60,24.05,210.87,-33.36, 
91303,1670005175.00,15.29,246.85,-55.91, 
91701,1670005175.40,-8.34,270.64,-123.95, 
92100,1670005175.80,-43.40,218.54,-172.38, 
92510,1670005176.20,-41.29,106.35,-160.04, 
92901,1670005176.60,-54.97,62.57,-110.62, 
93298,1670005177.00,-50.60,41.38,-70.80, 
93700,1670005177.40,-46.99,-26.59,-135.04, 
94099,1670005177.80,-74.41,-64.48,-214.14, 
94511,1670005178.20,-80.47,-78.30,-130.68, 
94908,1670005178.60,-84.39,-72.45,5.60, 
95309,1670005179.00,-165.94,-1.72,23.20, 
95696,1670005179.40,-179.99,21.20,53.39, 
96096,1670005179.80,-156.34,6.15,98.35, 
96507,1670005180.20,-134.04,9.19,51.32, 
96899,1670005180.60,-65.70,-5.54,63.72, 
97306,1670005181.00,-41.33,-34.24,116.30, 
97705,1670005181.40,-66.96,90.05,95.28, 
98095,1670005181.80,-69.45,137.60,16.44, 
98504,1670005182.20,-85.39,57.17,-88.33, 
98893,1670005182.60,-79.45,38.33,-173.13, 
99295,1670005183.00,-25.57,-11.25,-119.23, 
99694,1670005183.40,3.13,-68.36,-162.38, 
100093,1670005183.80,27.16,-98.08,-271.47, 
100497,1670005184.20,31.74,-154.26,-222.49, 
100894,1670005184.60,51.00,-246.36,-152.89, 
101294,1670005185.00,66.40,-299.77,-86.71, 
101691,1670005185.40,78.31,-254.47,-79.01, 
102090,1670005185.80,40.62,-228.93,25.69, 
102502,1670005186.20,-37.86,-171.17,29.94, 
102895,1670005186.60,-50.79,-104.63,-64.29, 
103290,1670005187.00,-42.97,-129.67,-70.90, 
103694,1670005187.40,-82.92,-129.11,-34.65, 
104095,1670005187.80,-63.67,-174.81,35.33, 
104491,1670005188.20,-93.75,-108.01,82.64, 
104892,1670005188.60,-98.23,-66.59,217.98, 
105287,1670005189.00,-50.62,-30.15,316.24, 
105687,1670005189.40,5.69,1.63,305.44, 
106088,1670005189.80,37.44,61.24,413.48, 
106491,1670005190.20,143.56,109.72,445.96, 
106887,1670005190.60,195.21,99.89,347.72, 
107354,1670005191.00,201.84,139.95,279.40, 
107685,1670005191.40,236.33,170.77,267.36, 
108085,1670005191.80,276.03,210.31,262.77, 
108486,1670005192.20,286.51,205.71,169.08, 
108881,1670005192.60,272.94,214.69,83.37, 
109285,1670005193.00,256.05,251.07,-22.91, 
109684,1670005193.40,252.54,242.18,-124.72, 
110084,1670005193.80,211.19,197.72,-284.14, 
110483,1670005194.20,172.18,125.38,-291.23, 
110880,1670005194.60,120.38,96.37,-293.64, 
111290,1670005195.00,59.17,70.36,-293.65, 
111679,1670005195.40,6.74,31.11,-233.26, 
112078,1670005195.80,-22.43,-1.93,-233.54, 
112488,1670005196.20,-62.78,-78.49,-217.78, 
112881,1670005196.60,-65.65,-156.07,-171.32, 
113278,1670005197.00,-36.59,-182.60,-18.73, 
113680,1670005197.40,-46.93,-119.14,85.30, 
114079,1670005197.80,-71.66,-32.97,149.00, 
114481,1670005198.20,-76.99,-44.77,127.87, 
114880,1670005198.60,-96.99,-69.59,137.31, 
115288,1670005199.00,-65.71,-72.06,193.21, 
115685,1670005199.40,-25.22,-105.61,179.47, 
116088,1670005199.80,-89.03,-64.93,165.32, 
116486,1670005200.20,-93.85,2.34,117.82, 
116877,1670005200.60,-97.67,-8.79,65.84, 
117284,1670005201.00,-146.98,-17.30,-79.02, 
117676,1670005201.40,-169.00,-7.42,-106.64, 
118075,1670005201.80,-184.55,-15.14,-60.11, 
118476,1670005202.20,-194.36,27.56,-53.34, 
118884,1670005202.60,-215.19,45.40,-68.71, 
119273,1670005203.00,-228.02,92.03,-17.42, 
119674,1670005203.40,-249.94,143.65,43.34, 
120072,1670005203.80,-199.67,100.57,93.36, 
120471,1670005204.20,-170.02,47.55,59.37, 
120883,1670005204.60,-157.26,35.86,66.79, 
121305,1670005205.00,-96.38,-6.86,163.42, 
121681,1670005205.40,-60.58,-9.20,177.36, 
122075,1670005205.80,2.75,-60.46,166.42, 
122480,1670005206.20,70.78,-100.63,94.36, 
122871,1670005206.60,157.19,-113.94,40.77, 
123277,1670005207.00,143.73,-90.10,59.31, 
123668,1670005207.40,115.56,-3.77,-12.31, 
124067,1670005207.80,76.06,65.61,-116.33, 
124467,1670005208.20,43.42,86.77,-169.84, 
124868,1670005208.60,-15.22,118.74,-247.67, 
125265,1670005209.00,-13.89,76.31,-295.70, 
125677,1670005209.40,-11.81,24.15,-273.73, 
126068,1670005209.80,6.07,-35.65,-170.71, 
126468,1670005210.20,5.86,-50.23,-131.56, 
126865,1670005210.60,-24.90,-45.16,-136.21, 
127328,1670005211.00,-64.25,8.67,-82.75, 
127664,1670005211.40,-93.46,34.32,-65.91, 
128063,1670005211.80,-66.37,5.47,-96.56, 
128464,1670005212.20,-26.76,-67.36,-84.05, 
128864,1670005212.60,6.94,-75.54,-34.37, 
129273,1670005213.00,35.23,-48.58,29.83, 
129662,1670005213.40,58.57,-42.22,60.52, 
130064,1670005213.80,47.03,-36.36,47.55, 
130461,1670005214.20,100.67,-47.06,75.76, 
130861,1670005214.60,142.78,-54.66,49.62, 
131346,1670005215.00,142.41,-75.62,-29.43, 
131659,1670005215.40,139.99,-58.48,-69.64, 
132071,1670005215.80,151.87,-43.22,-48.24, 
132460,1670005216.20,127.41,-29.73,-23.38, 
132859,1670005216.60,136.70,-1.79,2.00, 
133259,1670005217.00,157.47,-11.11,-31.71, 
133658,1670005217.40,138.52,-50.95,-65.53, 
134055,1670005217.80,104.88,-16.05,-39.63, 
134457,1670005218.20,75.21,-19.31,-73.55, 
134875,1670005218.60,1.84,27.38,-89.34, 
135264,1670005219.00,-73.78,32.67,-64.18, 
135667,1670005219.40,-85.17,36.82,34.53, 
136056,1670005219.80,-46.52,23.83,108.80, 
136456,1670005220.20,-46.26,-19.63,185.91, 
136865,1670005220.60,-30.29,-4.32,231.27, 
137259,1670005221.00,14.96,24.73,228.46, 
137654,1670005221.40,18.35,64.17,189.46, 
138055,1670005221.80,20.21,128.01,49.62, 
138455,1670005222.20,69.03,79.42,14.11, 
138854,1670005222.60,73.92,71.19,-1.37, 
139253,1670005223.00,75.53,95.38,0.44, 
139663,1670005223.40,106.50,64.50,-47.38, 
140062,1670005223.80,128.02,5.21,2.80, 
140453,1670005224.20,125.19,-25.57,66.15, 
140851,1670005224.60,86.59,-33.72,7.26, 
141260,1670005225.00,68.21,-55.68,-85.87, 
141649,1670005225.40,18.92,-89.06,-119.48, 
142051,1670005225.80,-22.92,-113.80,-76.76, 
142450,1670005226.20,-73.12,-81.76,-87.14, 
142860,1670005226.60,-113.71,-37.82,-121.88, 
143261,1670005227.00,-177.82,31.77,-74.23, 
143648,1670005227.40,-194.87,70.40,-99.94, 
144056,1670005227.80,-190.57,-14.14,-62.21, 
144457,1670005228.20,-136.83,-97.31,7.81, 
144848,1670005228.60,-107.86,-112.23,54.02, 
145250,1670005229.00,-99.23,-39.78,120.31, 
145657,1670005229.40,-121.25,53.02,110.91, 
146046,1670005229.80,-121.65,77.90,94.48, 
146448,1670005230.20,-104.52,96.86,71.75, 
146845,1670005230.60,-135.21,94.45,51.52, 
147310,1670005231.00,-156.92,90.92,28.27, 
147656,1670005231.40,-202.90,135.60,10.23, 
148045,1670005231.80,-218.80,135.58,19.06, 
148457,1670005232.20,-242.07,116.50,-58.02, 
148848,1670005232.60,-222.10,66.26,-190.64, 
149245,1670005233.00,-215.78,-41.95,-176.16, 
149645,1670005233.40,-220.15,-95.14,-100.97, 
150052,1670005233.80,-168.27,-136.02,-19.62, 
150439,1670005234.20,-105.11,-116.85,107.00, 
150851,1670005234.60,-49.19,-115.00,188.47, 
151291,1670005235.00,63.36,-127.82,262.16, 
151650,1670005235.40,139.42,-101.90,336.63, 
152051,1670005235.80,216.70,-62.28,349.79, 
152442,1670005236.20,277.02,20.64,256.69, 
152850,1670005236.60,289.98,103.46,153.25, 
153239,1670005237.00,280.45,86.90,105.11, 
153649,1670005237.40,222.36,153.55,49.39, 
154048,1670005237.80,156.67,237.02,75.33, 
154439,1670005238.20,134.36,249.68,64.17, 
154847,1670005238.60,82.79,254.06,-66.04, 
155246,1670005239.00,24.85,267.42,-136.11, 
155633,1670005239.40,27.34,238.13,-224.26, 
156037,1670005239.80,45.17,126.61,-250.61, 
156436,1670005240.20,28.39,65.66,-243.52, 
156839,1670005240.60,15.47,78.56,-152.25, 
157235,1670005241.00,37.19,68.01,-106.94, 
157644,1670005241.40,-8.55,7.42,-211.90, 
158033,1670005241.80,-11.76,-27.74,-210.54, 
158445,1670005242.20,33.52,-107.06,-118.29, 
158842,1670005242.60,55.04,-220.03,-104.18, 
159232,1670005243.00,87.35,-225.98,-85.83, 
159643,1670005243.40,97.15,-227.96,-25.02, 
160034,1670005243.80,151.10,-275.58,-45.77, 
160444,1670005244.20,207.82,-293.21,-22.36, 
160831,1670005244.60,217.00,-269.05,23.51, 
161261,1670005245.00,203.63,-212.41,-19.94, 
161640,1670005245.40,204.31,-146.72,-75.94, 
162039,1670005245.80,153.36,-139.27,-131.75, 
162441,1670005246.20,76.11,-179.38,-191.37, 
162828,1670005246.60,58.79,-158.18,-126.46, 
163227,1670005247.00,27.18,-137.16,-20.04, 
163629,1670005247.40,-16.20,-100.42,39.75, 
164028,1670005247.80,-52.07,-99.92,28.70, 
164433,1670005248.20,-97.23,-63.95,34.39, 
164843,1670005248.60,-148.80,-16.23,65.00, 
165236,1670005249.00,-109.55,7.80,32.68, 
165625,1670005249.40,-60.74,28.47,118.60, 
166037,1670005249.80,-37.44,62.11,212.49, 
166430,1670005250.20,13.18,57.16,230.10, 
166825,1670005250.60,52.42,37.42,217.14, 
167290,1670005251.00,81.58,70.59,247.59, 
167624,1670005251.40,85.79,65.00,207.28, 
168034,1670005251.80,69.73,108.84,155.49, 
168433,1670005252.20,7.24,193.06,163.27, 
168822,1670005252.60,1.70,207.57,156.73, 
169224,1670005253.00,-34.96,215.64,121.63, 
169623,1670005253.40,-18.97,202.01,97.21, 
170610,1670005253.80,8.51,121.85,73.67, 
170661,1670005254.20,-3.71,104.24,33.29, 
170821,1670005254.60,-15.39,87.87,19.49, 
171218,1670005255.00,5.76,72.69,31.69, 
171622,1670005255.40,20.54,90.86,17.01, 
172019,1670005255.80,13.74,103.05,-19.87, 
172419,1670005256.20,5.78,93.95,-89.01, 
172818,1670005256.60,13.09,83.89,-138.68, 
173219,1670005257.00,0.23,73.13,-108.99, 
173619,1670005257.40,3.60,13.63,-98.40, 
174016,1670005257.80,-28.43,-35.50,-173.84, 
174417,1670005258.20,-86.39,-92.22,-206.55, 
174827,1670005258.60,-133.46,-119.80,-221.00, 
175216,1670005259.00,-186.77,-124.17,-227.36, 
175616,1670005259.40,-181.16,-109.69,-163.33, 
176023,1670005259.80,-174.69,-145.52,-156.58, 
176422,1670005260.20,-182.64,-171.57,-184.05, 
176826,1670005260.60,-123.10,-271.22,-168.38, 
177225,1670005261.00,-106.16,-312.12,-101.22, 
177612,1670005261.40,-153.99,-223.25,33.72, 
178018,1670005261.80,-173.87,-97.10,71.78, 
178421,1670005262.20,-251.11,-8.80,55.43, 
178812,1670005262.60,-291.90,46.45,60.09, 
179212,1670005263.00,-302.16,90.99,103.80, 
179611,1670005263.40,-287.26,142.90,72.32, 
180011,1670005263.80,-268.12,149.39,13.32, 
180416,1670005264.20,-229.45,136.12,11.26, 
180819,1670005264.60,-176.42,123.22,-14.81, 
181209,1670005265.00,-112.65,61.56,-31.83, 
181637,1670005265.40,-71.75,60.34,92.00, 
182018,1670005265.80,-49.84,107.53,118.71, 
182419,1670005266.20,-44.33,94.09,155.30, 
182818,1670005266.60,-19.74,97.42,157.74, 
183207,1670005267.00,-12.40,65.72,111.96, 
183609,1670005267.40,59.73,5.61,81.06, 
184018,1670005267.80,184.12,-42.97,76.02, 
184418,1670005268.20,235.02,-81.22,38.10, 
184807,1670005268.60,241.79,-45.04,40.67, 
185206,1670005269.00,244.94,-47.31,82.74, 
185608,1670005269.40,166.23,-32.02,88.43, 
186017,1670005269.80,134.18,46.20,129.03, 
186406,1670005270.20,124.03,42.70,79.48, 
186802,1670005270.60,130.64,22.83,22.89, 
187262,1670005271.00,135.22,54.55,17.20, 
187607,1670005271.40,185.31,62.55,-3.03, 
188002,1670005271.80,223.23,35.16,-76.52, 
188401,1670005272.20,202.95,12.10,-67.77, 
188801,1670005272.60,198.73,9.04,-11.06, 
189200,1670005273.00,240.26,5.98,16.75, 
189605,1670005273.40,205.55,19.04,-21.25, 
190003,1670005273.80,142.32,-3.56,-99.61, 
190472,1670005274.20,167.26,-71.25,-132.59, 
190799,1670005274.60,183.46,-91.38,-73.81, 
191203,1670005275.00,113.38,-122.86,-23.93, 
191604,1670005275.40,116.59,-161.73,-60.87, 
191995,1670005275.80,99.65,-124.14,-108.48, 
192407,1670005276.20,20.24,-91.11,-104.52, 
192798,1670005276.60,17.45,-94.45,-144.94, 
193204,1670005277.00,45.68,-111.54,-162.69, 
193605,1670005277.40,-12.75,-122.15,-111.60, 
193996,1670005277.80,-29.55,-110.16,-75.93, 
194396,1670005278.20,-28.73,-64.91,-1.42, 
194795,1670005278.60,-91.56,-26.00,5.28, 
195203,1670005279.00,-173.65,-25.09,12.89, 
195606,1670005279.40,-172.74,25.84,0.50, 
195995,1670005279.80,-201.60,67.55,79.62, 
196397,1670005280.20,-237.41,117.00,101.65, 
196804,1670005280.60,-261.62,139.33,85.36, 
197193,1670005281.00,-259.59,171.44,116.33, 
197605,1670005281.40,-236.20,178.33,72.67, 
197994,1670005281.80,-195.82,164.60,62.94, 
198404,1670005282.20,-158.48,150.50,29.59, 
198803,1670005282.60,-77.63,120.10,-28.29, 
199192,1670005283.00,-56.40,125.35,57.17, 
199608,1670005283.40,-6.46,208.94,185.97, 
199991,1670005283.80,83.38,254.95,253.60, 
200388,1670005284.20,91.52,235.52,236.41, 
200800,1670005284.60,112.54,230.66,152.98, 
201189,1670005285.00,192.46,171.08,85.88, 
201609,1670005285.40,253.32,101.65,9.00, 
202000,1670005285.80,217.75,156.04,-3.57, 
202397,1670005286.20,184.84,177.80,-17.08, 
202786,1670005286.60,139.29,122.55,-65.03, 
203198,1670005287.00,67.38,56.49,-110.95, 
203608,1670005287.40,102.65,-17.01,-189.02, 
203993,1670005287.80,128.22,-128.08,-240.03, 
204384,1670005288.20,97.89,-217.68,-221.51, 
204787,1670005288.60,101.85,-254.89,-159.82, 
205193,1670005289.00,101.76,-315.17,-178.11, 
205594,1670005289.40,82.15,-409.27,-231.31, 
205993,1670005289.80,32.85,-411.80,-215.40, 
206389,1670005290.20,21.44,-422.52,-161.96, 
206794,1670005290.60,-20.19,-389.86,-57.87, 
207247,1670005291.00,-8.35,-307.34,-5.49, 
207591,1670005291.40,-16.48,-299.64,-43.01, 
207990,1670005291.80,-103.04,-269.41,-115.09, 
208381,1670005292.20,-139.75,-156.99,-92.50, 
208781,1670005292.60,-121.26,-62.07,-26.46, 
209180,1670005293.00,-135.63,-48.27,-30.57, 
209580,1670005293.40,-130.30,-18.35,-40.70, 
209979,1670005293.80,-109.15,7.87,-32.09, 
210382,1670005294.20,-58.64,-18.50,31.68, 
210780,1670005294.60,-17.76,-4.17,88.31, 
211189,1670005295.00,-1.55,9.51,180.82, 
211578,1670005295.40,26.70,54.61,289.24, 
211980,1670005295.80,31.78,140.94,313.91, 
212379,1670005296.20,2.91,242.28,296.40, 
212776,1670005296.60,-36.49,271.04,154.78, 
213176,1670005297.00,-53.10,208.47,57.62, 
213577,1670005297.40,-51.02,187.25,-20.71, 
213977,1670005297.80,-16.96,151.14,-17.89, 
214382,1670005298.20,9.87,103.66,-28.71, 
214779,1670005298.60,-48.35,128.38,-29.64, 
215187,1670005299.00,-110.90,179.01,18.53, 
215584,1670005299.40,-159.38,118.63,13.86, 
215973,1670005299.80,-147.96,67.76,86.65, 
216379,1670005300.20,-167.19,89.82,126.94, 
216778,1670005300.60,-211.22,122.40,121.36, 
217176,1670005301.00,-178.27,80.31,37.82, 
217583,1670005301.40,-178.73,-4.80,-12.71, 
217974,1670005301.80,-174.41,-8.24,-22.30, 
218376,1670005302.20,-198.23,37.78,-62.30, 
218783,1670005302.60,-179.41,24.11,-27.48, 
219172,1670005303.00,-142.58,11.96,-3.07, 
219586,1670005303.40,-77.51,-14.85,-6.31, 
219975,1670005303.80,-21.36,-69.83,-50.44, 
220370,1670005304.20,11.37,-80.04,-43.25, 
220782,1670005304.60,39.88,-21.86,13.92, 
221771,1670005305.00,64.45,-8.37,-3.57, 
221888,1670005305.40,100.52,-46.20,-4.61, 
221974,1670005305.80,99.40,-59.99,-10.31, 
222371,1670005306.20,114.00,-54.14,-72.36, 
222781,1670005306.60,156.90,-64.78,-146.91, 
223180,1670005307.00,174.06,-154.46,-99.24, 
223584,1670005307.40,186.11,-140.98,-68.81, 
223971,1670005307.80,131.04,-61.85,-62.60, 
224370,1670005308.20,117.90,-29.95,-61.53, 
224778,1670005308.60,90.28,-35.66,-102.05, 
225169,1670005309.00,83.69,-55.25,-154.36, 
225579,1670005309.40,61.85,-86.37,-201.37, 
225976,1670005309.80,90.74,-125.04,-135.59, 
226369,1670005310.20,97.91,-119.60,-123.51, 
226764,1670005310.60,87.40,-95.68,-112.54, 
227221,1670005311.00,108.40,-89.47,-66.73, 
227579,1670005311.40,123.68,-65.24,-72.46, 
227977,1670005311.80,103.51,-109.16,-20.92, 
228366,1670005312.20,85.55,-90.43,28.16, 
228765,1670005312.60,69.63,-23.47,119.83, 
229165,1670005313.00,70.75,65.65,171.23, 
229566,1670005313.40,55.02,120.57,191.72, 
229971,1670005313.80,71.58,213.81,191.24, 
230363,1670005314.20,67.98,252.43,186.23, 
230776,1670005314.60,32.09,295.27,198.02, 
231176,1670005315.00,18.35,324.10,183.43, 
231567,1670005315.40,69.08,307.58,230.86, 
231972,1670005315.80,91.66,287.66,190.86, 
232361,1670005316.20,75.82,298.07,155.48, 
232773,1670005316.60,91.93,282.98,114.49, 
233162,1670005317.00,85.77,214.23,7.11, 
233558,1670005317.40,47.41,168.79,-33.30, 
233973,1670005317.80,92.96,45.28,-64.73, 
234360,1670005318.20,62.55,-23.98,-89.13, 
234770,1670005318.60,-28.29,-0.07,-45.61, 
235171,1670005319.00,-38.77,49.71,-64.69, 
235560,1670005319.40,-32.86,19.83,-38.76, 
235960,1670005319.80,-59.54,-23.37,-1.38, 
236380,1670005320.20,-50.97,-60.29,-41.43, 
236769,1670005320.60,-44.70,-123.58,38.74, 
237168,1670005321.00,7.87,-158.32,16.94, 
237568,1670005321.40,64.21,-201.46,-41.53, 
237965,1670005321.80,41.81,-234.12,-80.76, 
238364,1670005322.20,37.06,-307.46,-88.44, 
238766,1670005322.60,-16.10,-361.44,-43.75, 
239165,1670005323.00,-76.61,-332.14,-64.29, 
239564,1670005323.40,-109.52,-351.50,-129.48, 
239955,1670005323.80,-135.58,-359.84,-63.58, 
240355,1670005324.20,-155.45,-293.39,34.64, 
240752,1670005324.60,-154.58,-249.25,36.01, 
241156,1670005325.00,-152.10,-256.61,28.46, 
241553,1670005325.40,-116.93,-239.43,93.40, 
241973,1670005325.80,-103.49,-169.47,222.12, 
242352,1670005326.20,-91.57,-107.50,222.89, 
242751,1670005326.60,-48.80,-69.09,220.80, 
243152,1670005327.00,-46.51,-18.01,184.84, 
243562,1670005327.40,-44.48,-22.96,76.61, 
243947,1670005327.80,-42.64,25.69,9.07, 
244348,1670005328.20,-56.14,67.22,6.82, 
244748,1670005328.60,-51.17,102.15,-3.87, 
245153,1670005329.00,-46.63,163.19,24.43, 
245559,1670005329.40,-10.27,228.54,-18.56, 
245964,1670005329.80,18.67,278.75,-81.20, 
246351,1670005330.20,-21.52,331.52,-74.20, 
246761,1670005330.60,-23.30,352.65,-92.77, 
247203,1670005331.00,-8.52,363.58,-119.74, 
247547,1670005331.40,-28.11,381.72,-132.20, 
247947,1670005331.80,-74.79,355.56,-188.91, 
248358,1670005332.20,-126.90,377.04,-175.09, 
248754,1670005332.60,-182.07,401.75,-153.05, 
249147,1670005333.00,-189.98,329.60,-133.60, 
249546,1670005333.40,-160.43,230.84,-212.98, 
249946,1670005333.80,-147.66,144.59,-206.97, 
250345,1670005334.20,-149.26,102.08,-150.19, 
250744,1670005334.60,-129.91,47.04,-116.20, 
251148,1670005335.00,-142.17,15.12,-168.95, 
251553,1670005335.40,-163.18,2.30,-102.18, 
251953,1670005335.80,-79.62,-141.61,-54.29, 
252342,1670005336.20,-71.08,-257.02,17.80, 
252743,1670005336.60,-44.05,-264.64,38.07, 
253145,1670005337.00,11.71,-349.82,-115.00, 
253546,1670005337.40,12.53,-396.66,-108.70, 
253943,1670005337.80,15.83,-410.37,-64.80, 
254349,1670005338.20,67.59,-430.63,-63.91, 
254750,1670005338.60,64.18,-438.14,-16.94, 
255141,1670005339.00,79.14,-368.51,111.66, 
255547,1670005339.40,76.32,-238.85,209.06, 
255975,1670005339.80,75.38,-161.71,216.61, 
256339,1670005340.20,92.01,-127.15,259.81, 
256749,1670005340.60,106.24,-62.87,274.07, 
257148,1670005341.00,164.64,-40.31,252.85, 
257538,1670005341.40,194.50,-52.44,279.23, 
257947,1670005341.80,248.88,-25.86,255.27, 
258338,1670005342.20,305.39,-34.81,139.24, 
258750,1670005342.60,251.20,26.35,77.63, 
259145,1670005343.00,203.78,93.35,100.15, 
259543,1670005343.40,209.00,164.43,95.63, 
259934,1670005343.80,194.35,203.18,51.49, 
260335,1670005344.20,194.18,167.58,-31.64, 
260743,1670005344.60,190.14,137.29,-61.17, 
261134,1670005345.00,198.87,160.00,-38.10, 
261533,1670005345.40,138.71,144.13,-42.15, 
261945,1670005345.80,86.88,194.88,-11.53, 
262344,1670005346.20,105.21,248.58,15.84, 
262731,1670005346.60,116.65,221.86,-18.12, 
263133,1670005347.00,106.02,212.23,-113.96, 
263542,1670005347.40,78.58,233.18,-74.94, 
263942,1670005347.80,100.62,244.80,-13.44, 
264331,1670005348.20,114.29,264.40,-34.42, 
264736,1670005348.60,88.53,257.41,-92.47, 
265142,1670005349.00,79.76,163.57,-110.09, 
265531,1670005349.40,68.50,99.21,-78.69, 
265928,1670005349.80,24.00,43.55,-89.89, 
266330,1670005350.20,16.23,-4.10,-16.92, 
266737,1670005350.60,22.75,-28.31,-5.78, 
267186,1670005351.00,-70.36,-33.24,-37.29, 
267540,1670005351.40,-178.84,10.43,-4.00, 
267927,1670005351.80,-200.67,-6.26,-95.49, 
268337,1670005352.20,-186.33,-120.20,-250.12, 
268730,1670005352.60,-236.05,-194.35,-208.67, 
269127,1670005353.00,-241.09,-251.78,-151.76, 
269529,1670005353.40,-242.10,-294.31,-148.66, 
269932,1670005353.80,-255.64,-274.47,-155.45, 
270325,1670005354.20,-216.06,-336.04,-48.24, 
270725,1670005354.60,-211.31,-312.79,115.17, 
271124,1670005355.00,-157.44,-239.46,209.25, 
271523,1670005355.40,-127.67,-191.51,190.99, 
271933,1670005355.80,-85.50,-164.64,144.45, 
272945,1670005356.20,-34.15,-122.80,177.92, 
273000,1670005356.60,-8.64,-134.87,249.59, 
273121,1670005357.00,11.72,-75.29,259.75, 
273522,1670005357.40,27.52,-8.51,185.16, 
273932,1670005357.80,55.38,46.61,123.45, 
274327,1670005358.20,60.08,75.11,75.85, 
274720,1670005358.60,46.04,81.62,55.62, 
275130,1670005359.00,65.46,37.21,25.49, 
