GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1648808952.00,-14,-2198279,-170,-4586413
1648809012.40,-14,-2198360,-170,-4586367
1648809072.80,-14,-2198396,-170,-4586378
1648809133.20,-14,-2198444,-170,-4586357
1648809193.60,-14,-2198468,-170,-4586470
1648809254.00,-14,-2198582,-170,-4586478
1648809314.40,-14,-2198523,-170,-4586409
1648809374.80,-14,-2198611,-170,-4586441
1648809435.20,-14,-2198590,-170,-4586430
1648809495.60,-14,-2198585,-170,-4586406
1648809556.00,-14,-2198604,-170,-4586438
1648809616.40,-14,-2198658,-170,-4586466
1648809676.80,-14,-2198613,-170,-4586439
1648809737.20,-14,-2198556,-170,-4586491
1648809797.60,-14,-2198539,-170,-4586545
1648809858.00,-14,-2198512,-170,-4586570
1648809918.40,-14,-2198565,-170,-4586600
1648809978.80,-14,-2198562,-170,-4586598
1648810039.20,-14,-2198576,-170,-4586643
1648810099.60,-14,-2198574,-170,-4586608
1648810159.20,-14,-2198531,-170,-4586710
1648810220.00,-14,-2198575,-170,-4586705
1648810280.40,-14,-2198529,-170,-4586660
1648810340.80,-14,-2198442,-170,-4586649
1648810401.20,-14,-2198413,-170,-4586687
1648810461.60,-14,-2198375,-170,-4586665
1648810522.00,-14,-2198373,-170,-4586689
1648810582.40,-14,-2198288,-170,-4586706
1648810642.80,-14,-2198248,-170,-4586716
1648810703.20,-14,-2198216,-170,-4586768
1648810763.60,-14,-2198251,-170,-4586715
1648810824.00,-14,-2198211,-170,-4586702
1648810884.40,-14,-2198201,-170,-4586702
1648810944.80,-14,-2198165,-170,-4586706
1648811005.20,-14,-2198131,-170,-4586697
1648811065.60,-14,-2198080,-170,-4586707
1648811126.00,-14,-2198045,-170,-4586711
1648811186.40,-14,-2198050,-170,-4586684
1648811246.80,-14,-2198014,-170,-4586701
1648811307.20,-14,-2198017,-170,-4586676
1648811367.60,-14,-2198083,-170,-4586640
1648811428.00,-14,-2198100,-170,-4586636
1648811488.40,-14,-2198185,-170,-4586669
1648811548.80,-14,-2198234,-170,-4586623
1648811609.20,-14,-2198265,-170,-4586562
1648811669.60,-14,-2198346,-170,-4586575
1648811730.00,-14,-2198426,-170,-4586612
1648811790.40,-14,-2198460,-170,-4586581
1648811850.80,-14,-2198514,-170,-4586552
1648811911.20,-14,-2198586,-170,-4586565
1648811971.60,-14,-2198686,-170,-4586628
1648812032.00,-14,-2198768,-170,-4586577
1648812092.40,-14,-2198801,-170,-4586509
1648812152.80,-14,-2198814,-170,-4586500
1648812213.20,-14,-2198853,-170,-4586500
1648812273.60,-14,-2198858,-170,-4586504
1648812334.00,-14,-2198863,-170,-4586482
1648812394.40,-14,-2198848,-170,-4586472
1648812454.80,-14,-2198816,-170,-4586392
1648812515.20,-14,-2198826,-170,-4586420
1648812575.60,-14,-2198801,-170,-4586366
1648812636.00,-14,-2198825,-170,-4586361
1648812696.40,-14,-2198825,-170,-4586361
1648812756.80,-14,-2198868,-170,-4586324
1648812817.20,-14,-2198931,-170,-4586365
1648812877.60,-14,-2198926,-170,-4586382
1648812938.00,-14,-2198860,-170,-4586390
1648812998.40,-14,-2198896,-170,-4586362
1648813058.80,-14,-2198839,-170,-4586345
1648813119.20,-14,-2198840,-170,-4586348
1648813179.60,-14,-2198844,-170,-4586391
1648813240.00,-14,-2198837,-170,-4586390
1648813300.40,-14,-2198818,-170,-4586428
1648813360.80,-14,-2198745,-170,-4586350
1648813421.20,-14,-2198749,-170,-4586314
1648813481.60,-14,-2198693,-170,-4586419
1648813542.00,-14,-2198640,-170,-4586467
1648813602.40,-14,-2198564,-170,-4586422
1648813662.80,-14,-2198485,-170,-4586462
1648813723.20,-14,-2198424,-170,-4586506
1648813783.60,-14,-2198323,-170,-4586498
1648813844.00,-14,-2198226,-170,-4586527
1648813904.40,-14,-2198089,-170,-4586568
1648813964.00,-14,-2198053,-170,-4586524
1648814024.80,-14,-2198024,-170,-4586547
1648814085.20,-14,-2197997,-170,-4586449
1648814145.60,-14,-2197943,-170,-4586478
1648814206.00,-14,-2197896,-170,-4586458
1648814266.40,-14,-2197914,-170,-4586428
1648814326.80,-14,-2197910,-170,-4586407
1648814387.20,-14,-2197861,-170,-4586415
1648814447.60,-14,-2197771,-170,-4586364
1648814508.00,-14,-2197767,-170,-4586354
1648814568.40,-14,-2197697,-170,-4586338
1648814628.80,-14,-2197709,-170,-4586395
1648814689.20,-14,-2197753,-170,-4586419
1648814749.60,-14,-2197683,-170,-4586373
1648814809.60,-14,-2197699,-170,-4586307
1648814870.00,-14,-2197636,-170,-4586347
1648814930.40,-14,-2197651,-170,-4586378
1648814990.80,-14,-2197632,-170,-4586402
1648815051.20,-14,-2197628,-170,-4586416
1648815111.60,-14,-2197618,-170,-4586389
1648815172.00,-14,-2197544,-170,-4586378
1648815232.40,-14,-2197564,-170,-4586341
1648815292.80,-14,-2197562,-170,-4586314
1648815353.20,-14,-2197625,-170,-4586333
1648815413.60,-14,-2197630,-170,-4586278
1648815474.00,-14,-2197648,-170,-4586254
1648815534.40,-14,-2197610,-170,-4586309
1648815594.80,-14,-2197618,-170,-4586303
1648815655.20,-14,-2197595,-170,-4586319
1648815715.60,-14,-2197648,-170,-4586303
1648815776.00,-14,-2197667,-170,-4586314
1648815836.40,-14,-2197647,-170,-4586323
1648815896.80,-14,-2197676,-170,-4586299
1648815957.20,-14,-2197684,-170,-4586318
1648816017.60,-14,-2197677,-170,-4586340
1648816078.00,-14,-2197640,-170,-4586331
1648816138.40,-14,-2197725,-170,-4586361
1648816198.80,-14,-2197737,-170,-4586383
1648816259.20,-14,-2197774,-170,-4586381
1648816319.60,-14,-2197683,-170,-4586432
1648816380.00,-14,-2197725,-170,-4586431
1648816440.40,-14,-2197765,-170,-4586371
1648816500.80,-14,-2197742,-170,-4586358
1648816561.20,-14,-2197742,-170,-4586360
1648816621.60,-14,-2197718,-170,-4586362
1648816682.00,-14,-2197681,-170,-4586366
1648816742.40,-14,-2197623,-170,-4586380
1648816802.80,-14,-2197679,-170,-4586439
1648816863.20,-14,-2197755,-170,-4586389
1648816923.60,-14,-2197764,-170,-4586411
1648816984.00,-14,-2197755,-170,-4586416
1648817044.40,-14,-2197808,-170,-4586404
1648817104.80,-14,-2197841,-170,-4586404
1648817165.20,-14,-2197857,-170,-4586483
1648817225.60,-14,-2197838,-170,-4586454
1648817286.00,-14,-2197874,-170,-4586553
1648817346.40,-14,-2197933,-170,-4586503
1648817406.80,-14,-2197986,-170,-4586440
1648817467.20,-14,-2197964,-170,-4586421
1648817527.60,-14,-2197933,-170,-4586446
1648817588.00,-14,-2197995,-170,-4586399
1648817648.40,-14,-2197967,-170,-4586461
1648817708.80,-14,-2198015,-170,-4586401
1648817768.80,-14,-2198079,-170,-4586384
1648817829.20,-14,-2198099,-170,-4586380
1648817889.60,-14,-2198295,-170,-4586291
1648817950.00,-14,-2198342,-170,-4586245
1648818010.40,-14,-2198421,-170,-4586208
1648818070.80,-14,-2198505,-170,-4586136
1648818131.20,-14,-2198537,-170,-4586181
1648818191.60,-14,-2198587,-170,-4586080
1648818252.00,-14,-2198592,-170,-4586054
1648818312.40,-14,-2198641,-170,-4586024
1648818372.80,-14,-2198629,-170,-4586019
1648818433.20,-14,-2198674,-170,-4586000
1648818493.60,-14,-2198666,-170,-4586011
1648818554.40,-14,-2198644,-170,-4585990
1648818614.80,-14,-2198582,-170,-4585993
1648818675.20,-14,-2198560,-170,-4585952
1648818735.60,-14,-2198630,-170,-4585954
1648818796.00,-14,-2198592,-170,-4585965
1648818856.40,-14,-2198581,-170,-4585943
1648818916.80,-14,-2198607,-170,-4585870
1648818977.20,-14,-2198633,-170,-4585922
1648819037.60,-14,-2198578,-170,-4585916
1648819098.00,-14,-2198480,-170,-4585923
1648819158.40,-14,-2198480,-170,-4585842
1648819218.80,-14,-2198530,-170,-4585884
1648819279.20,-14,-2198502,-170,-4585844
1648819339.60,-14,-2198536,-170,-4585827
1648819400.00,-14,-2198517,-170,-4585779
1648819460.40,-14,-2198501,-170,-4585774
1648819520.80,-14,-2198592,-170,-4585818
1648819581.20,-14,-2198637,-170,-4585824
1648819641.60,-14,-2198693,-170,-4585855
1648819702.00,-14,-2198638,-170,-4585860
1648819762.40,-14,-2198666,-170,-4585880
1648819822.80,-14,-2198688,-170,-4585878
1648819883.20,-14,-2198714,-170,-4585913
1648819943.60,-14,-2198716,-170,-4585835
1648820004.00,-14,-2198715,-170,-4585910
1648820064.40,-14,-2198734,-170,-4585954
1648820124.80,-14,-2198722,-170,-4585928
1648820185.20,-14,-2198677,-170,-4585932
1648820245.60,-14,-2198673,-170,-4585939
1648820306.00,-14,-2198725,-170,-4585899
1648820366.40,-14,-2198684,-170,-4585926
1648820426.80,-14,-2198683,-170,-4585878
1648820487.20,-14,-2198650,-170,-4585811
1648820547.60,-14,-2198642,-170,-4585804
1648820608.00,-14,-2198711,-170,-4585841
1648820668.40,-14,-2198621,-170,-4585821
1648820728.80,-14,-2198624,-170,-4585776
1648820789.20,-14,-2198616,-170,-4585798
1648820849.60,-14,-2198615,-170,-4585767
1648820910.00,-14,-2198585,-170,-4585742
1648820970.40,-14,-2198630,-170,-4585758
1648821030.80,-14,-2198563,-170,-4585732
1648821091.20,-14,-2198599,-170,-4585737
1648821151.60,-14,-2198616,-170,-4585739
1648821212.00,-14,-2198580,-170,-4585694
1648821272.40,-14,-2198593,-170,-4585680
1648821332.80,-14,-2198579,-170,-4585720
1648821393.20,-14,-2198555,-170,-4585708
1648821453.60,-14,-2198564,-170,-4585715
1648821514.00,-14,-2198571,-170,-4585731
1648821573.60,-14,-2198631,-170,-4585760
1648821634.40,-14,-2198685,-170,-4585772
1648821694.80,-14,-2198623,-170,-4585777
