GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1666092453.20,-14,-2198562,-170,-4586705
1666092514.00,-14,-2198549,-170,-4586717
1666092574.40,-14,-2198520,-170,-4586694
1666092634.80,-14,-2198543,-170,-4586665
1666092695.20,-14,-2198631,-170,-4586658
1666092755.60,-14,-2198628,-170,-4586653
1666092816.00,-14,-2198607,-170,-4586663
1666092876.40,-14,-2198600,-170,-4586681
1666092936.80,-14,-2198528,-170,-4586682
1666092997.20,-14,-2198548,-170,-4586654
1666093057.60,-14,-2198490,-170,-4586673
1666093118.00,-14,-2198525,-170,-4586677
1666093178.40,-14,-2198531,-170,-4586705
1666093238.80,-14,-2198498,-170,-4586663
1666093299.20,-14,-2198514,-170,-4586659
1666093359.60,-14,-2198480,-170,-4586625
1666093420.00,-14,-2198482,-170,-4586651
1666093480.40,-14,-2198462,-170,-4586616
1666093540.80,-14,-2198396,-170,-4586647
1666093601.20,-14,-2198358,-170,-4586601
1666093661.60,-14,-2198336,-170,-4586584
1666093722.00,-14,-2198395,-170,-4586568
1666093782.40,-14,-2198361,-170,-4586538
1666093842.80,-14,-2198377,-170,-4586539
1666093903.20,-14,-2198352,-170,-4586494
1666093963.60,-14,-2198331,-170,-4586481
1666094024.00,-14,-2198292,-170,-4586464
1666094084.40,-14,-2198245,-170,-4586425
1666094145.20,-14,-2198216,-170,-4586443
1666094205.60,-14,-2198178,-170,-4586393
1666094266.00,-14,-2198150,-170,-4586378
1666094326.40,-14,-2198062,-170,-4586328
1666094386.80,-14,-2198039,-170,-4586280
1666094447.20,-14,-2197979,-170,-4586324
1666094507.60,-14,-2197896,-170,-4586320
1666094568.00,-14,-2197887,-170,-4586334
1666094628.40,-14,-2197909,-170,-4586323
1666094688.80,-14,-2197817,-170,-4586304
1666094749.20,-14,-2197790,-170,-4586254
1666094809.60,-14,-2197851,-170,-4586255
1666094870.00,-14,-2197796,-170,-4586256
1666094930.40,-14,-2197759,-170,-4586226
1666094990.80,-14,-2197793,-170,-4586312
1666095051.20,-14,-2197802,-170,-4586275
1666095111.60,-14,-2197809,-170,-4586315
1666095172.00,-14,-2197842,-170,-4586294
1666095232.40,-14,-2197834,-170,-4586428
1666095292.80,-14,-2197799,-170,-4586418
1666095353.20,-14,-2197797,-170,-4586522
1666095413.60,-14,-2197822,-170,-4586485
1666095474.00,-14,-2197693,-170,-4586471
1666095534.40,-14,-2197759,-170,-4586509
1666095594.80,-14,-2197765,-170,-4586483
1666095655.20,-14,-2197773,-170,-4586483
1666095715.60,-14,-2197797,-170,-4586528
1666095776.00,-14,-2197759,-170,-4586564
1666095836.40,-14,-2197782,-170,-4586561
1666095896.80,-14,-2197768,-170,-4586490
1666095957.20,-14,-2197684,-170,-4586483
1666096017.60,-14,-2197648,-170,-4586449
1666096078.00,-14,-2197713,-170,-4586465
1666096138.40,-14,-2197682,-170,-4586450
1666096198.80,-14,-2197655,-170,-4586466
1666096259.20,-14,-2197629,-170,-4586463
1666096319.60,-14,-2197608,-170,-4586420
1666096380.00,-14,-2197594,-170,-4586475
1666096440.40,-14,-2197584,-170,-4586454
1666096500.80,-14,-2197551,-170,-4586484
1666096561.20,-14,-2197509,-170,-4586497
1666096621.60,-14,-2197505,-170,-4586481
1666096682.00,-14,-2197500,-170,-4586505
1666096742.40,-14,-2197498,-170,-4586483
1666096802.80,-14,-2197462,-170,-4586484
1666096863.20,-14,-2197503,-170,-4586493
1666096923.60,-14,-2197548,-170,-4586513
1666096984.00,-14,-2197511,-170,-4586494
1666097044.40,-14,-2197512,-170,-4586474
1666097104.80,-14,-2197535,-170,-4586506
1666097165.20,-14,-2197452,-170,-4586505
1666097225.60,-14,-2197496,-170,-4586501
1666097286.00,-14,-2197442,-170,-4586520
1666097346.40,-14,-2197467,-170,-4586589
1666097406.80,-14,-2197466,-170,-4586546
1666097467.20,-14,-2197439,-170,-4586561
1666097527.60,-14,-2197431,-170,-4586556
1666097588.00,-14,-2197404,-170,-4586542
1666097648.40,-14,-2197356,-170,-4586515
1666097708.80,-14,-2197374,-170,-4586596
1666097769.20,-14,-2197416,-170,-4586551
1666097829.60,-14,-2197407,-170,-4586574
1666097889.20,-14,-2197387,-170,-4586567
1666097950.00,-14,-2197383,-170,-4586560
1666098010.40,-14,-2197382,-170,-4586565
1666098070.80,-14,-2197365,-170,-4586581
1666098131.20,-14,-2197377,-170,-4586551
1666098191.60,-14,-2197329,-170,-4586542
1666098252.00,-14,-2197355,-170,-4586587
1666098312.40,-14,-2197361,-170,-4586590
1666098372.80,-14,-2197343,-170,-4586576
1666098433.20,-14,-2197339,-170,-4586589
1666098493.60,-14,-2197318,-170,-4586598
1666098554.00,-14,-2197352,-170,-4586606
1666098614.00,-14,-2197365,-170,-4586619
1666098674.80,-14,-2197348,-170,-4586628
1666098735.20,-14,-2197366,-170,-4586655
1666098795.60,-14,-2197406,-170,-4586661
1666098856.00,-14,-2197326,-170,-4586576
1666098916.40,-14,-2197293,-170,-4586493
1666098976.80,-14,-2197261,-170,-4586394
1666099037.20,-14,-2197315,-170,-4586358
1666099097.60,-14,-2197336,-170,-4586436
1666099158.00,-14,-2197279,-170,-4586501
1666099218.40,-14,-2197305,-170,-4586502
1666099278.80,-14,-2197292,-170,-4586536
1666099339.20,-14,-2197290,-170,-4586560
1666099399.60,-14,-2197274,-170,-4586552
1666099460.00,-14,-2197239,-170,-4586538
1666099520.40,-14,-2197229,-170,-4586548
1666099580.80,-14,-2197212,-170,-4586621
1666099641.20,-14,-2197234,-170,-4586602
1666099701.60,-14,-2197213,-170,-4586586
1666099762.00,-14,-2197211,-170,-4586593
1666099822.40,-14,-2197258,-170,-4586561
1666099882.80,-14,-2197216,-170,-4586485
1666099943.20,-14,-2197229,-170,-4586471
1666100003.60,-14,-2197232,-170,-4586482
1666100064.00,-14,-2197235,-170,-4586417
1666100124.40,-14,-2197239,-170,-4586444
1666100184.80,-14,-2197232,-170,-4586469
1666100245.20,-14,-2197226,-170,-4586450
1666100305.60,-14,-2197177,-170,-4586452
1666100366.00,-14,-2197224,-170,-4586383
1666100426.40,-14,-2197257,-170,-4586354
1666100486.80,-14,-2197215,-170,-4586406
1666100547.20,-14,-2197211,-170,-4586466
1666100607.60,-14,-2197235,-170,-4586513
1666100668.00,-14,-2197161,-170,-4586495
1666100728.40,-14,-2197186,-170,-4586492
1666100788.80,-14,-2197248,-170,-4586523
1666100849.20,-14,-2197246,-170,-4586477
1666100909.60,-14,-2197246,-170,-4586363
1666100970.00,-14,-2197204,-170,-4586232
1666101030.40,-14,-2197214,-170,-4586199
1666101090.80,-14,-2197181,-170,-4586194
1666101151.20,-14,-2197190,-170,-4586228
1666101211.60,-14,-2197232,-170,-4586260
1666101272.00,-14,-2197184,-170,-4586303
1666101332.40,-14,-2197231,-170,-4586281
1666101392.80,-14,-2197192,-170,-4586301
1666101453.20,-14,-2197191,-170,-4586272
1666101513.60,-14,-2197188,-170,-4586263
1666101574.00,-14,-2197207,-170,-4586223
1666101634.40,-14,-2197162,-170,-4586228
1666101694.00,-14,-2197151,-170,-4586237
1666101754.80,-14,-2197170,-170,-4586278
1666101815.20,-14,-2197182,-170,-4586338
1666101875.60,-14,-2197192,-170,-4586348
1666101936.00,-14,-2197164,-170,-4586352
1666101996.40,-14,-2197173,-170,-4586424
1666102056.80,-14,-2197163,-170,-4586402
1666102117.20,-14,-2197169,-170,-4586415
1666102177.60,-14,-2197192,-170,-4586439
1666102238.00,-14,-2197224,-170,-4586357
1666102298.40,-14,-2197204,-170,-4586376
1666102358.80,-14,-2197221,-170,-4586393
1666102418.80,-14,-2197201,-170,-4586385
1666102479.60,-14,-2197218,-170,-4586363
1666102540.00,-14,-2197238,-170,-4586359
1666102600.40,-14,-2197236,-170,-4586259
1666102660.80,-14,-2197221,-170,-4586293
1666102721.20,-14,-2197222,-170,-4586241
1666102781.60,-14,-2197216,-170,-4586255
1666102842.00,-14,-2197195,-170,-4586262
1666102902.40,-14,-2197204,-170,-4586335
1666102962.80,-14,-2197252,-170,-4586356
1666103023.20,-14,-2197209,-170,-4586352
1666103083.60,-14,-2197238,-170,-4586383
1666103144.00,-14,-2197245,-170,-4586393
1666103204.40,-14,-2197257,-170,-4586381
1666103264.80,-14,-2197268,-170,-4586329
1666103325.20,-14,-2197253,-170,-4586323
1666103385.60,-14,-2197256,-170,-4586358
1666103446.00,-14,-2197212,-170,-4586278
1666103506.40,-14,-2197210,-170,-4586275
1666103566.80,-14,-2197248,-170,-4586304
1666103627.20,-14,-2197177,-170,-4586323
1666103687.60,-14,-2197259,-170,-4586330
1666103748.00,-14,-2197246,-170,-4586338
1666103808.40,-14,-2197271,-170,-4586312
1666103868.80,-14,-2197283,-170,-4586390
1666103929.20,-14,-2197266,-170,-4586391
1666103989.60,-14,-2197316,-170,-4586399
1666104050.00,-14,-2197275,-170,-4586382
1666104110.40,-14,-2197283,-170,-4586377
1666104170.80,-14,-2197242,-170,-4586357
1666104231.20,-14,-2197227,-170,-4586346
1666104291.60,-14,-2197206,-170,-4586378
1666104352.00,-14,-2197253,-170,-4586415
1666104412.40,-14,-2197231,-170,-4586400
1666104472.80,-14,-2197282,-170,-4586424
1666104533.20,-14,-2197258,-170,-4586425
1666104593.60,-14,-2197285,-170,-4586467
1666104654.00,-14,-2197269,-170,-4586476
1666104714.40,-14,-2197292,-170,-4586431
1666104774.80,-14,-2197364,-170,-4586497
1666104835.20,-14,-2197253,-170,-4586480
1666104895.60,-14,-2197287,-170,-4586441
1666104956.00,-14,-2197270,-170,-4586474
1666105016.40,-14,-2197295,-170,-4586495
1666105076.80,-14,-2197289,-170,-4586478
1666105137.20,-14,-2197264,-170,-4586489
1666105197.60,-14,-2197265,-170,-4586476
1666105258.00,-14,-2197321,-170,-4586505
1666105318.40,-14,-2197306,-170,-4586532
1666105378.80,-14,-2197310,-170,-4586561
1666105439.20,-14,-2197278,-170,-4586549
1666105498.80,-14,-2197307,-170,-4586563
1666105559.60,-14,-2197267,-170,-4586542
1666105620.00,-14,-2197280,-170,-4586529
1666105680.40,-14,-2197270,-170,-4586516
1666105740.80,-14,-2197294,-170,-4586511
1666105801.20,-14,-2197257,-170,-4586523
1666105861.60,-14,-2197253,-170,-4586523
1666105922.00,-14,-2197251,-170,-4586462
1666105982.40,-14,-2197286,-170,-4586523
1666106042.80,-14,-2197299,-170,-4586523
1666106103.20,-14,-2197285,-170,-4586561
1666106163.60,-14,-2197320,-170,-4586539
1666106223.60,-14,-2197315,-170,-4586521
