GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1665927574.00,-14,-2197671,-170,-4586608
1665927634.80,-14,-2197650,-170,-4586597
1665927695.20,-14,-2197642,-170,-4586628
1665927755.60,-14,-2197559,-170,-4586550
1665927816.00,-14,-2197557,-170,-4586542
1665927876.40,-14,-2197620,-170,-4586549
1665927936.80,-14,-2197610,-170,-4586540
1665927997.20,-14,-2197643,-170,-4586551
1665928057.60,-14,-2197699,-170,-4586535
1665928118.00,-14,-2197667,-170,-4586545
1665928178.40,-14,-2197681,-170,-4586569
1665928238.80,-14,-2197682,-170,-4586507
1665928299.20,-14,-2197680,-170,-4586498
1665928359.60,-14,-2197627,-170,-4586507
1665928420.00,-14,-2197683,-170,-4586508
1665928480.40,-14,-2197697,-170,-4586458
1665928540.80,-14,-2197672,-170,-4586463
1665928601.20,-14,-2197679,-170,-4586495
1665928661.60,-14,-2197587,-170,-4586449
1665928722.00,-14,-2197579,-170,-4586415
1665928782.40,-14,-2197590,-170,-4586416
1665928842.80,-14,-2197613,-170,-4586453
1665928903.60,-14,-2197605,-170,-4586440
1665928964.00,-14,-2197611,-170,-4586526
1665929024.40,-14,-2197646,-170,-4586497
1665929084.80,-14,-2197652,-170,-4586507
1665929145.20,-14,-2197623,-170,-4586530
1665929205.60,-14,-2197595,-170,-4586539
1665929266.00,-14,-2197595,-170,-4586466
1665929326.40,-14,-2197603,-170,-4586496
1665929386.40,-14,-2197577,-170,-4586531
1665929446.80,-14,-2197606,-170,-4586549
1665929507.20,-14,-2197594,-170,-4586498
1665929567.60,-14,-2197592,-170,-4586450
1665929628.40,-14,-2197617,-170,-4586458
1665929688.80,-14,-2197552,-170,-4586382
1665929749.20,-14,-2197573,-170,-4586382
1665929809.60,-14,-2197537,-170,-4586409
1665929870.00,-14,-2197621,-170,-4586443
1665929930.40,-14,-2197582,-170,-4586467
1665929990.80,-14,-2197541,-170,-4586426
1665930051.20,-14,-2197581,-170,-4586461
1665930111.60,-14,-2197580,-170,-4586462
1665930172.00,-14,-2197488,-170,-4586489
1665930232.40,-14,-2197483,-170,-4586432
1665930292.80,-14,-2197467,-170,-4586334
1665930353.20,-14,-2197552,-170,-4586358
1665930413.60,-14,-2197523,-170,-4586294
1665930474.00,-14,-2197548,-170,-4586337
