epoch,link,log type,data
1651964809.00,0,BSYS,24069069,enable SM bus
1651964809.00,0,BSYS,24069070,INFO,ss until ms 24074070
1651964809.00,0,BSYS,24069071,INFO,inc new sample
1651964809.00,0,BSYS,24069073,INFO,sample 2 complete
1651964809.00,0,BSYS,24069074,INFO,next ss et 1651964809
1651964809.00,0,BSYS,24069075,INFO,next sa et 1651965409
1651964813.99,0,BSYS,24074070,disable SM bus
1651964813.99,0,BSYS,24074071,INFO,next ss et 1651964869
1651964869.00,0,BSYS,24129195,enable SM bus
1651964869.00,0,BSYS,24129196,INFO,ss until ms 24134196
1651964873.99,0,BSYS,24134196,disable SM bus
1651964873.99,0,BSYS,24134197,INFO,next ss et 1651964929
1651964929.00,0,BSYS,24189303,enable SM bus
1651964929.00,0,BSYS,24189304,INFO,ss until ms 24194304
1651964933.99,0,BSYS,24194304,disable SM bus
1651964933.99,0,BSYS,24194305,INFO,next ss et 1651964989
1651964989.00,0,BSYS,24249420,enable SM bus
1651964989.00,0,BSYS,24249421,INFO,ss until ms 24254421
1651964993.99,0,BSYS,24254421,disable SM bus
1651964993.99,0,BSYS,24254422,INFO,next ss et 1651965049
1651965049.00,0,BSYS,24309524,enable SM bus
1651965049.00,0,BSYS,24309525,INFO,ss until ms 24314525
1651965053.99,0,BSYS,24314525,disable SM bus
1651965053.99,0,BSYS,24314526,INFO,next ss et 1651965109
1651965109.00,0,BSYS,24369660,enable SM bus
1651965109.00,0,BSYS,24369661,INFO,ss until ms 24374661
1651965113.99,0,BSYS,24374661,disable SM bus
1651965113.99,0,BSYS,24374662,INFO,next ss et 1651965169
1651965169.00,0,BSYS,24429770,enable SM bus
1651965169.00,0,BSYS,24429771,INFO,ss until ms 24434771
1651965173.99,0,BSYS,24434771,disable SM bus
1651965173.99,0,BSYS,24434772,INFO,next ss et 1651965229
1651965229.00,0,BSYS,24489877,enable SM bus
1651965229.00,0,BSYS,24489878,INFO,ss until ms 24494878
1651965233.99,0,BSYS,24494878,disable SM bus
1651965233.99,0,BSYS,24494879,INFO,next ss et 1651965289
1651965289.00,0,BSYS,24549990,enable SM bus
1651965289.00,0,BSYS,24549991,INFO,ss until ms 24554991
1651965293.99,0,BSYS,24554991,disable SM bus
1651965293.99,0,BSYS,24554992,INFO,next ss et 1651965349
1651965349.00,0,BSYS,24609140,enable SM bus
1651965349.00,0,BSYS,24609141,INFO,ss until ms 24614141
1651965353.99,0,BSYS,24614141,disable SM bus
1651965353.99,0,BSYS,24614142,INFO,next ss et 1651965409
1651965409.00,0,BSYS,24669254,enable SM bus
1651965409.00,0,BSYS,24669255,INFO,ss until ms 24674255
1651965409.00,0,BSYS,24669256,INFO,inc new sample
1651965409.00,0,BSYS,24669258,INFO,sample 3 complete
1651965409.00,0,BSYS,24669259,INFO,next ss et 1651965409
1651965409.00,0,BSYS,24669260,INFO,next sa et 1651966009
1651965413.99,0,BSYS,24674255,disable SM bus
1651965413.99,0,BSYS,24674256,INFO,next ss et 1651965469
1651965469.00,0,BSYS,24729377,enable SM bus
1651965469.00,0,BSYS,24729378,INFO,ss until ms 24734378
1651965473.99,0,BSYS,24734378,disable SM bus
1651965473.99,0,BSYS,24734379,INFO,next ss et 1651965529
1651965529.00,0,BSYS,24789517,enable SM bus
1651965529.00,0,BSYS,24789518,INFO,ss until ms 24794518
1651965533.99,0,BSYS,24794518,disable SM bus
1651965533.99,0,BSYS,24794519,INFO,next ss et 1651965589
1651965589.00,0,BSYS,24849627,enable SM bus
1651965589.00,0,BSYS,24849628,INFO,ss until ms 24854628
1651965593.99,0,BSYS,24854628,disable SM bus
1651965593.99,0,BSYS,24854629,INFO,next ss et 1651965649
1651965649.00,0,BSYS,24909727,enable SM bus
1651965649.00,0,BSYS,24909728,INFO,ss until ms 24914728
1651965653.99,0,BSYS,24914728,disable SM bus
1651965653.99,0,BSYS,24914729,INFO,next ss et 1651965709
1651965709.00,0,BSYS,24969826,enable SM bus
1651965709.00,0,BSYS,24969827,INFO,ss until ms 24974827
1651965713.99,0,BSYS,24974827,disable SM bus
1651965713.99,0,BSYS,24974828,INFO,next ss et 1651965769
1651965769.00,0,BSYS,25028958,enable SM bus
1651965769.00,0,BSYS,25028959,INFO,ss until ms 25033959
