epoch,link,log type,data
1654416347.99,0,BSYS,1071175487,disable SM bus
1654416347.99,0,BSYS,1071175488,INFO,next ss et 1654416403
1654416403.00,0,BSYS,1071230603,enable SM bus
1654416403.00,0,BSYS,1071230604,INFO,ss until ms 1071235604
1654416403.00,0,BSYS,1071230606,INFO,inc new sample
1654416403.00,0,BSYS,1071230607,INFO,sample 2 complete
1654416403.00,0,BSYS,1071230608,INFO,next ss et 1654416403
1654416403.00,0,BSYS,1071230610,INFO,next sa et 1654417003
1654416407.99,0,BSYS,1071235604,disable SM bus
1654416407.99,0,BSYS,1071235605,INFO,next ss et 1654416463
1654416463.00,0,BSYS,1071290781,enable SM bus
1654416463.00,0,BSYS,1071290782,INFO,ss until ms 1071295782
1654416468.02,0,BSYS,1071295782,disable SM bus
1654416468.02,0,BSYS,1071295783,INFO,next ss et 1654416523
1654416523.00,0,BSYS,1071350871,enable SM bus
1654416523.00,0,BSYS,1071350872,INFO,ss until ms 1071355872
1654416527.99,0,BSYS,1071355872,disable SM bus
1654416527.99,0,BSYS,1071355873,INFO,next ss et 1654416583
1654416583.00,0,BSYS,1071411107,enable SM bus
1654416583.00,0,BSYS,1071411108,INFO,ss until ms 1071416108
1654416587.93,0,BSYS,1071416108,disable SM bus
1654416587.93,0,BSYS,1071416109,INFO,next ss et 1654416643
1654416643.00,0,BSYS,1071471256,enable SM bus
1654416643.00,0,BSYS,1071471257,INFO,ss until ms 1071476257
1654416647.98,0,BSYS,1071476257,disable SM bus
1654416647.98,0,BSYS,1071476258,INFO,next ss et 1654416703
1654416703.00,0,BSYS,1071531377,enable SM bus
1654416703.00,0,BSYS,1071531378,INFO,ss until ms 1071536378
1654416707.99,0,BSYS,1071536378,disable SM bus
1654416707.99,0,BSYS,1071536379,INFO,next ss et 1654416763
1654416763.00,0,BSYS,1071591490,enable SM bus
1654416763.00,0,BSYS,1071591491,INFO,ss until ms 1071596491
1654416767.99,0,BSYS,1071596491,disable SM bus
1654416767.99,0,BSYS,1071596492,INFO,next ss et 1654416823
1654416823.00,0,BSYS,1071650633,enable SM bus
1654416823.00,0,BSYS,1071650634,INFO,ss until ms 1071655634
1654416827.98,0,BSYS,1071655634,disable SM bus
1654416827.98,0,BSYS,1071655635,INFO,next ss et 1654416883
1654416883.00,0,BSYS,1071710770,enable SM bus
1654416883.00,0,BSYS,1071710771,INFO,ss until ms 1071715771
1654416887.99,0,BSYS,1071715771,disable SM bus
1654416887.99,0,BSYS,1071715772,INFO,next ss et 1654416943
1654416943.00,0,BSYS,1071770877,enable SM bus
1654416943.00,0,BSYS,1071770878,INFO,ss until ms 1071775878
1654416947.99,0,BSYS,1071775878,disable SM bus
1654416947.99,0,BSYS,1071775879,INFO,next ss et 1654417003
1654417003.00,0,BSYS,1071830979,enable SM bus
1654417003.00,0,BSYS,1071830980,INFO,ss until ms 1071835980
1654417003.00,0,BSYS,1071830982,INFO,inc new sample
1654417003.00,0,BSYS,1071830983,INFO,sample 3 complete
1654417003.00,0,BSYS,1071830984,INFO,next ss et 1654417003
1654417003.00,0,BSYS,1071830986,INFO,next sa et 1654417603
1654417007.16,0,BSYS,1071835980,disable SM bus
1654417007.16,0,BSYS,1071835981,INFO,next ss et 1654417063
1654417063.00,0,BSYS,1071890758,enable SM bus
1654417063.00,0,BSYS,1071890759,INFO,ss until ms 1071895759
1654417067.98,0,BSYS,1071895759,disable SM bus
1654417067.98,0,BSYS,1071895760,INFO,next ss et 1654417123
1654417123.00,0,BSYS,1071950896,enable SM bus
1654417123.00,0,BSYS,1071950897,INFO,ss until ms 1071955897
1654417127.98,0,BSYS,1071955897,disable SM bus
1654417127.98,0,BSYS,1071955898,INFO,next ss et 1654417183
1654417183.00,0,BSYS,1072011013,enable SM bus
1654417183.00,0,BSYS,1072011014,INFO,ss until ms 1072016014
1654417187.99,0,BSYS,1072016014,disable SM bus
1654417187.99,0,BSYS,1072016015,INFO,next ss et 1654417243
1654417243.00,0,BSYS,1072071143,enable SM bus
1654417243.00,0,BSYS,1072071144,INFO,ss until ms 1072076144
1654417247.99,0,BSYS,1072076144,disable SM bus
1654417247.99,0,BSYS,1072076145,INFO,next ss et 1654417303
1654417303.00,0,BSYS,1072131316,enable SM bus
1654417303.00,0,BSYS,1072131317,INFO,ss until ms 1072136317
1654417308.02,0,BSYS,1072136317,disable SM bus
1654417308.02,0,BSYS,1072136318,INFO,next ss et 1654417363
1654417363.00,0,BSYS,1072191404,enable SM bus
1654417363.00,0,BSYS,1072191405,INFO,ss until ms 1072196405
1654417367.98,0,BSYS,1072196405,disable SM bus
1654417367.98,0,BSYS,1072196406,INFO,next ss et 1654417423
1654417423.00,0,BSYS,1072251523,enable SM bus
1654417423.00,0,BSYS,1072251524,INFO,ss until ms 1072256524
1654417427.99,0,BSYS,1072256524,disable SM bus
1654417427.99,0,BSYS,1072256525,INFO,next ss et 1654417483
1654417483.00,0,BSYS,1072311630,enable SM bus
1654417483.00,0,BSYS,1072311631,INFO,ss until ms 1072316631
1654417487.99,0,BSYS,1072316631,disable SM bus
1654417487.99,0,BSYS,1072316632,INFO,next ss et 1654417543
1654417543.00,0,BSYS,1072371054,enable SM bus
1654417543.00,0,BSYS,1072371055,INFO,ss until ms 1072376055
1654417547.99,0,BSYS,1072376055,disable SM bus
1654417547.99,0,BSYS,1072376056,INFO,next ss et 1654417603
1654417603.00,0,BSYS,1072431202,enable SM bus
1654417603.00,0,BSYS,1072431203,INFO,ss until ms 1072436203
1654417603.00,0,BSYS,1072431205,INFO,inc new sample
1654417603.00,0,BSYS,1072431206,INFO,sample 4 complete
1654417603.00,0,BSYS,1072431207,INFO,next ss et 1654417603
1654417603.00,0,BSYS,1072431209,INFO,next sa et 1654418203
1654417607.98,0,BSYS,1072436203,disable SM bus
1654417607.98,0,BSYS,1072436204,INFO,next ss et 1654417663
1654417663.00,0,BSYS,1072491315,enable SM bus
1654417663.00,0,BSYS,1072491316,INFO,ss until ms 1072496316
1654417667.99,0,BSYS,1072496316,disable SM bus
1654417667.99,0,BSYS,1072496317,INFO,next ss et 1654417723
1654417723.00,0,BSYS,1072551436,enable SM bus
1654417723.00,0,BSYS,1072551437,INFO,ss until ms 1072556437
1654417727.99,0,BSYS,1072556437,disable SM bus
1654417727.99,0,BSYS,1072556438,INFO,next ss et 1654417783
1654417783.00,0,BSYS,1072610586,enable SM bus
1654417783.00,0,BSYS,1072610587,INFO,ss until ms 1072615587
1654417787.99,0,BSYS,1072615587,disable SM bus
1654417787.99,0,BSYS,1072615588,INFO,next ss et 1654417843
1654417843.00,0,BSYS,1072670703,enable SM bus
1654417843.00,0,BSYS,1072670704,INFO,ss until ms 1072675704
1654417847.99,0,BSYS,1072675704,disable SM bus
1654417847.99,0,BSYS,1072675705,INFO,next ss et 1654417903
1654417903.00,0,BSYS,1072730828,enable SM bus
1654417903.00,0,BSYS,1072730829,INFO,ss until ms 1072735829
1654417907.98,0,BSYS,1072735829,disable SM bus
1654417907.98,0,BSYS,1072735830,INFO,next ss et 1654417963
1654417963.00,0,BSYS,1072790930,enable SM bus
1654417963.00,0,BSYS,1072790931,INFO,ss until ms 1072795931
1654417967.99,0,BSYS,1072795931,disable SM bus
1654417967.99,0,BSYS,1072795932,INFO,next ss et 1654418023
1654418023.00,0,BSYS,1072851711,enable SM bus
1654418023.00,0,BSYS,1072851712,INFO,ss until ms 1072856712
1654418027.99,0,BSYS,1072856712,disable SM bus
1654418027.99,0,BSYS,1072856713,INFO,next ss et 1654418083
1654418083.00,0,BSYS,1072910860,enable SM bus
1654418083.00,0,BSYS,1072910861,INFO,ss until ms 1072915861
1654418087.99,0,BSYS,1072915861,disable SM bus
1654418087.99,0,BSYS,1072915862,INFO,next ss et 1654418143
1654418143.00,0,BSYS,1072970993,enable SM bus
1654418143.00,0,BSYS,1072970994,INFO,ss until ms 1072975994
1654418147.98,0,BSYS,1072975994,disable SM bus
1654418147.98,0,BSYS,1072975995,INFO,next ss et 1654418203
1654418203.00,0,BSYS,1073031106,enable SM bus
1654418203.00,0,BSYS,1073031107,INFO,ss until ms 1073036107
1654418203.00,0,BSYS,1073031109,INFO,inc new sample
1654418203.00,0,BSYS,1073031110,INFO,sample 5 complete
1654418203.00,0,BSYS,1073031111,INFO,submitting mes
1654418203.00,0,BSYS,1073031114,INFO,old crc 700D, new crc 700D
1654418203.00,0,BSYS,1073031116,INFO,next ss et 1654418203
1654418203.00,0,BSYS,1073031117,INFO,next sa et 1654418803
1654418203.01,0,BSYS,1073031128,INFO,set mes TO to 1076651128
1654418207.99,0,BSYS,1073036107,disable SM bus
1654418207.99,0,BSYS,1073036108,INFO,next ss et 1654418263
1654418263.00,0,BSYS,1073091201,enable SM bus
1654418263.00,0,BSYS,1073091202,INFO,ss until ms 1073096202
1654418267.99,0,BSYS,1073096202,disable SM bus
1654418267.99,0,BSYS,1073096203,INFO,next ss et 1654418323
1654418323.00,0,BSYS,1073151345,enable SM bus
1654418323.00,0,BSYS,1073151346,INFO,ss until ms 1073156346
1654418327.99,0,BSYS,1073156346,disable SM bus
1654418327.99,0,BSYS,1073156347,INFO,next ss et 1654418383
1654418383.00,0,BSYS,1073211463,enable SM bus
1654418383.00,0,BSYS,1073211464,INFO,ss until ms 1073216464
1654418387.99,0,BSYS,1073216464,disable SM bus
1654418387.99,0,BSYS,1073216465,INFO,next ss et 1654418443
1654418443.00,0,BSYS,1073271578,enable SM bus
1654418443.00,0,BSYS,1073271579,INFO,ss until ms 1073276579
1654418447.99,0,BSYS,1073276579,disable SM bus
1654418447.99,0,BSYS,1073276580,INFO,next ss et 1654418503
1654418503.00,0,BSYS,1073330719,enable SM bus
1654418503.00,0,BSYS,1073330720,INFO,ss until ms 1073335720
1654418507.99,0,BSYS,1073335720,disable SM bus
1654418507.99,0,BSYS,1073335721,INFO,next ss et 1654418563
1654418563.00,0,BSYS,1073390682,enable SM bus
1654418563.00,0,BSYS,1073390683,INFO,ss until ms 1073395683
1654418568.49,0,BSYS,1073395683,disable SM bus
1654418568.49,0,BSYS,1073395684,INFO,next ss et 1654418623
1654418623.00,0,BSYS,1073451064,enable SM bus
1654418623.00,0,BSYS,1073451065,INFO,ss until ms 1073456065
1654418627.99,0,BSYS,1073456065,disable SM bus
1654418627.99,0,BSYS,1073456066,INFO,next ss et 1654418683
1654418683.00,0,BSYS,1073511214,enable SM bus
1654418683.00,0,BSYS,1073511215,INFO,ss until ms 1073516215
1654418687.99,0,BSYS,1073516215,disable SM bus
1654418687.99,0,BSYS,1073516216,INFO,next ss et 1654418743
1654418743.00,0,BSYS,1073571310,enable SM bus
1654418743.00,0,BSYS,1073571311,INFO,ss until ms 1073576311
1654418747.99,0,BSYS,1073576311,disable SM bus
1654418747.99,0,BSYS,1073576312,INFO,next ss et 1654418803
1654418803.00,0,BSYS,1073631436,enable SM bus
1654418803.00,0,BSYS,1073631437,INFO,ss until ms 1073636437
1654418803.00,0,BSYS,1073631438,INFO,inc new sample
1654418803.00,0,BSYS,1073631440,INFO,sample 0 complete
1654418803.00,0,BSYS,1073631441,INFO,next ss et 1654418803
1654418803.00,0,BSYS,1073631443,INFO,next sa et 1654419403
1654418807.98,0,BSYS,1073636437,disable SM bus
1654418807.98,0,BSYS,1073636438,INFO,next ss et 1654418863
1654418863.00,0,BSYS,1073691581,enable SM bus
1654418863.00,0,BSYS,1073691582,INFO,ss until ms 1073696582
1654418867.98,0,BSYS,1073696582,disable SM bus
1654418867.98,0,BSYS,1073696583,INFO,next ss et 1654418923
1654418923.00,0,BSYS,1073751692,enable SM bus
1654418923.00,0,BSYS,1073751693,INFO,ss until ms 1073756693
1654418927.99,0,BSYS,1073756693,disable SM bus
1654418927.99,0,BSYS,1073756694,INFO,next ss et 1654418983
1654418983.00,0,BSYS,1073811815,enable SM bus
1654418983.00,0,BSYS,1073811816,INFO,ss until ms 1073816816
1654418987.98,0,BSYS,1073816816,disable SM bus
1654418987.98,0,BSYS,1073816817,INFO,next ss et 1654419043
1654419043.00,0,BSYS,1073871935,enable SM bus
1654419043.00,0,BSYS,1073871936,INFO,ss until ms 1073876936
1654419047.99,0,BSYS,1073876936,disable SM bus
1654419047.99,0,BSYS,1073876937,INFO,next ss et 1654419103
1654419103.00,0,BSYS,1073931410,enable SM bus
1654419103.00,0,BSYS,1073931411,INFO,ss until ms 1073936411
1654419107.97,0,BSYS,1073936411,disable SM bus
