GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1663035819.60,-14,-2198522,-170,-4586765
1663035880.40,-14,-2198545,-170,-4586758
1663035940.80,-14,-2198565,-170,-4586719
1663036001.20,-14,-2198527,-170,-4586705
1663036061.60,-14,-2198513,-170,-4586666
1663036122.00,-14,-2198525,-170,-4586615
1663036182.40,-14,-2198535,-170,-4586627
1663036242.80,-14,-2198482,-170,-4586625
1663036303.20,-14,-2198532,-170,-4586617
1663036363.20,-14,-2198520,-170,-4586598
1663036423.60,-14,-2198459,-170,-4586599
1663036484.00,-14,-2198497,-170,-4586592
1663036544.40,-14,-2198516,-170,-4586595
1663036604.80,-14,-2198538,-170,-4586590
1663036665.20,-14,-2198639,-170,-4586550
1663036725.60,-14,-2198680,-170,-4586538
1663036786.00,-14,-2198678,-170,-4586533
1663036846.40,-14,-2198713,-170,-4586516
1663036906.80,-14,-2198846,-170,-4586452
1663036967.20,-14,-2198877,-170,-4586401
1663037027.60,-14,-2198890,-170,-4586372
1663037088.00,-14,-2198905,-170,-4586328
1663037148.40,-14,-2198886,-170,-4586327
1663037208.80,-14,-2198926,-170,-4586326
1663037269.20,-14,-2198920,-170,-4586278
1663037329.60,-14,-2198849,-170,-4586289
1663037390.00,-14,-2198910,-170,-4586292
1663037450.40,-14,-2198952,-170,-4586275
1663037510.80,-14,-2198846,-170,-4586294
1663037571.20,-14,-2198868,-170,-4586302
1663037631.60,-14,-2198896,-170,-4586321
1663037692.00,-14,-2198887,-170,-4586359
1663037752.40,-14,-2198872,-170,-4586420
1663037812.80,-14,-2198933,-170,-4586366
1663037873.20,-14,-2198929,-170,-4586343
1663037933.60,-14,-2198872,-170,-4586347
1663037994.00,-14,-2198853,-170,-4586356
1663038054.40,-14,-2198840,-170,-4586361
1663038114.80,-14,-2198815,-170,-4586398
1663038175.20,-14,-2198831,-170,-4586395
1663038235.60,-14,-2198817,-170,-4586393
1663038296.00,-14,-2198861,-170,-4586374
1663038356.40,-14,-2198867,-170,-4586369
1663038416.80,-14,-2198848,-170,-4586355
1663038477.20,-14,-2198756,-170,-4586337
1663038537.60,-14,-2198693,-170,-4586385
1663038598.00,-14,-2198674,-170,-4586401
1663038658.40,-14,-2198606,-170,-4586407
1663038718.80,-14,-2198591,-170,-4586406
1663038779.20,-14,-2198528,-170,-4586453
1663038839.60,-14,-2198450,-170,-4586509
1663038900.00,-14,-2198436,-170,-4586560
1663038960.40,-14,-2198448,-170,-4586610
1663039020.80,-14,-2198407,-170,-4586625
1663039081.20,-14,-2198466,-170,-4586630
1663039141.60,-14,-2198296,-170,-4586715
1663039202.00,-14,-2198410,-170,-4586745
1663039261.60,-14,-2198415,-170,-4586774
1663039322.40,-14,-2198438,-170,-4586774
1663039382.80,-14,-2198342,-170,-4586795
1663039443.20,-14,-2198309,-170,-4586830
1663039503.60,-14,-2198339,-170,-4586844
1663039564.00,-14,-2198401,-170,-4586844
1663039624.40,-14,-2198369,-170,-4586869
1663039684.80,-14,-2198298,-170,-4586859
1663039745.20,-14,-2198264,-170,-4586842
1663039805.60,-14,-2198290,-170,-4586797
1663039866.00,-14,-2198363,-170,-4586806
1663039926.40,-14,-2198404,-170,-4586830
1663039986.80,-14,-2198411,-170,-4586851
1663040047.20,-14,-2198460,-170,-4586849
1663040107.60,-14,-2198494,-170,-4586847
1663040168.00,-14,-2198551,-170,-4586823
1663040228.40,-14,-2198570,-170,-4586773
1663040288.80,-14,-2198648,-170,-4586732
1663040349.20,-14,-2198692,-170,-4586672
