millis,type,message
913882703,INFO,0273_SYS.csv created
913883047,WARN,Disabling IridiumMessageSender transmissions
913884334,INFO,Completed analysis m: 254 t: 0 e: 5
913884358,INFO,Enabling IridiumMessageSender transmissions
913933430,INFO,Starting analysis m: 254 t: 0 e: 6
913933721,WARN,Disabling IridiumMessageSender transmissions
913935017,INFO,Completed analysis m: 254 t: 0 e: 6
913935042,INFO,Enabling IridiumMessageSender transmissions
913984563,INFO,Starting analysis m: 254 t: 0 e: 7
913984845,WARN,Disabling IridiumMessageSender transmissions
913986170,INFO,Completed analysis m: 254 t: 0 e: 7
913986195,INFO,Enabling IridiumMessageSender transmissions
914035720,INFO,Starting analysis m: 254 t: 0 e: 8
914036013,WARN,Disabling IridiumMessageSender transmissions
914037313,INFO,Completed analysis m: 254 t: 0 e: 8
914037338,INFO,Enabling IridiumMessageSender transmissions
914086856,INFO,Starting analysis m: 254 t: 0 e: 9
914087137,WARN,Disabling IridiumMessageSender transmissions
914088390,INFO,Completed analysis m: 254 t: 0 e: 9
914088421,INFO,Enabling IridiumMessageSender transmissions
914138003,INFO,Starting analysis m: 254 t: 0 e: 10
914138284,WARN,Disabling IridiumMessageSender transmissions
914139019,INFO,powerData | solV: 0.00
914139041,INFO,powerData | solI: 0.00
914139062,INFO,powerData | battV: 4.10
914139082,INFO,powerData | battI: -0.05
914139105,INFO,powerData | busV: 4.10
914139129,INFO,powerData | busI: 0.05
914139154,INFO,powerData | BQ status reg: 0
914139174,INFO,powerData | Fault reg: 0
914139199,INFO,powerData | Charge status: 0
914139219,INFO,powerData | DPM status: 0
914139801,INFO,Completed analysis m: 254 t: 0 e: 10
914139824,INFO,Enabling IridiumMessageSender transmissions
914189156,INFO,Starting analysis m: 254 t: 0 e: 11
914189441,WARN,Disabling IridiumMessageSender transmissions
914190776,INFO,Completed analysis m: 254 t: 0 e: 11
914190800,INFO,Enabling IridiumMessageSender transmissions
914240294,INFO,Starting analysis m: 254 t: 0 e: 12
914240614,WARN,Disabling IridiumMessageSender transmissions
914241947,INFO,Completed analysis m: 254 t: 0 e: 12
914241972,INFO,Enabling IridiumMessageSender transmissions
914291439,INFO,Starting analysis m: 254 t: 0 e: 13
914291730,WARN,Disabling IridiumMessageSender transmissions
914293039,INFO,Completed analysis m: 254 t: 0 e: 13
914293063,INFO,Enabling IridiumMessageSender transmissions
914342590,INFO,Starting analysis m: 254 t: 0 e: 14
914342871,WARN,Disabling IridiumMessageSender transmissions
914344130,INFO,Completed analysis m: 254 t: 0 e: 14
914344159,INFO,Enabling IridiumMessageSender transmissions
914393737,INFO,Starting analysis m: 254 t: 0 e: 15
914394028,WARN,Disabling IridiumMessageSender transmissions
914395279,INFO,Completed analysis m: 254 t: 0 e: 15
914395303,INFO,Enabling IridiumMessageSender transmissions
914439022,INFO,powerData | solV: 0.00
914439045,INFO,powerData | solI: 0.00
914439065,INFO,powerData | battV: 4.10
914439086,INFO,powerData | battI: -0.06
914439106,INFO,powerData | busV: 4.10
914439133,INFO,powerData | busI: 0.06
914439153,INFO,powerData | BQ status reg: 0
914439174,INFO,powerData | Fault reg: 0
914439196,INFO,powerData | Charge status: 0
914439221,INFO,powerData | DPM status: 0
914444879,INFO,Starting analysis m: 254 t: 0 e: 16
914445162,WARN,Disabling IridiumMessageSender transmissions
914446471,INFO,Completed analysis m: 254 t: 0 e: 16
914446495,INFO,Enabling IridiumMessageSender transmissions
914496028,INFO,Starting analysis m: 254 t: 0 e: 17
914496319,WARN,Disabling IridiumMessageSender transmissions
914497617,INFO,Completed analysis m: 254 t: 0 e: 17
914497644,INFO,Enabling IridiumMessageSender transmissions
914547181,INFO,Starting analysis m: 254 t: 0 e: 18
914547462,WARN,Disabling IridiumMessageSender transmissions
914548772,INFO,Completed analysis m: 254 t: 0 e: 18
914548797,INFO,Enabling IridiumMessageSender transmissions
914598326,INFO,Starting analysis m: 254 t: 0 e: 19
914598619,WARN,Disabling IridiumMessageSender transmissions
914599911,INFO,Completed analysis m: 254 t: 0 e: 19
914599938,INFO,Enabling IridiumMessageSender transmissions
914649473,INFO,Starting analysis m: 254 t: 0 e: 20
914649755,WARN,Disabling IridiumMessageSender transmissions
914651265,INFO,Completed analysis m: 254 t: 0 e: 20
914651289,INFO,Enabling IridiumMessageSender transmissions
914700609,INFO,Starting analysis m: 254 t: 0 e: 21
914700890,WARN,Disabling IridiumMessageSender transmissions
914702241,INFO,Completed analysis m: 254 t: 0 e: 21
914702266,INFO,Enabling IridiumMessageSender transmissions
914739023,INFO,powerData | solV: 0.00
914739046,INFO,powerData | solI: 0.00
914739066,INFO,powerData | battV: 4.10
914739087,INFO,powerData | battI: -0.07
914739107,INFO,powerData | busV: 4.10
914739128,INFO,powerData | busI: 0.07
914739148,INFO,powerData | BQ status reg: 0
914739169,INFO,powerData | Fault reg: 0
914739189,INFO,powerData | Charge status: 0
914739210,INFO,powerData | DPM status: 0
914751754,INFO,Starting analysis m: 254 t: 0 e: 22
914752053,WARN,Disabling IridiumMessageSender transmissions
914753345,INFO,Completed analysis m: 254 t: 0 e: 22
914753370,INFO,Enabling IridiumMessageSender transmissions
914802905,INFO,Starting analysis m: 254 t: 0 e: 23
914803185,WARN,Disabling IridiumMessageSender transmissions
914804494,INFO,Completed analysis m: 254 t: 0 e: 23
914804520,INFO,Enabling IridiumMessageSender transmissions
914854057,INFO,Starting analysis m: 254 t: 0 e: 24
914854348,WARN,Disabling IridiumMessageSender transmissions
914855641,INFO,Completed analysis m: 254 t: 0 e: 24
914855667,INFO,Enabling IridiumMessageSender transmissions
914905190,INFO,Starting analysis m: 254 t: 0 e: 25
914905470,WARN,Disabling IridiumMessageSender transmissions
914906785,INFO,Completed analysis m: 254 t: 0 e: 25
914906808,INFO,Enabling IridiumMessageSender transmissions
914956347,INFO,Starting analysis m: 254 t: 0 e: 26
914956630,WARN,Disabling IridiumMessageSender transmissions
914957932,INFO,Completed analysis m: 254 t: 0 e: 26
914957957,INFO,Enabling IridiumMessageSender transmissions
915007481,INFO,Starting analysis m: 254 t: 0 e: 27
915007772,WARN,Disabling IridiumMessageSender transmissions
915009019,INFO,Completed analysis m: 254 t: 0 e: 27
915009044,INFO,Enabling IridiumMessageSender transmissions
915039035,INFO,powerData | solV: 0.00
915039059,INFO,powerData | solI: 0.00
915039080,INFO,powerData | battV: 4.10
915039100,INFO,powerData | battI: -0.14
915039121,INFO,powerData | busV: 4.08
915039141,INFO,powerData | busI: 0.13
915039166,INFO,powerData | BQ status reg: 0
915039186,INFO,powerData | Fault reg: 0
915039207,INFO,powerData | Charge status: 0
915039227,INFO,powerData | DPM status: 0
915058626,INFO,Starting analysis m: 254 t: 0 e: 28
915058907,WARN,Disabling IridiumMessageSender transmissions
915060221,INFO,Completed analysis m: 254 t: 0 e: 28
915060246,INFO,Enabling IridiumMessageSender transmissions
915109777,INFO,Starting analysis m: 254 t: 0 e: 29
915110060,WARN,Disabling IridiumMessageSender transmissions
915111268,INFO,Completed analysis m: 254 t: 0 e: 29
915111297,INFO,Enabling IridiumMessageSender transmissions
915160918,INFO,Starting analysis m: 254 t: 0 e: 30
915161208,WARN,Disabling IridiumMessageSender transmissions
915162548,INFO,Completed analysis m: 254 t: 0 e: 30
915162572,INFO,Enabling IridiumMessageSender transmissions
915212066,INFO,Starting analysis m: 254 t: 0 e: 31
915212388,WARN,Disabling IridiumMessageSender transmissions
915213694,INFO,Completed analysis m: 254 t: 0 e: 31
915213719,INFO,Enabling IridiumMessageSender transmissions
915263211,INFO,Starting analysis m: 254 t: 0 e: 32
915263494,WARN,Disabling IridiumMessageSender transmissions
915264755,INFO,Completed analysis m: 254 t: 0 e: 32
915264780,INFO,Processing stats m: 254 t: 0 e: 33
915271391,INFO,Enabling IridiumMessageSender transmissions
915322699,INFO,Starting collection m: 254 t: 1 at 1666343209.20
915339038,INFO,powerData | solV: 0.00
915339063,INFO,powerData | solI: 0.00
915339085,INFO,powerData | battV: 4.10
915339110,INFO,powerData | battI: -0.12
915339130,INFO,powerData | busV: 4.09
915339153,INFO,powerData | busI: 0.10
915339173,INFO,powerData | BQ status reg: 0
915339194,INFO,powerData | Fault reg: 0
915339214,INFO,powerData | Charge status: 0
915339235,INFO,powerData | DPM status: 0
915424641,INFO,Starting analysis m: 254 t: 1 e: 0
915424933,WARN,Disabling IridiumMessageSender transmissions
915425982,INFO,Completed analysis m: 254 t: 1 e: 0
915426007,INFO,Enabling IridiumMessageSender transmissions
915475787,INFO,Starting analysis m: 254 t: 1 e: 1
915476070,WARN,Disabling IridiumMessageSender transmissions
915477327,INFO,Completed analysis m: 254 t: 1 e: 1
915477352,INFO,Enabling IridiumMessageSender transmissions
915526932,INFO,Starting analysis m: 254 t: 1 e: 2
915527233,WARN,Disabling IridiumMessageSender transmissions
915528525,INFO,Completed analysis m: 254 t: 1 e: 2
915528550,INFO,Enabling IridiumMessageSender transmissions
915578083,INFO,Starting analysis m: 254 t: 1 e: 3
915578363,WARN,Disabling IridiumMessageSender transmissions
915579674,INFO,Completed analysis m: 254 t: 1 e: 3
915579699,INFO,Enabling IridiumMessageSender transmissions
915629225,INFO,Starting analysis m: 254 t: 1 e: 4
915629516,WARN,Disabling IridiumMessageSender transmissions
915630751,INFO,Completed analysis m: 254 t: 1 e: 4
915630776,INFO,Enabling IridiumMessageSender transmissions
915639042,INFO,powerData | solV: 0.00
915639064,INFO,powerData | solI: 0.00
915639085,INFO,powerData | battV: 4.08
915639109,INFO,powerData | battI: -0.25
915639134,INFO,powerData | busV: 4.06
915639158,INFO,powerData | busI: 0.24
915639179,INFO,powerData | BQ status reg: 0
915639199,INFO,powerData | Fault reg: 0
915639222,INFO,powerData | Charge status: 0
