millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
153661,1670007221.60,107.88,-80.16,-167.12,I
154077,1670007222.00,63.50,-11.34,-172.22,I
154462,1670007222.40,9.91,27.37,-192.40,I
154861,1670007222.80,-17.81,41.96,-189.98,I
155260,1670007223.20,-40.27,69.04,-191.52,I
155670,1670007223.60,-58.00,73.29,-88.65,I
156061,1670007224.00,-25.02,75.13,-21.12,I
156465,1670007224.40,49.72,26.63,-14.55,I
156866,1670007224.80,75.87,-46.06,-130.20,I
157259,1670007225.20,31.98,-87.40,-99.87,I
157667,1670007225.60,-36.82,-134.79,-36.91,I
158064,1670007226.00,-75.84,-186.71,45.63,I
158468,1670007226.40,-74.88,-157.79,99.25,I
158857,1670007226.80,-104.36,-146.65,192.82,I
159258,1670007227.20,-126.19,-166.73,320.71,I
159655,1670007227.60,-141.26,-145.04,385.43,I
160063,1670007228.00,-150.39,-156.19,302.90,I
160466,1670007228.40,-123.06,-144.02,314.55,I
160858,1670007228.80,-113.37,-14.85,402.81,I
161261,1670007229.20,-118.73,124.17,423.17,I
161658,1670007229.60,-119.76,218.87,383.56,I
162066,1670007230.00,-85.83,324.93,350.61,I
162455,1670007230.40,-70.90,420.46,319.58,I
162863,1670007230.80,-40.98,455.80,211.55,I
163260,1670007231.20,32.60,458.48,116.07, 
163661,1670007231.60,92.26,450.33,89.60, 
164061,1670007232.00,107.24,416.01,33.87, 
164462,1670007232.40,150.31,361.68,-75.57, 
164851,1670007232.80,182.65,290.97,-185.56, 
165251,1670007233.20,205.46,225.09,-262.25, 
165652,1670007233.60,187.70,99.71,-334.46, 
166057,1670007234.00,234.06,-56.70,-412.80, 
166455,1670007234.40,186.62,-184.68,-465.28, 
166856,1670007234.80,96.89,-287.01,-454.21, 
167260,1670007235.20,100.98,-399.39,-463.30, 
167657,1670007235.60,6.68,-400.80,-417.12, 
168046,1670007236.00,-21.58,-395.82,-298.40, 
168448,1670007236.40,-29.34,-418.40,-255.83, 
168857,1670007236.80,-20.48,-445.95,-207.79, 
169254,1670007237.20,-44.07,-492.39,-166.77, 
169658,1670007237.60,-94.93,-453.09,10.17, 
170055,1670007238.00,-150.37,-330.02,156.57, 
170457,1670007238.40,-192.04,-287.53,127.77, 
170846,1670007238.80,-173.27,-262.73,157.38, 
171266,1670007239.20,-107.98,-202.14,257.16, 
171644,1670007239.60,-84.34,-162.92,341.98, 
172044,1670007240.00,-48.02,-125.25,400.04, 
172443,1670007240.40,-1.31,-41.07,400.02, 
172855,1670007240.80,20.59,96.65,464.58, 
173254,1670007241.20,23.01,224.33,376.91, 
173645,1670007241.60,9.74,275.81,375.78, 
174043,1670007242.00,45.84,330.04,380.03, 
174446,1670007242.40,58.15,418.90,239.54, 
174852,1670007242.80,99.31,450.01,94.55, 
175243,1670007243.20,130.44,449.66,-56.57, 
175642,1670007243.60,105.31,440.45,-155.82, 
176044,1670007244.00,146.28,342.38,-291.70, 
176441,1670007244.40,207.88,239.89,-426.96, 
176844,1670007244.80,125.34,151.71,-474.32, 
177238,1670007245.20,71.75,124.89,-425.46, 
177639,1670007245.60,10.21,99.34,-341.92, 
178044,1670007246.00,-56.46,75.16,-283.71, 
178436,1670007246.40,-62.33,20.25,-216.26, 
178837,1670007246.80,-19.26,22.18,-180.94, 
179249,1670007247.20,-79.97,-26.94,-155.77, 
179646,1670007247.60,-111.70,-51.67,-147.06, 
180041,1670007248.00,-89.00,-104.55,-155.97, 
180447,1670007248.40,-115.97,-196.68,-138.33, 
180834,1670007248.80,-104.30,-235.01,-128.14, 
181241,1670007249.20,-93.03,-278.24,-100.65, 
181653,1670007249.60,-97.38,-291.98,-66.82, 
182038,1670007250.00,-98.84,-297.46,-53.49, 
182437,1670007250.40,-97.80,-311.88,-57.62, 
182835,1670007250.80,-110.72,-251.40,-8.48, 
183242,1670007251.20,-55.73,-262.24,54.72, 
183644,1670007251.60,-26.01,-264.40,163.59, 
184039,1670007252.00,31.15,-209.98,267.32, 
184444,1670007252.40,76.90,-127.96,350.11, 
184840,1670007252.80,65.09,-24.42,425.53, 
185231,1670007253.20,69.86,61.23,369.56, 
185634,1670007253.60,72.54,146.80,292.02, 
186040,1670007254.00,10.85,231.25,209.13, 
186439,1670007254.40,-54.69,262.71,147.51, 
186839,1670007254.80,-73.59,316.81,-4.10, 
187228,1670007255.20,-55.47,288.33,-180.02, 
187627,1670007255.60,8.14,211.71,-204.36, 
188041,1670007256.00,-3.03,243.49,-143.92, 
188436,1670007256.40,35.11,230.70,-135.43, 
188837,1670007256.80,49.40,199.08,-116.76, 
189229,1670007257.20,29.91,136.65,-70.49, 
189640,1670007257.60,92.74,0.54,-137.92, 
190040,1670007258.00,125.41,-60.42,-80.40, 
190435,1670007258.40,86.56,-59.79,39.59, 
190834,1670007258.80,84.01,-91.06,125.77, 
191225,1670007259.20,96.19,-114.98,262.39, 
191635,1670007259.60,57.23,-68.03,340.59, 
192038,1670007260.00,39.65,3.57,261.66, 
192432,1670007260.40,24.34,27.25,167.95, 
192825,1670007260.80,-4.08,45.01,92.69, 
193236,1670007261.20,3.16,41.48,-6.57, 
193636,1670007261.60,40.60,20.88,-113.17, 
194041,1670007262.00,69.22,3.04,-166.10, 
194435,1670007262.40,27.50,19.94,-112.10, 
194826,1670007262.80,-23.35,49.10,-44.87, 
195233,1670007263.20,-1.78,103.45,-68.51, 
195622,1670007263.60,-16.45,77.48,-137.62, 
196108,1670007264.00,18.77,-60.76,-187.05, 
196433,1670007264.40,13.67,-155.56,-199.73, 
196823,1670007264.80,-70.18,-196.37,-167.20, 
197232,1670007265.20,-136.67,-176.69,-131.03, 
197619,1670007265.60,-155.49,-157.84,-128.26, 
198025,1670007266.00,-151.57,-155.93,-123.53, 
198422,1670007266.40,-177.54,-119.16,-36.69, 
198825,1670007266.80,-131.95,-135.48,-24.28, 
199219,1670007267.20,-76.22,-162.54,54.26, 
199624,1670007267.60,-108.14,-115.18,97.45, 
200026,1670007268.00,-98.68,-74.20,91.60, 
200419,1670007268.40,-88.25,-39.06,86.67, 
200826,1670007268.80,-109.27,-41.43,22.61, 
201228,1670007269.20,-75.34,-25.49,17.04, 
201619,1670007269.60,2.07,-11.20,123.72, 
202020,1670007270.00,33.22,17.59,189.31, 
202416,1670007270.40,43.60,41.34,98.77, 
202815,1670007270.80,83.54,44.43,31.37, 
203216,1670007271.20,98.91,14.77,84.01, 
203620,1670007271.60,158.48,-25.30,125.31, 
204017,1670007272.00,219.88,-22.77,143.06, 
204414,1670007272.40,232.89,-3.04,170.83, 
204824,1670007272.80,191.31,79.25,157.52, 
205213,1670007273.20,153.94,177.73,107.73, 
205615,1670007273.60,135.70,139.42,-38.36, 
206016,1670007274.00,23.06,154.71,-23.54, 
206424,1670007274.40,-36.05,214.25,31.52, 
206823,1670007274.80,-20.58,191.53,-8.40, 
207222,1670007275.20,7.92,137.03,-118.32, 
207622,1670007275.60,-16.33,106.24,-136.23, 
208011,1670007276.00,-35.90,128.02,-109.31, 
208408,1670007276.40,-20.88,142.14,-54.94, 
208812,1670007276.80,-71.36,132.61,-104.77, 
209213,1670007277.20,-63.30,23.66,-102.00, 
209616,1670007277.60,-8.40,-82.35,-54.32, 
210018,1670007278.00,-11.81,-84.48,10.56, 
210421,1670007278.40,-29.74,-53.24,18.14, 
210821,1670007278.80,-13.32,-60.20,-110.69, 
211228,1670007279.20,-46.55,-33.24,-217.33, 
211630,1670007279.60,-72.35,-43.99,-199.07, 
212031,1670007280.00,-60.28,-101.69,-187.97, 
212432,1670007280.40,-49.30,-162.63,-158.45, 
212817,1670007280.80,-54.53,-208.58,-152.07, 
213217,1670007281.20,-42.19,-208.19,-222.20, 
213616,1670007281.60,-78.52,-187.34,-175.80, 
214005,1670007282.00,-73.44,-166.34,-72.39, 
214425,1670007282.40,-67.33,-145.40,52.39, 
214808,1670007282.80,-60.40,-157.79,134.44, 
215207,1670007283.20,-37.67,-179.41,178.59, 
215613,1670007283.60,-49.14,-142.45,366.37, 
216012,1670007284.00,-40.35,23.19,458.44, 
216416,1670007284.40,-1.09,74.03,346.98, 
216813,1670007284.80,31.39,131.79,283.30, 
217206,1670007285.20,42.55,225.92,203.46, 
217606,1670007285.60,114.99,231.65,129.93, 
218013,1670007286.00,171.45,167.87,52.94, 
218411,1670007286.40,165.40,146.00,-10.98, 
218812,1670007286.80,173.50,93.67,-72.05, 
219201,1670007287.20,145.15,98.32,-75.86, 
219600,1670007287.60,104.05,116.25,-115.81, 
220018,1670007288.00,147.27,96.03,-183.78, 
220407,1670007288.40,114.87,28.53,-164.39, 
220813,1670007288.80,22.33,6.70,-77.85, 
221202,1670007289.20,-20.91,21.03,-63.40, 
221599,1670007289.60,-55.88,47.94,-185.63, 
222007,1670007290.00,-83.43,-13.13,-212.64, 
222398,1670007290.40,-73.08,-45.15,-208.89, 
222797,1670007290.80,-48.56,-70.14,-88.20, 
223207,1670007291.20,-74.81,-72.78,8.58, 
223596,1670007291.60,-63.39,-106.51,111.85, 
223995,1670007292.00,-53.19,-66.01,67.00, 
224407,1670007292.40,-75.41,-15.89,7.00, 
224808,1670007292.80,-45.30,-89.59,-41.51, 
225193,1670007293.20,-35.47,-113.42,40.05, 
225599,1670007293.60,-106.42,-31.35,90.99, 
226000,1670007294.00,-66.22,18.67,114.40, 
226398,1670007294.40,15.89,10.64,124.02, 
226803,1670007294.80,33.34,36.66,166.02, 
227203,1670007295.20,46.77,139.44,148.85, 
227604,1670007295.60,56.65,120.88,89.75, 
228003,1670007296.00,63.39,21.33,-27.79, 
228401,1670007296.40,20.90,23.36,-71.70, 
228792,1670007296.80,2.37,40.63,-46.63, 
229191,1670007297.20,2.53,53.59,-40.88, 
229599,1670007297.60,17.68,46.67,-93.61, 
230019,1670007298.00,14.11,56.04,-12.35, 
230389,1670007298.40,25.95,29.92,-0.51, 
230789,1670007298.80,4.30,8.03,-53.53, 
231202,1670007299.20,-13.40,55.19,-7.22, 
231587,1670007299.60,-12.33,42.23,-27.90, 
231999,1670007300.00,-42.71,-1.74,-129.52, 
232388,1670007300.40,-82.42,10.75,-137.32, 
232785,1670007300.80,-80.39,53.02,-19.46, 
233185,1670007301.20,-61.80,52.05,-18.68, 
233596,1670007301.60,-108.88,49.40,-32.21, 
233986,1670007302.00,-80.57,45.35,-33.62, 
234387,1670007302.40,-55.71,-74.21,-1.10, 
234788,1670007302.80,-34.06,-103.27,125.89, 
235194,1670007303.20,-0.19,-109.08,189.05, 
235587,1670007303.60,75.87,-112.07,177.99, 
235986,1670007304.00,103.61,-145.66,178.90, 
236386,1670007304.40,140.16,-185.91,134.62, 
236785,1670007304.80,214.98,-214.30,24.46, 
237182,1670007305.20,189.92,-216.19,57.66, 
237582,1670007305.60,165.45,-147.31,149.61, 
237981,1670007306.00,111.33,-72.07,25.55, 
238381,1670007306.40,64.80,-25.34,-71.67, 
238782,1670007306.80,-23.06,46.74,-38.89, 
239179,1670007307.20,-45.66,87.57,54.56, 
239611,1670007307.60,-1.14,119.34,119.53, 
239990,1670007308.00,17.60,226.17,121.66, 
240377,1670007308.40,15.22,257.46,-7.29, 
240777,1670007308.80,-3.21,228.06,-34.00, 
241178,1670007309.20,-3.75,167.27,-150.62, 
241588,1670007309.60,-5.16,81.46,-239.30, 
242006,1670007310.00,-7.26,-5.75,-169.32, 
242376,1670007310.40,22.29,-43.12,-77.95, 
242776,1670007310.80,-3.01,-40.56,-35.60, 
243185,1670007311.20,-87.87,27.05,13.07, 
243574,1670007311.60,-91.69,47.03,-10.22, 
243976,1670007312.00,-62.52,29.21,-101.44, 
244375,1670007312.40,-70.00,-18.61,-100.27, 
244785,1670007312.80,-60.17,-41.22,-59.77, 
245174,1670007313.20,-66.97,-59.17,-61.77, 
245577,1670007313.60,-86.89,-139.09,-122.74, 
245975,1670007314.00,-133.76,-134.55,-76.71, 
246374,1670007314.40,-201.08,-63.11,25.69, 
246781,1670007314.80,-250.91,-21.66,56.70, 
247173,1670007315.20,-237.04,11.88,61.93, 
247582,1670007315.60,-252.45,55.32,90.98, 
247980,1670007316.00,-210.19,55.65,44.57, 
248381,1670007316.40,-124.03,-10.84,-81.09, 
248780,1670007316.80,-129.36,-31.19,-196.91, 
249171,1670007317.20,-81.69,-63.23,-180.57, 
249583,1670007317.60,-8.44,-170.91,-123.56, 
249974,1670007318.00,6.12,-236.63,-43.87, 
250378,1670007318.40,-12.33,-217.81,-4.78, 
250767,1670007318.80,-8.52,-181.33,-16.91, 
251166,1670007319.20,13.17,-163.34,-32.26, 
251568,1670007319.60,63.07,-161.18,44.07, 
251977,1670007320.00,104.15,-154.50,152.04, 
252366,1670007320.40,137.20,-111.01,303.48, 
252778,1670007320.80,179.08,-23.51,361.96, 
253177,1670007321.20,210.87,49.28,321.81, 
253575,1670007321.60,249.74,60.47,287.87, 
253976,1670007322.00,293.15,102.44,184.13, 
254365,1670007322.40,290.64,218.16,100.49, 
254777,1670007322.80,236.66,258.96,80.14, 
255164,1670007323.20,203.89,320.71,-0.00, 
255574,1670007323.60,158.13,364.47,-57.64, 
255965,1670007324.00,164.34,326.25,-38.78, 
256362,1670007324.40,165.37,256.60,-42.98, 
256763,1670007324.80,130.67,178.92,-103.09, 
257171,1670007325.20,99.10,176.61,-124.45, 
257570,1670007325.60,39.25,220.20,-122.18, 
257959,1670007326.00,-10.85,167.05,-199.18, 
258361,1670007326.40,-5.63,54.14,-263.67, 
258766,1670007326.80,29.48,-56.18,-306.60, 
259174,1670007327.20,71.64,-178.17,-328.20, 
259563,1670007327.60,102.31,-256.68,-299.60, 
259960,1670007328.00,74.66,-266.19,-281.84, 
260360,1670007328.40,2.44,-268.99,-209.25, 
260761,1670007328.80,-57.58,-265.98,-92.09, 
261169,1670007329.20,-122.64,-241.06,9.37, 
261568,1670007329.60,-206.33,-183.54,94.37, 
261957,1670007330.00,-238.62,-100.83,150.90, 
262367,1670007330.40,-244.80,1.37,263.68, 
262756,1670007330.80,-229.62,50.94,334.87, 
263168,1670007331.20,-213.41,140.31,301.95, 
263559,1670007331.60,-149.96,225.57,328.84, 
263958,1670007332.00,-80.16,240.19,268.61, 
264357,1670007332.40,-38.80,246.67,117.08, 
264757,1670007332.80,11.11,164.79,-33.16, 
265756,1670007333.20,34.65,44.83,-71.90, 
265807,1670007333.60,6.10,-20.12,-11.39, 
266358,1670007334.00,5.20,-31.55,62.17,V
266385,1670007334.40,4.15,-40.90,-27.04,V
266754,1670007334.80,11.03,-72.50,-156.38, 
267163,1670007335.20,0.88,-130.12,-197.00, 
267563,1670007335.60,39.84,-224.22,-128.71, 
267958,1670007336.00,53.86,-295.22,-20.81, 
268351,1670007336.40,47.51,-262.68,62.98, 
268752,1670007336.80,10.58,-149.21,71.97, 
269162,1670007337.20,-84.06,-5.17,38.55, 
269551,1670007337.60,-110.27,-3.19,-77.36, 
269950,1670007338.00,-129.14,-16.82,-82.59, 
270360,1670007338.40,-205.90,54.79,64.62, 
270757,1670007338.80,-214.53,177.98,233.44, 
271151,1670007339.20,-184.13,207.45,323.65, 
271548,1670007339.60,-154.94,226.99,285.01, 
271949,1670007340.00,-143.17,253.93,216.71, 
272357,1670007340.40,-50.64,204.54,208.84, 
272746,1670007340.80,26.17,127.76,147.37, 
273147,1670007341.20,41.42,94.77,0.17, 
