type,millis,t0_GPS_Epoch_Time(s),tN_GPS_Epoch_Time(s),ens_count,Sxx_re,Syy_re,Szz_re,Sxy_re,Szx_re,Szy_re,Sxx_im,Syy_im,Szz_im,Sxy_im,Szx_im,Szy_im
SPECA,1395352479,1654742029.60,1654742131.60,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.180820,436.777530,108.985560,-64.993088,9.355689,44.882595,0.000000,0.000000,0.000000,-32.709980,-27.230146,66.013039,353.761750,881.489380,149.705990,-164.370070,5.694063,64.782234,0.000000,0.000000,0.000000,40.390423,-29.969017,107.535870,309.716550,739.753720,107.017110,-152.594560,56.202442,14.370689,0.000000,0.000000,0.000000,32.794212,-1.399081,42.935440,617.412230,1094.375900,295.212220,-3.776010,92.377434,-13.739839,0.000000,0.000000,0.000000,12.011351,118.296850,149.071150,1076.633700,1728.853600,1144.411900,204.525130,-9.351933,44.163044,0.000000,0.000000,0.000000,-117.865220,597.813170,715.148440,1106.357700,3271.971200,2670.050500,-64.707230,124.210620,697.296140,0.000000,0.000000,0.000000,-207.753360,770.505620,1941.955600,1135.318800,7068.871600,4726.911100,189.129390,233.454120,936.984560,0.000000,0.000000,0.000000,-107.467060,981.955440,4500.791500,891.315980,5208.895500,3312.839800,-146.941710,184.763720,-133.927090,0.000000,0.000000,0.000000,103.422420,599.509640,3110.800300,845.949160,3113.339600,3144.308600,-95.173073,478.954800,-31.823282,0.000000,0.000000,0.000000,38.975365,699.694400,1874.366700,688.650090,3163.018100,3036.217300,-173.266360,274.805790,353.665470,0.000000,0.000000,0.000000,0.545266,626.255000,1803.343100,668.111690,2003.391100,2158.771200,-20.502804,193.300430,372.893520,0.000000,0.000000,0.000000,-192.779240,480.539760,1179.052200,575.249820,1292.648700,1718.464100,-5.860970,177.321440,149.377690,0.000000,0.000000,0.000000,-166.201970,436.332490,872.324100,674.665220,2041.155900,2475.059300,-93.985054,159.469740,340.116760,0.000000,0.000000,0.000000,-171.257230,504.930690,1364.610000,1069.706500,4761.736300,4912.647900,-213.850430,-14.248924,1270.483500,0.000000,0.000000,0.000000,-221.032010,780.937130,3156.130400,1318.701200,6602.067900,6251.748500,-334.799500,-190.714650,965.142760,0.000000,0.000000,0.000000,-139.361860,623.063960,4703.112800,1367.941800,5370.698700,6681.876000,-185.253810,135.280400,915.957580,0.000000,0.000000,0.000000,-35.345654,998.779360,3982.943800,1152.570200,4285.702600,6877.585400,-470.501460,295.577700,620.459230,0.000000,0.000000,0.000000,24.504044,632.812560,3316.677200,835.278990,3046.324200,4649.522900,-641.493290,366.428250,-64.880722,0.000000,0.000000,0.000000,212.044100,201.156600,2063.385300,645.785890,2768.315700,2974.392100,-554.430420,73.370888,379.995030,0.000000,0.000000,0.000000,-160.334950,282.120880,1479.958500,542.774660,1984.898300,2196.926300,-164.040830,173.787220,468.543210,0.000000,0.000000,0.000000,-42.747269,238.351030,1150.780000,448.373200,2053.655800,2736.031000,-168.138810,265.397310,468.985530,0.000000,0.000000,0.000000,12.165645,174.734300,1566.997400,400.079770,1918.601800,2024.014400,-445.917630,132.203130,301.101320,0.000000,0.000000,0.000000,73.659912,-4.582729,975.370420,387.188110,1804.928500,1695.334800,-365.757200,9.302997,561.862550,0.000000,0.000000,0.000000,-113.370910,175.209290,561.102170,355.742860,1896.070200,1496.144700,-394.754610,23.173439,345.510590,0.000000,0.000000,0.000000,-119.701000,121.662060,700.354740,251.182980,1255.703000,1578.415600,-151.929210,-22.127991,152.517650,0.000000,0.000000,0.000000,-96.899590,142.473590,637.903020,226.051480,1005.694300,1682.641000,-150.128570,-2.283915,195.474000,0.000000,0.000000,0.000000,-16.871506,3.353673,418.138850,227.091460,1093.016700,1258.873700,-247.495680,-24.738716,222.439560,0.000000,0.000000,0.000000,-58.819218,1.455969,211.511660,297.250090,1025.374000,1192.043200,-235.270740,-17.622507,184.246080,0.000000,0.000000,0.000000,-37.640064,171.667040,230.334380,225.678530,899.447810,846.472530,-143.385960,7.722591,31.345072,0.000000,0.000000,0.000000,22.437019,185.175950,238.912520,209.067230,713.708440,947.422120,-199.683300,-0.761012,10.348717,0.000000,0.000000,0.000000,41.605988,75.309166,291.380800,212.014100,817.055480,786.293880,-244.733870,64.681992,54.719318,0.000000,0.000000,0.000000,78.478760,-28.469419,315.638400,201.414860,656.355350,461.872680,-167.338290,47.063728,75.434975,0.000000,0.000000,0.000000,40.618786,29.394480,138.516690,209.259290,509.148160,599.679320,-130.840810,47.400665,55.844177,0.000000,0.000000,0.000000,-1.345891,80.806747,154.039280,171.547900,507.766720,569.959230,-136.544920,-22.044518,95.637886,0.000000,0.000000,0.000000,7.969500,110.904590,28.968597,167.857600,564.122990,433.161290,-158.307310,-5.145470,74.703522,0.000000,0.000000,0.000000,30.319231,26.510643,50.831326,123.056780,422.770480,287.423650,-119.543860,-3.781061,62.035114,0.000000,0.000000,0.000000,3.715043,7.839469,7.793804,143.514830,386.243900,370.083710,-134.081560,-1.626690,50.670853,0.000000,0.000000,0.000000,34.839886,30.624142,23.994038,122.592120,391.408080,363.160640,-113.188160,-16.270760,132.476580,0.000000,0.000000,0.000000,47.180264,-5.752872,71.902145,128.172590,292.193450,412.277830,-102.109730,-21.071512,118.634720,0.000000,0.000000,0.000000,8.544572,32.311707,15.591616,101.690750,176.974300,419.466520,-50.365349,-10.999055,38.248596,0.000000,0.000000,0.000000,-14.925337,92.509819,-25.914099,92.417145,192.506360,353.944150,-45.550919,-8.041917,21.065351,0.000000,0.000000,0.000000,-30.009357,33.463776,7.042761,82.317184,195.772770,296.920650,-58.348564,-11.957804,49.405880,0.000000,0.000000,0.000000,-32.023174,1.679629,25.837477,71.450783,153.099330,279.345610,-36.856823,21.342331,49.237545,0.000000,0.000000,0.000000,-2.744977,30.545603,5.821882,60.610596,136.272660,261.833400,-13.405394,34.748520,53.051605,0.000000,0.000000,0.000000,-5.391323,13.983249,-3.253057,57.003468,168.815320,203.594640,-22.856422,8.710165,45.404926,0.000000,0.000000,0.000000,-6.074323,-17.313419,41.183258,43.654484,121.939830,179.622850,-31.644157,-0.065653,19.501949,0.000000,0.000000,0.000000,-1.174736,6.484418,20.699558,43.859459,143.154390,162.811830,-32.910393,0.657514,26.529974,0.000000,0.000000,0.000000,-7.471999,9.647832,-10.347281,52.813919,111.657490,178.081630,-22.972134,-1.280622,28.570784,0.000000,0.000000,0.000000,-9.373115,15.726774,-8.781407,39.610546,89.122360,204.451810,-10.863989,-11.164676,38.957180,0.000000,0.000000,0.000000,-3.973705,40.109722,-18.029850,37.813484,99.009056,191.173460,-28.673775,-21.896082,52.196041,0.000000,0.000000,0.000000,-3.400862,35.919437,-11.452358,37.509521,79.495819,154.065490,-25.098570,-8.334429,41.372147,0.000000,0.000000,0.000000,-8.892149,9.977363,0.546815,30.173265,77.868904,135.220380,-13.227620,-4.701457,23.866201,0.000000,0.000000,0.000000,-21.561495,8.515457,25.909382,17.788698,84.959450,109.688680,-11.839361,4.192441,23.595512,0.000000,0.000000,0.000000,-10.182310,4.213542,16.205006,30.098919,75.333107,111.327300,-18.939701,-4.426966,31.543633,0.000000,0.000000,0.000000,-9.338387,11.324141,6.702477,24.850117,64.398705,104.863170,-12.708759,1.053071,25.899319,0.000000,0.000000,0.000000,-9.590521,5.782827,-13.917081,25.895878,49.087929,132.555050,-7.790948,11.364971,5.797279,0.000000,0.000000,0.000000,0.791384,0.694179,2.708066,28.385740,37.592220,86.216522,-10.811705,8.504159,0.419309,0.000000,0.000000,0.000000,-4.001868,4.259149,-0.191818,24.398203,46.957909,82.138115,-11.363024,-6.050943,24.962048,0.000000,0.000000,0.000000,-3.393637,7.149936,-0.706749,26.819799,45.070557,95.245911,-15.924630,-1.882747,29.025858,0.000000,0.000000,0.000000,-5.333105,15.501318,-5.566631,24.599916,39.049683,93.444939,-15.377757,-3.241919,17.872753,0.000000,0.000000,0.000000,-7.311284,2.057573,0.070377,28.230961,34.280033,81.301628,-12.336874,-6.143165,16.816113,0.000000,0.000000,0.000000,-3.082711,-2.495008,5.529326,23.504845,35.920876,80.587837,-12.277362,2.036566,20.786276,0.000000,0.000000,0.000000,-2.752095,6.168330,-9.245543,22.043318,36.800671,67.139740,-11.777210,-3.213124,17.773972,0.000000,0.000000,0.000000,-3.770169,7.917982,-6.230560,23.820389,34.404964,45.982948,-10.079404,0.484985,10.025807,0.000000,0.000000,0.000000,-0.720440,6.752535,-4.767051,29.730940,36.622952,43.002621,-10.254174,-3.931539,14.705943,0.000000,0.000000,0.000000,-7.860039,4.204286,-3.437009,33.499535,39.885174,58.070854,-13.515465,-7.445041,20.562256,0.000000,0.000000,0.000000,-8.235787,-3.119275,2.186920,23.250116,46.826015,77.894745,-10.137642,-3.732234,33.925835,0.000000,0.000000,0.000000,-6.303749,1.959841,-7.042836,17.951157,39.115051,70.316010,-7.298299,0.977819,28.033222,0.000000,0.000000,0.000000,0.571313,0.714709,-4.813497,23.033792,32.803337,39.680992,-6.686546,4.242517,17.385822,0.000000,0.000000,0.000000,-0.017910,1.364925,-1.741116,21.559278,28.262709,29.425638,-5.511687,2.228250,13.451189,0.000000,0.000000,0.000000,-2.065008,1.880345,-5.894664,24.442204,22.637457,38.637119,-2.903955,-0.156969,16.713274,0.000000,0.000000,0.000000,-3.581450,1.595472,-3.615447,25.825184,27.239161,40.558018,-1.511826,-0.348143,18.460098,0.000000,0.000000,0.000000,2.900934,-2.586525,-0.025977,18.160490,26.850445,33.837021,-1.604692,-1.518776,13.011234,0.000000,0.000000,0.000000,0.738829,3.988730,1.154541,13.969344,21.967253,28.770424,-2.735518,-5.720251,13.400772,0.000000,0.000000,0.000000,-2.826208,2.761348,0.417578,14.992473,23.808674,25.315641,-2.938340,-0.481757,12.186571,0.000000,0.000000,0.000000,0.782111,-1.323824,-2.203053,14.762463,27.659218,24.957220,-3.200653,1.555725,12.689034,0.000000,0.000000,0.000000,-0.641219,2.383456,-3.106759,9.339932,24.614119,26.722197,-2.338187,-0.049639,15.626183,0.000000,0.000000,0.000000,-2.144303,2.465962,-2.919694,12.797252,18.270121,26.348505,-6.093043,-4.505611,12.792269,0.000000,0.000000,0.000000,-0.295971,0.306576,-1.275125,12.640356,19.276539,24.795668,-7.274582,-4.043433,12.447088,0.000000,0.000000,0.000000,-0.240846,2.395256,-2.872438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
