millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
62814,1670175647.40,-17.10,-86.90,146.30, 
63213,1670175647.80,37.16,-72.19,193.67, 
63623,1670175648.20,84.70,-76.90,151.88, 
64024,1670175648.60,63.32,-48.76,101.79, 
64425,1670175649.00,65.83,-10.95,89.69, 
64829,1670175649.40,166.15,34.68,41.11, 
65216,1670175649.80,247.96,68.54,-40.27, 
65626,1670175650.20,329.07,10.75,-6.82, 
66023,1670175650.60,359.30,59.38,-42.92, 
66420,1670175651.00,412.05,61.69,-107.19, 
66816,1670175651.40,369.53,11.46,-71.07, 
67213,1670175651.80,283.25,33.59,-83.84, 
67702,1670175652.20,321.55,-33.40,-248.98, 
68012,1670175652.60,331.60,-89.14,-396.64, 
68409,1670175653.00,271.89,-86.34,-439.95, 
68812,1670175653.40,266.16,-68.78,-407.89, 
69212,1670175653.80,240.90,-104.06,-344.07, 
69613,1670175654.20,153.70,-100.43,-307.45, 
70017,1670175654.60,64.89,-81.67,-250.04, 
70418,1670175655.00,8.72,-131.54,-176.76, 
70817,1670175655.40,-4.03,-237.02,-70.52, 
71219,1670175655.80,-30.00,-269.27,-74.86, 
71616,1670175656.20,-98.18,-241.77,-43.38, 
72009,1670175656.60,-166.47,-264.89,8.28, 
72421,1670175657.00,-168.87,-311.67,123.36, 
72816,1670175657.40,-166.41,-276.76,205.45, 
73207,1670175657.80,-159.89,-275.86,267.19, 
73615,1670175658.20,-117.84,-235.69,346.75, 
74006,1670175658.60,-49.82,-181.46,317.84, 
74403,1670175659.00,-23.10,-100.70,259.36, 
74803,1670175659.40,15.56,-64.49,209.35, 
75206,1670175659.80,95.15,-32.42,176.73, 
75606,1670175660.20,126.21,-20.32,160.30, 
76007,1670175660.60,134.50,23.91,198.08, 
76404,1670175661.00,186.73,76.92,218.36, 
76812,1670175661.40,225.46,103.66,169.35, 
77201,1670175661.80,252.21,140.89,121.84, 
77602,1670175662.20,221.03,186.50,93.32, 
78000,1670175662.60,222.36,236.79,-12.49, 
78399,1670175663.00,171.61,192.08,-136.07, 
78800,1670175663.40,141.55,153.26,-98.64, 
79214,1670175663.80,113.23,103.70,-62.39, 
79601,1670175664.20,71.50,12.53,18.69, 
80009,1670175664.60,81.37,-9.98,74.05, 
80400,1670175665.00,101.83,-10.88,87.84, 
80797,1670175665.40,66.66,-10.46,42.80, 
81211,1670175665.80,98.26,39.32,-22.63, 
81608,1670175666.20,102.95,112.40,-34.23, 
81999,1670175666.60,39.26,120.28,-61.39, 
82407,1670175667.00,14.85,157.79,-152.25, 
82800,1670175667.40,24.12,201.08,-144.61, 
83195,1670175667.80,43.97,166.49,-166.12, 
83603,1670175668.20,23.44,167.36,-251.44, 
84002,1670175668.60,-13.08,214.28,-363.44, 
84393,1670175669.00,-45.66,213.71,-375.09, 
84801,1670175669.40,-153.10,174.74,-381.44, 
85200,1670175669.80,-223.45,171.65,-429.31, 
85600,1670175670.20,-262.36,49.67,-418.52, 
85997,1670175670.60,-323.23,-17.75,-282.52, 
86403,1670175671.00,-319.60,-73.06,-111.05, 
86800,1670175671.40,-312.20,-216.66,5.06, 
87199,1670175671.80,-286.36,-344.63,-3.31, 
87644,1670175672.20,-308.47,-325.54,-79.93, 
88002,1670175672.60,-320.77,-303.78,-12.81, 
88387,1670175673.00,-308.42,-279.92,62.81, 
88791,1670175673.40,-276.12,-206.19,57.90, 
89192,1670175673.80,-260.27,-158.08,98.47, 
89600,1670175674.20,-210.18,-230.47,179.09, 
89995,1670175674.60,-133.34,-199.19,201.51, 
90396,1670175675.00,-162.44,-119.95,228.42, 
90800,1670175675.40,-148.68,-84.14,251.88, 
91199,1670175675.80,-116.65,-67.63,369.21, 
91596,1670175676.20,-86.49,-18.52,412.31, 
91985,1670175676.60,-27.87,39.70,345.29, 
92385,1670175677.00,6.88,71.84,458.14, 
92784,1670175677.40,68.31,130.63,470.90, 
93194,1670175677.80,102.45,145.07,474.84, 
93583,1670175678.20,146.10,155.69,414.63, 
93995,1670175678.60,148.98,195.03,296.45, 
94396,1670175679.00,135.04,257.22,271.43, 
94797,1670175679.40,138.17,269.98,298.81, 
95182,1670175679.80,186.97,259.45,284.01, 
95584,1670175680.20,255.95,262.29,188.70, 
95993,1670175680.60,275.00,161.92,61.73, 
96395,1670175681.00,285.41,159.41,-21.13, 
96794,1670175681.40,272.22,203.02,-92.02, 
97183,1670175681.80,256.08,217.13,-200.07, 
97579,1670175682.20,174.99,173.88,-286.34, 
97980,1670175682.60,105.83,150.50,-297.63, 
98383,1670175683.00,94.00,61.95,-365.32, 
98783,1670175683.40,81.75,-44.95,-397.74, 
99182,1670175683.80,6.71,0.12,-474.89, 
99577,1670175684.20,-70.66,-14.47,-502.55, 
99987,1670175684.60,-21.31,-158.87,-401.69, 
100378,1670175685.00,-29.57,-206.62,-428.13, 
100782,1670175685.40,-83.85,-160.44,-416.98, 
101179,1670175685.80,-126.43,-202.38,-269.83, 
101576,1670175686.20,-142.49,-135.10,-193.27, 
101984,1670175686.60,-152.85,-127.17,-54.86, 
102375,1670175687.00,-111.76,-70.32,17.77, 
102785,1670175687.40,-91.79,-55.80,43.29, 
103186,1670175687.80,-58.67,-27.18,128.83, 
103575,1670175688.20,1.35,-36.11,143.47, 
103974,1670175688.60,-61.30,22.50,121.38, 
104378,1670175689.00,-126.18,51.78,159.54, 
104785,1670175689.40,-80.48,106.88,212.85, 
105177,1670175689.80,-72.06,132.22,158.96, 
105592,1670175690.20,-63.21,115.96,134.44, 
105981,1670175690.60,-38.90,115.66,134.71, 
106375,1670175691.00,-33.01,144.96,188.63, 
106776,1670175691.40,-75.02,82.74,225.20, 
107171,1670175691.80,-42.71,-3.45,253.01, 
107624,1670175692.20,-14.84,24.31,130.74, 
107968,1670175692.60,8.92,-36.87,-51.40, 
108369,1670175693.00,60.19,-86.73,-35.47, 
108769,1670175693.40,117.19,-143.37,-51.39, 
109166,1670175693.80,113.98,-170.10,-74.58, 
109570,1670175694.20,109.80,-239.12,-37.80, 
109977,1670175694.60,104.77,-208.00,-104.70, 
110368,1670175695.00,146.42,-228.33,-112.89, 
110770,1670175695.40,144.86,-174.77,-93.34, 
111175,1670175695.80,156.75,-128.07,-101.88, 
111579,1670175696.20,68.12,-54.60,1.43, 
111976,1670175696.60,-4.61,54.97,73.37, 
112367,1670175697.00,0.39,59.74,97.99, 
112766,1670175697.40,19.33,46.46,67.02, 
113166,1670175697.80,18.61,67.19,-5.29, 
113565,1670175698.20,2.12,34.25,14.10, 
113967,1670175698.60,-27.61,23.28,1.13, 
114368,1670175699.00,27.45,-2.04,-15.19, 
114780,1670175699.40,70.61,26.05,25.15, 
115179,1670175699.80,103.21,65.04,86.78, 
115568,1670175700.20,142.57,61.85,122.05, 
115970,1670175700.60,202.37,41.78,53.92, 
116375,1670175701.00,164.37,73.80,-92.21, 
116779,1670175701.40,128.91,48.50,-144.87, 
117166,1670175701.80,65.60,59.03,-188.30, 
117565,1670175702.20,26.74,17.55,-245.50, 
117966,1670175702.60,8.21,-32.62,-285.38, 
118370,1670175703.00,-8.92,-89.54,-317.26, 
118786,1670175703.40,-71.06,-100.51,-346.05, 
119162,1670175703.80,-137.57,-107.32,-347.09, 
119572,1670175704.20,-254.30,-126.58,-340.51, 
119973,1670175704.60,-344.17,-90.89,-271.10, 
120446,1670175705.00,-361.91,-59.99,-180.90, 
120770,1670175705.40,-353.11,-98.72,-110.44, 
121169,1670175705.80,-354.89,-143.16,-57.91, 
121581,1670175706.20,-332.45,-93.59,91.91, 
121962,1670175706.60,-306.63,-116.08,268.32, 
122372,1670175707.00,-294.27,-97.36,417.36, 
122769,1670175707.40,-181.66,-30.63,457.70, 
123160,1670175707.80,-69.37,-89.35,484.53, 
123570,1670175708.20,40.46,-132.87,434.98, 
123959,1670175708.60,81.69,-48.64,355.93, 
124360,1670175709.00,100.07,38.98,345.56, 
124760,1670175709.40,130.05,110.48,358.71, 
125161,1670175709.80,217.74,167.45,422.09, 
125560,1670175710.20,269.19,260.55,387.93, 
125956,1670175710.60,290.15,248.95,284.62, 
126355,1670175711.00,301.94,235.55,232.11, 
126760,1670175711.40,289.65,302.89,124.52, 
127164,1670175711.80,257.91,334.85,55.20, 
127623,1670175712.20,291.31,271.13,-37.57, 
127959,1670175712.60,295.39,229.96,-124.00, 
128352,1670175713.00,228.05,224.36,-227.57, 
128753,1670175713.40,167.97,197.00,-310.30, 
129161,1670175713.80,99.49,169.42,-313.46, 
129552,1670175714.20,55.91,141.94,-298.84, 
129949,1670175714.60,-13.40,82.68,-310.13, 
130351,1670175715.00,-70.63,63.35,-321.00, 
130762,1670175715.40,-85.66,11.93,-388.09, 
131160,1670175715.80,-97.74,-97.30,-395.53, 
131551,1670175716.20,-154.50,-103.96,-396.41, 
131948,1670175716.60,-182.26,-93.40,-287.77, 
132352,1670175717.00,-218.14,-182.69,-108.35, 
132755,1670175717.40,-196.05,-285.63,11.63, 
133148,1670175717.80,-143.78,-281.71,2.82, 
133552,1670175718.20,-210.32,-241.87,-1.79, 
133957,1670175718.60,-275.70,-189.85,90.07, 
134359,1670175719.00,-274.04,-145.01,118.75, 
134748,1670175719.40,-234.34,-204.09,155.94, 
135151,1670175719.80,-181.60,-280.62,220.42, 
135546,1670175720.20,-119.22,-253.84,137.16, 
135946,1670175720.60,-111.88,-210.54,26.37, 
136351,1670175721.00,-55.67,-154.58,-11.20, 
136744,1670175721.40,-38.20,-105.48,-104.52, 
137146,1670175721.80,-37.74,-46.65,14.31, 
137541,1670175722.20,-3.44,-29.38,94.30, 
137943,1670175722.60,-21.32,-13.55,156.55, 
138342,1670175723.00,14.16,33.04,147.65, 
138741,1670175723.40,91.74,55.06,32.54, 
139143,1670175723.80,153.99,40.81,116.17, 
139548,1670175724.20,234.65,46.03,98.96, 
139952,1670175724.60,263.75,82.81,140.53, 
140351,1670175725.00,187.98,128.87,187.05, 
140752,1670175725.40,156.41,197.34,177.30, 
141150,1670175725.80,158.95,232.05,111.63, 
141551,1670175726.20,206.44,206.47,80.97, 
141940,1670175726.60,224.36,198.06,-39.07, 
142344,1670175727.00,171.37,253.36,-130.83, 
142749,1670175727.40,140.15,193.79,-129.88, 
143140,1670175727.80,158.99,125.29,-53.57, 
143550,1670175728.20,153.87,99.14,-47.98, 
143939,1670175728.60,114.20,59.08,-120.61, 
144349,1670175729.00,110.00,56.84,-102.34, 
144738,1670175729.40,118.95,36.61,-116.89, 
145139,1670175729.80,89.75,-13.81,-166.24, 
145537,1670175730.20,47.39,-39.11,-89.38, 
145938,1670175730.60,10.42,-92.00,-45.97, 
146343,1670175731.00,-68.90,-19.23,-101.72, 
146739,1670175731.40,-117.01,-59.94,-14.01, 
147140,1670175731.80,-138.98,-141.57,51.97, 
147578,1670175732.20,-140.29,-123.66,40.98, 
147947,1670175732.60,-140.04,-172.71,55.16, 
148346,1670175733.00,-153.60,-225.04,117.75, 
148733,1670175733.40,-147.38,-197.25,118.49, 
149149,1670175733.80,-76.99,-202.95,112.34, 
149544,1670175734.20,-36.10,-235.97,129.24, 
149942,1670175734.60,-3.61,-191.53,139.96, 
150345,1670175735.00,37.53,-266.15,202.46, 
150728,1670175735.40,20.31,-235.84,166.36, 
151140,1670175735.80,20.95,-90.37,-15.35, 
151529,1670175736.20,-26.72,-35.95,-32.05, 
151937,1670175736.60,-81.71,43.61,-19.74, 
152340,1670175737.00,-30.51,124.69,-71.11, 
152735,1670175737.40,-53.39,123.83,-75.87, 
153135,1670175737.80,-56.50,187.65,-49.35, 
153538,1670175738.20,-42.74,220.46,-99.23, 
153937,1670175738.60,-31.76,145.23,-20.64, 
154339,1670175739.00,-39.32,50.01,87.82, 
154728,1670175739.40,-29.36,72.12,-26.19, 
155129,1670175739.80,-84.17,122.53,-216.05, 
155533,1670175740.20,-191.43,144.38,-190.77, 
155928,1670175740.60,-193.45,143.56,-126.40, 
156325,1670175741.00,-160.79,173.55,-102.47, 
156737,1670175741.40,-177.63,177.33,-83.62, 
157136,1670175741.80,-219.24,259.84,-79.83, 
157528,1670175742.20,-168.66,237.15,-135.45, 
157937,1670175742.60,-75.34,115.90,-59.47, 
158332,1670175743.00,-46.08,96.74,83.01, 
158724,1670175743.40,27.84,78.34,126.45, 
159713,1670175743.80,136.01,60.78,157.32, 
159784,1670175744.20,124.45,11.96,182.62, 
159922,1670175744.60,83.13,3.38,180.33, 
160327,1670175745.00,176.03,-86.30,91.36, 
160729,1670175745.40,247.48,-174.71,-11.76, 
161120,1670175745.80,203.38,-209.98,1.09, 
161531,1670175746.20,133.42,-201.63,29.78, 
161931,1670175746.60,42.23,-109.97,37.45, 
162318,1670175747.00,30.63,-99.87,45.91, 
162717,1670175747.40,36.57,-122.20,60.11, 
163127,1670175747.80,9.03,-56.39,-4.62, 
163528,1670175748.20,17.78,13.53,-103.56, 
163928,1670175748.60,24.13,53.08,-105.29, 
164317,1670175749.00,28.38,2.13,-90.56, 
164720,1670175749.40,-0.46,9.25,-230.83, 
165130,1670175749.80,-23.95,80.64,-272.27, 
165527,1670175750.20,-42.63,53.59,-250.16, 
165920,1670175750.60,-152.63,14.22,-203.11, 
166326,1670175751.00,-142.06,-2.05,-103.66, 
166723,1670175751.40,-99.18,-97.78,32.31, 
167124,1670175751.80,-141.06,-139.78,99.06, 
167557,1670175752.20,-171.16,-89.37,62.33, 
167921,1670175752.60,-207.01,-79.30,106.00, 
168323,1670175753.00,-246.37,-37.31,92.46, 
168726,1670175753.40,-255.17,63.38,35.01, 
169115,1670175753.80,-176.28,76.69,74.03, 
169521,1670175754.20,-91.01,4.33,166.26, 
169922,1670175754.60,-2.20,-36.88,130.98, 
170313,1670175755.00,39.37,-53.09,93.23, 
170721,1670175755.40,106.57,-131.04,158.73, 
171114,1670175755.80,144.56,-157.47,82.00, 
171509,1670175756.20,190.36,-125.71,33.02, 
171921,1670175756.60,225.16,-112.98,85.93, 
172312,1670175757.00,234.06,-18.21,146.01, 
172716,1670175757.40,191.34,59.09,210.33, 
173119,1670175757.80,184.74,23.28,328.22, 
173516,1670175758.20,161.43,92.35,279.64, 
173907,1670175758.60,155.39,130.45,232.19, 
174317,1670175759.00,260.52,158.84,247.93, 
174716,1670175759.40,323.52,47.26,226.90, 
175120,1670175759.80,318.76,-25.90,195.19, 
175517,1670175760.20,323.63,30.75,-21.73, 
175917,1670175760.60,271.28,108.93,-203.03, 
176306,1670175761.00,205.88,136.45,-308.85, 
176701,1670175761.40,100.64,106.47,-396.24, 
177117,1670175761.80,28.03,145.27,-433.46, 
177506,1670175762.20,-65.26,139.87,-526.51, 
177907,1670175762.60,-173.17,99.83,-519.57, 
178302,1670175763.00,-209.92,64.85,-472.09, 
178716,1670175763.40,-190.40,-47.65,-358.45, 
179111,1670175763.80,-140.26,-120.71,-333.06, 
179509,1670175764.20,-177.30,-144.37,-356.08, 
179904,1670175764.60,-252.89,-128.62,-286.40, 
180303,1670175765.00,-293.11,-129.70,-216.65, 
180705,1670175765.40,-368.10,-111.91,-200.64, 
181102,1670175765.80,-340.17,-127.47,-96.30, 
181514,1670175766.20,-263.78,-203.21,31.35, 
181921,1670175766.60,-274.88,-210.03,135.73, 
182300,1670175767.00,-244.66,-193.30,207.57, 
182704,1670175767.40,-182.44,-224.76,326.68, 
183109,1670175767.80,-174.21,-161.57,412.00, 
183498,1670175768.20,-99.21,-56.63,363.37, 
183898,1670175768.60,-49.80,-18.58,331.24, 
184299,1670175769.00,-37.89,-1.82,370.70, 
184707,1670175769.40,6.40,13.65,349.15, 
185108,1670175769.80,91.87,76.06,382.34, 
185516,1670175770.20,193.31,45.16,365.24, 
185894,1670175770.60,224.79,38.39,376.44, 
186304,1670175771.00,247.51,148.51,402.40, 
186695,1670175771.40,278.52,202.43,410.41, 
187103,1670175771.80,283.00,225.99,356.75, 
187545,1670175772.20,250.55,291.43,268.46, 
187895,1670175772.60,315.74,288.60,145.74, 
188305,1670175773.00,361.79,248.56,-6.79, 
188690,1670175773.40,358.81,227.43,-185.47, 
189102,1670175773.80,348.23,238.55,-345.46, 
189491,1670175774.20,299.06,224.88,-425.05, 
189890,1670175774.60,251.68,176.08,-389.72, 
190289,1670175775.00,190.22,148.10,-381.38, 
190691,1670175775.40,134.51,88.88,-458.73, 
191100,1670175775.80,21.73,53.93,-428.27, 
191502,1670175776.20,-88.08,55.12,-419.57, 
191893,1670175776.60,-177.08,52.95,-391.26, 
192294,1670175777.00,-263.44,64.95,-277.55, 
192690,1670175777.40,-249.95,-27.39,-220.66, 
193089,1670175777.80,-267.21,-103.18,-160.14, 
193499,1670175778.20,-309.36,-98.79,-84.28, 
193888,1670175778.60,-243.28,-160.61,-18.10, 
194287,1670175779.00,-170.15,-191.84,-70.91, 
194693,1670175779.40,-171.34,-166.39,-147.25, 
195094,1670175779.80,-154.12,-192.37,-216.41, 
195493,1670175780.20,-106.22,-178.37,-187.71, 
195887,1670175780.60,-97.14,-164.58,-191.61, 
196288,1670175781.00,-151.40,-233.24,-180.96, 
196685,1670175781.40,-223.82,-217.92,-83.44, 
197093,1670175781.80,-308.93,-120.08,32.77, 
197492,1670175782.20,-353.70,-153.69,114.21, 
197883,1670175782.60,-316.37,-160.40,235.73, 
198283,1670175783.00,-245.67,-162.13,395.53, 
198680,1670175783.40,-166.25,-127.40,517.86, 
199092,1670175783.80,-65.14,-46.99,623.88, 
199487,1670175784.20,20.16,2.32,656.57, 
199882,1670175784.60,44.55,92.72,617.24, 
200282,1670175785.00,81.29,164.01,601.46, 
200689,1670175785.40,175.39,152.13,566.47, 
201091,1670175785.80,233.79,107.59,469.49, 
201480,1670175786.20,230.81,102.01,314.28, 
201877,1670175786.60,225.77,194.69,193.75, 
202276,1670175787.00,218.92,165.53,168.41, 
202684,1670175787.40,195.32,122.16,205.28, 
203085,1670175787.80,252.38,182.53,62.94, 
203476,1670175788.20,293.94,193.16,-45.18, 
203878,1670175788.60,289.61,131.21,-126.34, 
204285,1670175789.00,264.26,61.30,-200.22, 
204687,1670175789.40,223.09,100.76,-178.97, 
205076,1670175789.80,200.16,62.46,-245.33, 
205486,1670175790.20,161.63,44.69,-396.38, 
205879,1670175790.60,157.60,-4.59,-420.47, 
206286,1670175791.00,118.49,-111.23,-423.07, 
206675,1670175791.40,67.93,-163.19,-482.02, 
207075,1670175791.80,54.68,-203.09,-494.92, 
207519,1670175792.20,-5.37,-249.20,-428.84, 
207880,1670175792.60,-24.01,-216.78,-365.48, 
208285,1670175793.00,-40.36,-301.41,-279.17, 
208685,1670175793.40,-69.73,-412.44,-104.39, 
209080,1670175793.80,-125.87,-394.25,-92.73, 
209481,1670175794.20,-91.36,-353.57,-110.96, 
209881,1670175794.60,-158.20,-279.97,-137.36, 
210868,1670175795.00,-209.99,-197.15,-140.92, 
210919,1670175795.40,-153.65,-189.67,-141.90, 
211070,1670175795.80,-122.42,-193.24,-104.78, 
211486,1670175796.20,-110.96,-123.90,-67.16, 
211879,1670175796.60,-131.54,-46.44,5.99, 
212273,1670175797.00,-162.03,-45.25,158.90, 
212672,1670175797.40,-167.42,-39.83,216.87, 
213065,1670175797.80,-184.52,18.20,180.30, 
213477,1670175798.20,-162.12,84.21,281.18, 
213880,1670175798.60,-125.27,123.04,250.31, 
214265,1670175799.00,-107.79,204.45,179.37, 
214675,1670175799.40,-44.38,302.01,217.00, 
215064,1670175799.80,24.23,327.01,286.99, 
215468,1670175800.20,47.29,310.79,289.00, 
215881,1670175800.60,81.57,408.95,161.87, 
216270,1670175801.00,91.85,381.74,80.20, 
216664,1670175801.40,3.93,402.43,75.02, 
217073,1670175801.80,-66.14,510.57,60.53, 
217462,1670175802.20,-55.96,471.35,11.08, 
217882,1670175802.60,-45.88,298.00,-9.11, 
218259,1670175803.00,-36.00,201.72,58.02, 
218669,1670175803.40,20.06,183.22,39.94, 
219060,1670175803.80,49.40,81.47,49.43, 
219467,1670175804.20,88.83,94.56,13.71, 
219879,1670175804.60,103.24,83.95,13.92, 
220268,1670175805.00,145.43,23.06,16.96, 
220669,1670175805.40,208.80,-110.92,2.49, 
221057,1670175805.80,223.19,-152.29,-32.02, 
221466,1670175806.20,197.68,-87.11,-89.01, 
221857,1670175806.60,188.68,-116.57,-122.52, 
222257,1670175807.00,130.27,-123.79,-138.14, 
222656,1670175807.40,142.29,-145.10,-146.08, 
223055,1670175807.80,147.73,-144.96,-255.62, 
223463,1670175808.20,147.53,-159.63,-241.12, 
223864,1670175808.60,174.73,-153.54,-157.51, 
224264,1670175809.00,158.67,-162.93,-179.08, 
224653,1670175809.40,124.06,-184.35,-201.16, 
225064,1670175809.80,91.14,-134.29,-197.84, 
225466,1670175810.20,28.78,-108.25,-200.73, 
225853,1670175810.60,-24.70,-85.80,-183.19, 
226267,1670175811.00,-54.79,-66.58,-140.37, 
226654,1670175811.40,-127.17,-66.38,-71.69, 
227053,1670175811.80,-154.07,-65.24,2.17, 
227524,1670175812.20,-206.36,-47.21,-22.31, 
227854,1670175812.60,-246.38,-48.12,-79.45, 
228251,1670175813.00,-228.97,-113.28,14.69, 
228648,1670175813.40,-242.45,-180.15,53.92, 
229052,1670175813.80,-330.15,-115.35,80.47, 
229449,1670175814.20,-346.38,-76.63,95.36, 
229855,1670175814.60,-305.37,-157.81,148.78, 
230248,1670175815.00,-297.53,-169.63,152.28, 
230649,1670175815.40,-268.64,-93.13,197.74, 
231057,1670175815.80,-287.42,-44.66,222.04, 
231456,1670175816.20,-295.30,12.60,218.75, 
231843,1670175816.60,-277.71,76.61,188.68, 
232249,1670175817.00,-208.31,78.50,205.42, 
232656,1670175817.40,-161.02,47.44,266.23, 
233046,1670175817.80,-86.53,104.10,243.65, 
233453,1670175818.20,-37.17,34.07,162.35, 
233842,1670175818.60,-8.83,-5.59,168.61, 
234244,1670175819.00,47.76,45.21,254.51, 
234653,1670175819.40,159.81,4.80,301.95, 
235051,1670175819.80,249.52,22.60,254.52, 
235456,1670175820.20,303.07,53.65,253.15, 
235845,1670175820.60,310.08,94.62,299.90, 
236247,1670175821.00,375.77,126.48,298.85, 
236650,1670175821.40,406.24,265.49,169.60, 
237045,1670175821.80,359.02,273.54,6.05, 
237451,1670175822.20,346.56,225.17,-86.95, 
237844,1670175822.60,377.82,213.59,-141.96, 
238241,1670175823.00,346.44,199.25,-243.92, 
238643,1670175823.40,265.86,215.76,-329.30, 
239036,1670175823.80,209.68,207.16,-419.76, 
239439,1670175824.20,174.79,161.29,-494.02, 
239849,1670175824.60,125.23,87.11,-516.44, 
240238,1670175825.00,112.97,55.95,-519.35, 
240642,1670175825.40,51.10,-53.71,-494.24, 
241051,1670175825.80,-49.39,-93.50,-464.35, 
241496,1670175826.20,-163.55,-109.44,-443.08, 
241842,1670175826.60,-253.94,-121.91,-355.22, 
242259,1670175827.00,-355.24,-180.37,-250.09, 
242642,1670175827.40,-382.27,-175.98,-141.84, 
243044,1670175827.80,-286.13,-285.51,21.45, 
243445,1670175828.20,-251.05,-384.51,71.78, 
243834,1670175828.60,-233.16,-357.16,68.01, 
244238,1670175829.00,-183.53,-393.92,132.65, 
244643,1670175829.40,-154.80,-398.50,269.46, 
245032,1670175829.80,-159.29,-326.56,304.57, 
245446,1670175830.20,-112.33,-309.54,280.27, 
245837,1670175830.60,-150.02,-189.86,337.20, 
246245,1670175831.00,-112.44,-37.40,288.74, 
246636,1670175831.40,-47.28,38.16,232.38, 
247044,1670175831.80,-39.00,150.59,244.75, 
247474,1670175832.20,-62.11,206.98,185.63, 
247830,1670175832.60,-15.02,266.16,132.73, 
248242,1670175833.00,-21.59,326.93,88.41, 
248637,1670175833.40,-72.74,353.32,141.16, 
249034,1670175833.80,81.11,467.31,139.02, 
249425,1670175834.20,108.28,384.84,53.39, 
249829,1670175834.60,145.80,326.58,41.01, 
250226,1670175835.00,190.67,272.40,12.49, 
250628,1670175835.40,224.18,222.21,-51.67, 
251025,1670175835.80,200.23,175.93,-158.20, 
251457,1670175836.20,193.01,133.46,-158.64, 
251828,1670175836.60,216.09,29.45,-139.04, 
252229,1670175837.00,214.42,-56.58,-97.34, 
252624,1670175837.40,192.63,-61.11,-120.91, 
253024,1670175837.80,155.78,-81.52,-96.05, 
253433,1670175838.20,137.78,-114.16,-35.44, 
253833,1670175838.60,89.48,-74.51,-32.28, 
254224,1670175839.00,94.59,-124.23,-111.85, 
254619,1670175839.40,79.69,-163.12,-154.92, 
255021,1670175839.80,49.80,-176.22,-155.97, 
255432,1670175840.20,-7.67,-250.39,-61.39, 
255834,1670175840.60,-86.99,-255.44,82.06, 
256221,1670175841.00,-117.72,-190.33,108.77, 
256626,1670175841.40,-94.43,-198.75,98.35, 
257017,1670175841.80,-89.87,-234.40,85.09, 
257421,1670175842.20,-116.42,-241.63,41.12, 
257818,1670175842.60,-135.95,-143.33,14.52, 
258213,1670175843.00,-149.27,-109.71,138.23, 
258619,1670175843.40,-94.57,-47.15,296.57, 
259028,1670175843.80,15.42,-76.07,273.35, 
259422,1670175844.20,38.70,-145.42,214.56, 
259819,1670175844.60,56.24,-180.22,215.74, 
260227,1670175845.00,37.44,-169.28,212.81, 
260628,1670175845.40,5.92,-121.58,183.07, 
261017,1670175845.80,-19.97,-29.98,179.50, 
262004,1670175846.20,-25.58,30.67,150.20, 
262121,1670175846.60,-45.19,114.42,114.89, 
262217,1670175847.00,-92.53,181.78,16.30, 
262617,1670175847.40,-96.63,201.31,-7.74, 
263016,1670175847.80,-98.03,281.07,-33.24, 
263419,1670175848.20,-97.09,357.06,-117.49, 
263813,1670175848.60,-78.96,378.80,-78.98, 
