millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
140480,1668971841.40,-51.31,65.92,-103.51, 
140888,1668971841.80,9.32,-141.36,-197.67, 
141279,1668971842.20,-4.75,-225.15,-277.74, 
141678,1668971842.60,-48.04,-257.05,-220.20, 
142086,1668971843.00,-49.43,-296.42,-192.61, 
142479,1668971843.40,-145.81,-339.70,-162.52, 
142886,1668971843.80,-219.59,-352.59,-103.06, 
143288,1668971844.20,-176.87,-372.54,-60.46, 
143685,1668971844.60,-170.03,-348.05,-51.79, 
144076,1668971845.00,-112.32,-304.94,-35.54, 
144482,1668971845.40,-77.39,-312.59,96.49, 
144873,1668971845.80,-46.12,-328.12,155.83, 
145285,1668971846.20,-18.35,-315.17,293.10, 
145686,1668971846.60,100.85,-263.06,399.31, 
146081,1668971847.00,196.01,-164.99,333.06, 
146479,1668971847.40,174.91,-80.08,261.74, 
146892,1668971847.80,185.94,8.79,272.38, 
147271,1668971848.20,191.87,50.78,258.75, 
147683,1668971848.60,162.96,118.69,225.55, 
148080,1668971849.00,120.78,190.68,177.00, 
148475,1668971849.40,163.42,182.04,-23.43, 
148875,1668971849.80,146.93,222.24,-99.26, 
149274,1668971850.20,145.71,318.41,-24.34, 
149673,1668971850.60,221.76,341.75,-27.64, 
150087,1668971851.00,166.59,453.24,-108.79, 
150474,1668971851.40,117.89,501.96,-137.06, 
150870,1668971851.80,153.84,431.60,-177.58, 
151277,1668971852.20,99.36,333.66,-111.58, 
151672,1668971852.60,-28.47,295.59,41.26, 
152076,1668971853.00,-36.39,209.37,107.59, 
152475,1668971853.40,-12.34,166.44,90.46, 
152870,1668971853.80,-40.97,175.80,-31.82, 
153268,1668971854.20,-80.84,128.27,-243.88, 
153669,1668971854.60,-34.10,101.09,-170.11, 
154075,1668971855.00,-13.64,-39.89,-93.71, 
154476,1668971855.40,-45.10,-88.67,-119.48, 
154869,1668971855.80,-151.48,-112.50,-51.29, 
155267,1668971856.20,-154.66,-214.04,-117.38, 
155664,1668971856.60,-140.08,-276.33,-185.90, 
156073,1668971857.00,-157.89,-241.18,-94.70, 
156477,1668971857.40,-91.17,-290.99,-33.60, 
156862,1668971857.80,-99.17,-326.19,-158.72, 
157263,1668971858.20,-152.51,-251.09,-172.02, 
157661,1668971858.60,-113.96,-169.23,-26.27, 
158064,1668971859.00,-111.42,-181.75,57.21, 
158480,1668971859.40,-76.89,-238.14,-7.56, 
158865,1668971859.80,-94.18,-130.68,94.38, 
159268,1668971860.20,-106.03,-24.38,201.74, 
159666,1668971860.60,-81.85,44.86,150.95, 
160088,1668971861.00,-13.05,34.62,82.36, 
160477,1668971861.40,26.65,75.22,138.46, 
160864,1668971861.80,-20.39,221.78,275.29, 
161259,1668971862.20,5.25,350.73,308.25, 
161658,1668971862.60,106.53,200.47,181.70, 
162058,1668971863.00,121.40,24.94,31.51, 
