millis,type,message
1818547687,INFO,0241_SYS.csv created
1818548027,WARN,Disabling IridiumMessageSender transmissions
1818549319,INFO,Completed analysis m: 2894 t: 0 e: 14
1818549344,INFO,Enabling IridiumMessageSender transmissions
1818598457,INFO,Starting analysis m: 2894 t: 0 e: 15
1818598739,WARN,Disabling IridiumMessageSender transmissions
1818600042,INFO,Completed analysis m: 2894 t: 0 e: 15
1818600067,INFO,Enabling IridiumMessageSender transmissions
1818649606,INFO,Starting analysis m: 2894 t: 0 e: 16
1818649890,WARN,Disabling IridiumMessageSender transmissions
1818651197,INFO,Completed analysis m: 2894 t: 0 e: 16
1818651222,INFO,Enabling IridiumMessageSender transmissions
1818700742,INFO,Starting analysis m: 2894 t: 0 e: 17
1818701033,WARN,Disabling IridiumMessageSender transmissions
1818702411,INFO,Completed analysis m: 2894 t: 0 e: 17
1818702438,INFO,Enabling IridiumMessageSender transmissions
1818727759,INFO,powerData | solV: 0.00
1818727782,INFO,powerData | solI: 0.00
1818727802,INFO,powerData | battV: 4.08
1818727833,INFO,powerData | battI: -0.06
1818727858,INFO,powerData | busV: 4.07
1818727878,INFO,powerData | busI: 0.05
1818727899,INFO,powerData | BQ status reg: 0
1818727921,INFO,powerData | Fault reg: 0
1818727944,INFO,powerData | Charge status: 0
1818727964,INFO,powerData | DPM status: 0
1818751893,INFO,Starting analysis m: 2894 t: 0 e: 18
1818752174,WARN,Disabling IridiumMessageSender transmissions
1818753486,INFO,Completed analysis m: 2894 t: 0 e: 18
1818753511,INFO,Enabling IridiumMessageSender transmissions
1818803038,INFO,Starting analysis m: 2894 t: 0 e: 19
1818803329,WARN,Disabling IridiumMessageSender transmissions
1818804686,INFO,Completed analysis m: 2894 t: 0 e: 19
1818804711,INFO,Enabling IridiumMessageSender transmissions
1818854176,INFO,Starting analysis m: 2894 t: 0 e: 20
1818854498,WARN,Disabling IridiumMessageSender transmissions
1818855811,INFO,Completed analysis m: 2894 t: 0 e: 20
1818855835,INFO,Enabling IridiumMessageSender transmissions
1818885511,INFO,Max CNO changed from 46 to 49
1818905337,INFO,Starting analysis m: 2894 t: 0 e: 21
1818905847,WARN,Disabling IridiumMessageSender transmissions
1818907086,INFO,Completed analysis m: 2894 t: 0 e: 21
1818907111,INFO,Enabling IridiumMessageSender transmissions
1818925471,INFO,Max CNO changed from 49 to 45
1818956466,INFO,Starting analysis m: 2894 t: 0 e: 22
