millis,type,message
2779301660,INFO,0200_SYS.csv created
2779302043,WARN,Disabling IridiumMessageSender transmissions
2779303348,INFO,Completed analysis m: 1967 t: 0 e: 5
2779303370,INFO,Enabling IridiumMessageSender transmissions
2779343433,INFO,powerData | solV: 6.12
2779343456,INFO,powerData | solI: 0.55
2779343476,INFO,powerData | battV: 4.15
2779343497,INFO,powerData | battI: 0.70
2779343517,INFO,powerData | busV: 4.19
2779343538,INFO,powerData | busI: 0.05
2779343558,INFO,powerData | BQ status reg: 164
2779343585,INFO,powerData | Fault reg: 0
2779343607,INFO,powerData | Charge status: 2
2779343634,INFO,powerData | DPM status: 0
2779352504,INFO,Starting analysis m: 1967 t: 0 e: 6
2779352786,WARN,Disabling IridiumMessageSender transmissions
2779354099,INFO,Completed analysis m: 1967 t: 0 e: 6
2779354124,INFO,Enabling IridiumMessageSender transmissions
2779403646,INFO,Starting analysis m: 1967 t: 0 e: 7
2779403935,WARN,Disabling IridiumMessageSender transmissions
2779405185,INFO,Completed analysis m: 1967 t: 0 e: 7
2779405213,INFO,Enabling IridiumMessageSender transmissions
2779454799,INFO,Starting analysis m: 1967 t: 0 e: 8
2779455082,WARN,Disabling IridiumMessageSender transmissions
2779456387,INFO,Completed analysis m: 1967 t: 0 e: 8
2779456411,INFO,Enabling IridiumMessageSender transmissions
2779505950,INFO,Starting analysis m: 1967 t: 0 e: 9
2779506235,WARN,Disabling IridiumMessageSender transmissions
2779507535,INFO,Completed analysis m: 1967 t: 0 e: 9
2779507560,INFO,Enabling IridiumMessageSender transmissions
2779557091,INFO,Starting analysis m: 1967 t: 0 e: 10
2779557373,WARN,Disabling IridiumMessageSender transmissions
2779558629,INFO,Completed analysis m: 1967 t: 0 e: 10
2779558653,INFO,Enabling IridiumMessageSender transmissions
2779608238,INFO,Starting analysis m: 1967 t: 0 e: 11
2779608528,WARN,Disabling IridiumMessageSender transmissions
2779609831,INFO,Completed analysis m: 1967 t: 0 e: 11
2779609856,INFO,Enabling IridiumMessageSender transmissions
2779643437,INFO,powerData | solV: 5.68
2779643463,INFO,powerData | solI: 0.40
2779643484,INFO,powerData | battV: 4.13
2779643504,INFO,powerData | battI: 0.44
2779643525,INFO,powerData | busV: 4.15
2779643545,INFO,powerData | busI: 0.06
2779643566,INFO,powerData | BQ status reg: 164
2779643586,INFO,powerData | Fault reg: 0
2779643609,INFO,powerData | Charge status: 2
2779643629,INFO,powerData | DPM status: 0
2779659397,INFO,Starting analysis m: 1967 t: 0 e: 12
2779659679,WARN,Disabling IridiumMessageSender transmissions
2779660935,INFO,Completed analysis m: 1967 t: 0 e: 12
2779660959,INFO,Enabling IridiumMessageSender transmissions
2779710550,INFO,Starting analysis m: 1967 t: 0 e: 13
2779710836,WARN,Disabling IridiumMessageSender transmissions
2779712133,INFO,Completed analysis m: 1967 t: 0 e: 13
2779712157,INFO,Enabling IridiumMessageSender transmissions
2779740270,INFO,Max CNO changed from 44 to 47
2779761686,INFO,Starting analysis m: 1967 t: 0 e: 14
2779761969,WARN,Disabling IridiumMessageSender transmissions
2779763326,INFO,Completed analysis m: 1967 t: 0 e: 14
2779763351,INFO,Enabling IridiumMessageSender transmissions
2779800205,INFO,Max CNO changed from 47 to 44
2779812845,INFO,Starting analysis m: 1967 t: 0 e: 15
2779813136,WARN,Disabling IridiumMessageSender transmissions
2779814432,INFO,Completed analysis m: 1967 t: 0 e: 15
2779814457,INFO,Enabling IridiumMessageSender transmissions
2779840169,INFO,Max CNO changed from 44 to 47
2779863994,INFO,Starting analysis m: 1967 t: 0 e: 16
2779864281,WARN,Disabling IridiumMessageSender transmissions
2779865589,INFO,Completed analysis m: 1967 t: 0 e: 16
2779865749,INFO,Enabling IridiumMessageSender transmissions
2779915139,INFO,Starting analysis m: 1967 t: 0 e: 17
2779915427,WARN,Disabling IridiumMessageSender transmissions
2779916726,INFO,Completed analysis m: 1967 t: 0 e: 17
2779916750,INFO,Enabling IridiumMessageSender transmissions
2779943440,INFO,powerData | solV: 5.67
2779943462,INFO,powerData | solI: 0.23
2779943485,INFO,powerData | battV: 4.10
2779943510,INFO,powerData | battI: 0.23
2779943530,INFO,powerData | busV: 4.12
2779943550,INFO,powerData | busI: 0.05
2779943571,INFO,powerData | BQ status reg: 172
2779943593,INFO,powerData | Fault reg: 0
2779943616,INFO,powerData | Charge status: 2
2779943636,INFO,powerData | DPM status: 1
2779966294,INFO,Starting analysis m: 1967 t: 0 e: 18
2779966574,WARN,Disabling IridiumMessageSender transmissions
2779967877,INFO,Completed analysis m: 1967 t: 0 e: 18
2779967901,INFO,Enabling IridiumMessageSender transmissions
2780017430,INFO,Starting analysis m: 1967 t: 0 e: 19
2780017713,WARN,Disabling IridiumMessageSender transmissions
2780019027,INFO,Completed analysis m: 1967 t: 0 e: 19
2780019052,INFO,Enabling IridiumMessageSender transmissions
2780068583,INFO,Starting analysis m: 1967 t: 0 e: 20
2780068870,WARN,Disabling IridiumMessageSender transmissions
2780070127,INFO,Completed analysis m: 1967 t: 0 e: 20
2780070152,INFO,Enabling IridiumMessageSender transmissions
2780099905,INFO,Max CNO changed from 47 to 44
2780119738,INFO,Starting analysis m: 1967 t: 0 e: 21
2780120176,INFO,Max CNO changed from 44 to 47
2780120256,WARN,Disabling IridiumMessageSender transmissions
2780121518,INFO,Completed analysis m: 1967 t: 0 e: 21
2780121544,INFO,Enabling IridiumMessageSender transmissions
2780170887,INFO,Starting analysis m: 1967 t: 0 e: 22
2780171169,WARN,Disabling IridiumMessageSender transmissions
2780172472,INFO,Completed analysis m: 1967 t: 0 e: 22
2780172496,INFO,Enabling IridiumMessageSender transmissions
2780179832,INFO,Max CNO changed from 47 to 44
2780222042,INFO,Starting analysis m: 1967 t: 0 e: 23
2780222324,WARN,Disabling IridiumMessageSender transmissions
2780223666,INFO,Completed analysis m: 1967 t: 0 e: 23
2780223690,INFO,Enabling IridiumMessageSender transmissions
2780243441,INFO,powerData | solV: 5.67
2780243464,INFO,powerData | solI: 0.19
2780243484,INFO,powerData | battV: 4.10
2780243507,INFO,powerData | battI: 0.16
2780243531,INFO,powerData | busV: 4.10
2780243560,INFO,powerData | busI: 0.06
2780243580,INFO,powerData | BQ status reg: 172
2780243601,INFO,powerData | Fault reg: 0
2780243623,INFO,powerData | Charge status: 2
2780243644,INFO,powerData | DPM status: 1
2780273186,INFO,Starting analysis m: 1967 t: 0 e: 24
2780273508,WARN,Disabling IridiumMessageSender transmissions
2780274903,INFO,Completed analysis m: 1967 t: 0 e: 24
2780274927,INFO,Enabling IridiumMessageSender transmissions
2780279746,INFO,Max CNO changed from 44 to 47
2780324329,INFO,Starting analysis m: 1967 t: 0 e: 25
2780324620,WARN,Disabling IridiumMessageSender transmissions
2780325916,INFO,Completed analysis m: 1967 t: 0 e: 25
2780325943,INFO,Enabling IridiumMessageSender transmissions
2780339664,INFO,Max CNO changed from 47 to 44
2780375472,INFO,Starting analysis m: 1967 t: 0 e: 26
2780375752,WARN,Disabling IridiumMessageSender transmissions
2780377071,INFO,Completed analysis m: 1967 t: 0 e: 26
2780377096,INFO,Enabling IridiumMessageSender transmissions
2780426635,INFO,Starting analysis m: 1967 t: 0 e: 27
2780426930,WARN,Disabling IridiumMessageSender transmissions
2780428222,INFO,Completed analysis m: 1967 t: 0 e: 27
2780428247,INFO,Enabling IridiumMessageSender transmissions
