millis,type,message
250097195,INFO,0034_SYS.csv created
250097530,WARN,Disabling IridiumMessageSender transmissions
250098565,INFO,Completed analysis m: 69 t: 1 e: 0
250098589,INFO,Enabling IridiumMessageSender transmissions
250148276,INFO,Starting analysis m: 69 t: 1 e: 1
250148597,WARN,Disabling IridiumMessageSender transmissions
250149908,INFO,Completed analysis m: 69 t: 1 e: 1
250149933,INFO,Enabling IridiumMessageSender transmissions
250160424,INFO,Max CNO changed from 49 to 46
250199431,INFO,Starting analysis m: 69 t: 1 e: 2
250199728,WARN,Disabling IridiumMessageSender transmissions
250201057,INFO,Completed analysis m: 69 t: 1 e: 2
250201081,INFO,Enabling IridiumMessageSender transmissions
250213003,INFO,powerData | solV: 0.00
250213025,INFO,powerData | solI: 0.00
250213048,INFO,powerData | battV: 4.08
250213068,INFO,powerData | battI: -0.07
250213089,INFO,powerData | busV: 4.07
250213111,INFO,powerData | busI: 0.07
250213132,INFO,powerData | BQ status reg: 0
250213152,INFO,powerData | Fault reg: 0
250213179,INFO,powerData | Charge status: 0
250213199,INFO,powerData | DPM status: 0
250250575,INFO,Starting analysis m: 69 t: 1 e: 3
250250948,WARN,Disabling IridiumMessageSender transmissions
250252242,INFO,Completed analysis m: 69 t: 1 e: 3
250252267,INFO,Enabling IridiumMessageSender transmissions
250301722,INFO,Starting analysis m: 69 t: 1 e: 4
250302013,WARN,Disabling IridiumMessageSender transmissions
250303262,INFO,Completed analysis m: 69 t: 1 e: 4
250303287,INFO,Enabling IridiumMessageSender transmissions
250352863,INFO,Starting analysis m: 69 t: 1 e: 5
250353145,WARN,Disabling IridiumMessageSender transmissions
250354464,INFO,Completed analysis m: 69 t: 1 e: 5
250354489,INFO,Enabling IridiumMessageSender transmissions
250404024,INFO,Starting analysis m: 69 t: 1 e: 6
250404304,WARN,Disabling IridiumMessageSender transmissions
250405605,INFO,Completed analysis m: 69 t: 1 e: 6
250405629,INFO,Enabling IridiumMessageSender transmissions
250455162,INFO,Starting analysis m: 69 t: 1 e: 7
250455457,WARN,Disabling IridiumMessageSender transmissions
250456756,INFO,Completed analysis m: 69 t: 1 e: 7
250456780,INFO,Enabling IridiumMessageSender transmissions
250506313,INFO,Starting analysis m: 69 t: 1 e: 8
250506596,WARN,Disabling IridiumMessageSender transmissions
250507911,INFO,Completed analysis m: 69 t: 1 e: 8
250507935,INFO,Enabling IridiumMessageSender transmissions
250513004,INFO,powerData | solV: 0.00
250513029,INFO,powerData | solI: 0.00
250513053,INFO,powerData | battV: 4.09
250513080,INFO,powerData | battI: -0.05
250513100,INFO,powerData | busV: 4.08
250513123,INFO,powerData | busI: 0.05
250513143,INFO,powerData | BQ status reg: 0
250513164,INFO,powerData | Fault reg: 0
250513186,INFO,powerData | Charge status: 0
250513207,INFO,powerData | DPM status: 0
250540040,INFO,Max CNO changed from 46 to 49
250557458,INFO,Starting analysis m: 69 t: 1 e: 9
250557749,WARN,Disabling IridiumMessageSender transmissions
250559000,INFO,Completed analysis m: 69 t: 1 e: 9
250559029,INFO,Enabling IridiumMessageSender transmissions
250560018,INFO,Max CNO changed from 49 to 46
250608605,INFO,Starting analysis m: 69 t: 1 e: 10
250608887,WARN,Disabling IridiumMessageSender transmissions
250610329,INFO,Completed analysis m: 69 t: 1 e: 10
250610354,INFO,Enabling IridiumMessageSender transmissions
250659766,INFO,Starting analysis m: 69 t: 1 e: 11
250660284,WARN,Disabling IridiumMessageSender transmissions
250661529,INFO,Completed analysis m: 69 t: 1 e: 11
250661554,INFO,Enabling IridiumMessageSender transmissions
250710892,INFO,Starting analysis m: 69 t: 1 e: 12
250711173,WARN,Disabling IridiumMessageSender transmissions
250712485,INFO,Completed analysis m: 69 t: 1 e: 12
250712510,INFO,Enabling IridiumMessageSender transmissions
250762049,INFO,Starting analysis m: 69 t: 1 e: 13
250762330,WARN,Disabling IridiumMessageSender transmissions
250763634,INFO,Completed analysis m: 69 t: 1 e: 13
250763659,INFO,Enabling IridiumMessageSender transmissions
250779781,INFO,Max CNO changed from 46 to 49
250813007,INFO,powerData | solV: 0.00
250813030,INFO,powerData | solI: 0.00
250813050,INFO,powerData | battV: 4.08
250813071,INFO,powerData | battI: -0.07
250813093,INFO,powerData | busV: 4.08
250813118,INFO,powerData | busI: 0.06
250813143,INFO,powerData | BQ status reg: 0
