millis,type,message
1650246430,INFO,Max CNO changed from 45 to 48
1650266290,INFO,Max CNO changed from 48 to 45
1650281734,INFO,Starting analysis m: 458 t: 1 e: 23
1650282016,WARN,Disabling IridiumMessageSender transmissions
1650283321,INFO,Completed analysis m: 458 t: 1 e: 23
1650283345,INFO,Enabling IridiumMessageSender transmissions
1650306252,INFO,Max CNO changed from 45 to 48
1650332887,INFO,Starting analysis m: 458 t: 1 e: 24
1650333173,WARN,Disabling IridiumMessageSender transmissions
1650334474,INFO,Completed analysis m: 458 t: 1 e: 24
1650334502,INFO,Enabling IridiumMessageSender transmissions
1650383398,INFO,powerData | solV: 7.22
1650383421,INFO,powerData | solI: 0.04
1650383443,INFO,powerData | battV: 4.15
1650383466,INFO,powerData | battI: -0.01
1650383486,INFO,powerData | busV: 4.30
1650383509,INFO,powerData | busI: 0.05
1650383532,INFO,powerData | BQ status reg: 180
1650383556,INFO,powerData | Fault reg: 0
1650383581,INFO,powerData | Charge status: 3
1650383601,INFO,powerData | DPM status: 0
1650384031,INFO,Starting analysis m: 458 t: 1 e: 25
1650384314,WARN,Disabling IridiumMessageSender transmissions
1650385631,INFO,Completed analysis m: 458 t: 1 e: 25
1650385657,INFO,Enabling IridiumMessageSender transmissions
1650435190,INFO,Starting analysis m: 458 t: 1 e: 26
1650435479,WARN,Disabling IridiumMessageSender transmissions
1650436771,INFO,Completed analysis m: 458 t: 1 e: 26
1650436798,INFO,Enabling IridiumMessageSender transmissions
1650486329,INFO,Starting analysis m: 458 t: 1 e: 27
1650486618,WARN,Disabling IridiumMessageSender transmissions
1650487924,INFO,Completed analysis m: 458 t: 1 e: 27
1650487951,INFO,Enabling IridiumMessageSender transmissions
1650537488,INFO,Starting analysis m: 458 t: 1 e: 28
1650537771,WARN,Disabling IridiumMessageSender transmissions
1650539130,INFO,Completed analysis m: 458 t: 1 e: 28
1650539155,INFO,Enabling IridiumMessageSender transmissions
1650588635,INFO,Starting analysis m: 458 t: 1 e: 29
1650588956,WARN,Disabling IridiumMessageSender transmissions
1650590263,INFO,Completed analysis m: 458 t: 1 e: 29
1650590287,INFO,Enabling IridiumMessageSender transmissions
1650639783,INFO,Starting analysis m: 458 t: 1 e: 30
1650640168,WARN,Disabling IridiumMessageSender transmissions
1650641479,INFO,Completed analysis m: 458 t: 1 e: 30
1650641504,INFO,Enabling IridiumMessageSender transmissions
1650683402,INFO,powerData | solV: 7.23
1650683424,INFO,powerData | solI: 0.04
1650683447,INFO,powerData | battV: 4.15
1650683469,INFO,powerData | battI: -0.01
1650683496,INFO,powerData | busV: 4.30
1650683521,INFO,powerData | busI: 0.04
1650683541,INFO,powerData | BQ status reg: 180
1650683564,INFO,powerData | Fault reg: 0
1650683586,INFO,powerData | Charge status: 3
1650683607,INFO,powerData | DPM status: 0
1650690942,INFO,Starting analysis m: 458 t: 1 e: 31
1650691231,WARN,Disabling IridiumMessageSender transmissions
1650692526,INFO,Completed analysis m: 458 t: 1 e: 31
1650692550,INFO,Enabling IridiumMessageSender transmissions
1650705887,INFO,Max CNO changed from 48 to 45
1650725857,INFO,Max CNO changed from 45 to 49
1650742081,INFO,Starting analysis m: 458 t: 1 e: 32
1650742362,WARN,Disabling IridiumMessageSender transmissions
1650743623,INFO,Completed analysis m: 458 t: 1 e: 32
1650743648,INFO,Processing stats m: 458 t: 1 e: 33
1650750169,INFO,Finished collection for m: 458 in 1748
1650750193,INFO,Submitting 48 byte / 378 bit message: 
1650750251,DEBUG,m 149 sub to Q at i 0 count: 149
1650750275,DEBUG,1 msgs in Q
1650750324,INFO,Enabling IridiumMessageSender transmissions
1650750353,DEBUG,Sending Q index: 0 id: 149
1650758748,INFO,Send complete: Q index: 0 count_id 149
1650801575,INFO,Starting collection m: 459 t: 0 at 1649298991.20
1650820476,INFO,Submitting 19 byte / 150 bit SMC message: 
1650820519,DEBUG,m 150 sub to Q at i 0 count: 150
1650820542,DEBUG,1 msgs in Q
1650820714,DEBUG,Sending Q index: 0 id: 150
1650865719,INFO,Max CNO changed from 49 to 46
1650903527,INFO,Starting analysis m: 459 t: 0 e: 0
1650903818,WARN,Disabling IridiumMessageSender transmissions
1650904870,INFO,Completed analysis m: 459 t: 0 e: 0
1650904895,INFO,Enabling IridiumMessageSender transmissions
1650905679,INFO,Max CNO changed from 46 to 49
1650919155,INFO,Send complete: Q index: 0 count_id 150
1650954688,INFO,Starting analysis m: 459 t: 0 e: 1
1650954971,WARN,Disabling IridiumMessageSender transmissions
1650956273,INFO,Completed analysis m: 459 t: 0 e: 1
1650956298,INFO,Enabling IridiumMessageSender transmissions
1650983434,INFO,powerData | solV: 6.84
1650983462,INFO,powerData | solI: 0.05
1650983485,INFO,powerData | battV: 4.15
1650983505,INFO,powerData | battI: -0.01
1650983528,INFO,powerData | busV: 4.30
1650983550,INFO,powerData | busI: 0.06
1650983571,INFO,powerData | BQ status reg: 180
1650983604,INFO,powerData | Fault reg: 0
1650983626,INFO,powerData | Charge status: 3
1650983647,INFO,powerData | DPM status: 0
1651005595,INFO,Max CNO changed from 49 to 46
1651005833,INFO,Starting analysis m: 459 t: 0 e: 2
1651006126,WARN,Disabling IridiumMessageSender transmissions
1651007426,INFO,Completed analysis m: 459 t: 0 e: 2
1651007451,INFO,Enabling IridiumMessageSender transmissions
1651025571,INFO,Max CNO changed from 46 to 49
1651056986,INFO,Starting analysis m: 459 t: 0 e: 3
1651057268,WARN,Disabling IridiumMessageSender transmissions
1651058522,INFO,Completed analysis m: 459 t: 0 e: 3
1651058546,INFO,Enabling IridiumMessageSender transmissions
1651108136,INFO,Starting analysis m: 459 t: 0 e: 4
1651108423,WARN,Disabling IridiumMessageSender transmissions
1651109761,INFO,Completed analysis m: 459 t: 0 e: 4
1651109783,INFO,Enabling IridiumMessageSender transmissions
1651159291,INFO,Starting analysis m: 459 t: 0 e: 5
1651159611,WARN,Disabling IridiumMessageSender transmissions
1651160913,INFO,Completed analysis m: 459 t: 0 e: 5
1651160938,INFO,Enabling IridiumMessageSender transmissions
1651205400,INFO,Max CNO changed from 49 to 46
1651210426,INFO,Starting analysis m: 459 t: 0 e: 6
1651210706,WARN,Disabling IridiumMessageSender transmissions
1651212027,INFO,Completed analysis m: 459 t: 0 e: 6
1651212050,INFO,Enabling IridiumMessageSender transmissions
1651261579,INFO,Starting analysis m: 459 t: 0 e: 7
1651261859,WARN,Disabling IridiumMessageSender transmissions
1651263107,INFO,Completed analysis m: 459 t: 0 e: 7
1651263131,INFO,Enabling IridiumMessageSender transmissions
1651283439,INFO,powerData | solV: 6.84
1651283462,INFO,powerData | solI: 0.05
1651283486,INFO,powerData | battV: 4.15
1651283509,INFO,powerData | battI: -0.01
1651283527,INFO,powerData | busV: 4.30
1651283548,INFO,powerData | busI: 0.05
1651283568,INFO,powerData | BQ status reg: 180
1651283591,INFO,powerData | Fault reg: 0
1651283611,INFO,powerData | Charge status: 3
1651283632,INFO,powerData | DPM status: 0
1651312732,INFO,Starting analysis m: 459 t: 0 e: 8
1651313014,WARN,Disabling IridiumMessageSender transmissions
1651314264,INFO,Completed analysis m: 459 t: 0 e: 8
1651314288,INFO,Enabling IridiumMessageSender transmissions
1651363895,INFO,Starting analysis m: 459 t: 0 e: 9
1651364184,WARN,Disabling IridiumMessageSender transmissions
1651365722,INFO,Completed analysis m: 459 t: 0 e: 9
1651365746,INFO,Enabling IridiumMessageSender transmissions
1651415040,INFO,Starting analysis m: 459 t: 0 e: 10
1651415320,WARN,Disabling IridiumMessageSender transmissions
1651416578,INFO,Completed analysis m: 459 t: 0 e: 10
1651416602,INFO,Enabling IridiumMessageSender transmissions
1651466194,INFO,Starting analysis m: 459 t: 0 e: 11
1651466487,WARN,Disabling IridiumMessageSender transmissions
1651467792,INFO,Completed analysis m: 459 t: 0 e: 11
1651467816,INFO,Enabling IridiumMessageSender transmissions
1651517349,INFO,Starting analysis m: 459 t: 0 e: 12
1651517630,WARN,Disabling IridiumMessageSender transmissions
1651518935,INFO,Completed analysis m: 459 t: 0 e: 12
1651518959,INFO,Enabling IridiumMessageSender transmissions
1651525091,INFO,Max CNO changed from 46 to 49
1651568484,INFO,Starting analysis m: 459 t: 0 e: 13
1651568775,WARN,Disabling IridiumMessageSender transmissions
1651570112,INFO,Completed analysis m: 459 t: 0 e: 13
1651570137,INFO,Enabling IridiumMessageSender transmissions
1651583440,INFO,powerData | solV: 6.58
1651583463,INFO,powerData | solI: 0.04
1651583483,INFO,powerData | battV: 4.14
1651583506,INFO,powerData | battI: -0.01
1651583526,INFO,powerData | busV: 4.29
1651583547,INFO,powerData | busI: 0.05
1651583569,INFO,powerData | BQ status reg: 180
1651583594,INFO,powerData | Fault reg: 0
1651583623,INFO,powerData | Charge status: 3
1651583643,INFO,powerData | DPM status: 0
1651619645,INFO,Starting analysis m: 459 t: 0 e: 14
