epoch,link,log type,data
1646924799.99,0,BSYS,250359900,disable SM bus
1646924799.99,0,BSYS,250359901,INFO,next ss et 1646924855
1646924855.00,0,BSYS,250415002,enable SM bus
1646924855.00,0,BSYS,250415003,INFO,ss until ms 250420003
1646924859.98,0,BSYS,250420003,disable SM bus
1646924859.98,0,BSYS,250420004,INFO,next ss et 1646924915
1646924915.00,0,BSYS,250475207,enable SM bus
1646924915.00,0,BSYS,250475208,INFO,ss until ms 250480208
1646924919.99,0,BSYS,250480208,disable SM bus
1646924919.99,0,BSYS,250480209,INFO,next ss et 1646924975
1646924975.00,0,BSYS,250535360,enable SM bus
1646924975.00,0,BSYS,250535361,INFO,ss until ms 250540361
1646924979.99,0,BSYS,250540361,disable SM bus
1646924979.99,0,BSYS,250540362,INFO,next ss et 1646925035
1646925035.00,0,BSYS,250595638,enable SM bus
1646925035.00,0,BSYS,250595639,INFO,ss until ms 250600639
1646925041.13,0,BSYS,250600639,disable SM bus
1646925041.13,0,BSYS,250600640,INFO,next ss et 1646925095
1646925095.00,0,BSYS,250654784,enable SM bus
1646925095.00,0,BSYS,250654785,INFO,ss until ms 250659785
1646925099.99,0,BSYS,250659785,disable SM bus
1646925099.99,0,BSYS,250659786,INFO,next ss et 1646925155
1646925155.00,0,BSYS,250714895,enable SM bus
1646925155.00,0,BSYS,250714896,INFO,ss until ms 250719896
1646925159.99,0,BSYS,250719896,disable SM bus
1646925159.99,0,BSYS,250719897,INFO,next ss et 1646925215
1646925215.00,0,BSYS,250775008,enable SM bus
1646925215.00,0,BSYS,250775009,INFO,ss until ms 250780009
1646925219.98,0,BSYS,250780009,disable SM bus
1646925219.98,0,BSYS,250780010,INFO,next ss et 1646925275
1646925275.00,0,BSYS,250835169,enable SM bus
1646925275.00,0,BSYS,250835170,INFO,ss until ms 250840170
1646925279.99,0,BSYS,250840170,disable SM bus
1646925279.99,0,BSYS,250840171,INFO,next ss et 1646925335
1646925335.00,0,BSYS,250895274,enable SM bus
1646925335.00,0,BSYS,250895275,INFO,ss until ms 250900275
1646925335.00,0,BSYS,250895276,INFO,inc new sample
1646925335.00,0,BSYS,250895278,INFO,sample 3 complete
1646925335.00,0,BSYS,250895279,INFO,next ss et 1646925335
1646925335.00,0,BSYS,250895280,INFO,next sa et 1646925935
1646925339.47,0,BSYS,250900275,disable SM bus
1646925339.47,0,BSYS,250900276,INFO,next ss et 1646925395
1646925395.00,0,BSYS,250954870,enable SM bus
1646925395.00,0,BSYS,250954871,INFO,ss until ms 250959871
1646925399.99,0,BSYS,250959871,disable SM bus
1646925399.99,0,BSYS,250959872,INFO,next ss et 1646925455
1646925455.00,0,BSYS,251015003,enable SM bus
1646925455.00,0,BSYS,251015004,INFO,ss until ms 251020004
1646925459.99,0,BSYS,251020004,disable SM bus
1646925459.99,0,BSYS,251020005,INFO,next ss et 1646925515
1646925515.00,0,BSYS,251075226,enable SM bus
1646925515.00,0,BSYS,251075227,INFO,ss until ms 251080227
1646925519.99,0,BSYS,251080227,disable SM bus
1646925519.99,0,BSYS,251080228,INFO,next ss et 1646925575
1646925575.00,0,BSYS,251135341,enable SM bus
1646925575.00,0,BSYS,251135342,INFO,ss until ms 251140342
1646925579.99,0,BSYS,251140342,disable SM bus
