GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1654984695.60,-14,-2197696,-170,-4586792
1654984756.00,-14,-2197624,-170,-4586776
1654984816.40,-14,-2197599,-170,-4586737
1654984876.00,-14,-2197612,-170,-4586745
1654984936.80,-14,-2197572,-170,-4586693
1654984997.20,-14,-2197574,-170,-4586627
1654985057.60,-14,-2197564,-170,-4586643
1654985118.00,-14,-2197521,-170,-4586631
1654985178.40,-14,-2197555,-170,-4586598
1654985238.80,-14,-2197507,-170,-4586609
1654985299.20,-14,-2197529,-170,-4586634
1654985359.60,-14,-2197536,-170,-4586635
1654985420.00,-14,-2197497,-170,-4586628
1654985480.40,-14,-2197515,-170,-4586603
1654985540.80,-14,-2197570,-170,-4586639
1654985600.80,-14,-2197527,-170,-4586644
1654985661.60,-14,-2197523,-170,-4586638
1654985722.00,-14,-2197547,-170,-4586650
1654985782.40,-14,-2197531,-170,-4586630
1654985842.80,-14,-2197513,-170,-4586628
1654985903.20,-14,-2197492,-170,-4586592
1654985963.60,-14,-2197484,-170,-4586606
1654986024.00,-14,-2197482,-170,-4586581
1654986084.40,-14,-2197463,-170,-4586563
1654986144.80,-14,-2197468,-170,-4586557
1654986205.20,-14,-2197491,-170,-4586578
1654986265.60,-14,-2197501,-170,-4586588
1654986326.00,-14,-2197514,-170,-4586566
1654986386.40,-14,-2197513,-170,-4586602
1654986446.80,-14,-2197501,-170,-4586562
1654986507.20,-14,-2197488,-170,-4586670
1654986567.60,-14,-2197488,-170,-4586620
1654986628.00,-14,-2197498,-170,-4586676
1654986688.40,-14,-2197516,-170,-4586672
1654986748.80,-14,-2197563,-170,-4586644
1654986809.20,-14,-2197523,-170,-4586709
1654986869.60,-14,-2197553,-170,-4586672
1654986930.00,-14,-2197542,-170,-4586672
1654986990.40,-14,-2197544,-170,-4586667
1654987050.80,-14,-2197558,-170,-4586661
1654987111.20,-14,-2197525,-170,-4586685
1654987171.60,-14,-2197583,-170,-4586689
1654987232.00,-14,-2197643,-170,-4586712
1654987292.40,-14,-2197675,-170,-4586743
1654987352.80,-14,-2197706,-170,-4586736
1654987413.20,-14,-2197697,-170,-4586764
1654987473.60,-14,-2197677,-170,-4586737
1654987534.00,-14,-2197692,-170,-4586745
1654987594.40,-14,-2197713,-170,-4586744
1654987654.80,-14,-2197731,-170,-4586764
1654987715.20,-14,-2197763,-170,-4586745
1654987775.60,-14,-2197830,-170,-4586819
1654987836.00,-14,-2197867,-170,-4586828
1654987896.40,-14,-2197860,-170,-4586837
1654987956.80,-14,-2197935,-170,-4586920
1654988017.20,-14,-2197940,-170,-4586940
1654988077.60,-14,-2198015,-170,-4586935
1654988138.00,-14,-2198022,-170,-4586949
1654988198.40,-14,-2198042,-170,-4586945
1654988258.80,-14,-2198033,-170,-4586914
1654988319.20,-14,-2198008,-170,-4586893
1654988379.60,-14,-2198050,-170,-4586916
1654988440.00,-14,-2198071,-170,-4586924
1654988500.40,-14,-2198128,-170,-4586980
1654988560.80,-14,-2198061,-170,-4586986
1654988621.20,-14,-2198090,-170,-4586975
1654988680.80,-14,-2198115,-170,-4586950
1654988741.60,-14,-2198127,-170,-4586957
1654988802.00,-14,-2198082,-170,-4586962
1654988862.40,-14,-2198047,-170,-4587000
1654988922.80,-14,-2198085,-170,-4586966
1654988983.20,-14,-2198035,-170,-4586982
1654989043.60,-14,-2198001,-170,-4586937
1654989104.00,-14,-2197988,-170,-4586921
1654989164.40,-14,-2197988,-170,-4586892
1654989224.80,-14,-2198008,-170,-4586905
1654989285.20,-14,-2197981,-170,-4586913
1654989345.60,-14,-2197973,-170,-4586901
1654989405.60,-14,-2197954,-170,-4586914
1654989466.40,-14,-2198010,-170,-4586936
1654989526.80,-14,-2197973,-170,-4586911
1654989587.20,-14,-2197958,-170,-4586902
1654989647.60,-14,-2197972,-170,-4586899
1654989708.00,-14,-2198038,-170,-4586912
1654989768.40,-14,-2198013,-170,-4586976
1654989828.80,-14,-2198017,-170,-4586967
1654989889.20,-14,-2198062,-170,-4586904
1654989949.60,-14,-2198063,-170,-4586927
1654990010.00,-14,-2198042,-170,-4586901
1654990070.40,-14,-2198085,-170,-4586936
1654990130.80,-14,-2198054,-170,-4586945
1654990191.20,-14,-2198072,-170,-4586909
1654990251.60,-14,-2198119,-170,-4586928
1654990312.00,-14,-2198146,-170,-4586964
1654990372.40,-14,-2198105,-170,-4586959
1654990432.80,-14,-2198131,-170,-4586975
1654990493.20,-14,-2198144,-170,-4586959
1654990553.60,-14,-2198173,-170,-4586958
1654990614.00,-14,-2198245,-170,-4586961
1654990674.40,-14,-2198242,-170,-4586943
1654990734.80,-14,-2198218,-170,-4586955
1654990795.20,-14,-2198314,-170,-4586950
1654990855.60,-14,-2198320,-170,-4586923
1654990916.00,-14,-2198352,-170,-4586939
1654990976.40,-14,-2198355,-170,-4586941
1654991036.80,-14,-2198371,-170,-4586937
1654991097.20,-14,-2198379,-170,-4586977
1654991157.60,-14,-2198393,-170,-4586970
1654991218.00,-14,-2198415,-170,-4586939
1654991278.40,-14,-2198429,-170,-4586947
1654991338.80,-14,-2198471,-170,-4586947
1654991399.20,-14,-2198426,-170,-4586952
1654991459.60,-14,-2198416,-170,-4586932
1654991520.00,-14,-2198425,-170,-4586959
1654991580.40,-14,-2198359,-170,-4586944
1654991640.80,-14,-2198477,-170,-4586912
1654991701.20,-14,-2198493,-170,-4586922
1654991761.60,-14,-2198508,-170,-4586912
1654991822.00,-14,-2198466,-170,-4586900
1654991882.40,-14,-2198487,-170,-4586929
1654991942.80,-14,-2198538,-170,-4586944
1654992003.20,-14,-2198532,-170,-4586966
1654992063.60,-14,-2198506,-170,-4586960
1654992124.00,-14,-2198526,-170,-4586944
1654992184.40,-14,-2198541,-170,-4586935
1654992244.80,-14,-2198558,-170,-4586897
1654992305.20,-14,-2198558,-170,-4586928
1654992365.60,-14,-2198530,-170,-4586965
1654992426.00,-14,-2198484,-170,-4586966
1654992486.40,-14,-2198503,-170,-4586963
1654992546.80,-14,-2198514,-170,-4586957
1654992607.20,-14,-2198453,-170,-4586947
1654992667.60,-14,-2198492,-170,-4586974
1654992728.00,-14,-2198475,-170,-4586951
1654992788.40,-14,-2198488,-170,-4587028
1654992848.80,-14,-2198464,-170,-4586998
1654992909.20,-14,-2198471,-170,-4587009
1654992969.60,-14,-2198440,-170,-4587038
1654993030.00,-14,-2198444,-170,-4587017
1654993090.40,-14,-2198418,-170,-4586996
1654993150.80,-14,-2198430,-170,-4586998
1654993210.40,-14,-2198400,-170,-4586995
1654993271.20,-14,-2198364,-170,-4586965
1654993331.60,-14,-2198354,-170,-4587012
1654993392.00,-14,-2198293,-170,-4586991
1654993452.40,-14,-2198225,-170,-4586928
1654993512.80,-14,-2198185,-170,-4586924
1654993573.20,-14,-2198108,-170,-4586974
1654993633.60,-14,-2198037,-170,-4586956
1654993694.00,-14,-2197925,-170,-4586895
1654993754.40,-14,-2197843,-170,-4586846
1654993814.80,-14,-2197864,-170,-4586856
1654993875.20,-14,-2197821,-170,-4586777
1654993935.60,-14,-2197775,-170,-4586746
1654993996.00,-14,-2197698,-170,-4586661
1654994056.40,-14,-2197733,-170,-4586586
1654994116.80,-14,-2197677,-170,-4586578
1654994177.20,-14,-2197677,-170,-4586577
1654994237.60,-14,-2197681,-170,-4586556
1654994298.00,-14,-2197638,-170,-4586578
1654994358.40,-14,-2197678,-170,-4586538
1654994418.80,-14,-2197694,-170,-4586630
1654994479.20,-14,-2197664,-170,-4586657
1654994539.60,-14,-2197706,-170,-4586640
1654994600.00,-14,-2197716,-170,-4586685
1654994660.40,-14,-2197735,-170,-4586725
1654994720.80,-14,-2197737,-170,-4586665
1654994781.20,-14,-2197763,-170,-4586633
1654994841.60,-14,-2197754,-170,-4586627
1654994902.00,-14,-2197702,-170,-4586620
1654994962.40,-14,-2197742,-170,-4586624
1654995022.80,-14,-2197735,-170,-4586598
1654995083.20,-14,-2197727,-170,-4586656
1654995143.60,-14,-2197689,-170,-4586605
1654995204.00,-14,-2197667,-170,-4586552
1654995264.40,-14,-2197664,-170,-4586588
1654995324.80,-14,-2197684,-170,-4586530
1654995385.20,-14,-2197765,-170,-4586526
1654995445.60,-14,-2197764,-170,-4586550
1654995506.00,-14,-2197764,-170,-4586504
1654995566.40,-14,-2197781,-170,-4586546
1654995626.80,-14,-2197760,-170,-4586610
1654995687.20,-14,-2197770,-170,-4586625
1654995747.60,-14,-2197738,-170,-4586604
1654995808.00,-14,-2197760,-170,-4586645
1654995868.40,-14,-2197753,-170,-4586664
1654995928.80,-14,-2197775,-170,-4586611
1654995989.20,-14,-2197778,-170,-4586668
1654996049.60,-14,-2197779,-170,-4586686
1654996110.00,-14,-2197756,-170,-4586680
1654996170.40,-14,-2197715,-170,-4586691
1654996230.80,-14,-2197705,-170,-4586692
1654996291.20,-14,-2197687,-170,-4586668
1654996351.60,-14,-2197689,-170,-4586756
1654996412.00,-14,-2197720,-170,-4586723
1654996472.40,-14,-2197658,-170,-4586752
1654996532.80,-14,-2197631,-170,-4586717
1654996593.20,-14,-2197631,-170,-4586681
1654996653.60,-14,-2197678,-170,-4586649
1654996714.00,-14,-2197680,-170,-4586728
1654996774.40,-14,-2197656,-170,-4586712
1654996834.80,-14,-2197669,-170,-4586666
1654996895.20,-14,-2197635,-170,-4586637
1654996955.60,-14,-2197613,-170,-4586625
1654997015.20,-14,-2197663,-170,-4586721
1654997076.00,-14,-2197654,-170,-4586741
1654997136.40,-14,-2197647,-170,-4586760
1654997196.80,-14,-2197624,-170,-4586780
1654997257.20,-14,-2197581,-170,-4586734
1654997317.60,-14,-2197586,-170,-4586717
1654997378.00,-14,-2197592,-170,-4586688
1654997438.40,-14,-2197634,-170,-4586695
1654997498.80,-14,-2197658,-170,-4586628
1654997559.20,-14,-2197642,-170,-4586666
1654997619.60,-14,-2197591,-170,-4586634
1654997680.00,-14,-2197599,-170,-4586686
1654997740.40,-14,-2197564,-170,-4586667
1654997800.80,-14,-2197591,-170,-4586693
1654997861.20,-14,-2197566,-170,-4586634
1654997921.60,-14,-2197565,-170,-4586624
1654997982.00,-14,-2197555,-170,-4586624
1654998042.40,-14,-2197583,-170,-4586618
1654998102.80,-14,-2197620,-170,-4586677
1654998163.20,-14,-2197613,-170,-4586710
1654998223.60,-14,-2197650,-170,-4586727
1654998284.00,-14,-2197649,-170,-4586767
1654998344.40,-14,-2197668,-170,-4586765
1654998404.80,-14,-2197653,-170,-4586770
1654998465.20,-14,-2197674,-170,-4586749
1654998525.60,-14,-2197659,-170,-4586767
1654998586.00,-14,-2197690,-170,-4586774
1654998646.40,-14,-2197704,-170,-4586809
1654998706.80,-14,-2197733,-170,-4586815
1654998767.20,-14,-2197704,-170,-4586798
1654998827.60,-14,-2197649,-170,-4586800
1654998888.00,-14,-2197648,-170,-4586741
1654998948.40,-14,-2197662,-170,-4586754
1654999008.80,-14,-2197668,-170,-4586774
1654999069.20,-14,-2197686,-170,-4586784
1654999129.60,-14,-2197684,-170,-4586816
1654999190.00,-14,-2197684,-170,-4586816
1654999250.40,-14,-2197703,-170,-4586745
1654999310.80,-14,-2197687,-170,-4586726
1654999371.20,-14,-2197684,-170,-4586743
1654999431.60,-14,-2197701,-170,-4586731
1654999492.00,-14,-2197715,-170,-4586709
1654999552.40,-14,-2197665,-170,-4586739
1654999612.80,-14,-2197697,-170,-4586803
1654999673.20,-14,-2197732,-170,-4586828
1654999733.60,-14,-2197749,-170,-4586794
1654999794.00,-14,-2197759,-170,-4586803
1654999854.40,-14,-2197784,-170,-4586879
1654999914.80,-14,-2197793,-170,-4586850
1654999975.20,-14,-2197727,-170,-4586817
1655000035.60,-14,-2197676,-170,-4586752
1655000096.00,-14,-2197695,-170,-4586695
1655000156.40,-14,-2197617,-170,-4586659
1655000216.80,-14,-2197563,-170,-4586555
1655000277.20,-14,-2197598,-170,-4586410
1655000337.60,-14,-2197661,-170,-4586408
1655000398.00,-14,-2197668,-170,-4586469
1655000458.40,-14,-2197686,-170,-4586575
1655000518.80,-14,-2197681,-170,-4586629
1655000579.20,-14,-2197766,-170,-4586656
1655000639.60,-14,-2197811,-170,-4586739
1655000700.00,-14,-2197824,-170,-4586772
1655000760.40,-14,-2197805,-170,-4586788
1655000820.00,-14,-2197793,-170,-4586801
1655000880.80,-14,-2197844,-170,-4586737
1655000941.20,-14,-2197780,-170,-4586610
1655001001.60,-14,-2197789,-170,-4586538
1655001062.00,-14,-2197755,-170,-4586480
1655001122.40,-14,-2197752,-170,-4586468
1655001182.80,-14,-2197713,-170,-4586455
1655001243.20,-14,-2197728,-170,-4586509
1655001303.60,-14,-2197728,-170,-4586518
1655001364.00,-14,-2197739,-170,-4586546
1655001424.40,-14,-2197712,-170,-4586615
1655001484.80,-14,-2197757,-170,-4586532
1655001544.80,-14,-2197758,-170,-4586501
1655001605.60,-14,-2197746,-170,-4586402
1655001666.00,-14,-2197755,-170,-4586346
1655001726.40,-14,-2197766,-170,-4586362
1655001786.80,-14,-2197760,-170,-4586330
1655001847.20,-14,-2197761,-170,-4586313
1655001907.60,-14,-2197760,-170,-4586330
1655001968.00,-14,-2197768,-170,-4586357
1655002028.40,-14,-2197783,-170,-4586427
1655002088.80,-14,-2197795,-170,-4586410
1655002149.20,-14,-2197778,-170,-4586449
1655002209.60,-14,-2197788,-170,-4586464
1655002270.00,-14,-2197768,-170,-4586436
1655002330.40,-14,-2197778,-170,-4586399
1655002390.80,-14,-2197784,-170,-4586414
1655002451.20,-14,-2197741,-170,-4586445
1655002511.60,-14,-2197730,-170,-4586459
1655002572.00,-14,-2197750,-170,-4586420
1655002632.40,-14,-2197748,-170,-4586421
1655002692.80,-14,-2197749,-170,-4586488
1655002753.20,-14,-2197772,-170,-4586506
1655002813.60,-14,-2197772,-170,-4586479
1655002874.00,-14,-2197701,-170,-4586435
1655002934.40,-14,-2197666,-170,-4586390
1655002994.80,-14,-2197643,-170,-4586363
1655003055.20,-14,-2197670,-170,-4586352
1655003115.60,-14,-2197712,-170,-4586353
1655003176.00,-14,-2197732,-170,-4586365
1655003236.40,-14,-2197730,-170,-4586358
1655003296.80,-14,-2197715,-170,-4586349
1655003357.20,-14,-2197694,-170,-4586275
1655003417.60,-14,-2197684,-170,-4586238
1655003478.00,-14,-2197727,-170,-4586180
1655003538.40,-14,-2197734,-170,-4586092
1655003598.80,-14,-2197748,-170,-4586085
1655003659.20,-14,-2197718,-170,-4586055
1655003719.60,-14,-2197781,-170,-4586071
1655003780.00,-14,-2197771,-170,-4586096
1655003840.40,-14,-2197647,-170,-4586162
1655003900.80,-14,-2197643,-170,-4586168
1655003961.20,-14,-2197709,-170,-4586150
1655004021.60,-14,-2197740,-170,-4586128
1655004082.00,-14,-2197712,-170,-4586061
1655004142.40,-14,-2197715,-170,-4586036
1655004202.80,-14,-2197736,-170,-4585973
1655004263.20,-14,-2197760,-170,-4585984
1655004323.60,-14,-2197789,-170,-4585985
1655004384.00,-14,-2197776,-170,-4585953
1655004444.40,-14,-2197781,-170,-4585962
1655004504.80,-14,-2197760,-170,-4585995
1655004565.20,-14,-2197769,-170,-4586001
1655004624.80,-14,-2197780,-170,-4586012
1655004685.60,-14,-2197813,-170,-4586036
1655004746.00,-14,-2197788,-170,-4586017
1655004806.40,-14,-2197803,-170,-4586025
1655004866.80,-14,-2197809,-170,-4586036
1655004927.20,-14,-2197823,-170,-4586003
1655004987.60,-14,-2197813,-170,-4585993
1655005048.00,-14,-2197837,-170,-4585991
1655005108.40,-14,-2197831,-170,-4586010
1655005168.80,-14,-2197830,-170,-4586010
1655005229.20,-14,-2197854,-170,-4586027
1655005289.60,-14,-2197853,-170,-4585989
1655005349.60,-14,-2197862,-170,-4585975
1655005410.40,-14,-2197880,-170,-4586018
1655005470.80,-14,-2197893,-170,-4586040
1655005531.20,-14,-2197880,-170,-4586053
1655005591.60,-14,-2197850,-170,-4586078
1655005652.00,-14,-2197788,-170,-4586142
1655005712.40,-14,-2197816,-170,-4586178
1655005772.80,-14,-2197812,-170,-4586197
1655005833.20,-14,-2197812,-170,-4586252
1655005893.60,-14,-2197818,-170,-4586297
1655005954.00,-14,-2197814,-170,-4586348
1655006014.40,-14,-2197838,-170,-4586366
1655006074.80,-14,-2197857,-170,-4586354
1655006135.20,-14,-2197880,-170,-4586329
1655006195.60,-14,-2197927,-170,-4586293
1655006256.00,-14,-2197925,-170,-4586268
1655006316.40,-14,-2197893,-170,-4586239
1655006376.80,-14,-2197922,-170,-4586237
1655006437.20,-14,-2197891,-170,-4586237
1655006497.60,-14,-2197852,-170,-4586271
1655006558.00,-14,-2197824,-170,-4586340
1655006618.40,-14,-2197804,-170,-4586391
1655006678.80,-14,-2197821,-170,-4586477
1655006739.20,-14,-2197813,-170,-4586508
1655006799.60,-14,-2197866,-170,-4586483
1655006860.00,-14,-2197865,-170,-4586569
1655006920.40,-14,-2197919,-170,-4586582
1655006980.80,-14,-2197905,-170,-4586598
1655007041.20,-14,-2197993,-170,-4586620
1655007101.60,-14,-2198012,-170,-4586623
1655007162.00,-14,-2198022,-170,-4586627
1655007222.40,-14,-2198033,-170,-4586658
1655007282.80,-14,-2197973,-170,-4586656
1655007343.20,-14,-2197969,-170,-4586644
1655007403.60,-14,-2197896,-170,-4586634
1655007464.00,-14,-2197848,-170,-4586615
1655007524.40,-14,-2197809,-170,-4586567
1655007584.80,-14,-2197797,-170,-4586559
1655007645.20,-14,-2197798,-170,-4586572
1655007705.60,-14,-2197767,-170,-4586548
1655007766.00,-14,-2197763,-170,-4586506
1655007826.40,-14,-2197744,-170,-4586550
1655007886.80,-14,-2197752,-170,-4586552
1655007947.20,-14,-2197772,-170,-4586558
1655008007.60,-14,-2197785,-170,-4586574
1655008068.00,-14,-2197820,-170,-4586663
1655008128.40,-14,-2197831,-170,-4586696
1655008188.80,-14,-2197874,-170,-4586729
1655008249.20,-14,-2197844,-170,-4586759
1655008309.60,-14,-2197831,-170,-4586776
1655008370.00,-14,-2197872,-170,-4586711
1655008429.60,-14,-2197948,-170,-4586746
1655008490.40,-14,-2198089,-170,-4586812
1655008550.80,-14,-2198114,-170,-4586832
1655008611.20,-14,-2198123,-170,-4586828
1655008671.60,-14,-2198139,-170,-4586826
1655008732.00,-14,-2198148,-170,-4586829
1655008792.40,-14,-2198198,-170,-4586883
1655008852.80,-14,-2198224,-170,-4586864
1655008913.20,-14,-2198269,-170,-4586881
1655008973.60,-14,-2198309,-170,-4586871
1655009034.00,-14,-2198276,-170,-4586895
1655009094.40,-14,-2198294,-170,-4586905
1655009154.40,-14,-2198331,-170,-4586919
1655009215.20,-14,-2198313,-170,-4586896
1655009275.60,-14,-2198383,-170,-4586965
1655009336.00,-14,-2198403,-170,-4586997
1655009396.40,-14,-2198395,-170,-4586954
1655009456.80,-14,-2198407,-170,-4587018
1655009517.20,-14,-2198399,-170,-4586983
1655009577.60,-14,-2198435,-170,-4586938
1655009638.00,-14,-2198474,-170,-4586990
1655009698.40,-14,-2198494,-170,-4586968
1655009758.80,-14,-2198497,-170,-4586974
1655009819.20,-14,-2198474,-170,-4586968
1655009879.60,-14,-2198461,-170,-4586997
1655009940.00,-14,-2198399,-170,-4587017
1655010000.40,-14,-2198348,-170,-4587010
1655010060.80,-14,-2198353,-170,-4586994
1655010121.20,-14,-2198327,-170,-4587017
1655010181.60,-14,-2198311,-170,-4587009
1655010242.00,-14,-2198291,-170,-4586993
1655010302.40,-14,-2198292,-170,-4586988
1655010362.80,-14,-2198264,-170,-4587027
1655010423.20,-14,-2198215,-170,-4587036
1655010483.60,-14,-2198265,-170,-4587055
1655010544.00,-14,-2198294,-170,-4587056
1655010604.40,-14,-2198366,-170,-4587079
1655010664.80,-14,-2198339,-170,-4587054
1655010725.20,-14,-2198261,-170,-4587036
1655010785.60,-14,-2198176,-170,-4587038
1655010846.00,-14,-2198169,-170,-4586983
1655010906.40,-14,-2198242,-170,-4586996
1655010966.80,-14,-2198234,-170,-4586966
1655011027.20,-14,-2198137,-170,-4586991
1655011087.60,-14,-2198192,-170,-4586925
1655011148.00,-14,-2198270,-170,-4586865
1655011208.40,-14,-2198226,-170,-4586892
1655011268.80,-14,-2198193,-170,-4586915
