epoch,link,log type,data
1665761161.00,0,BSYS,334251278,enable SM bus
1665761161.00,0,BSYS,334251279,INFO,ss until ms 334256279
1665761165.98,0,BSYS,334256279,disable SM bus
1665761165.98,0,BSYS,334256280,INFO,next ss et 1665761221
1665761221.00,0,BSYS,334311456,enable SM bus
1665761221.00,0,BSYS,334311457,INFO,ss until ms 334316457
1665761221.00,0,BSYS,334311458,INFO,inc new sample
1665761221.00,0,BSYS,334311460,INFO,sample 4 complete
1665761221.00,0,BSYS,334311461,INFO,next ss et 1665761221
1665761221.00,0,BSYS,334311462,INFO,next sa et 1665761821
1665761226.01,0,BSYS,334316457,disable SM bus
1665761226.01,0,BSYS,334316458,INFO,next ss et 1665761281
1665761281.00,0,BSYS,334371639,enable SM bus
1665761281.00,0,BSYS,334371640,INFO,ss until ms 334376640
1665761285.99,0,BSYS,334376640,disable SM bus
1665761285.99,0,BSYS,334376641,INFO,next ss et 1665761341
1665761341.00,0,BSYS,334431753,enable SM bus
1665761341.00,0,BSYS,334431754,INFO,ss until ms 334436754
1665761345.99,0,BSYS,334436754,disable SM bus
1665761345.99,0,BSYS,334436755,INFO,next ss et 1665761401
1665761401.00,0,BSYS,334491895,enable SM bus
1665761401.00,0,BSYS,334491896,INFO,ss until ms 334496896
1665761405.99,0,BSYS,334496896,disable SM bus
1665761405.99,0,BSYS,334496897,INFO,next ss et 1665761461
1665761461.00,0,BSYS,334552013,enable SM bus
1665761461.00,0,BSYS,334552014,INFO,ss until ms 334557014
1665761465.99,0,BSYS,334557014,disable SM bus
1665761465.99,0,BSYS,334557015,INFO,next ss et 1665761521
1665761521.00,0,BSYS,334612130,enable SM bus
1665761521.00,0,BSYS,334612131,INFO,ss until ms 334617131
1665761525.99,0,BSYS,334617131,disable SM bus
1665761525.99,0,BSYS,334617132,INFO,next ss et 1665761581
1665761581.00,0,BSYS,334672239,enable SM bus
1665761581.00,0,BSYS,334672240,INFO,ss until ms 334677240
1665761585.99,0,BSYS,334677240,disable SM bus
1665761585.99,0,BSYS,334677241,INFO,next ss et 1665761641
1665761641.00,0,BSYS,334731471,enable SM bus
1665761641.00,0,BSYS,334731472,INFO,ss until ms 334736472
1665761645.99,0,BSYS,334736472,disable SM bus
1665761645.99,0,BSYS,334736473,INFO,next ss et 1665761701
1665761701.00,0,BSYS,334791177,enable SM bus
1665761701.00,0,BSYS,334791178,INFO,ss until ms 334796178
1665761705.99,0,BSYS,334796178,disable SM bus
1665761705.99,0,BSYS,334796179,INFO,next ss et 1665761761
1665761761.00,0,BSYS,334851289,enable SM bus
1665761761.00,0,BSYS,334851290,INFO,ss until ms 334856290
1665761765.99,0,BSYS,334856290,disable SM bus
1665761765.99,0,BSYS,334856291,INFO,next ss et 1665761821
1665761821.00,0,BSYS,334911414,enable SM bus
1665761821.00,0,BSYS,334911415,INFO,ss until ms 334916415
1665761821.00,0,BSYS,334911416,INFO,inc new sample
1665761821.00,0,BSYS,334911418,INFO,sample 5 complete
1665761821.00,0,BSYS,334911419,INFO,submitting mes
1665761821.00,0,BSYS,334911421,INFO,old crc 700D, new crc 700D
1665761821.00,0,BSYS,334911423,INFO,next ss et 1665761821
1665761821.00,0,BSYS,334911425,INFO,next sa et 1665762421
1665761821.01,0,BSYS,334911435,INFO,set mes TO to 338531435
1665761825.98,0,BSYS,334916415,disable SM bus
1665761825.98,0,BSYS,334916416,INFO,next ss et 1665761881
1665761881.00,0,BSYS,334971575,enable SM bus
1665761881.00,0,BSYS,334971576,INFO,ss until ms 334976576
1665761885.98,0,BSYS,334976576,disable SM bus
1665761885.98,0,BSYS,334976577,INFO,next ss et 1665761941
1665761941.00,0,BSYS,335031687,enable SM bus
1665761941.00,0,BSYS,335031688,INFO,ss until ms 335036688
1665761945.99,0,BSYS,335036688,disable SM bus
1665761945.99,0,BSYS,335036689,INFO,next ss et 1665762001
1665762001.00,0,BSYS,335091810,enable SM bus
1665762001.00,0,BSYS,335091811,INFO,ss until ms 335096811
1665762005.99,0,BSYS,335096811,disable SM bus
1665762005.99,0,BSYS,335096812,INFO,next ss et 1665762061
1665762061.00,0,BSYS,335151923,enable SM bus
1665762061.00,0,BSYS,335151924,INFO,ss until ms 335156924
1665762065.99,0,BSYS,335156924,disable SM bus
1665762065.99,0,BSYS,335156925,INFO,next ss et 1665762121
1665762121.00,0,BSYS,335212077,enable SM bus
1665762121.00,0,BSYS,335212078,INFO,ss until ms 335217078
1665762125.99,0,BSYS,335217078,disable SM bus
1665762125.99,0,BSYS,335217079,INFO,next ss et 1665762181
1665762181.00,0,BSYS,335272193,enable SM bus
1665762181.00,0,BSYS,335272194,INFO,ss until ms 335277194
1665762185.99,0,BSYS,335277194,disable SM bus
1665762185.99,0,BSYS,335277195,INFO,next ss et 1665762241
1665762241.00,0,BSYS,335331690,enable SM bus
1665762241.00,0,BSYS,335331691,INFO,ss until ms 335336691
1665762245.98,0,BSYS,335336691,disable SM bus
1665762245.98,0,BSYS,335336692,INFO,next ss et 1665762301
1665762301.00,0,BSYS,335391841,enable SM bus
1665762301.00,0,BSYS,335391842,INFO,ss until ms 335396842
1665762305.99,0,BSYS,335396842,disable SM bus
1665762305.99,0,BSYS,335396843,INFO,next ss et 1665762361
1665762361.00,0,BSYS,335451963,enable SM bus
1665762361.00,0,BSYS,335451964,INFO,ss until ms 335456964
1665762365.98,0,BSYS,335456964,disable SM bus
1665762365.98,0,BSYS,335456965,INFO,next ss et 1665762421
1665762421.00,0,BSYS,335512083,enable SM bus
1665762421.00,0,BSYS,335512084,INFO,ss until ms 335517084
1665762421.00,0,BSYS,335512085,INFO,inc new sample
1665762421.00,0,BSYS,335512087,INFO,sample 0 complete
1665762421.00,0,BSYS,335512088,INFO,next ss et 1665762421
1665762421.00,0,BSYS,335512090,INFO,next sa et 1665763021
1665762425.99,0,BSYS,335517084,disable SM bus
1665762425.99,0,BSYS,335517085,INFO,next ss et 1665762481
1665762481.00,0,BSYS,335572187,enable SM bus
1665762481.00,0,BSYS,335572188,INFO,ss until ms 335577188
1665762485.99,0,BSYS,335577188,disable SM bus
1665762485.99,0,BSYS,335577189,INFO,next ss et 1665762541
1665762541.00,0,BSYS,335631337,enable SM bus
1665762541.00,0,BSYS,335631338,INFO,ss until ms 335636338
1665762545.98,0,BSYS,335636338,disable SM bus
1665762545.98,0,BSYS,335636339,INFO,next ss et 1665762601
1665762601.00,0,BSYS,335691457,enable SM bus
1665762601.00,0,BSYS,335691458,INFO,ss until ms 335696458
1665762605.99,0,BSYS,335696458,disable SM bus
1665762605.99,0,BSYS,335696459,INFO,next ss et 1665762661
1665762661.00,0,BSYS,335751568,enable SM bus
1665762661.00,0,BSYS,335751569,INFO,ss until ms 335756569
1665762665.99,0,BSYS,335756569,disable SM bus
1665762665.99,0,BSYS,335756570,INFO,next ss et 1665762721
1665762721.00,0,BSYS,335811719,enable SM bus
1665762721.00,0,BSYS,335811720,INFO,ss until ms 335816720
1665762725.96,0,BSYS,335816720,disable SM bus
1665762725.96,0,BSYS,335816721,INFO,next ss et 1665762781
1665762781.00,0,BSYS,335872124,enable SM bus
1665762781.00,0,BSYS,335872125,INFO,ss until ms 335877125
1665762785.99,0,BSYS,335877125,disable SM bus
1665762785.99,0,BSYS,335877126,INFO,next ss et 1665762841
1665762841.00,0,BSYS,335932230,enable SM bus
1665762841.00,0,BSYS,335932231,INFO,ss until ms 335937231
1665762845.99,0,BSYS,335937231,disable SM bus
1665762845.99,0,BSYS,335937232,INFO,next ss et 1665762901
1665762901.00,0,BSYS,335992349,enable SM bus
1665762901.00,0,BSYS,335992350,INFO,ss until ms 335997350
1665762905.99,0,BSYS,335997350,disable SM bus
1665762905.99,0,BSYS,335997351,INFO,next ss et 1665762961
1665762961.00,0,BSYS,336052452,enable SM bus
1665762961.00,0,BSYS,336052453,INFO,ss until ms 336057453
1665762965.99,0,BSYS,336057453,disable SM bus
1665762965.99,0,BSYS,336057454,INFO,next ss et 1665763021
1665763021.00,0,BSYS,336111611,enable SM bus
1665763021.00,0,BSYS,336111612,INFO,ss until ms 336116612
1665763021.00,0,BSYS,336111613,INFO,inc new sample
1665763021.00,0,BSYS,336111615,INFO,sample 1 complete
1665763021.00,0,BSYS,336111616,INFO,next ss et 1665763021
1665763021.00,0,BSYS,336111618,INFO,next sa et 1665763621
1665763025.98,0,BSYS,336116612,disable SM bus
1665763025.98,0,BSYS,336116613,INFO,next ss et 1665763081
1665763081.00,0,BSYS,336171720,enable SM bus
1665763081.00,0,BSYS,336171721,INFO,ss until ms 336176721
1665763085.98,0,BSYS,336176721,disable SM bus
1665763085.98,0,BSYS,336176722,INFO,next ss et 1665763141
1665763141.00,0,BSYS,336231859,enable SM bus
1665763141.00,0,BSYS,336231860,INFO,ss until ms 336236860
1665763145.99,0,BSYS,336236860,disable SM bus
1665763145.99,0,BSYS,336236861,INFO,next ss et 1665763201
1665763202.00,0,BSYS,336292646,enable SM bus
1665763202.00,0,BSYS,336292647,INFO,ss until ms 336297647
1665763207.50,0,BSYS,336297647,disable SM bus
1665763207.50,0,BSYS,336297648,INFO,next ss et 1665763261
1665763261.00,0,BSYS,336351751,enable SM bus
1665763261.00,0,BSYS,336351752,INFO,ss until ms 336356752
1665763265.91,0,BSYS,336356752,disable SM bus
1665763265.91,0,BSYS,336356753,INFO,next ss et 1665763321
1665763321.00,0,BSYS,336412185,enable SM bus
1665763321.00,0,BSYS,336412186,INFO,ss until ms 336417186
1665763326.12,0,BSYS,336417186,disable SM bus
1665763326.12,0,BSYS,336417187,INFO,next ss et 1665763381
1665763381.00,0,BSYS,336472164,enable SM bus
1665763381.00,0,BSYS,336472165,INFO,ss until ms 336477165
1665763385.99,0,BSYS,336477165,disable SM bus
1665763385.99,0,BSYS,336477166,INFO,next ss et 1665763441
1665763441.00,0,BSYS,336532327,enable SM bus
1665763441.00,0,BSYS,336532328,INFO,ss until ms 336537328
1665763445.99,0,BSYS,336537328,disable SM bus
1665763445.99,0,BSYS,336537329,INFO,next ss et 1665763501
1665763501.00,0,BSYS,336592442,enable SM bus
1665763501.00,0,BSYS,336592443,INFO,ss until ms 336597443
1665763505.98,0,BSYS,336597443,disable SM bus
1665763505.98,0,BSYS,336597444,INFO,next ss et 1665763561
1665763561.00,0,BSYS,336652614,enable SM bus
1665763561.00,0,BSYS,336652615,INFO,ss until ms 336657615
1665763566.01,0,BSYS,336657615,disable SM bus
1665763566.01,0,BSYS,336657616,INFO,next ss et 1665763621
1665763621.00,0,BSYS,336711725,enable SM bus
1665763621.00,0,BSYS,336711726,INFO,ss until ms 336716726
1665763621.00,0,BSYS,336711727,INFO,inc new sample
1665763621.00,0,BSYS,336711729,INFO,sample 2 complete
1665763621.00,0,BSYS,336711730,INFO,next ss et 1665763621
1665763621.00,0,BSYS,336711732,INFO,next sa et 1665764221
1665763625.99,0,BSYS,336716726,disable SM bus
1665763625.99,0,BSYS,336716727,INFO,next ss et 1665763681
1665763681.00,0,BSYS,336771837,enable SM bus
1665763681.00,0,BSYS,336771838,INFO,ss until ms 336776838
1665763685.99,0,BSYS,336776838,disable SM bus
1665763685.99,0,BSYS,336776839,INFO,next ss et 1665763741
1665763741.00,0,BSYS,336831945,enable SM bus
1665763741.00,0,BSYS,336831946,INFO,ss until ms 336836946
1665763745.98,0,BSYS,336836946,disable SM bus
1665763745.98,0,BSYS,336836947,INFO,next ss et 1665763801
1665763801.00,0,BSYS,336892054,enable SM bus
1665763801.00,0,BSYS,336892055,INFO,ss until ms 336897055
1665763805.93,0,BSYS,336897055,disable SM bus
1665763805.93,0,BSYS,336897056,INFO,next ss et 1665763861
1665763861.00,0,BSYS,336950908,enable SM bus
1665763861.00,0,BSYS,336950909,INFO,ss until ms 336955909
1665763865.37,0,BSYS,336955909,disable SM bus
1665763865.37,0,BSYS,336955910,INFO,next ss et 1665763921
1665763921.00,0,BSYS,337011638,enable SM bus
1665763921.00,0,BSYS,337011639,INFO,ss until ms 337016639
1665763925.99,0,BSYS,337016639,disable SM bus
1665763925.99,0,BSYS,337016640,INFO,next ss et 1665763981
1665763981.00,0,BSYS,337071748,enable SM bus
1665763981.00,0,BSYS,337071749,INFO,ss until ms 337076749
1665763985.99,0,BSYS,337076749,disable SM bus
1665763985.99,0,BSYS,337076750,INFO,next ss et 1665764041
1665764041.00,0,BSYS,337131868,enable SM bus
1665764041.00,0,BSYS,337131869,INFO,ss until ms 337136869
1665764045.98,0,BSYS,337136869,disable SM bus
1665764045.98,0,BSYS,337136870,INFO,next ss et 1665764101
1665764101.00,0,BSYS,337192007,enable SM bus
1665764101.00,0,BSYS,337192008,INFO,ss until ms 337197008
1665764105.98,0,BSYS,337197008,disable SM bus
1665764105.98,0,BSYS,337197009,INFO,next ss et 1665764161
1665764161.00,0,BSYS,337252113,enable SM bus
1665764161.00,0,BSYS,337252114,INFO,ss until ms 337257114
1665764165.99,0,BSYS,337257114,disable SM bus
1665764165.99,0,BSYS,337257115,INFO,next ss et 1665764221
1665764221.00,0,BSYS,337312226,enable SM bus
1665764221.00,0,BSYS,337312227,INFO,ss until ms 337317227
1665764221.00,0,BSYS,337312228,INFO,inc new sample
1665764221.00,0,BSYS,337312230,INFO,sample 3 complete
1665764221.00,0,BSYS,337312231,INFO,next ss et 1665764221
1665764221.00,0,BSYS,337312232,INFO,next sa et 1665764821
1665764225.99,0,BSYS,337317227,disable SM bus
1665764225.99,0,BSYS,337317228,INFO,next ss et 1665764281
1665764281.00,0,BSYS,337373556,enable SM bus
1665764281.00,0,BSYS,337373557,INFO,ss until ms 337378557
1665764287.74,0,BSYS,337378557,disable SM bus
1665764287.74,0,BSYS,337378558,INFO,next ss et 1665764341
1665764341.00,0,BSYS,337432159,enable SM bus
1665764341.00,0,BSYS,337432160,INFO,ss until ms 337437160
1665764345.93,0,BSYS,337437160,disable SM bus
1665764345.93,0,BSYS,337437161,INFO,next ss et 1665764401
1665764401.00,0,BSYS,337492337,enable SM bus
1665764401.00,0,BSYS,337492338,INFO,ss until ms 337497338
1665764405.99,0,BSYS,337497338,disable SM bus
1665764405.99,0,BSYS,337497339,INFO,next ss et 1665764461
1665764461.00,0,BSYS,337552453,enable SM bus
1665764461.00,0,BSYS,337552454,INFO,ss until ms 337557454
1665764465.98,0,BSYS,337557454,disable SM bus
1665764465.98,0,BSYS,337557455,INFO,next ss et 1665764521
1665764521.00,0,BSYS,337612574,enable SM bus
1665764521.00,0,BSYS,337612575,INFO,ss until ms 337617575
1665764525.99,0,BSYS,337617575,disable SM bus
1665764525.99,0,BSYS,337617576,INFO,next ss et 1665764581
1665764581.00,0,BSYS,337671727,enable SM bus
1665764581.00,0,BSYS,337671728,INFO,ss until ms 337676728
1665764585.99,0,BSYS,337676728,disable SM bus
1665764585.99,0,BSYS,337676729,INFO,next ss et 1665764641
1665764641.00,0,BSYS,337731848,enable SM bus
1665764641.00,0,BSYS,337731849,INFO,ss until ms 337736849
1665764645.99,0,BSYS,337736849,disable SM bus
1665764645.99,0,BSYS,337736850,INFO,next ss et 1665764701
1665764701.00,0,BSYS,337791976,enable SM bus
1665764701.00,0,BSYS,337791977,INFO,ss until ms 337796977
1665764705.98,0,BSYS,337796977,disable SM bus
1665764705.98,0,BSYS,337796978,INFO,next ss et 1665764761
1665764761.00,0,BSYS,337852320,enable SM bus
1665764761.00,0,BSYS,337852321,INFO,ss until ms 337857321
1665764766.05,0,BSYS,337857321,disable SM bus
1665764766.05,0,BSYS,337857322,INFO,next ss et 1665764821
1665764821.00,0,BSYS,337912445,enable SM bus
1665764821.00,0,BSYS,337912446,INFO,ss until ms 337917446
1665764821.00,0,BSYS,337912447,INFO,inc new sample
1665764821.00,0,BSYS,337912449,INFO,sample 4 complete
1665764821.00,0,BSYS,337912450,INFO,next ss et 1665764821
1665764821.00,0,BSYS,337912451,INFO,next sa et 1665765421
1665764825.99,0,BSYS,337917446,disable SM bus
1665764825.99,0,BSYS,337917447,INFO,next ss et 1665764881
1665764881.00,0,BSYS,337972589,enable SM bus
1665764881.00,0,BSYS,337972590,INFO,ss until ms 337977590
1665764885.99,0,BSYS,337977590,disable SM bus
1665764885.99,0,BSYS,337977591,INFO,next ss et 1665764941
1665764941.00,0,BSYS,338032702,enable SM bus
1665764941.00,0,BSYS,338032703,INFO,ss until ms 338037703
1665764945.99,0,BSYS,338037703,disable SM bus
1665764945.99,0,BSYS,338037704,INFO,next ss et 1665765001
1665765001.00,0,BSYS,338092808,enable SM bus
1665765001.00,0,BSYS,338092809,INFO,ss until ms 338097809
1665765005.99,0,BSYS,338097809,disable SM bus
1665765005.99,0,BSYS,338097810,INFO,next ss et 1665765061
1665765061.00,0,BSYS,338151965,enable SM bus
1665765061.00,0,BSYS,338151966,INFO,ss until ms 338156966
1665765065.98,0,BSYS,338156966,disable SM bus
1665765065.98,0,BSYS,338156967,INFO,next ss et 1665765121
1665765121.00,0,BSYS,338212074,enable SM bus
1665765121.00,0,BSYS,338212075,INFO,ss until ms 338217075
1665765125.99,0,BSYS,338217075,disable SM bus
1665765125.99,0,BSYS,338217076,INFO,next ss et 1665765181
1665765181.00,0,BSYS,338272181,enable SM bus
1665765181.00,0,BSYS,338272182,INFO,ss until ms 338277182
1665765185.99,0,BSYS,338277182,disable SM bus
1665765185.99,0,BSYS,338277183,INFO,next ss et 1665765241
1665765241.00,0,BSYS,338332283,enable SM bus
1665765241.00,0,BSYS,338332284,INFO,ss until ms 338337284
1665765245.99,0,BSYS,338337284,disable SM bus
1665765245.99,0,BSYS,338337285,INFO,next ss et 1665765301
1665765301.00,0,BSYS,338392096,enable SM bus
1665765301.00,0,BSYS,338392097,INFO,ss until ms 338397097
1665765305.99,0,BSYS,338397097,disable SM bus
1665765305.99,0,BSYS,338397098,INFO,next ss et 1665765361
1665765361.00,0,BSYS,338452259,enable SM bus
1665765361.00,0,BSYS,338452260,INFO,ss until ms 338457260
1665765365.99,0,BSYS,338457260,disable SM bus
1665765365.99,0,BSYS,338457261,INFO,next ss et 1665765421
1665765421.00,0,BSYS,338512372,enable SM bus
1665765421.00,0,BSYS,338512373,INFO,ss until ms 338517373
1665765421.00,0,BSYS,338512374,INFO,inc new sample
1665765421.00,0,BSYS,338512376,INFO,sample 5 complete
1665765421.00,0,BSYS,338512377,INFO,submitting mes
1665765421.00,0,BSYS,338512379,INFO,old crc 700D, new crc 700D
1665765421.00,0,BSYS,338512381,INFO,next ss et 1665765421
1665765421.00,0,BSYS,338512383,INFO,next sa et 1665766021
1665765421.01,0,BSYS,338512394,INFO,set mes TO to 342132394
1665765425.99,0,BSYS,338517373,disable SM bus
1665765425.99,0,BSYS,338517374,INFO,next ss et 1665765481
1665765481.00,0,BSYS,338572495,enable SM bus
1665765481.00,0,BSYS,338572496,INFO,ss until ms 338577496
1665765485.99,0,BSYS,338577496,disable SM bus
1665765485.99,0,BSYS,338577497,INFO,next ss et 1665765541
1665765541.00,0,BSYS,338632636,enable SM bus
1665765541.00,0,BSYS,338632637,INFO,ss until ms 338637637
1665765545.97,0,BSYS,338637637,disable SM bus
1665765545.97,0,BSYS,338637638,INFO,next ss et 1665765601
1665765601.00,0,BSYS,338692731,enable SM bus
1665765601.00,0,BSYS,338692732,INFO,ss until ms 338697732
1665765605.99,0,BSYS,338697732,disable SM bus
1665765605.99,0,BSYS,338697733,INFO,next ss et 1665765661
