GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1661393083.60,-14,-2197995,-170,-4586811
1661393144.40,-14,-2197971,-170,-4586773
1661393204.80,-14,-2197942,-170,-4586714
1661393265.20,-14,-2197910,-170,-4586682
1661393325.60,-14,-2197840,-170,-4586672
1661393386.00,-14,-2197802,-170,-4586644
1661393446.40,-14,-2197759,-170,-4586606
1661393506.80,-14,-2197739,-170,-4586548
1661393567.20,-14,-2197688,-170,-4586576
1661393627.60,-14,-2197689,-170,-4586544
1661393688.00,-14,-2197697,-170,-4586533
1661393748.40,-14,-2197705,-170,-4586539
1661393808.80,-14,-2197734,-170,-4586497
1661393869.20,-14,-2197764,-170,-4586465
1661393929.60,-14,-2197769,-170,-4586511
1661393990.00,-14,-2197789,-170,-4586585
1661394050.40,-14,-2197787,-170,-4586660
1661394110.80,-14,-2197783,-170,-4586700
1661394171.20,-14,-2197800,-170,-4586721
1661394231.60,-14,-2197746,-170,-4586746
1661394292.00,-14,-2197699,-170,-4586741
1661394352.40,-14,-2197732,-170,-4586716
1661394412.80,-14,-2197711,-170,-4586679
1661394473.20,-14,-2197686,-170,-4586694
1661394533.60,-14,-2197699,-170,-4586683
1661394594.00,-14,-2197713,-170,-4586684
1661394654.40,-14,-2197713,-170,-4586671
1661394714.80,-14,-2197685,-170,-4586649
1661394775.20,-14,-2197698,-170,-4586619
1661394835.60,-14,-2197672,-170,-4586579
1661394896.00,-14,-2197704,-170,-4586574
1661394956.40,-14,-2197703,-170,-4586577
1661395016.80,-14,-2197712,-170,-4586571
1661395077.20,-14,-2197736,-170,-4586593
1661395137.60,-14,-2197726,-170,-4586611
1661395198.00,-14,-2197729,-170,-4586581
1661395258.40,-14,-2197754,-170,-4586580
1661395318.80,-14,-2197749,-170,-4586596
1661395379.20,-14,-2197771,-170,-4586573
1661395439.60,-14,-2197776,-170,-4586677
1661395500.00,-14,-2197749,-170,-4586676
1661395560.40,-14,-2197738,-170,-4586676
1661395620.80,-14,-2197708,-170,-4586644
1661395681.20,-14,-2197697,-170,-4586652
1661395741.60,-14,-2197695,-170,-4586615
1661395802.00,-14,-2197672,-170,-4586606
1661395861.60,-14,-2197694,-170,-4586598
1661395922.40,-14,-2197660,-170,-4586594
1661395982.80,-14,-2197610,-170,-4586576
1661396043.20,-14,-2197610,-170,-4586568
1661396103.60,-14,-2197597,-170,-4586519
1661396164.00,-14,-2197608,-170,-4586514
1661396224.40,-14,-2197613,-170,-4586603
1661396284.80,-14,-2197642,-170,-4586600
1661396345.20,-14,-2197679,-170,-4586640
1661396405.60,-14,-2197684,-170,-4586675
1661396466.00,-14,-2197669,-170,-4586707
1661396526.40,-14,-2197674,-170,-4586716
1661396586.80,-14,-2197682,-170,-4586728
1661396647.20,-14,-2197626,-170,-4586755
1661396707.60,-14,-2197603,-170,-4586763
1661396768.00,-14,-2197614,-170,-4586744
1661396828.40,-14,-2197631,-170,-4586735
1661396888.80,-14,-2197592,-170,-4586740
1661396949.20,-14,-2197566,-170,-4586687
1661397009.60,-14,-2197588,-170,-4586666
1661397070.00,-14,-2197612,-170,-4586672
1661397130.40,-14,-2197594,-170,-4586663
1661397190.80,-14,-2197560,-170,-4586648
1661397251.20,-14,-2197556,-170,-4586633
1661397311.60,-14,-2197504,-170,-4586623
1661397372.00,-14,-2197454,-170,-4586610
1661397432.40,-14,-2197419,-170,-4586593
1661397492.80,-14,-2197419,-170,-4586600
1661397553.20,-14,-2197425,-170,-4586620
1661397613.60,-14,-2197394,-170,-4586607
1661397674.00,-14,-2197394,-170,-4586587
1661397734.40,-14,-2197399,-170,-4586580
1661397794.80,-14,-2197419,-170,-4586565
1661397855.20,-14,-2197416,-170,-4586528
1661397915.60,-14,-2197429,-170,-4586557
1661397976.00,-14,-2197423,-170,-4586552
1661398036.40,-14,-2197432,-170,-4586568
1661398096.80,-14,-2197410,-170,-4586593
1661398157.20,-14,-2197415,-170,-4586568
1661398217.60,-14,-2197401,-170,-4586526
1661398278.00,-14,-2197394,-170,-4586487
1661398338.40,-14,-2197421,-170,-4586500
1661398398.80,-14,-2197422,-170,-4586507
1661398459.20,-14,-2197390,-170,-4586553
1661398519.60,-14,-2197405,-170,-4586529
1661398580.00,-14,-2197415,-170,-4586515
1661398640.40,-14,-2197435,-170,-4586510
1661398700.80,-14,-2197420,-170,-4586483
1661398761.20,-14,-2197415,-170,-4586542
1661398821.60,-14,-2197376,-170,-4586557
1661398882.00,-14,-2197414,-170,-4586548
1661398942.40,-14,-2197399,-170,-4586561
