epoch,link,log type,data
1668126185.99,0,BSYS,2699684192,disable SM bus
1668126185.99,0,BSYS,2699684193,INFO,next ss et 1668126241
1668126241.00,0,BSYS,2699739284,enable SM bus
1668126241.00,0,BSYS,2699739285,INFO,ss until ms 2699744285
1668126245.99,0,BSYS,2699744285,disable SM bus
1668126245.99,0,BSYS,2699744286,INFO,next ss et 1668126301
1668126301.00,0,BSYS,2699799422,enable SM bus
1668126301.00,0,BSYS,2699799423,INFO,ss until ms 2699804423
1668126305.99,0,BSYS,2699804423,disable SM bus
1668126305.99,0,BSYS,2699804424,INFO,next ss et 1668126361
1668126361.00,0,BSYS,2699859522,enable SM bus
1668126361.00,0,BSYS,2699859523,INFO,ss until ms 2699864523
1668126365.99,0,BSYS,2699864523,disable SM bus
1668126365.99,0,BSYS,2699864524,INFO,next ss et 1668126421
1668126421.00,0,BSYS,2699919630,enable SM bus
1668126421.00,0,BSYS,2699919631,INFO,ss until ms 2699924631
1668126421.00,0,BSYS,2699919633,INFO,inc new sample
1668126421.00,0,BSYS,2699919634,INFO,sample 4 complete
1668126421.00,0,BSYS,2699919635,INFO,next ss et 1668126421
1668126421.00,0,BSYS,2699919637,INFO,next sa et 1668127021
1668126425.99,0,BSYS,2699924631,disable SM bus
1668126425.99,0,BSYS,2699924632,INFO,next ss et 1668126481
1668126481.00,0,BSYS,2699978550,enable SM bus
1668126481.00,0,BSYS,2699978551,INFO,ss until ms 2699983551
1668126486.47,0,BSYS,2699983551,disable SM bus
1668126486.47,0,BSYS,2699983552,INFO,next ss et 1668126541
1668126541.00,0,BSYS,2700038924,enable SM bus
1668126541.00,0,BSYS,2700038925,INFO,ss until ms 2700043925
1668126545.99,0,BSYS,2700043925,disable SM bus
1668126545.99,0,BSYS,2700043926,INFO,next ss et 1668126601
1668126601.00,0,BSYS,2700099035,enable SM bus
1668126601.00,0,BSYS,2700099036,INFO,ss until ms 2700104036
1668126605.99,0,BSYS,2700104036,disable SM bus
1668126605.99,0,BSYS,2700104037,INFO,next ss et 1668126661
1668126661.00,0,BSYS,2700159127,enable SM bus
1668126661.00,0,BSYS,2700159128,INFO,ss until ms 2700164128
1668126665.99,0,BSYS,2700164128,disable SM bus
1668126665.99,0,BSYS,2700164129,INFO,next ss et 1668126721
1668126721.00,0,BSYS,2700219272,enable SM bus
1668126721.00,0,BSYS,2700219273,INFO,ss until ms 2700224273
1668126725.99,0,BSYS,2700224273,disable SM bus
1668126725.99,0,BSYS,2700224274,INFO,next ss et 1668126781
1668126781.00,0,BSYS,2700279371,enable SM bus
1668126781.00,0,BSYS,2700279372,INFO,ss until ms 2700284372
1668126785.99,0,BSYS,2700284372,disable SM bus
1668126785.99,0,BSYS,2700284373,INFO,next ss et 1668126841
1668126841.00,0,BSYS,2700339483,enable SM bus
1668126841.00,0,BSYS,2700339484,INFO,ss until ms 2700344484
1668126845.99,0,BSYS,2700344484,disable SM bus
1668126845.99,0,BSYS,2700344485,INFO,next ss et 1668126901
1668126901.00,0,BSYS,2700400544,enable SM bus
1668126901.00,0,BSYS,2700400545,INFO,ss until ms 2700405545
1668126905.64,0,BSYS,2700405545,disable SM bus
1668126905.64,0,BSYS,2700405546,INFO,next ss et 1668126961
1668126961.00,0,BSYS,2700459425,enable SM bus
1668126961.00,0,BSYS,2700459426,INFO,ss until ms 2700464426
1668126965.99,0,BSYS,2700464426,disable SM bus
1668126965.99,0,BSYS,2700464427,INFO,next ss et 1668127021
1668127021.00,0,BSYS,2700519568,enable SM bus
1668127021.00,0,BSYS,2700519569,INFO,ss until ms 2700524569
1668127021.00,0,BSYS,2700519571,INFO,inc new sample
1668127021.00,0,BSYS,2700519572,INFO,sample 5 complete
1668127021.00,0,BSYS,2700519573,INFO,submitting mes
1668127021.00,0,BSYS,2700519576,INFO,old crc 700D, new crc 700D
1668127021.00,0,BSYS,2700519577,INFO,next ss et 1668127021
1668127021.00,0,BSYS,2700519579,INFO,next sa et 1668127621
1668127021.01,0,BSYS,2700519590,INFO,set mes TO to 2704139590
1668127025.99,0,BSYS,2700524569,disable SM bus
1668127025.99,0,BSYS,2700524570,INFO,next ss et 1668127081
1668127081.00,0,BSYS,2700579675,enable SM bus
1668127081.00,0,BSYS,2700579676,INFO,ss until ms 2700584676
1668127085.99,0,BSYS,2700584676,disable SM bus
1668127085.99,0,BSYS,2700584677,INFO,next ss et 1668127141
1668127141.00,0,BSYS,2700639775,enable SM bus
1668127141.00,0,BSYS,2700639776,INFO,ss until ms 2700644776
1668127145.99,0,BSYS,2700644776,disable SM bus
1668127145.99,0,BSYS,2700644777,INFO,next ss et 1668127201
1668127201.00,0,BSYS,2700699872,enable SM bus
1668127201.00,0,BSYS,2700699873,INFO,ss until ms 2700704873
1668127205.99,0,BSYS,2700704873,disable SM bus
1668127205.99,0,BSYS,2700704874,INFO,next ss et 1668127261
1668127261.00,0,BSYS,2700758997,enable SM bus
1668127261.00,0,BSYS,2700758998,INFO,ss until ms 2700763998
1668127265.99,0,BSYS,2700763998,disable SM bus
1668127265.99,0,BSYS,2700763999,INFO,next ss et 1668127321
1668127321.00,0,BSYS,2700819114,enable SM bus
1668127321.00,0,BSYS,2700819115,INFO,ss until ms 2700824115
1668127325.99,0,BSYS,2700824115,disable SM bus
1668127325.99,0,BSYS,2700824116,INFO,next ss et 1668127381
1668127381.00,0,BSYS,2700879229,enable SM bus
1668127381.00,0,BSYS,2700879230,INFO,ss until ms 2700884230
1668127385.99,0,BSYS,2700884230,disable SM bus
1668127385.99,0,BSYS,2700884231,INFO,next ss et 1668127441
1668127441.00,0,BSYS,2700939370,enable SM bus
1668127441.00,0,BSYS,2700939371,INFO,ss until ms 2700944371
1668127445.97,0,BSYS,2700944371,disable SM bus
1668127445.97,0,BSYS,2700944372,INFO,next ss et 1668127501
1668127501.00,0,BSYS,2700999673,enable SM bus
1668127501.00,0,BSYS,2700999674,INFO,ss until ms 2701004674
1668127505.99,0,BSYS,2701004674,disable SM bus
1668127505.99,0,BSYS,2701004675,INFO,next ss et 1668127561
1668127561.00,0,BSYS,2701059807,enable SM bus
1668127561.00,0,BSYS,2701059808,INFO,ss until ms 2701064808
1668127565.99,0,BSYS,2701064808,disable SM bus
1668127565.99,0,BSYS,2701064809,INFO,next ss et 1668127621
1668127621.00,0,BSYS,2701119896,enable SM bus
1668127621.00,0,BSYS,2701119897,INFO,ss until ms 2701124897
1668127621.00,0,BSYS,2701119899,INFO,inc new sample
1668127621.00,0,BSYS,2701119900,INFO,sample 0 complete
1668127621.00,0,BSYS,2701119901,INFO,next ss et 1668127621
1668127621.00,0,BSYS,2701119903,INFO,next sa et 1668128221
1668127625.99,0,BSYS,2701124897,disable SM bus
1668127625.99,0,BSYS,2701124898,INFO,next ss et 1668127681
1668127681.00,0,BSYS,2701179981,enable SM bus
1668127681.00,0,BSYS,2701179982,INFO,ss until ms 2701184982
1668127685.99,0,BSYS,2701184982,disable SM bus
1668127685.99,0,BSYS,2701184983,INFO,next ss et 1668127741
1668127741.00,0,BSYS,2701240081,enable SM bus
1668127741.00,0,BSYS,2701240082,INFO,ss until ms 2701245082
1668127745.99,0,BSYS,2701245082,disable SM bus
1668127745.99,0,BSYS,2701245083,INFO,next ss et 1668127801
1668127801.00,0,BSYS,2701299233,enable SM bus
1668127801.00,0,BSYS,2701299234,INFO,ss until ms 2701304234
1668127806.47,0,BSYS,2701304234,disable SM bus
1668127806.47,0,BSYS,2701304235,INFO,next ss et 1668127861
1668127861.00,0,BSYS,2701359348,enable SM bus
1668127861.00,0,BSYS,2701359349,INFO,ss until ms 2701364349
1668127865.99,0,BSYS,2701364349,disable SM bus
1668127865.99,0,BSYS,2701364350,INFO,next ss et 1668127921
1668127921.00,0,BSYS,2701419452,enable SM bus
1668127921.00,0,BSYS,2701419453,INFO,ss until ms 2701424453
1668127925.99,0,BSYS,2701424453,disable SM bus
1668127925.99,0,BSYS,2701424454,INFO,next ss et 1668127981
1668127981.00,0,BSYS,2701479601,enable SM bus
1668127981.00,0,BSYS,2701479602,INFO,ss until ms 2701484602
1668127985.38,0,BSYS,2701484602,disable SM bus
1668127985.38,0,BSYS,2701484603,INFO,next ss et 1668128041
1668128041.00,0,BSYS,2701539085,enable SM bus
1668128041.00,0,BSYS,2701539086,INFO,ss until ms 2701544086
1668128045.99,0,BSYS,2701544086,disable SM bus
1668128045.99,0,BSYS,2701544087,INFO,next ss et 1668128101
1668128101.00,0,BSYS,2701599168,enable SM bus
1668128101.00,0,BSYS,2701599169,INFO,ss until ms 2701604169
1668128105.99,0,BSYS,2701604169,disable SM bus
1668128105.99,0,BSYS,2701604170,INFO,next ss et 1668128161
1668128161.00,0,BSYS,2701659253,enable SM bus
1668128161.00,0,BSYS,2701659254,INFO,ss until ms 2701664254
1668128165.98,0,BSYS,2701664254,disable SM bus
1668128165.98,0,BSYS,2701664255,INFO,next ss et 1668128221
1668128221.00,0,BSYS,2701719382,enable SM bus
1668128221.00,0,BSYS,2701719383,INFO,ss until ms 2701724383
1668128221.00,0,BSYS,2701719385,INFO,inc new sample
1668128221.00,0,BSYS,2701719386,INFO,sample 1 complete
1668128221.00,0,BSYS,2701719387,INFO,next ss et 1668128221
1668128221.00,0,BSYS,2701719389,INFO,next sa et 1668128821
1668128225.98,0,BSYS,2701724383,disable SM bus
1668128225.98,0,BSYS,2701724384,INFO,next ss et 1668128281
1668128281.00,0,BSYS,2701779522,enable SM bus
1668128281.00,0,BSYS,2701779523,INFO,ss until ms 2701784523
1668128285.99,0,BSYS,2701784523,disable SM bus
1668128285.99,0,BSYS,2701784524,INFO,next ss et 1668128341
1668128341.00,0,BSYS,2701839634,enable SM bus
1668128341.00,0,BSYS,2701839635,INFO,ss until ms 2701844635
1668128346.00,0,BSYS,2701844635,disable SM bus
1668128346.00,0,BSYS,2701844636,INFO,next ss et 1668128401
1668128401.00,0,BSYS,2701899719,enable SM bus
1668128401.00,0,BSYS,2701899720,INFO,ss until ms 2701904720
1668128405.98,0,BSYS,2701904720,disable SM bus
1668128405.98,0,BSYS,2701904721,INFO,next ss et 1668128461
1668128461.00,0,BSYS,2701959834,enable SM bus
1668128461.00,0,BSYS,2701959835,INFO,ss until ms 2701964835
1668128465.99,0,BSYS,2701964835,disable SM bus
1668128465.99,0,BSYS,2701964836,INFO,next ss et 1668128521
1668128521.00,0,BSYS,2702019991,enable SM bus
1668128521.00,0,BSYS,2702019992,INFO,ss until ms 2702024992
1668128525.99,0,BSYS,2702024992,disable SM bus
1668128525.99,0,BSYS,2702024993,INFO,next ss et 1668128581
1668128581.00,0,BSYS,2702080078,enable SM bus
1668128581.00,0,BSYS,2702080079,INFO,ss until ms 2702085079
1668128585.98,0,BSYS,2702085079,disable SM bus
1668128585.98,0,BSYS,2702085080,INFO,next ss et 1668128641
1668128641.00,0,BSYS,2702140188,enable SM bus
1668128641.00,0,BSYS,2702140189,INFO,ss until ms 2702145189
1668128645.98,0,BSYS,2702145189,disable SM bus
1668128645.98,0,BSYS,2702145190,INFO,next ss et 1668128701
1668128701.00,0,BSYS,2702200303,enable SM bus
1668128701.00,0,BSYS,2702200304,INFO,ss until ms 2702205304
1668128705.99,0,BSYS,2702205304,disable SM bus
1668128705.99,0,BSYS,2702205305,INFO,next ss et 1668128761
1668128761.00,0,BSYS,2702259458,enable SM bus
1668128761.00,0,BSYS,2702259459,INFO,ss until ms 2702264459
1668128766.00,0,BSYS,2702264459,disable SM bus
1668128766.00,0,BSYS,2702264460,INFO,next ss et 1668128821
1668128821.00,0,BSYS,2702319551,enable SM bus
1668128821.00,0,BSYS,2702319552,INFO,ss until ms 2702324552
1668128821.00,0,BSYS,2702319554,INFO,inc new sample
1668128821.00,0,BSYS,2702319555,INFO,sample 2 complete
1668128821.00,0,BSYS,2702319556,INFO,next ss et 1668128821
