millis,type,message
2939691546,INFO,0202_SYS.csv created
2939691880,WARN,Disabling IridiumMessageSender transmissions
2939693068,INFO,Completed analysis m: 2011 t: 1 e: 12
2939693094,INFO,Enabling IridiumMessageSender transmissions
2939742355,INFO,Starting analysis m: 2011 t: 1 e: 13
2939742636,WARN,Disabling IridiumMessageSender transmissions
2939743899,INFO,Completed analysis m: 2011 t: 1 e: 13
2939743924,INFO,Enabling IridiumMessageSender transmissions
2939793510,INFO,Starting analysis m: 2011 t: 1 e: 14
2939793793,WARN,Disabling IridiumMessageSender transmissions
2939795140,INFO,Completed analysis m: 2011 t: 1 e: 14
2939795165,INFO,Enabling IridiumMessageSender transmissions
2939812040,INFO,Max CNO changed from 50 to 46
2939832033,INFO,Max CNO changed from 46 to 49
2939844659,INFO,Starting analysis m: 2011 t: 1 e: 15
2939844978,WARN,Disabling IridiumMessageSender transmissions
2939846283,INFO,Completed analysis m: 2011 t: 1 e: 15
2939846307,INFO,Enabling IridiumMessageSender transmissions
2939850002,INFO,powerData | solV: 5.66
2939850024,INFO,powerData | solI: 0.06
2939850045,INFO,powerData | battV: 4.08
2939850065,INFO,powerData | battI: -0.02
2939850086,INFO,powerData | busV: 4.07
2939850106,INFO,powerData | busI: 0.07
2939850129,INFO,powerData | BQ status reg: 172
2939850151,INFO,powerData | Fault reg: 0
2939850178,INFO,powerData | Charge status: 2
2939850201,INFO,powerData | DPM status: 1
2939895803,INFO,Starting analysis m: 2011 t: 1 e: 16
2939896086,WARN,Disabling IridiumMessageSender transmissions
2939897384,INFO,Completed analysis m: 2011 t: 1 e: 16
2939897409,INFO,Enabling IridiumMessageSender transmissions
2939946942,INFO,Starting analysis m: 2011 t: 1 e: 17
2939947319,WARN,Disabling IridiumMessageSender transmissions
2939948605,INFO,Completed analysis m: 2011 t: 1 e: 17
2939948630,INFO,Enabling IridiumMessageSender transmissions
2939998091,INFO,Starting analysis m: 2011 t: 1 e: 18
2939998371,WARN,Disabling IridiumMessageSender transmissions
2939999688,INFO,Completed analysis m: 2011 t: 1 e: 18
2939999717,INFO,Enabling IridiumMessageSender transmissions
2940049235,INFO,Starting analysis m: 2011 t: 1 e: 19
2940049516,WARN,Disabling IridiumMessageSender transmissions
2940050819,INFO,Completed analysis m: 2011 t: 1 e: 19
2940050843,INFO,Enabling IridiumMessageSender transmissions
2940100374,INFO,Starting analysis m: 2011 t: 1 e: 20
2940100663,WARN,Disabling IridiumMessageSender transmissions
2940101963,INFO,Completed analysis m: 2011 t: 1 e: 20
2940101988,INFO,Enabling IridiumMessageSender transmissions
2940131692,INFO,Max CNO changed from 49 to 46
2940150007,INFO,powerData | solV: 5.66
2940150030,INFO,powerData | solI: 0.05
2940150050,INFO,powerData | battV: 4.08
2940150071,INFO,powerData | battI: -0.02
2940150091,INFO,powerData | busV: 4.07
2940150114,INFO,powerData | busI: 0.06
2940150134,INFO,powerData | BQ status reg: 172
2940150157,INFO,powerData | Fault reg: 0
2940150177,INFO,powerData | Charge status: 2
2940150198,INFO,powerData | DPM status: 1
2940151523,INFO,Starting analysis m: 2011 t: 1 e: 21
2940152016,WARN,Disabling IridiumMessageSender transmissions
2940153266,INFO,Completed analysis m: 2011 t: 1 e: 21
2940153290,INFO,Enabling IridiumMessageSender transmissions
2940171649,INFO,Max CNO changed from 46 to 50
2940202672,INFO,Starting analysis m: 2011 t: 1 e: 22
2940202960,WARN,Disabling IridiumMessageSender transmissions
2940204251,INFO,Completed analysis m: 2011 t: 1 e: 22
2940204275,INFO,Enabling IridiumMessageSender transmissions
2940211609,INFO,Max CNO changed from 50 to 47
2940253810,INFO,Starting analysis m: 2011 t: 1 e: 23
2940254093,WARN,Disabling IridiumMessageSender transmissions
2940255447,INFO,Completed analysis m: 2011 t: 1 e: 23
2940255471,INFO,Enabling IridiumMessageSender transmissions
2940304959,INFO,Starting analysis m: 2011 t: 1 e: 24
2940305248,WARN,Disabling IridiumMessageSender transmissions
2940306597,INFO,Completed analysis m: 2011 t: 1 e: 24
2940306622,INFO,Enabling IridiumMessageSender transmissions
2940356114,INFO,Starting analysis m: 2011 t: 1 e: 25
2940356403,WARN,Disabling IridiumMessageSender transmissions
2940357699,INFO,Completed analysis m: 2011 t: 1 e: 25
2940357724,INFO,Enabling IridiumMessageSender transmissions
2940407240,INFO,Starting analysis m: 2011 t: 1 e: 26
2940407521,WARN,Disabling IridiumMessageSender transmissions
2940408782,INFO,Completed analysis m: 2011 t: 1 e: 26
2940408807,INFO,Enabling IridiumMessageSender transmissions
2940450009,INFO,powerData | solV: 5.66
2940450031,INFO,powerData | solI: 0.03
2940450056,INFO,powerData | battV: 4.07
2940450076,INFO,powerData | battI: -0.05
2940450097,INFO,powerData | busV: 4.07
2940450117,INFO,powerData | busI: 0.07
2940450140,INFO,powerData | BQ status reg: 172
2940450160,INFO,powerData | Fault reg: 0
2940450181,INFO,powerData | Charge status: 2
2940450201,INFO,powerData | DPM status: 1
2940458391,INFO,Starting analysis m: 2011 t: 1 e: 27
2940458672,WARN,Disabling IridiumMessageSender transmissions
2940459921,INFO,Completed analysis m: 2011 t: 1 e: 27
2940459950,INFO,Enabling IridiumMessageSender transmissions
2940509530,INFO,Starting analysis m: 2011 t: 1 e: 28
2940509812,WARN,Disabling IridiumMessageSender transmissions
2940511162,INFO,Completed analysis m: 2011 t: 1 e: 28
2940511186,INFO,Enabling IridiumMessageSender transmissions
2940560693,INFO,Starting analysis m: 2011 t: 1 e: 29
2940560975,WARN,Disabling IridiumMessageSender transmissions
2940562270,INFO,Completed analysis m: 2011 t: 1 e: 29
2940562294,INFO,Enabling IridiumMessageSender transmissions
2940611827,INFO,Starting analysis m: 2011 t: 1 e: 30
