millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
80273,1670185052.20,44.28,-9.00,-75.89, 
80670,1670185052.60,-60.06,78.10,-177.85, 
81059,1670185053.00,-96.06,113.40,-213.39, 
81459,1670185053.40,-140.77,122.35,-211.57, 
81860,1670185053.80,-96.66,78.55,-151.77, 
82268,1670185054.20,-44.74,41.53,0.00, 
82661,1670185054.60,-66.31,42.83,88.32, 
83060,1670185055.00,-83.74,26.51,195.33, 
83470,1670185055.40,-145.67,12.45,186.15, 
83859,1670185055.80,-161.40,16.56,145.45, 
84258,1670185056.20,-155.65,19.03,56.93, 
84670,1670185056.60,-86.12,-45.12,-119.94, 
85059,1670185057.00,-91.96,-79.09,-151.00, 
85460,1670185057.40,-111.52,-104.99,-126.81, 
85856,1670185057.80,-109.37,-123.74,-84.51, 
86257,1670185058.20,-170.13,-87.92,-32.87, 
86657,1670185058.60,-215.48,-57.22,56.53, 
87062,1670185059.00,-215.03,17.96,191.30, 
87465,1670185059.40,-225.82,128.11,278.04, 
87867,1670185059.80,-134.22,82.37,198.98, 
88254,1670185060.20,-73.06,-5.27,163.55, 
88664,1670185060.60,-21.38,-26.36,116.28, 
89057,1670185061.00,86.04,-108.88,-21.85, 
89462,1670185061.40,107.10,-155.63,-14.49, 
89864,1670185061.80,60.14,-173.38,24.50, 
90251,1670185062.20,6.06,-150.26,78.18, 
90650,1670185062.60,26.97,-62.43,51.25, 
91049,1670185063.00,44.10,-38.85,-50.54, 
91463,1670185063.40,42.63,-34.12,-123.44, 
91854,1670185063.80,56.61,-61.50,-127.65, 
92250,1670185064.20,20.08,-47.80,-29.14, 
92657,1670185064.60,69.82,-18.30,47.83, 
93050,1670185065.00,189.40,-75.00,109.45, 
93452,1670185065.40,217.42,-100.27,99.21, 
93857,1670185065.80,203.31,-67.42,102.95, 
94259,1670185066.20,219.76,-103.81,83.71, 
94650,1670185066.60,149.24,-62.48,69.59, 
95059,1670185067.00,56.70,105.70,79.41, 
95453,1670185067.40,43.98,256.67,93.83, 
95856,1670185067.80,-15.37,374.25,94.50, 
96258,1670185068.20,-47.43,429.03,71.48, 
96647,1670185068.60,-26.49,415.63,29.82, 
97046,1670185069.00,-25.17,363.35,47.33, 
97454,1670185069.40,22.96,297.45,86.80, 
97845,1670185069.80,76.28,205.50,114.30, 
98244,1670185070.20,100.30,109.46,31.34, 
98656,1670185070.60,132.34,-4.13,-118.86, 
99055,1670185071.00,169.88,-96.35,-166.85, 
99454,1670185071.40,146.43,-169.42,-133.43, 
99856,1670185071.80,27.82,-143.17,-55.84, 
100253,1670185072.20,-118.20,-70.74,-26.62, 
100651,1670185072.60,-218.67,-11.90,-87.72, 
101048,1670185073.00,-264.15,34.78,-83.99, 
101441,1670185073.40,-280.33,70.65,20.90, 
101842,1670185073.80,-304.47,113.04,43.80, 
102242,1670185074.20,-254.54,94.32,68.32, 
102639,1670185074.60,-209.37,92.06,122.12, 
103038,1670185075.00,-153.48,86.79,201.66, 
103442,1670185075.40,-72.94,79.03,252.47, 
103849,1670185075.80,-6.40,119.33,268.97, 
104237,1670185076.20,31.46,113.96,166.03, 
104648,1670185076.60,77.68,39.68,59.47, 
105037,1670185077.00,81.29,9.01,-44.31, 
105449,1670185077.40,147.07,-34.39,-171.36, 
105838,1670185077.80,212.87,-103.20,-207.86, 
106235,1670185078.20,212.65,-142.59,-246.70, 
106639,1670185078.60,128.82,-141.34,-380.11, 
107046,1670185079.00,26.00,-155.65,-379.58, 
107433,1670185079.40,-25.59,-165.87,-345.32, 
107835,1670185079.80,-99.33,-204.59,-300.32, 
108244,1670185080.20,-124.79,-232.92,-279.38, 
108646,1670185080.60,-159.10,-285.09,-293.83, 
109041,1670185081.00,-199.55,-321.81,-256.34, 
109445,1670185081.40,-179.44,-328.83,-203.48, 
109844,1670185081.80,-143.99,-310.52,-72.93, 
110231,1670185082.20,-111.96,-288.79,95.03, 
110643,1670185082.60,-114.43,-281.31,204.47, 
111032,1670185083.00,-113.05,-234.93,217.12, 
111441,1670185083.40,-29.76,-174.89,187.40, 
111839,1670185083.80,-23.66,-137.03,217.97, 
112230,1670185084.20,-1.75,-85.29,319.22, 
112640,1670185084.60,48.49,-7.21,455.84, 
113037,1670185085.00,10.47,108.31,469.85, 
113451,1670185085.40,43.69,201.32,431.08, 
113831,1670185085.80,102.95,224.07,327.83, 
114231,1670185086.20,149.55,223.73,231.75, 
114630,1670185086.60,217.02,204.65,141.31, 
115032,1670185087.00,235.18,186.79,42.73, 
115451,1670185087.40,213.09,219.23,-18.41, 
115838,1670185087.80,160.70,224.93,-101.00, 
116228,1670185088.20,130.47,144.44,-144.46, 
116639,1670185088.60,166.72,110.74,-208.21, 
117024,1670185089.00,143.54,82.08,-191.00, 
117444,1670185089.40,42.59,123.19,-184.10, 
117827,1670185089.80,54.70,39.59,-247.93, 
118224,1670185090.20,15.90,5.17,-299.78, 
118626,1670185090.60,-32.56,26.08,-273.50, 
119035,1670185091.00,-103.83,58.73,-181.15, 
119435,1670185091.40,-175.67,67.83,-50.02, 
119828,1670185091.80,-165.81,73.85,-29.90, 
120233,1670185092.20,-124.37,-21.14,-64.29, 
120627,1670185092.60,-103.91,-63.73,12.16, 
121022,1670185093.00,-85.36,-15.07,53.45, 
121421,1670185093.40,-68.62,-23.81,62.04, 
121853,1670185093.80,-117.04,-30.13,66.52, 
122220,1670185094.20,-120.87,13.94,117.58, 
122630,1670185094.60,-104.79,66.17,239.60, 
123021,1670185095.00,-121.15,106.77,318.22, 
123432,1670185095.40,-114.74,170.10,325.95, 
123838,1670185095.80,-27.45,150.85,328.93, 
124225,1670185096.20,140.79,83.44,218.51, 
124618,1670185096.60,209.37,43.04,57.57, 
125020,1670185097.00,196.30,41.15,-17.30, 
125421,1670185097.40,103.49,53.99,-13.54, 
125837,1670185097.80,-4.96,112.22,-68.41, 
126218,1670185098.20,-27.14,105.34,-107.42, 
126619,1670185098.60,2.51,64.06,-194.46, 
127016,1670185099.00,11.42,12.03,-199.08, 
127420,1670185099.40,3.51,33.73,-194.47, 
127836,1670185099.80,12.67,-16.49,-221.63, 
128217,1670185100.20,83.56,-140.32,-251.95, 
128624,1670185100.60,106.73,-222.10,-324.04, 
129026,1670185101.00,44.50,-251.20,-306.98, 
129421,1670185101.40,-70.63,-204.94,-188.86, 
129837,1670185101.80,-193.50,-148.11,-132.20, 
130215,1670185102.20,-223.18,-115.99,-152.62, 
130613,1670185102.60,-241.53,-88.11,-80.42, 
131012,1670185103.00,-185.69,-80.20,-0.57, 
131411,1670185103.40,-120.41,-88.34,55.20, 
131840,1670185103.80,-32.64,-109.05,144.98, 
132210,1670185104.20,-6.35,-107.06,236.73, 
132610,1670185104.60,0.53,-86.75,280.48, 
133021,1670185105.00,39.10,-35.94,305.90, 
133410,1670185105.40,118.35,-58.20,242.38, 
133838,1670185105.80,133.69,-9.77,155.04, 
134219,1670185106.20,129.48,-2.16,123.49, 
134608,1670185106.60,155.10,36.93,151.47, 
135010,1670185107.00,189.63,68.25,75.33, 
135407,1670185107.40,167.75,109.59,27.09, 
135839,1670185107.80,115.17,107.91,40.61, 
136216,1670185108.20,133.66,120.79,-18.25, 
136609,1670185108.60,162.08,80.57,-75.82, 
137007,1670185109.00,181.54,13.71,-49.74, 
137416,1670185109.40,146.65,-23.07,-9.82, 
137805,1670185109.80,145.55,-35.80,64.48, 
138215,1670185110.20,173.11,-61.09,120.87, 
138616,1670185110.60,190.61,-31.48,60.52, 
139005,1670185111.00,151.99,-6.68,-2.91, 
139413,1670185111.40,131.47,-2.33,-114.86, 
139804,1670185111.80,63.98,83.87,-264.13, 
140212,1670185112.20,-57.78,134.56,-403.16, 
140603,1670185112.60,-107.87,91.17,-418.79, 
141012,1670185113.00,-131.53,21.41,-305.04, 
141408,1670185113.40,-181.63,-51.08,-197.64, 
141805,1670185113.80,-203.41,-125.06,-51.69, 
142211,1670185114.20,-201.79,-181.50,6.01, 
142612,1670185114.60,-181.20,-222.42,-16.27, 
143001,1670185115.00,-209.95,-249.71,-24.39, 
143411,1670185115.40,-277.39,-232.03,52.39, 
143800,1670185115.80,-293.61,-178.31,124.98, 
144209,1670185116.20,-220.64,-129.58,168.44, 
144601,1670185116.60,-188.18,-53.48,223.17, 
144998,1670185117.00,-126.04,44.00,287.27, 
145399,1670185117.40,-87.69,106.51,278.52, 
145799,1670185117.80,-118.20,156.56,185.22, 
146196,1670185118.20,-74.39,195.40,100.92, 
146601,1670185118.60,42.54,224.20,18.29, 
147007,1670185119.00,42.26,261.03,99.59, 
147406,1670185119.40,10.53,335.38,236.27, 
147806,1670185119.80,97.28,339.46,245.22, 
148203,1670185120.20,198.47,270.56,133.29, 
148596,1670185120.60,276.68,193.34,-20.71, 
148994,1670185121.00,286.20,142.96,-97.96, 
149393,1670185121.40,241.83,164.08,-122.67, 
149792,1670185121.80,231.72,127.42,-149.28, 
150196,1670185122.20,298.99,44.97,-201.72, 
150593,1670185122.60,297.77,-23.41,-138.54, 
150992,1670185123.00,257.28,-46.03,-92.85, 
151404,1670185123.40,217.93,-16.28,-96.00, 
151791,1670185123.80,196.03,-9.53,-146.17, 
152193,1670185124.20,125.69,-37.51,-214.00, 
152598,1670185124.60,32.05,20.77,-190.60, 
152999,1670185125.00,-30.19,32.49,-124.64, 
153401,1670185125.40,-50.76,-24.73,-130.31, 
153802,1670185125.80,-21.42,-121.76,-277.10, 
154191,1670185126.20,-32.26,-198.48,-368.19, 
154597,1670185126.60,-137.69,-224.00,-303.98, 
155000,1670185127.00,-205.80,-256.80,-182.24, 
155404,1670185127.40,-242.34,-278.32,-141.73, 
155803,1670185127.80,-332.92,-306.94,38.63, 
156198,1670185128.20,-335.82,-273.19,178.11, 
156590,1670185128.60,-332.26,-223.71,196.79, 
156999,1670185129.00,-355.31,-211.46,140.36, 
157386,1670185129.40,-334.36,-195.92,84.65, 
157786,1670185129.80,-231.62,-177.76,112.86, 
158195,1670185130.20,-238.48,-92.33,262.17, 
158595,1670185130.60,-254.06,29.35,343.38, 
158998,1670185131.00,-148.98,63.15,273.07, 
159383,1670185131.40,-59.93,58.82,204.84, 
159784,1670185131.80,-16.72,72.23,256.52, 
160194,1670185132.20,20.19,83.47,302.79, 
160589,1670185132.60,20.03,124.84,330.82, 
160993,1670185133.00,67.94,223.33,339.54, 
161394,1670185133.40,139.08,299.14,350.86, 
162416,1670185133.80,178.93,321.71,275.00, 
162502,1670185134.20,177.49,349.82,275.14, 
162582,1670185134.60,158.84,398.28,127.53, 
162992,1670185135.00,188.29,362.26,-137.51, 
163391,1670185135.40,257.23,243.52,-264.01, 
163778,1670185135.80,228.25,141.89,-263.06, 
164179,1670185136.20,169.32,105.04,-180.21, 
164579,1670185136.60,118.66,55.45,-91.33, 
164993,1670185137.00,106.83,44.81,-122.77, 
165382,1670185137.40,94.93,33.31,-97.08, 
165789,1670185137.80,98.29,-43.99,-168.13, 
166189,1670185138.20,178.88,-140.25,-232.85, 
166582,1670185138.60,128.19,-199.52,-292.63, 
166985,1670185139.00,35.63,-179.39,-266.35, 
167389,1670185139.40,-40.36,-128.90,-253.48, 
167788,1670185139.80,-85.35,-151.50,-279.88, 
168187,1670185140.20,-104.44,-135.56,-180.41, 
168579,1670185140.60,-71.87,-121.06,-196.32, 
168976,1670185141.00,-60.15,-157.03,-228.13, 
169377,1670185141.40,-34.94,-216.42,-216.26, 
169785,1670185141.80,-14.61,-243.01,-86.13, 
170176,1670185142.20,-45.10,-226.31,63.87, 
170588,1670185142.60,-6.62,-207.98,121.15, 
170975,1670185143.00,23.80,-172.34,194.81, 
171374,1670185143.40,30.96,-123.30,220.84, 
171782,1670185143.80,-11.12,-31.29,209.65, 
172183,1670185144.20,1.15,60.27,147.15, 
172572,1670185144.60,26.33,68.15,-8.98, 
172972,1670185145.00,-1.28,57.87,-105.48, 
173371,1670185145.40,-72.45,97.53,-84.92, 
173780,1670185145.80,-80.43,95.86,25.64, 
174170,1670185146.20,-55.35,77.07,57.66, 
174573,1670185146.60,-34.61,77.04,159.15, 
174972,1670185147.00,-1.66,91.96,286.29, 
175372,1670185147.40,-7.00,86.26,317.42, 
175777,1670185147.80,-59.00,64.04,261.53, 
176166,1670185148.20,-115.97,61.13,211.73, 
176576,1670185148.60,-127.29,25.44,116.60, 
176975,1670185149.00,-71.21,28.51,45.02, 
177377,1670185149.40,-87.27,79.55,67.93, 
177770,1670185149.80,-82.06,101.73,98.94, 
178167,1670185150.20,-45.48,117.12,47.15, 
178565,1670185150.60,-45.20,126.58,-5.72, 
178966,1670185151.00,2.91,114.79,-28.89, 
179363,1670185151.40,74.07,69.94,21.39, 
179763,1670185151.80,19.14,47.67,50.78, 
180174,1670185152.20,85.89,11.71,-8.81, 
180563,1670185152.60,170.05,-51.50,-71.52, 
180963,1670185153.00,153.56,-85.15,-109.43, 
181377,1670185153.40,74.37,-46.91,-146.21, 
181782,1670185153.80,41.21,-32.23,-223.15, 
182181,1670185154.20,-2.67,-52.82,-221.34, 
182566,1670185154.60,-22.04,-102.10,-140.07, 
182962,1670185155.00,-7.02,-107.08,-170.88, 
183361,1670185155.40,4.86,-125.45,-77.08, 
183769,1670185155.80,30.06,-170.98,15.56, 
184168,1670185156.20,18.00,-154.87,50.77, 
184565,1670185156.60,54.92,-122.51,61.47, 
184969,1670185157.00,50.71,-61.54,86.14, 
185368,1670185157.40,61.79,-27.07,50.79, 
185759,1670185157.80,84.79,-14.52,-13.28, 
186167,1670185158.20,100.64,12.41,-22.15, 
186570,1670185158.60,126.36,67.27,5.42, 
186961,1670185159.00,110.97,110.24,-58.16, 
187357,1670185159.40,63.65,125.64,-192.51, 
187758,1670185159.80,7.69,152.41,-156.18, 
188155,1670185160.20,-38.87,137.47,-104.20, 
188567,1670185160.60,-30.43,90.10,-129.06, 
188966,1670185161.00,-24.53,-32.45,-122.78, 
189356,1670185161.40,-36.87,-97.37,-124.52, 
189753,1670185161.80,-47.48,-131.57,-170.89, 
190154,1670185162.20,-71.63,-156.31,-111.48, 
190568,1670185162.60,-154.33,-139.65,-107.71, 
190955,1670185163.00,-186.40,-90.82,-147.55, 
191365,1670185163.40,-273.48,-16.21,-81.84, 
191782,1670185163.80,-354.19,27.51,-56.92, 
192151,1670185164.20,-299.77,-1.86,-88.34, 
192569,1670185164.60,-264.63,-90.97,-92.57, 
192962,1670185165.00,-262.24,-126.77,3.92, 
193349,1670185165.40,-253.59,-102.75,86.28, 
193748,1670185165.80,-239.67,-64.17,194.83, 
194158,1670185166.20,-110.60,-62.87,294.19, 
194568,1670185166.60,-18.59,-27.01,308.64, 
194951,1670185167.00,-36.77,52.86,349.04, 
195358,1670185167.40,-15.88,150.22,365.16, 
195760,1670185167.80,34.23,160.17,322.52, 
196159,1670185168.20,124.62,149.67,277.90, 
196569,1670185168.60,197.05,221.12,254.56, 
196958,1670185169.00,237.27,274.25,201.93, 
197357,1670185169.40,219.26,327.27,202.55, 
197758,1670185169.80,170.80,379.51,237.47, 
198150,1670185170.20,176.49,379.42,173.66, 
198572,1670185170.60,210.98,352.87,-87.16, 
198944,1670185171.00,188.04,322.08,-253.74, 
199346,1670185171.40,230.11,173.63,-325.74, 
199743,1670185171.80,243.57,48.03,-336.08, 
200151,1670185172.20,202.19,-72.86,-373.19, 
200560,1670185172.60,164.78,-171.31,-293.73, 
200949,1670185173.00,99.83,-233.46,-185.54, 
201351,1670185173.40,45.27,-264.05,-172.52, 
201744,1670185173.80,0.12,-302.36,-262.64, 
202153,1670185174.20,-52.66,-344.77,-266.94, 
202561,1670185174.60,-62.12,-356.98,-180.49, 
202940,1670185175.00,-38.38,-360.33,-90.71, 
203345,1670185175.40,-49.26,-355.99,-12.50, 
203751,1670185175.80,-42.04,-411.23,64.69, 
204150,1670185176.20,-20.41,-446.33,92.92, 
204539,1670185176.60,-65.44,-413.82,55.29, 
204939,1670185177.00,-84.23,-344.12,11.20, 
205340,1670185177.40,-81.49,-230.32,97.83, 
205748,1670185177.80,-47.13,-115.31,192.64, 
206149,1670185178.20,-18.47,15.49,241.70, 
206540,1670185178.60,-25.34,189.33,286.71, 
206948,1670185179.00,0.23,294.66,255.62, 
207347,1670185179.40,37.00,309.43,263.01, 
207749,1670185179.80,3.25,383.20,242.64, 
208138,1670185180.20,54.87,369.97,176.84, 
208547,1670185180.60,95.13,369.91,183.85, 
208934,1670185181.00,77.92,345.96,117.43, 
209344,1670185181.40,93.52,255.52,45.14, 
209737,1670185181.80,72.39,225.92,-25.96, 
210141,1670185182.20,38.22,197.15,-127.69, 
210532,1670185182.60,-6.66,153.27,-187.37, 
210946,1670185183.00,-59.18,130.12,-205.58, 
211347,1670185183.40,-84.50,59.52,-291.80, 
211744,1670185183.80,-87.36,16.58,-376.70, 
212142,1670185184.20,-104.22,12.74,-298.28, 
212531,1670185184.60,-115.73,24.19,-201.83, 
213544,1670185185.00,-106.46,-0.68,-170.42, 
213602,1670185185.40,-112.75,-5.94,-81.62, 
213729,1670185185.80,-99.05,-59.74,-30.77, 
214163,1670185186.20,-70.35,-120.03,20.85, 
214536,1670185186.60,-45.31,-150.15,50.54, 
214945,1670185187.00,-71.02,-172.25,146.90, 
215343,1670185187.40,-57.23,-187.24,169.38, 
215744,1670185187.80,-44.12,-195.97,93.51, 
216137,1670185188.20,-31.74,-249.29,4.61, 
216535,1670185188.60,-20.15,-269.84,25.12, 
216934,1670185189.00,21.02,-264.21,97.17, 
217341,1670185189.40,70.72,-253.38,140.97, 
217731,1670185189.80,78.79,-189.08,245.02, 
218140,1670185190.20,99.69,-82.94,339.42, 
218529,1670185190.60,131.20,5.52,252.01, 
218929,1670185191.00,123.02,60.99,153.44, 
219328,1670185191.40,129.50,155.84,90.65, 
219738,1670185191.80,180.48,196.98,76.47, 
220139,1670185192.20,201.47,276.17,88.01, 
220540,1670185192.60,102.93,367.74,98.30, 
220934,1670185193.00,99.93,400.69,97.35, 
221337,1670185193.40,94.78,369.27,63.08, 
221726,1670185193.80,57.48,318.54,47.34, 
222136,1670185194.20,120.19,205.55,-8.76, 
222525,1670185194.60,118.56,125.12,-129.15, 
222926,1670185195.00,50.87,104.43,-194.77, 
223338,1670185195.40,10.15,67.54,-278.33, 
223735,1670185195.80,-24.21,-13.90,-350.03, 
224124,1670185196.20,-6.32,-65.06,-315.53, 
224530,1670185196.60,-9.48,-41.67,-266.77, 
224935,1670185197.00,2.66,-73.40,-241.20, 
225337,1670185197.40,26.76,-197.77,-289.84, 
225728,1670185197.80,-3.59,-246.12,-342.90, 
226123,1670185198.20,-93.09,-232.20,-237.02, 
226525,1670185198.60,-132.44,-233.58,-27.88, 
226922,1670185199.00,-131.49,-198.64,103.34, 
227334,1670185199.40,-82.01,-151.15,144.18, 
227721,1670185199.80,-58.04,-142.64,61.49, 
228141,1670185200.20,-149.71,-117.12,57.50, 
228521,1670185200.60,-156.82,-61.35,92.55, 
228923,1670185201.00,-113.64,-80.70,90.13, 
229328,1670185201.40,-123.86,-78.44,86.23, 
229720,1670185201.80,-83.57,-90.93,67.73, 
230129,1670185202.20,-33.89,-98.75,52.14, 
