GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1657901626.40,-14,-2197412,-170,-4586768
1657901686.80,-14,-2197335,-170,-4586790
1657901747.20,-14,-2197512,-170,-4586794
1657901807.60,-14,-2197532,-170,-4586870
1657901868.00,-14,-2197635,-170,-4586785
1657901928.40,-14,-2197703,-170,-4586850
1657901988.40,-14,-2197826,-170,-4586889
1657902048.80,-14,-2197922,-170,-4587017
1657902109.20,-14,-2198019,-170,-4587062
1657902169.60,-14,-2198085,-170,-4587149
1657902230.00,-14,-2198089,-170,-4587146
1657902290.40,-14,-2198111,-170,-4587078
1657902350.80,-14,-2198117,-170,-4587059
1657902411.20,-14,-2198216,-170,-4586983
1657902471.20,-14,-2198526,-170,-4587039
1657902532.00,-14,-2198587,-170,-4587049
1657902592.40,-14,-2198569,-170,-4586986
1657902652.80,-14,-2198587,-170,-4587039
1657902713.20,-14,-2198596,-170,-4587028
1657902773.60,-14,-2198572,-170,-4587021
1657902834.00,-14,-2198533,-170,-4586944
1657902894.40,-14,-2198534,-170,-4586913
1657902954.80,-14,-2198644,-170,-4586976
1657903015.20,-14,-2198634,-170,-4586963
1657903075.60,-14,-2198578,-170,-4586897
1657903136.00,-14,-2198615,-170,-4586907
1657903196.00,-14,-2198608,-170,-4586869
1657903256.80,-14,-2198581,-170,-4586849
1657903317.20,-14,-2198601,-170,-4586874
1657903377.60,-14,-2198541,-170,-4586902
1657903438.00,-14,-2198571,-170,-4586848
1657903498.40,-14,-2198516,-170,-4586862
1657903558.80,-14,-2198494,-170,-4586914
1657903619.20,-14,-2198457,-170,-4586861
1657903679.60,-14,-2198431,-170,-4586829
1657903740.00,-14,-2198384,-170,-4586914
1657903800.40,-14,-2198357,-170,-4586976
1657903860.80,-14,-2198246,-170,-4586959
1657903921.20,-14,-2198287,-170,-4586914
1657903981.60,-14,-2198156,-170,-4586829
1657904042.00,-14,-2198005,-170,-4586858
1657904102.40,-14,-2197913,-170,-4586842
1657904162.80,-14,-2197817,-170,-4586895
1657904223.20,-14,-2197760,-170,-4586858
1657904283.60,-14,-2197605,-170,-4586734
1657904344.00,-14,-2197608,-170,-4586655
1657904404.40,-14,-2197696,-170,-4586733
1657904464.80,-14,-2197768,-170,-4586831
1657904525.20,-14,-2197812,-170,-4586899
1657904585.60,-14,-2197906,-170,-4587016
1657904646.00,-14,-2198003,-170,-4587116
1657904706.40,-14,-2197946,-170,-4587134
1657904766.80,-14,-2197925,-170,-4587178
1657904827.20,-14,-2197727,-170,-4587086
1657904887.60,-14,-2197550,-170,-4587075
1657904948.00,-14,-2197625,-170,-4587092
1657905008.40,-14,-2197666,-170,-4587074
1657905068.80,-14,-2197654,-170,-4587136
1657905129.20,-14,-2197639,-170,-4587083
1657905189.60,-14,-2197708,-170,-4587174
1657905250.00,-14,-2197667,-170,-4587151
1657905310.40,-14,-2197690,-170,-4587109
1657905370.80,-14,-2197766,-170,-4587147
1657905431.20,-14,-2197763,-170,-4587208
1657905491.60,-14,-2197672,-170,-4587214
1657905552.00,-14,-2197489,-170,-4587300
1657905612.40,-14,-2197506,-170,-4587259
1657905672.80,-14,-2197467,-170,-4587226
1657905733.20,-14,-2197489,-170,-4587168
1657905793.60,-14,-2197478,-170,-4587138
1657905854.00,-14,-2197445,-170,-4587138
1657905914.40,-14,-2197437,-170,-4587035
1657905974.80,-14,-2197332,-170,-4587025
1657906035.20,-14,-2197334,-170,-4587021
1657906095.60,-14,-2197239,-170,-4586975
1657906156.00,-14,-2197195,-170,-4587020
1657906216.40,-14,-2197090,-170,-4586989
1657906276.00,-14,-2197151,-170,-4586998
1657906336.80,-14,-2197206,-170,-4587087
1657906397.20,-14,-2197230,-170,-4587138
