epoch,link,log type,data
1658232103.00,0,BSYS,592641393,enable SM bus
1658232103.00,0,BSYS,592641394,INFO,ss until ms 592646394
1658232107.99,0,BSYS,592646394,disable SM bus
1658232107.99,0,BSYS,592646395,INFO,next ss et 1658232163
1658232163.00,0,BSYS,592701535,enable SM bus
1658232163.00,0,BSYS,592701536,INFO,ss until ms 592706536
1658232167.97,0,BSYS,592706536,disable SM bus
1658232167.97,0,BSYS,592706537,INFO,next ss et 1658232223
1658232223.00,0,BSYS,592761654,enable SM bus
1658232223.00,0,BSYS,592761655,INFO,ss until ms 592766655
1658232227.99,0,BSYS,592766655,disable SM bus
1658232227.99,0,BSYS,592766656,INFO,next ss et 1658232283
1658232283.00,0,BSYS,592821772,enable SM bus
1658232283.00,0,BSYS,592821773,INFO,ss until ms 592826773
1658232287.99,0,BSYS,592826773,disable SM bus
1658232287.99,0,BSYS,592826774,INFO,next ss et 1658232343
1658232343.00,0,BSYS,592881884,enable SM bus
1658232343.00,0,BSYS,592881885,INFO,ss until ms 592886885
1658232347.99,0,BSYS,592886885,disable SM bus
1658232347.99,0,BSYS,592886886,INFO,next ss et 1658232403
1658232403.00,0,BSYS,592941028,enable SM bus
1658232403.00,0,BSYS,592941029,INFO,ss until ms 592946029
1658232403.00,0,BSYS,592941030,INFO,inc new sample
1658232403.00,0,BSYS,592941032,INFO,sample 2 complete
1658232403.00,0,BSYS,592941033,INFO,next ss et 1658232403
1658232403.00,0,BSYS,592941035,INFO,next sa et 1658233003
1658232407.98,0,BSYS,592946029,disable SM bus
1658232407.98,0,BSYS,592946030,INFO,next ss et 1658232463
1658232463.00,0,BSYS,593001145,enable SM bus
1658232463.00,0,BSYS,593001146,INFO,ss until ms 593006146
1658232467.98,0,BSYS,593006146,disable SM bus
1658232467.98,0,BSYS,593006147,INFO,next ss et 1658232523
1658232523.00,0,BSYS,593061340,enable SM bus
1658232523.00,0,BSYS,593061341,INFO,ss until ms 593066341
1658232527.99,0,BSYS,593066341,disable SM bus
1658232527.99,0,BSYS,593066342,INFO,next ss et 1658232583
1658232583.00,0,BSYS,593121512,enable SM bus
1658232583.00,0,BSYS,593121513,INFO,ss until ms 593126513
1658232587.99,0,BSYS,593126513,disable SM bus
1658232587.99,0,BSYS,593126514,INFO,next ss et 1658232643
1658232643.00,0,BSYS,593181636,enable SM bus
1658232643.00,0,BSYS,593181637,INFO,ss until ms 593186637
1658232647.99,0,BSYS,593186637,disable SM bus
1658232647.99,0,BSYS,593186638,INFO,next ss et 1658232703
1658232703.00,0,BSYS,593241731,enable SM bus
1658232703.00,0,BSYS,593241732,INFO,ss until ms 593246732
1658232707.98,0,BSYS,593246732,disable SM bus
1658232707.98,0,BSYS,593246733,INFO,next ss et 1658232763
1658232763.00,0,BSYS,593300887,enable SM bus
1658232763.00,0,BSYS,593300888,INFO,ss until ms 593305888
1658232767.99,0,BSYS,593305888,disable SM bus
1658232767.99,0,BSYS,593305889,INFO,next ss et 1658232823
