millis,GPS_Epoch_Time(s),outx(mm),outy(mm),outz(mm)
118689,1668886416.20,-24.94,-301.77,-207.91, 
119087,1668886416.60,-84.43,-321.07,-289.29, 
119476,1668886417.00,-114.56,-299.49,-132.92, 
119877,1668886417.40,-89.97,-293.45,-18.65, 
120279,1668886417.80,-114.84,-202.21,-85.25, 
120676,1668886418.20,-196.56,-125.61,-190.74, 
121094,1668886418.60,-161.87,-159.61,-310.54, 
121475,1668886419.00,-145.15,-299.21,-271.67, 
121884,1668886419.40,-208.20,-339.57,-90.72, 
122286,1668886419.80,-142.29,-314.18,53.11, 
122677,1668886420.20,-84.96,-138.70,322.33, 
123078,1668886420.60,-35.54,-43.83,454.59, 
123486,1668886421.00,6.59,133.77,433.45, 
123883,1668886421.40,106.38,257.67,510.83, 
124272,1668886421.80,234.11,155.94,445.94, 
124684,1668886422.20,284.74,22.74,282.03, 
125071,1668886422.60,288.19,-50.66,195.49, 
125470,1668886423.00,301.62,-173.63,60.82, 
125923,1668886423.40,195.45,-168.12,-50.73, 
126279,1668886423.80,41.80,-94.27,-94.85, 
126679,1668886424.20,29.32,-95.68,-157.16, 
127080,1668886424.60,49.81,4.57,-25.19, 
127479,1668886425.00,48.86,5.53,263.36, 
127879,1668886425.40,46.73,-40.90,292.07, 
128278,1668886425.80,91.87,22.35,137.29, 
128681,1668886426.20,125.55,10.49,59.15, 
129114,1668886426.60,133.04,-13.92,-92.75, 
129478,1668886427.00,72.66,34.44,-314.79, 
129867,1668886427.40,5.48,42.74,-373.50, 
130273,1668886427.80,-97.96,67.01,-203.86, 
130672,1668886428.20,-163.85,185.78,1.67, 
131069,1668886428.60,-150.68,361.52,116.37, 
131479,1668886429.00,-152.85,496.56,147.58, 
131870,1668886429.40,-121.51,513.23,170.84, 
132268,1668886429.80,-13.76,450.00,159.29, 
132663,1668886430.20,24.31,389.53,117.12, 
133064,1668886430.60,37.81,267.62,-82.06, 
133472,1668886431.00,31.26,129.89,-138.31, 
133873,1668886431.40,40.90,-34.85,-135.80, 
134262,1668886431.80,63.23,-84.61,-124.49, 
134678,1668886432.20,31.71,-42.86,-164.29, 
135067,1668886432.60,36.25,-108.24,-207.38, 
135464,1668886433.00,38.26,-159.73,-217.04, 
135876,1668886433.40,-40.52,-214.92,-273.56, 
136267,1668886433.80,-119.84,-272.53,-305.29, 
136667,1668886434.20,-181.67,-231.31,-163.19, 
137066,1668886434.60,-211.85,-144.49,-126.62, 
137474,1668886435.00,-296.15,-186.27,-172.53, 
137863,1668886435.40,-292.96,-199.56,-72.39, 
138270,1668886435.80,-172.77,-221.61,74.08, 
138659,1668886436.20,-150.49,-283.84,55.29, 
139061,1668886436.60,-160.48,-227.30,127.78, 
139468,1668886437.00,-116.32,-159.47,228.03, 
139872,1668886437.40,-76.82,-182.05,202.47, 
140271,1668886437.80,-56.91,-95.81,188.05, 
140668,1668886438.20,-22.62,-6.15,181.73, 
141066,1668886438.60,-7.79,52.26,180.03, 
141467,1668886439.00,21.56,133.53,236.34, 
141858,1668886439.40,61.98,280.45,376.09, 
142256,1668886439.80,64.83,328.21,278.96, 
142665,1668886440.20,146.48,279.84,150.83, 
143067,1668886440.60,242.97,137.18,144.18, 
143458,1668886441.00,236.43,120.14,112.40, 
143867,1668886441.40,197.17,153.11,94.90, 
144267,1668886441.80,177.81,112.66,85.45, 
144656,1668886442.20,174.61,94.47,75.33, 
145057,1668886442.60,138.60,29.14,54.00, 
145457,1668886443.00,58.99,189.19,57.05, 
145903,1668886443.40,26.44,281.42,20.45, 
146251,1668886443.80,16.20,282.96,-54.41, 
146661,1668886444.20,38.31,375.73,13.22, 
147060,1668886444.60,119.81,277.28,21.11, 
147453,1668886445.00,182.68,108.43,-17.39, 
147855,1668886445.40,196.84,17.85,-178.11, 
148260,1668886445.80,124.85,40.99,-341.20, 
148652,1668886446.20,63.75,7.23,-331.64, 
149049,1668886446.60,-3.54,108.98,-202.16, 
149450,1668886447.00,-74.42,284.83,-87.16, 
149858,1668886447.40,-67.07,186.10,-269.39, 
150257,1668886447.80,-29.27,50.35,-409.59, 
150657,1668886448.20,33.06,18.06,-218.53, 
151054,1668886448.60,49.30,-93.38,-125.71, 
151457,1668886449.00,-18.33,-151.52,-1.71, 
151857,1668886449.40,-57.07,-150.41,-135.02, 
152246,1668886449.80,-41.39,-198.21,-258.92, 
152653,1668886450.20,-91.42,-384.14,-203.34, 
153049,1668886450.60,28.66,-577.25,-70.81, 
153452,1668886451.00,-3.46,-540.71,58.22, 
153851,1668886451.40,-190.92,-387.11,25.30, 
154255,1668886451.80,-161.81,-355.05,31.26, 
154656,1668886452.20,-88.16,-421.53,101.35, 
155049,1668886452.60,-59.76,-415.75,236.49, 
155453,1668886453.00,28.34,-516.86,227.62, 
155856,1668886453.40,98.06,-585.47,212.20, 
156243,1668886453.80,87.07,-379.89,299.73, 
156643,1668886454.20,75.80,-153.88,319.20, 
157048,1668886454.60,-14.23,50.14,165.28, 
157454,1668886455.00,-86.85,183.11,-21.00, 
157855,1668886455.40,-49.16,158.76,-114.89, 
158242,1668886455.80,-18.48,89.10,-13.68, 
158642,1668886456.20,-40.53,116.84,61.30, 
159045,1668886456.60,-57.88,238.12,185.96, 
159438,1668886457.00,-119.28,366.38,199.20, 
159850,1668886457.40,-166.30,414.88,184.18, 
160243,1668886457.80,-121.90,413.97,165.28, 
160649,1668886458.20,-3.17,422.09,-41.58, 
161044,1668886458.60,11.80,420.62,-55.19, 
161437,1668886459.00,55.85,345.68,-130.67, 
161849,1668886459.40,90.05,262.07,-86.01, 
162248,1668886459.80,163.76,155.91,118.47, 
162650,1668886460.20,235.19,17.58,54.26, 
163041,1668886460.60,159.97,-45.38,-277.79, 
163450,1668886461.00,79.30,35.66,-323.02, 
163840,1668886461.40,43.20,82.03,-172.63, 
164245,1668886461.80,-51.21,231.73,-92.63, 
164642,1668886462.20,-142.97,296.30,-26.84, 
165040,1668886462.60,-87.51,192.48,-143.61, 
165439,1668886463.00,-58.05,135.10,-300.42, 
165883,1668886463.40,-49.99,-96.78,-428.39, 
166238,1668886463.80,-73.52,-349.25,-463.76, 
166928,1668886464.20,-155.73,-331.84,-422.53, 
167038,1668886464.60,-218.70,-328.57,-378.18, 
167440,1668886465.00,-232.44,-353.26,-193.11, 
167843,1668886465.40,-286.49,-235.83,-63.18, 
168245,1668886465.80,-258.69,-153.17,75.41, 
168636,1668886466.20,-261.97,-165.16,95.58, 
169043,1668886466.60,-225.32,-155.15,215.17, 
169441,1668886467.00,-142.77,-143.56,389.42, 
169834,1668886467.40,-23.07,-212.95,539.02, 
170231,1668886467.80,59.63,-280.23,486.26, 
170643,1668886468.20,127.01,-146.46,272.62, 
171040,1668886468.60,196.65,-115.90,231.74, 
171442,1668886469.00,171.70,-120.26,304.01, 
171843,1668886469.40,228.54,-135.32,201.45, 
172238,1668886469.80,254.75,-224.51,84.78, 
172646,1668886470.20,271.62,-173.36,153.07, 
173035,1668886470.60,248.11,21.76,232.15, 
173443,1668886471.00,194.18,163.80,113.20, 
173834,1668886471.40,114.94,227.98,120.18, 
174235,1668886471.80,81.25,293.37,176.84, 
174637,1668886472.20,98.99,308.85,236.97, 
175022,1668886472.60,94.86,284.50,120.40, 
175443,1668886473.00,42.77,244.46,30.57, 
175839,1668886473.40,30.98,256.71,74.79, 
176234,1668886473.80,83.86,213.78,179.81, 
176625,1668886474.20,123.88,289.85,20.91, 
177033,1668886474.60,136.45,344.95,-224.84, 
177442,1668886475.00,142.61,267.17,-394.48, 
177825,1668886475.40,95.88,312.85,-398.95, 
178231,1668886475.80,7.55,308.61,-370.45, 
178620,1668886476.20,-32.80,215.69,-285.25, 
179044,1668886476.60,-35.62,150.66,-194.44, 
179443,1668886477.00,-117.32,92.97,-70.39, 
179830,1668886477.40,-181.77,26.08,-84.87, 
180221,1668886477.80,-152.18,-96.95,-144.77, 
180629,1668886478.20,-126.28,-179.24,-89.46, 
181028,1668886478.60,-134.10,-227.86,-110.82, 
181440,1668886479.00,-59.62,-231.23,-114.38, 
181827,1668886479.40,-15.37,-280.21,-111.45, 
182226,1668886479.80,-91.02,-315.23,-112.13, 
182628,1668886480.20,-118.12,-337.94,-33.29, 
183029,1668886480.60,-75.17,-349.83,-3.96, 
183425,1668886481.00,-134.13,-319.27,38.71, 
183832,1668886481.40,-146.49,-320.98,94.73, 
184219,1668886481.80,-121.88,-265.85,183.42, 
184623,1668886482.20,-130.53,-51.51,331.95, 
185008,1668886482.60,-102.91,122.53,385.45, 
185411,1668886483.00,-46.60,162.14,278.88, 
185872,1668886483.40,-15.76,125.99,153.04, 
186210,1668886483.80,-84.58,176.27,70.47, 
186624,1668886484.20,-136.98,148.01,-10.64, 
187013,1668886484.60,-158.77,24.10,-187.19, 
187402,1668886485.00,-123.13,-9.48,-111.88, 
187801,1668886485.40,-75.03,28.32,101.35, 
188205,1668886485.80,-1.69,91.25,262.34, 
188620,1668886486.20,27.83,172.88,102.38, 
189001,1668886486.60,37.70,152.24,-196.45, 
189411,1668886487.00,93.28,115.95,-134.48, 
189804,1668886487.40,169.96,67.69,-5.96, 
190210,1668886487.80,245.66,42.92,5.16, 
190601,1668886488.20,270.43,-27.82,46.11, 
191006,1668886488.60,269.56,-183.06,-32.09, 
191410,1668886489.00,247.80,-156.78,-59.37, 
191809,1668886489.40,257.65,-67.50,35.25, 
192208,1668886489.80,308.37,-27.81,189.79, 
192600,1668886490.20,277.72,4.37,101.05, 
192999,1668886490.60,199.93,-2.32,-148.01, 
193406,1668886491.00,99.96,-7.88,-234.19, 
193798,1668886491.40,32.37,-44.57,-255.57, 
194203,1668886491.80,-40.09,57.27,-204.53, 
194609,1668886492.20,-66.67,104.40,-156.10, 
195010,1668886492.60,-57.65,9.11,-174.90, 
195395,1668886493.00,-34.54,-67.91,-255.90, 
195805,1668886493.40,-79.27,-145.55,-298.88, 
196202,1668886493.80,-36.20,-154.80,-230.47, 
196605,1668886494.20,-64.82,-77.53,-41.65, 
197005,1668886494.60,-168.15,35.43,-64.01, 
197394,1668886495.00,-184.23,76.29,-227.38, 
197806,1668886495.40,-162.84,42.28,-206.85, 
198205,1668886495.80,-190.31,-18.93,-24.63, 
198594,1668886496.20,-146.19,-116.69,185.20, 
199002,1668886496.60,-27.52,-225.46,344.63, 
199403,1668886497.00,3.66,-291.25,246.28, 
199792,1668886497.40,-2.89,-172.41,174.47, 
200200,1668886497.80,-23.48,-56.09,169.04, 
200601,1668886498.20,-39.67,6.71,179.24, 
200988,1668886498.60,-116.27,75.36,163.97, 
201398,1668886499.00,-159.09,64.96,78.37, 
201797,1668886499.40,-189.78,40.51,35.48, 
202196,1668886499.80,-177.63,-11.69,135.85, 
202598,1668886500.20,-84.63,13.33,182.56, 
202997,1668886500.60,-7.27,-47.70,125.12, 
203393,1668886501.00,39.89,-159.35,23.62, 
203798,1668886501.40,77.89,19.02,47.09, 
204189,1668886501.80,91.59,179.54,17.35, 
204597,1668886502.20,86.31,256.91,-1.73, 
204988,1668886502.60,81.02,248.67,-109.28, 
205385,1668886503.00,75.74,253.85,-98.58, 
205850,1668886503.40,101.77,204.99,22.03, 
206192,1668886503.80,74.48,161.80,103.96, 
206581,1668886504.20,35.31,156.02,114.57, 
206987,1668886504.60,98.21,66.61,-21.79, 
207386,1668886505.00,114.59,-23.72,-139.94, 
207783,1668886505.40,78.87,35.48,-70.11, 
208191,1668886505.80,-31.96,246.31,149.06, 
208588,1668886506.20,-71.93,343.35,237.37, 
208994,1668886506.60,-55.04,347.44,66.60, 
209383,1668886507.00,-40.21,406.85,-31.39, 
209793,1668886507.40,-58.55,411.31,-173.49, 
210190,1668886507.80,-87.84,238.67,-304.84, 
210587,1668886508.20,-92.97,-56.69,-340.37, 
210980,1668886508.60,-126.74,-213.68,-297.83, 
211378,1668886509.00,-71.76,-255.32,-139.55, 
211781,1668886509.40,-55.68,-222.09,103.96, 
212189,1668886509.80,5.84,-160.59,196.06, 
212578,1668886510.20,72.11,-175.88,-3.45, 
212987,1668886510.60,108.55,-252.26,-0.92, 
213389,1668886511.00,104.97,-360.52,1.83, 
213778,1668886511.40,85.33,-408.50,-44.42, 
214185,1668886511.80,36.14,-341.34,-13.63, 
214587,1668886512.20,-19.65,-231.97,116.75, 
214974,1668886512.60,15.19,-189.05,210.59, 
215384,1668886513.00,12.95,-19.51,346.15, 
215785,1668886513.40,73.93,67.48,461.76, 
216184,1668886513.80,153.85,-61.09,310.71, 
216571,1668886514.20,150.53,-147.01,55.80, 
216985,1668886514.60,98.18,-114.45,38.34, 
217974,1668886515.00,85.23,-167.04,-51.20, 
218054,1668886515.40,-6.81,-139.96,-157.30, 
218175,1668886515.80,-80.79,-114.57,-247.45, 
218574,1668886516.20,-138.64,-90.86,-155.47, 
218972,1668886516.60,-102.61,-68.84,-11.27, 
219383,1668886517.00,40.25,-113.71,68.09, 
219781,1668886517.40,153.98,-261.11,99.03, 
220178,1668886517.80,193.45,-306.64,2.72, 
220575,1668886518.20,204.44,-268.12,-128.37, 
220979,1668886518.60,175.95,-310.90,-122.68, 
221374,1668886519.00,69.65,-203.84,-21.58, 
221771,1668886519.40,92.53,-77.67,56.49, 
222179,1668886519.80,75.34,62.28,13.35, 
222578,1668886520.20,-20.24,243.43,7.05, 
222969,1668886520.60,-19.40,272.16,-33.95, 
223377,1668886521.00,-3.85,194.77,-32.18, 
223770,1668886521.40,-39.42,312.57,-1.49, 
224167,1668886521.80,-68.77,354.39,65.13, 
224575,1668886522.20,-29.90,268.72,98.27, 
224970,1668886522.60,16.37,261.96,10.75, 
225366,1668886523.00,19.27,236.97,-69.83, 
225830,1668886523.40,-43.12,245.86,-147.53, 
226166,1668886523.80,-62.71,249.22,-399.85, 
226576,1668886524.20,-158.33,199.49,-459.21, 
226967,1668886524.60,-184.91,139.24,-260.04, 
227364,1668886525.00,-92.80,72.52,-151.43, 
227772,1668886525.40,-18.16,34.08,-82.61, 
228169,1668886525.80,-102.10,68.23,-133.68, 
228571,1668886526.20,-200.48,193.70,-121.40, 
228962,1668886526.60,-195.49,207.14,-119.12, 
229371,1668886527.00,-284.40,246.33,-279.28, 
229763,1668886527.40,-269.36,222.71,-253.95, 
230174,1668886527.80,-156.60,116.71,-162.21, 
230561,1668886528.20,-110.59,44.06,-98.36, 
230971,1668886528.60,-165.37,-16.52,-51.73, 
231370,1668886529.00,-156.53,-0.95,171.52, 
231772,1668886529.40,-98.39,-55.19,318.85, 
232161,1668886529.80,-78.61,-33.77,232.03, 
232572,1668886530.20,-29.05,-17.40,238.77, 
232970,1668886530.60,13.06,-70.70,283.47, 
233369,1668886531.00,33.15,-15.16,293.00, 
233758,1668886531.40,50.38,44.22,416.73, 
234162,1668886531.80,33.67,-41.26,466.22, 
234567,1668886532.20,21.39,52.92,398.18, 
234967,1668886532.60,91.59,59.37,258.20, 
235366,1668886533.00,244.27,-69.17,85.46, 
235765,1668886533.40,298.68,-139.66,-60.91, 
236156,1668886533.80,210.22,-129.79,-107.93, 
236564,1668886534.20,183.06,-152.99,-155.50, 
236955,1668886534.60,142.84,-153.79,15.74, 
237355,1668886535.00,108.00,-152.52,140.71, 
237756,1668886535.40,45.89,14.10,120.24, 
238163,1668886535.80,11.42,146.20,102.25, 
238553,1668886536.20,62.38,34.88,-2.05, 
238958,1668886536.60,134.21,-73.64,6.25, 
239360,1668886537.00,78.06,-110.53,4.50, 
239761,1668886537.40,-49.24,-74.78,-6.20, 
240150,1668886537.80,-53.92,-28.83,-30.16, 
240553,1668886538.20,5.94,-90.95,-77.65, 
240959,1668886538.60,6.34,-74.76,-24.09, 
241350,1668886539.00,-8.79,-45.20,5.71, 
241768,1668886539.40,-5.67,-102.89,-7.47, 
242149,1668886539.80,12.02,-130.90,29.15, 
242546,1668886540.20,-4.58,-151.33,63.72, 
242954,1668886540.60,44.60,-165.03,77.92, 
243353,1668886541.00,98.94,-156.72,50.30, 
243765,1668886541.40,13.14,-81.56,-40.77, 
244148,1668886541.80,-8.10,-36.47,-95.90, 
244557,1668886542.20,53.25,-80.71,-102.18, 
244951,1668886542.60,-26.10,50.25,-206.69, 
245346,1668886543.00,-41.42,186.62,-85.44, 
245805,1668886543.40,9.26,193.72,-128.81, 
246151,1668886543.80,17.03,63.70,-429.12, 
246550,1668886544.20,-72.36,-25.27,-413.76, 
246947,1668886544.60,-94.71,-129.44,-365.76, 
247353,1668886545.00,-79.68,-210.34,-355.50, 
247744,1668886545.40,-81.37,-221.42,-195.56, 
248147,1668886545.80,-18.57,-192.01,5.39, 
248553,1668886546.20,-0.09,-65.22,35.74, 
248942,1668886546.60,-64.02,87.95,43.95, 
249352,1668886547.00,-65.68,46.26,-22.97, 
249753,1668886547.40,-97.72,12.72,-36.91, 
250148,1668886547.80,-88.95,-46.62,69.78, 
250542,1668886548.20,15.06,-191.42,86.82, 
250939,1668886548.60,18.95,-219.96,195.09, 
251351,1668886549.00,22.00,-56.00,387.40, 
251750,1668886549.40,24.30,127.61,493.29, 
252141,1668886549.80,10.72,208.60,619.91, 
252551,1668886550.20,30.28,237.51,641.62, 
252940,1668886550.60,93.83,339.05,450.04, 
253337,1668886551.00,94.67,347.88,160.47, 
253749,1668886551.40,62.95,314.77,-135.72, 
254226,1668886551.80,114.73,298.34,-331.64, 
254547,1668886552.20,105.29,97.69,-362.19, 
254947,1668886552.60,32.51,0.06,-318.04, 
255344,1668886553.00,5.15,-62.98,-92.07, 
255741,1668886553.40,29.06,-129.06,-16.33, 
256149,1668886553.80,79.22,-146.88,83.91, 
256546,1668886554.20,100.97,-110.24,186.33, 
256948,1668886554.60,99.33,-45.75,119.13, 
257341,1668886555.00,127.04,39.75,-90.91, 
257740,1668886555.40,18.42,123.25,-303.72, 
258138,1668886555.80,-54.30,56.64,-480.80, 
258537,1668886556.20,-80.56,-113.84,-483.62, 
258938,1668886556.60,-181.55,-101.12,-302.18, 
259344,1668886557.00,-243.58,-39.94,-238.22, 
259743,1668886557.40,-224.48,25.79,-131.82, 
260132,1668886557.80,-158.30,12.41,5.69, 
260542,1668886558.20,-118.09,-64.14,38.40, 
260941,1668886558.60,-83.31,-124.42,-38.66, 
261337,1668886559.00,-68.67,-187.18,-84.03, 
261732,1668886559.40,-86.47,-200.28,-10.82, 
262133,1668886559.80,-130.66,-140.82,26.42, 
262543,1668886560.20,-99.24,-23.33,60.86, 
262934,1668886560.60,-86.33,55.17,82.46, 
263331,1668886561.00,-26.72,-12.81,134.36, 
263731,1668886561.40,87.03,-99.36,120.83, 
264136,1668886561.80,96.92,-99.59,169.40, 
264527,1668886562.20,103.66,-162.71,105.66, 
264931,1668886562.60,139.77,-159.36,160.42, 
265338,1668886563.00,198.51,-151.66,139.95, 
265785,1668886563.40,225.63,-123.40,110.33, 
266135,1668886563.80,179.14,-14.66,89.94, 
266534,1668886564.20,153.00,124.22,161.27, 
266934,1668886564.60,176.56,218.98,190.02, 
267323,1668886565.00,112.32,275.22,166.76, 
267728,1668886565.40,41.39,299.92,247.70, 
268136,1668886565.80,29.08,200.13,90.17, 
269127,1668886566.20,-28.99,214.17,-176.77, 
269254,1668886566.60,-92.13,254.53,-255.69, 
269332,1668886567.00,-94.46,216.49,-318.58, 
269727,1668886567.40,-190.86,197.40,-335.58, 
270139,1668886567.80,-200.43,129.26,-222.01, 
270520,1668886568.20,-172.97,87.36,-139.85, 
270927,1668886568.60,-178.72,99.40,-21.86, 
271323,1668886569.00,-227.70,73.83,9.84, 
