GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1654416386.40,-14,-2198807,-170,-4586655
1654416446.80,-14,-2198887,-170,-4586663
1654416507.20,-14,-2198855,-170,-4586633
1654416567.60,-14,-2198849,-170,-4586622
1654416628.00,-14,-2198870,-170,-4586608
1654416688.40,-14,-2198892,-170,-4586581
1654416748.80,-14,-2198867,-170,-4586599
1654416809.20,-14,-2198856,-170,-4586587
1654416869.60,-14,-2198850,-170,-4586586
1654416930.00,-14,-2198879,-170,-4586585
1654416990.40,-14,-2198891,-170,-4586565
1654417050.80,-14,-2198892,-170,-4586562
1654417111.20,-14,-2198947,-170,-4586535
1654417171.60,-14,-2198885,-170,-4586519
1654417232.00,-14,-2198847,-170,-4586493
1654417292.40,-14,-2198858,-170,-4586470
1654417352.80,-14,-2198829,-170,-4586488
1654417413.20,-14,-2198841,-170,-4586499
1654417473.60,-14,-2198893,-170,-4586511
1654417534.00,-14,-2198825,-170,-4586477
1654417594.40,-14,-2198769,-170,-4586506
1654417654.80,-14,-2198833,-170,-4586544
1654417715.20,-14,-2198773,-170,-4586510
1654417775.60,-14,-2198783,-170,-4586560
1654417836.00,-14,-2198763,-170,-4586513
1654417896.40,-14,-2198779,-170,-4586525
1654417956.80,-14,-2198818,-170,-4586519
1654418017.20,-14,-2198774,-170,-4586508
1654418077.60,-14,-2198784,-170,-4586487
1654418138.00,-14,-2198794,-170,-4586554
1654418198.40,-14,-2198765,-170,-4586517
1654418258.80,-14,-2198757,-170,-4586564
1654418319.20,-14,-2198757,-170,-4586550
1654418379.60,-14,-2198747,-170,-4586554
1654418440.00,-14,-2198737,-170,-4586611
1654418500.40,-14,-2198721,-170,-4586596
1654418560.80,-14,-2198752,-170,-4586617
1654418621.20,-14,-2198769,-170,-4586578
1654418681.60,-14,-2198734,-170,-4586549
1654418742.00,-14,-2198805,-170,-4586518
1654418802.40,-14,-2198799,-170,-4586506
1654418862.80,-14,-2198767,-170,-4586489
1654418923.20,-14,-2198736,-170,-4586465
1654418983.60,-14,-2198806,-170,-4586444
1654419044.00,-14,-2198789,-170,-4586457
1654419104.40,-14,-2198837,-170,-4586443
1654419164.00,-14,-2198803,-170,-4586386
1654419224.80,-14,-2198776,-170,-4586401
1654419285.20,-14,-2198791,-170,-4586386
1654419345.60,-14,-2198805,-170,-4586405
1654419406.00,-14,-2198761,-170,-4586397
1654419466.40,-14,-2198742,-170,-4586372
1654419526.80,-14,-2198784,-170,-4586393
1654419587.20,-14,-2198756,-170,-4586365
