GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1664656280.40,-14,-2197229,-170,-4586181
1664656341.20,-14,-2197234,-170,-4586099
1664656401.60,-14,-2197255,-170,-4586078
1664656462.00,-14,-2197261,-170,-4586041
1664656522.40,-14,-2197153,-170,-4586118
1664656582.80,-14,-2197233,-170,-4586115
1664656643.20,-14,-2197240,-170,-4586111
1664656703.60,-14,-2197240,-170,-4586128
1664656764.00,-14,-2197294,-170,-4586205
1664656824.40,-14,-2197300,-170,-4586215
1664656884.80,-14,-2197295,-170,-4586188
1664656945.20,-14,-2197261,-170,-4586210
1664657005.60,-14,-2197296,-170,-4586231
1664657066.00,-14,-2197319,-170,-4586293
1664657126.40,-14,-2197312,-170,-4586356
1664657186.80,-14,-2197266,-170,-4586378
1664657247.20,-14,-2197265,-170,-4586379
1664657307.60,-14,-2197240,-170,-4586413
1664657368.00,-14,-2197209,-170,-4586465
1664657428.40,-14,-2197156,-170,-4586544
1664657488.80,-14,-2197235,-170,-4586551
1664657549.20,-14,-2197192,-170,-4586554
1664657609.60,-14,-2197200,-170,-4586586
1664657670.00,-14,-2197241,-170,-4586622
1664657730.40,-14,-2197278,-170,-4586665
1664657790.80,-14,-2197268,-170,-4586637
1664657851.20,-14,-2197274,-170,-4586640
1664657911.60,-14,-2197283,-170,-4586698
1664657972.00,-14,-2197259,-170,-4586670
1664658032.40,-14,-2197207,-170,-4586696
1664658092.80,-14,-2197242,-170,-4586670
1664658153.20,-14,-2197263,-170,-4586653
1664658213.60,-14,-2197279,-170,-4586636
1664658274.00,-14,-2197299,-170,-4586645
1664658334.40,-14,-2197228,-170,-4586678
1664658394.80,-14,-2197275,-170,-4586658
1664658455.20,-14,-2197344,-170,-4586667
1664658515.60,-14,-2197265,-170,-4586621
1664658576.00,-14,-2197281,-170,-4586619
1664658636.40,-14,-2197269,-170,-4586634
1664658696.80,-14,-2197352,-170,-4586598
1664658757.20,-14,-2197312,-170,-4586608
1664658817.60,-14,-2197272,-170,-4586606
1664658878.00,-14,-2197208,-170,-4586581
1664658938.40,-14,-2197272,-170,-4586523
1664658998.80,-14,-2197307,-170,-4586601
1664659059.20,-14,-2197326,-170,-4586634
1664659119.60,-14,-2197357,-170,-4586692
1664659180.00,-14,-2197347,-170,-4586768
1664659240.40,-14,-2197339,-170,-4586788
1664659300.80,-14,-2197379,-170,-4586772
1664659361.20,-14,-2197416,-170,-4586737
1664659421.60,-14,-2197392,-170,-4586711
1664659482.00,-14,-2197383,-170,-4586778
1664659542.40,-14,-2197418,-170,-4586739
1664659602.80,-14,-2197398,-170,-4586747
1664659663.20,-14,-2197459,-170,-4586712
1664659723.60,-14,-2197372,-170,-4586769
1664659784.00,-14,-2197385,-170,-4586685
