millis,type,message
2210499817,INFO,0289_SYS.csv created
2210499833,INFO,powerData | solI: 0.00
2210499854,INFO,powerData | battV: 3.50
2210499874,INFO,powerData | battI: -0.08
2210499895,INFO,powerData | busV: 3.50
2210499915,INFO,powerData | busI: 0.07
2210499938,INFO,powerData | BQ status reg: 0
2210499958,INFO,powerData | Fault reg: 0
2210499979,INFO,powerData | Charge status: 0
2210499999,INFO,powerData | DPM status: 0
2210509688,INFO,Starting analysis m: 614 t: 1 e: 8
2210509971,WARN,Disabling IridiumMessageSender transmissions
2210511302,INFO,Completed analysis m: 614 t: 1 e: 8
2210511327,INFO,Enabling IridiumMessageSender transmissions
2210560860,INFO,Starting analysis m: 614 t: 1 e: 9
2210561153,WARN,Disabling IridiumMessageSender transmissions
2210562437,INFO,Completed analysis m: 614 t: 1 e: 9
2210562461,INFO,Enabling IridiumMessageSender transmissions
2210611980,INFO,Starting analysis m: 614 t: 1 e: 10
2210612260,WARN,Disabling IridiumMessageSender transmissions
2210613637,INFO,Completed analysis m: 614 t: 1 e: 10
2210613665,INFO,Enabling IridiumMessageSender transmissions
2210663137,INFO,Starting analysis m: 614 t: 1 e: 11
2210663436,WARN,Disabling IridiumMessageSender transmissions
2210664787,INFO,Completed analysis m: 614 t: 1 e: 11
2210664810,INFO,Enabling IridiumMessageSender transmissions
2210714304,INFO,Starting analysis m: 614 t: 1 e: 12
2210714603,WARN,Disabling IridiumMessageSender transmissions
2210715922,INFO,Completed analysis m: 614 t: 1 e: 12
2210715947,INFO,Enabling IridiumMessageSender transmissions
2210725224,INFO,Max CNO changed from 49 to 45
2210765426,INFO,Starting analysis m: 614 t: 1 e: 13
2210765737,WARN,Disabling IridiumMessageSender transmissions
2210767036,INFO,Completed analysis m: 614 t: 1 e: 13
2210767060,INFO,Enabling IridiumMessageSender transmissions
2210799374,INFO,powerData | solV: 0.01
2210799396,INFO,powerData | solI: 0.00
2210799417,INFO,powerData | battV: 3.50
2210799437,INFO,powerData | battI: -0.07
2210799460,INFO,powerData | busV: 3.50
2210799486,INFO,powerData | busI: 0.06
2210799507,INFO,powerData | BQ status reg: 0
2210799527,INFO,powerData | Fault reg: 0
2210799548,INFO,powerData | Charge status: 0
2210799568,INFO,powerData | DPM status: 0
2210816563,INFO,Starting analysis m: 614 t: 1 e: 14
2210816845,WARN,Disabling IridiumMessageSender transmissions
2210818172,INFO,Completed analysis m: 614 t: 1 e: 14
2210818195,INFO,Enabling IridiumMessageSender transmissions
2210825123,INFO,Max CNO changed from 45 to 48
2210845104,INFO,Max CNO changed from 48 to 44
2210867709,INFO,Starting analysis m: 614 t: 1 e: 15
2210868023,WARN,Disabling IridiumMessageSender transmissions
2210869313,INFO,Completed analysis m: 614 t: 1 e: 15
