GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1668627857.40,-14,-2198513,-170,-4586307
1668627918.20,-14,-2198524,-170,-4586312
1668627978.60,-14,-2198507,-170,-4586276
1668628039.00,-14,-2198479,-170,-4586249
1668628099.40,-14,-2198465,-170,-4586284
1668628158.80,-14,-2198456,-170,-4586266
1668628219.20,-14,-2198505,-170,-4586307
1668628279.60,-14,-2198531,-170,-4586318
1668628340.00,-14,-2198522,-170,-4586312
1668628400.40,-14,-2198539,-170,-4586324
1668628460.80,-14,-2198583,-170,-4586315
1668628521.20,-14,-2198552,-170,-4586376
1668628581.60,-14,-2198583,-170,-4586428
1668628642.00,-14,-2198632,-170,-4586470
1668628702.40,-14,-2198635,-170,-4586533
1668628762.80,-14,-2198633,-170,-4586525
1668628823.20,-14,-2198607,-170,-4586477
1668628883.60,-14,-2198650,-170,-4586481
1668628944.00,-14,-2198639,-170,-4586478
1668629004.40,-14,-2198655,-170,-4586476
1668629064.80,-14,-2198620,-170,-4586496
1668629125.20,-14,-2198637,-170,-4586540
1668629185.60,-14,-2198616,-170,-4586558
1668629246.00,-14,-2198614,-170,-4586586
1668629306.40,-14,-2198607,-170,-4586603
1668629366.80,-14,-2198604,-170,-4586600
1668629427.20,-14,-2198546,-170,-4586574
1668629487.60,-14,-2198580,-170,-4586566
1668629548.00,-14,-2198552,-170,-4586576
1668629608.40,-14,-2198564,-170,-4586557
1668629668.80,-14,-2198583,-170,-4586562
1668629729.20,-14,-2198555,-170,-4586564
1668629789.60,-14,-2198580,-170,-4586548
1668629850.00,-14,-2198577,-170,-4586547
1668629910.40,-14,-2198558,-170,-4586512
1668629970.80,-14,-2198552,-170,-4586520
1668630031.20,-14,-2198512,-170,-4586534
1668630091.60,-14,-2198494,-170,-4586550
1668630152.00,-14,-2198464,-170,-4586485
1668630212.00,-14,-2198465,-170,-4586471
1668630272.80,-14,-2198465,-170,-4586390
1668630333.20,-14,-2198450,-170,-4586379
1668630393.60,-14,-2198423,-170,-4586348
1668630454.00,-14,-2198452,-170,-4586327
1668630514.40,-14,-2198429,-170,-4586318
1668630574.80,-14,-2198419,-170,-4586265
1668630635.20,-14,-2198443,-170,-4586188
1668630695.60,-14,-2198477,-170,-4586160
1668630756.00,-14,-2198504,-170,-4586123
1668630816.40,-14,-2198489,-170,-4586074
1668630876.80,-14,-2198456,-170,-4586122
1668630937.20,-14,-2198452,-170,-4586194
1668630997.60,-14,-2198480,-170,-4586211
1668631058.00,-14,-2198501,-170,-4586226
1668631118.40,-14,-2198551,-170,-4586287
1668631178.80,-14,-2198550,-170,-4586269
1668631239.20,-14,-2198520,-170,-4586266
1668631299.60,-14,-2198528,-170,-4586230
1668631360.00,-14,-2198518,-170,-4586257
1668631420.40,-14,-2198455,-170,-4586279
1668631480.80,-14,-2198465,-170,-4586322
1668631541.20,-14,-2198454,-170,-4586335
1668631601.60,-14,-2198450,-170,-4586349
1668631662.00,-14,-2198394,-170,-4586357
1668631722.40,-14,-2198427,-170,-4586404
1668631782.80,-14,-2198434,-170,-4586448
1668631843.20,-14,-2198408,-170,-4586444
1668631903.60,-14,-2198378,-170,-4586563
1668631964.00,-14,-2198361,-170,-4586570
1668632024.40,-14,-2198348,-170,-4586496
1668632084.80,-14,-2198348,-170,-4586388
1668632145.20,-14,-2198334,-170,-4586349
1668632205.60,-14,-2198329,-170,-4586245
1668632266.00,-14,-2198308,-170,-4586215
1668632326.40,-14,-2198313,-170,-4586156
1668632386.80,-14,-2198293,-170,-4586141
1668632447.20,-14,-2198299,-170,-4586105
1668632507.60,-14,-2198322,-170,-4586081
1668632567.60,-14,-2198370,-170,-4586047
1668632628.40,-14,-2198373,-170,-4586036
1668632688.80,-14,-2198396,-170,-4585996
1668632749.20,-14,-2198421,-170,-4586029
1668632809.60,-14,-2198430,-170,-4586050
1668632870.00,-14,-2198428,-170,-4586119
1668632930.40,-14,-2198466,-170,-4586183
1668632990.80,-14,-2198443,-170,-4586226
1668633051.20,-14,-2198506,-170,-4586293
1668633111.60,-14,-2198497,-170,-4586362
1668633172.00,-14,-2198435,-170,-4586306
1668633232.40,-14,-2198321,-170,-4586334
1668633292.80,-14,-2198258,-170,-4586315
1668633353.20,-14,-2198150,-170,-4586283
1668633413.60,-14,-2198097,-170,-4586281
1668633474.00,-14,-2198048,-170,-4586277
1668633534.40,-14,-2197967,-170,-4586253
1668633594.80,-14,-2197870,-170,-4586256
1668633655.20,-14,-2197840,-170,-4586211
1668633715.60,-14,-2197728,-170,-4586184
1668633776.00,-14,-2197739,-170,-4586115
1668633836.40,-14,-2197738,-170,-4586061
1668633896.80,-14,-2197754,-170,-4586036
1668633957.20,-14,-2197764,-170,-4586039
1668634017.60,-14,-2197758,-170,-4586012
1668634078.00,-14,-2197744,-170,-4585981
1668634138.40,-14,-2197715,-170,-4585970
1668634198.80,-14,-2197733,-170,-4585968
1668634259.20,-14,-2197709,-170,-4586008
1668634319.60,-14,-2197682,-170,-4585995
1668634380.00,-14,-2197683,-170,-4585985
1668634440.40,-14,-2197626,-170,-4586027
1668634500.80,-14,-2197612,-170,-4586038
1668634561.20,-14,-2197596,-170,-4586050
1668634621.60,-14,-2197596,-170,-4586081
1668634682.00,-14,-2197580,-170,-4586115
1668634742.40,-14,-2197597,-170,-4586173
1668634802.80,-14,-2197558,-170,-4586156
1668634863.20,-14,-2197560,-170,-4586197
1668634923.60,-14,-2197540,-170,-4586278
1668634984.00,-14,-2197540,-170,-4586279
1668635044.40,-14,-2197517,-170,-4586295
1668635104.80,-14,-2197509,-170,-4586277
1668635165.20,-14,-2197504,-170,-4586298
1668635225.60,-14,-2197527,-170,-4586321
1668635286.00,-14,-2197532,-170,-4586308
1668635346.40,-14,-2197538,-170,-4586337
1668635406.80,-14,-2197517,-170,-4586383
1668635467.20,-14,-2197501,-170,-4586438
1668635527.60,-14,-2197522,-170,-4586429
1668635588.00,-14,-2197584,-170,-4586222
1668635648.40,-14,-2197635,-170,-4585905
1668635708.80,-14,-2197719,-170,-4585744
1668635769.20,-14,-2197739,-170,-4585679
1668635829.60,-14,-2197686,-170,-4585658
1668635890.00,-14,-2197687,-170,-4585645
1668635950.40,-14,-2197733,-170,-4585599
1668636010.80,-14,-2197759,-170,-4585617
1668636071.20,-14,-2197771,-170,-4585636
1668636131.60,-14,-2197769,-170,-4585568
1668636192.00,-14,-2197730,-170,-4585610
1668636252.40,-14,-2197696,-170,-4585610
1668636312.80,-14,-2197720,-170,-4585585
1668636372.40,-14,-2197724,-170,-4585583
1668636433.20,-14,-2197680,-170,-4585593
1668636493.60,-14,-2197704,-170,-4585584
1668636554.00,-14,-2197719,-170,-4585577
1668636614.40,-14,-2197713,-170,-4585605
1668636674.80,-14,-2197662,-170,-4585640
1668636735.20,-14,-2197622,-170,-4585667
1668636795.60,-14,-2197571,-170,-4585706
1668636856.00,-14,-2197576,-170,-4585693
1668636916.40,-14,-2197595,-170,-4585708
1668636976.80,-14,-2197571,-170,-4585687
1668637037.20,-14,-2197590,-170,-4585669
1668637097.20,-14,-2197603,-170,-4585686
1668637158.00,-14,-2197611,-170,-4585697
