millis,type,message
2141600014,INFO,0245_SYS.csv created
2141600342,WARN,Disabling IridiumMessageSender transmissions
2141601644,INFO,Completed analysis m: 2984 t: 0 e: 2
2141601667,INFO,Enabling IridiumMessageSender transmissions
2141650774,INFO,Starting analysis m: 2984 t: 0 e: 3
2141651056,WARN,Disabling IridiumMessageSender transmissions
2141652551,INFO,Completed analysis m: 2984 t: 0 e: 3
2141652576,INFO,Enabling IridiumMessageSender transmissions
2141701931,INFO,Starting analysis m: 2984 t: 0 e: 4
2141702227,WARN,Disabling IridiumMessageSender transmissions
2141703516,INFO,Completed analysis m: 2984 t: 0 e: 4
2141703540,INFO,Enabling IridiumMessageSender transmissions
2141753075,INFO,Starting analysis m: 2984 t: 0 e: 5
2141753356,WARN,Disabling IridiumMessageSender transmissions
2141754662,INFO,Completed analysis m: 2984 t: 0 e: 5
2141754687,INFO,Enabling IridiumMessageSender transmissions
2141804214,INFO,Starting analysis m: 2984 t: 0 e: 6
2141804494,WARN,Disabling IridiumMessageSender transmissions
2141805809,INFO,Completed analysis m: 2984 t: 0 e: 6
2141805836,INFO,Enabling IridiumMessageSender transmissions
2141843435,INFO,powerData | solV: 0.02
2141843458,INFO,powerData | solI: 0.00
2141843478,INFO,powerData | battV: 4.03
2141843499,INFO,powerData | battI: -0.79
2141843519,INFO,powerData | busV: 3.94
2141843539,INFO,powerData | busI: 0.77
2141843560,INFO,powerData | BQ status reg: 0
2141843580,INFO,powerData | Fault reg: 0
2141843603,INFO,powerData | Charge status: 0
2141843623,INFO,powerData | DPM status: 0
2141855365,INFO,Starting analysis m: 2984 t: 0 e: 7
2141855653,WARN,Disabling IridiumMessageSender transmissions
2141856954,INFO,Completed analysis m: 2984 t: 0 e: 7
2141856978,INFO,Enabling IridiumMessageSender transmissions
2141906511,INFO,Starting analysis m: 2984 t: 0 e: 8
2141906792,WARN,Disabling IridiumMessageSender transmissions
2141908148,INFO,Completed analysis m: 2984 t: 0 e: 8
2141908172,INFO,Enabling IridiumMessageSender transmissions
2141957658,INFO,Starting analysis m: 2984 t: 0 e: 9
2141957953,WARN,Disabling IridiumMessageSender transmissions
2141959297,INFO,Completed analysis m: 2984 t: 0 e: 9
2141959321,INFO,Enabling IridiumMessageSender transmissions
2142008819,INFO,Starting analysis m: 2984 t: 0 e: 10
2142009110,WARN,Disabling IridiumMessageSender transmissions
2142009935,WARN,wd unserviced for 815
2142010978,INFO,Completed analysis m: 2984 t: 0 e: 10
2142011002,INFO,Enabling IridiumMessageSender transmissions
2142059956,INFO,Starting analysis m: 2984 t: 0 e: 11
2142060242,WARN,Disabling IridiumMessageSender transmissions
