GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1657330233.20,-14,-2197544,-170,-4586101
1657330293.60,-14,-2197571,-170,-4586119
1657330354.00,-14,-2197541,-170,-4586100
1657330414.40,-14,-2197609,-170,-4586106
1657330474.80,-14,-2197610,-170,-4586021
1657330535.20,-14,-2197606,-170,-4586021
1657330595.60,-14,-2197646,-170,-4585975
1657330656.00,-14,-2197658,-170,-4585975
1657330716.40,-14,-2197662,-170,-4586010
1657330776.80,-14,-2197687,-170,-4585986
1657330837.20,-14,-2197609,-170,-4586018
1657330897.60,-14,-2197638,-170,-4586079
1657330958.00,-14,-2197629,-170,-4586052
1657331018.40,-14,-2197661,-170,-4586084
1657331078.80,-14,-2197664,-170,-4586122
1657331139.20,-14,-2197597,-170,-4586102
1657331199.60,-14,-2197622,-170,-4586049
1657331260.00,-14,-2197665,-170,-4586059
1657331320.40,-14,-2197582,-170,-4586048
1657331380.80,-14,-2197618,-170,-4586097
1657331441.20,-14,-2197631,-170,-4586109
1657331501.60,-14,-2197626,-170,-4586098
1657331562.00,-14,-2197609,-170,-4586064
1657331622.40,-14,-2197667,-170,-4586098
1657331682.80,-14,-2197687,-170,-4586110
1657331743.20,-14,-2197651,-170,-4586132
1657331803.60,-14,-2197629,-170,-4586130
1657331864.00,-14,-2197640,-170,-4586127
1657331924.40,-14,-2197652,-170,-4586178
1657331984.80,-14,-2197602,-170,-4586135
1657332045.20,-14,-2197649,-170,-4586128
1657332105.60,-14,-2197666,-170,-4586132
1657332166.00,-14,-2197657,-170,-4586151
1657332226.40,-14,-2197601,-170,-4586177
1657332286.80,-14,-2197597,-170,-4586170
1657332347.20,-14,-2197608,-170,-4586166
1657332407.60,-14,-2197638,-170,-4586196
1657332468.00,-14,-2197650,-170,-4586215
1657332528.40,-14,-2197687,-170,-4586140
1657332588.80,-14,-2197727,-170,-4586116
1657332649.20,-14,-2197644,-170,-4586138
1657332709.60,-14,-2197711,-170,-4586157
