GPS_Epoch_Time(s),lat(deg),lat(min*1e5),long(deg),long(min*1e5)
1659288640.00,-14,-2198831,-170,-4586510
1659288700.40,-14,-2198792,-170,-4586535
1659288760.80,-14,-2198826,-170,-4586561
1659288821.20,-14,-2198807,-170,-4586552
1659288880.80,-14,-2198790,-170,-4586591
1659288941.60,-14,-2198827,-170,-4586582
1659289002.00,-14,-2198798,-170,-4586556
1659289062.40,-14,-2198718,-170,-4586585
1659289122.80,-14,-2198782,-170,-4586611
1659289183.20,-14,-2198777,-170,-4586616
1659289243.60,-14,-2198795,-170,-4586599
1659289304.00,-14,-2198827,-170,-4586619
1659289364.40,-14,-2198783,-170,-4586576
1659289424.80,-14,-2198769,-170,-4586566
1659289485.20,-14,-2198731,-170,-4586600
1659289545.60,-14,-2198758,-170,-4586605
1659289605.60,-14,-2198755,-170,-4586591
1659289666.40,-14,-2198775,-170,-4586600
1659289726.80,-14,-2198724,-170,-4586581
1659289787.20,-14,-2198679,-170,-4586652
1659289847.60,-14,-2198692,-170,-4586654
1659289908.00,-14,-2198693,-170,-4586645
1659289968.40,-14,-2198678,-170,-4586647
1659290028.80,-14,-2198670,-170,-4586645
1659290089.20,-14,-2198681,-170,-4586656
1659290149.60,-14,-2198692,-170,-4586713
1659290210.00,-14,-2198663,-170,-4586705
1659290270.40,-14,-2198658,-170,-4586782
1659290330.80,-14,-2198649,-170,-4586795
1659290391.20,-14,-2198650,-170,-4586732
1659290451.60,-14,-2198679,-170,-4586784
1659290512.00,-14,-2198728,-170,-4586773
1659290572.40,-14,-2198727,-170,-4586784
1659290632.80,-14,-2198690,-170,-4586752
1659290693.20,-14,-2198703,-170,-4586754
1659290753.60,-14,-2198706,-170,-4586709
1659290814.00,-14,-2198722,-170,-4586735
1659290874.40,-14,-2198724,-170,-4586693
1659290934.80,-14,-2198706,-170,-4586679
1659290995.20,-14,-2198749,-170,-4586672
1659291055.60,-14,-2198783,-170,-4586710
1659291116.00,-14,-2198744,-170,-4586748
1659291176.40,-14,-2198690,-170,-4586718
1659291236.80,-14,-2198708,-170,-4586614
1659291297.20,-14,-2198672,-170,-4586628
1659291357.60,-14,-2198646,-170,-4586627
1659291418.00,-14,-2198659,-170,-4586651
1659291478.40,-14,-2198639,-170,-4586681
1659291538.80,-14,-2198651,-170,-4586662
1659291599.20,-14,-2198640,-170,-4586636
1659291659.60,-14,-2198680,-170,-4586656
1659291720.00,-14,-2198674,-170,-4586656
1659291780.40,-14,-2198662,-170,-4586619
1659291840.80,-14,-2198648,-170,-4586587
1659291901.20,-14,-2198676,-170,-4586551
1659291961.60,-14,-2198681,-170,-4586581
1659292022.00,-14,-2198677,-170,-4586565
1659292082.40,-14,-2198692,-170,-4586588
1659292142.80,-14,-2198690,-170,-4586602
1659292203.20,-14,-2198722,-170,-4586633
1659292263.60,-14,-2198705,-170,-4586610
1659292324.00,-14,-2198671,-170,-4586570
1659292384.40,-14,-2198708,-170,-4586561
1659292444.80,-14,-2198702,-170,-4586631
1659292505.20,-14,-2198651,-170,-4586564
1659292565.60,-14,-2198679,-170,-4586553
1659292626.00,-14,-2198665,-170,-4586537
1659292686.40,-14,-2198695,-170,-4586469
1659292746.80,-14,-2198719,-170,-4586512
1659292807.20,-14,-2198719,-170,-4586495
1659292867.60,-14,-2198710,-170,-4586510
1659292928.00,-14,-2198776,-170,-4586521
1659292988.40,-14,-2198732,-170,-4586474
1659293048.80,-14,-2198729,-170,-4586462
1659293109.20,-14,-2198726,-170,-4586476
1659293169.60,-14,-2198685,-170,-4586493
1659293230.00,-14,-2198715,-170,-4586523
1659293290.40,-14,-2198707,-170,-4586565
1659293350.80,-14,-2198708,-170,-4586547
1659293410.40,-14,-2198670,-170,-4586571
1659293471.20,-14,-2198609,-170,-4586556
1659293531.60,-14,-2198576,-170,-4586586
1659293592.00,-14,-2198594,-170,-4586597
1659293652.40,-14,-2198576,-170,-4586634
1659293712.80,-14,-2198596,-170,-4586673
1659293773.20,-14,-2198634,-170,-4586681
1659293833.60,-14,-2198630,-170,-4586715
1659293894.00,-14,-2198628,-170,-4586715
1659293954.40,-14,-2198621,-170,-4586701
1659294014.80,-14,-2198641,-170,-4586695
1659294075.20,-14,-2198661,-170,-4586650
1659294135.60,-14,-2198681,-170,-4586647
1659294196.00,-14,-2198642,-170,-4586640
1659294256.40,-14,-2198669,-170,-4586675
1659294316.80,-14,-2198688,-170,-4586695
1659294377.20,-14,-2198628,-170,-4586717
